,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jimmy Bartel,DEF,105,17.3,1,19,1,11,4,10,9,0,2013,Round 2
1,1,Tom Liberatore,MID,120,19.5,0,28,3,11,12,12,16,0,2013,Round 2
2,3,Heath Hocking,MID,76,1.4,0,11,3,10,4,7,4,0,2013,Round 2
3,4,Kieren Jack,MID,121,21,1,28,2,9,5,18,10,0,2013,Round 2
4,4,Brent Moloney,MID,101,6.4,0,24,3,9,3,11,13,0,2013,Round 2
5,4,Luke Parker,MID,115,16.6,2,25,4,9,2,12,13,0,2013,Round 2
6,7,Brad Ebert,MID,117,9,1,25,4,8,6,13,12,0,2013,Round 2
7,7,Jeff Garlett,FWD,124,25.7,3,20,6,8,2,17,3,0,2013,Round 2
8,7,Angus Monfries,FWD,96,7.8,0,18,5,8,0,11,7,0,2013,Round 2
9,7,Leigh Montagna,MID,111,10.8,0,27,2,8,4,18,9,0,2013,Round 2
10,7,Michael Rischitelli,MID,91,17,0,17,4,8,3,11,6,2,2013,Round 2
11,7,Joel Selwood,MID,109,16.2,1,26,2,8,4,14,12,1,2013,Round 2
12,7,David Swallow,DEF,89,16.7,0,21,2,8,7,12,9,0,2013,Round 2
13,14,Michael Barlow,MID,91,11,1,19,4,7,4,11,8,1,2013,Round 2
14,14,Ryan Bastinac,MID,136,13,1,29,9,7,4,19,10,0,2013,Round 2
15,14,James Kelly,MID,85,16.4,0,25,1,7,5,8,17,0,2013,Round 2
16,14,Jackson Merrett,FWD,71,7.3,2,9,2,7,0,6,3,0,2013,Round 2
17,14,Jaeger O'Meara,MID,104,10,0,25,5,7,6,12,13,0,2013,Round 2
18,14,Jack Redden,MID,77,10.4,0,15,3,7,5,8,7,0,2013,Round 2
19,14,Scott Selwood,MID,87,2.7,0,21,4,7,4,11,10,0,2013,Round 2
20,21,Shaun Atley,DEF,84,16.6,1,16,4,6,0,10,6,0,2013,Round 2
21,21,Jarryd Blair,FWD,97,13.4,2,20,4,6,6,14,6,0,2013,Round 2
22,21,Paul Chapman,FWD,90,13.7,2,23,1,6,5,12,11,0,2013,Round 2
23,21,Kane Cornes,MID,116,16.5,0,30,4,6,3,16,14,0,2013,Round 2
24,21,Dan Hannebery,MID,102,13.9,0,24,4,6,4,18,6,0,2013,Round 2
25,21,Shaun Higgins,FWD,68,0.7,0,11,6,6,0,8,3,0,2013,Round 2
26,21,Ben Howlett,MID,117,22.7,2,25,6,6,5,10,15,0,2013,Round 2
27,21,Clinton Jones,MID,90,20.3,0,24,2,6,4,17,7,0,2013,Round 2
28,21,Brent Macaffer,FWD,66,6.9,0,11,4,6,0,6,5,0,2013,Round 2
