,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jai Newcombe,MID,105,13.7,0,23,2,12,8,12,11,0,2022,Round 12
1,2,Matt Rowell,MID,107,21.8,1,25,0,11,9,20,5,0,2022,Round 12
2,3,Greg Clark,MID,71,5.2,0,11,2,10,2,5,6,0,2022,Round 12
3,3,Jarryd Lyons,MID,112,5.4,0,24,3,10,5,16,8,0,2022,Round 12
4,3,Callum Mills,MID,126,7.5,0,26,7,10,6,15,11,0,2022,Round 12
5,3,Jaeger O'Meara,MID,84,11.2,0,18,1,10,7,10,8,0,2022,Round 12
6,3,Sam Reid,KEYF,114,16.7,3,16,5,10,1,8,8,4,2022,Round 12
7,8,Rory Laird,MID,122,15.7,1,33,2,9,8,10,23,0,2022,Round 12
8,8,Luke Parker,MID,85,9.9,0,17,1,9,3,9,8,0,2022,Round 12
9,10,Sam Berry,MID,68,13.3,0,18,0,8,8,5,13,0,2022,Round 12
10,10,Hugh Greenwood,MID,86,17.6,0,21,1,8,5,15,6,0,2022,Round 12
11,10,Jack Macrae,MID,124,11.3,0,31,5,8,4,13,18,0,2022,Round 12
12,10,Touk Miller,MID,135,22.4,0,32,5,8,13,21,11,0,2022,Round 12
13,10,Wil Powell,DEF,101,13.7,1,18,3,8,2,15,3,0,2022,Round 12
14,10,James Rowbottom,MID,82,15.5,0,16,4,8,6,12,4,0,2022,Round 12
15,10,Dayne Zorko,FWD,91,15.2,0,21,4,8,5,14,7,0,2022,Round 12
16,17,Taylor Adams,MID,107,10.5,0,28,4,7,7,20,8,0,2022,Round 12
17,17,Nick Holman,FWD,69,9.9,1,12,2,7,0,5,7,0,2022,Round 12
18,17,Tom McCartin,KEYD,53,8.1,0,7,4,7,0,5,2,0,2022,Round 12
19,17,Beau McCreery,FWD,63,8.9,1,11,1,7,3,6,5,0,2022,Round 12
20,17,Tom Mitchell,MID,112,8.7,0,32,2,7,3,13,19,0,2022,Round 12
21,17,Clayton Oliver,MID,102,23.6,0,29,4,7,7,9,20,0,2022,Round 12
22,17,Brandan Parfitt,MID,83,0.5,0,21,3,7,0,11,10,0,2022,Round 12
23,17,Jack Redden,MID,116,11.3,1,25,5,7,4,16,9,0,2022,Round 12
24,17,Malcolm Rosas,FWD,54,11.4,1,9,1,7,1,5,4,0,2022,Round 12
25,17,Caleb Serong,MID,104,19,1,31,1,7,6,9,22,0,2022,Round 12
26,17,Liam Shiels,FWD,89,3.5,0,22,2,7,1,10,12,0,2022,Round 12
27,28,Noah Anderson,MID,96,15.9,0,21,4,6,3,17,4,0,2022,Round 12
28,28,Andrew Brayshaw,MID,131,9.8,0,39,4,6,9,19,20,0,2022,Round 12
29,28,Jordan Clark,DEF,72,3.5,0,15,3,6,0,8,7,0,2022,Round 12
30,28,Will Hayward,FWD,54,3.6,0,9,4,6,0,6,3,0,2022,Round 12
31,28,Hugh McCluggage,MID,118,6.3,0,24,10,6,2,18,6,0,2022,Round 12
32,28,Lachlan Murphy,FWD,55,2.8,0,13,1,6,2,6,7,0,2022,Round 12
33,28,Conor Nash,MID,73,8.6,0,18,1,6,3,12,6,0,2022,Round 12
34,28,Sam Petrevski-Seton,FWD,58,8.7,1,9,2,6,2,6,3,0,2022,Round 12
35,28,Joel Selwood,MID,83,8.1,0,25,4,6,5,13,12,0,2022,Round 12
36,28,Luke Shuey,MID,112,12.7,0,27,5,6,10,18,9,0,2022,Round 12
37,28,Jy Simpkin,MID,88,9.9,1,20,3,6,7,15,5,0,2022,Round 12
38,28,Brodie Smith,DEF,102,9.8,0,21,6,6,0,17,4,0,2022,Round 12
39,40,Marcus Bontempelli,MID,89,20.1,1,23,3,5,4,11,12,0,2022,Round 12
40,40,Will Brodie,MID,82,18.6,0,25,1,5,10,9,16,0,2022,Round 12
41,40,Jamie Cripps,FWD,67,8.7,1,14,0,5,3,10,4,0,2022,Round 12
42,40,Jack Crisp,MID,100,17.4,0,25,5,5,3,15,10,0,2022,Round 12
43,40,Brandon Ellis,MID,66,7.6,1,11,3,5,0,7,4,0,2022,Round 12
44,40,Darcy Fogarty,KEYF,84,20.5,3,12,5,5,0,9,3,0,2022,Round 12
45,40,Errol Gulden,FWD,89,15.7,1,17,4,5,1,14,3,0,2022,Round 12
46,40,Cameron Guthrie,MID,98,11.7,0,24,4,5,6,17,7,0,2022,Round 12
47,40,Blake Hardwick,DEF,69,14.7,0,14,4,5,0,8,6,0,2022,Round 12
48,40,Lincoln McCarthy,FWD,59,10.5,1,11,2,5,1,7,4,0,2022,Round 12
49,40,Gary Rohan,FWD,65,8.6,1,9,4,5,0,7,2,0,2022,Round 12
50,40,James Rowe,FWD,54,-0.3,0,13,1,5,0,8,5,0,2022,Round 12
51,40,Tarryn Thomas,FWD,76,6.1,0,19,1,5,5,15,4,0,2022,Round 12
52,40,Adam Treloar,MID,77,12.9,0,27,1,5,4,8,19,0,2022,Round 12
53,40,Chad Warner,MID,83,9.8,0,19,2,5,4,16,3,0,2022,Round 12
54,40,Connor West,FWD,49,7,1,12,1,5,0,5,7,0,2022,Round 12
55,56,Tom Atkins,DEF,82,17,1,20,4,4,2,11,9,0,2022,Round 12
56,56,Mitch Brown,KEYF,50,4.2,0,8,4,4,0,5,3,0,2022,Round 12
57,56,Brad Close,FWD,87,7.1,1,17,6,4,4,10,7,0,2022,Round 12
58,56,Sam Collins,KEYD,51,11.5,0,11,3,4,0,6,5,0,2022,Round 12
59,56,Aidan Corr,KEYD,67,5.6,0,14,3,4,0,14,0,0,2022,Round 12
60,56,Paul Curtis,FWD,47,8.4,0,9,3,4,0,7,2,0,2022,Round 12
61,56,Alex Davies,FWD,74,5.9,1,16,3,4,2,11,5,2,2022,Round 12
62,56,Andrew Gaff,MID,107,16.4,1,30,2,4,3,15,15,0,2022,Round 12
63,56,Jason Horne-Francis,FWD,63,4.6,1,15,2,4,3,10,5,0,2022,Round 12
64,56,Jarman Impey,DEF,71,5,0,20,2,4,0,10,10,0,2022,Round 12
65,56,Luke Jackson,RUC,68,1,1,13,4,4,1,7,6,8,2022,Round 12
66,56,Callum Jamieson,RUC,61,7.5,0,11,2,4,3,5,6,9,2022,Round 12
67,56,Jake Lever,KEYD,41,7.6,0,8,2,4,0,3,5,0,2022,Round 12
68,56,Patrick Lipinski,FWD,97,13.6,1,29,2,4,4,16,13,0,2022,Round 12
69,56,Connor Macdonald,FWD,57,3.3,1,10,2,4,1,8,2,0,2022,Round 12
70,56,Shane McAdam,FWD,74,15.8,3,12,2,4,0,6,6,0,2022,Round 12
71,56,Reef McInnes,FWD,33,2.6,0,7,1,4,0,3,4,0,2022,Round 12
72,56,Lachie Neale,MID,104,7.8,0,31,5,4,4,16,15,0,2022,Round 12
73,56,Mark O'Connor,DEF,56,6.9,0,10,4,4,1,7,3,0,2022,Round 12
74,56,Tom Powell,FWD,59,7.3,0,14,2,4,5,9,5,0,2022,Round 12
75,56,Ned Reeves,RUC,61,3.5,0,7,2,4,3,4,3,30,2022,Round 12
76,56,Daniel Rich,DEF,125,18.3,0,32,7,4,1,26,6,0,2022,Round 12
77,56,Jake Soligo,MID,61,10.8,2,10,2,4,1,7,3,0,2022,Round 12
78,56,Jack Viney,MID,99,10.3,0,32,2,4,5,15,17,0,2022,Round 12
79,56,Chad Wingard,FWD,65,8.8,1,17,0,4,1,11,6,0,2022,Round 12
80,56,Tristan Xerri,RUC,50,4.7,0,4,0,4,0,2,2,24,2022,Round 12
81,56,Jack Ziebell,FWD,47,5.4,1,12,2,4,1,9,3,0,2022,Round 12
82,83,Ben Ainsworth,FWD,71,1.4,1,15,6,3,0,11,4,0,2022,Round 12
83,83,James Aish,MID,123,14.3,1,29,9,3,2,19,10,0,2022,Round 12
84,83,Joel Amartey,KEYF,22,3.1,0,3,1,3,0,2,1,0,2022,Round 12
85,83,Jed Anderson,FWD,74,12.6,1,18,4,3,5,14,4,0,2022,Round 12
86,83,Jarrod Berry,MID,71,8.1,0,15,6,3,0,10,5,0,2022,Round 12
87,83,Nick Blakey,DEF,84,10.1,0,18,6,3,2,16,2,0,2022,Round 12
88,83,Mark Blicavs,RUC,67,9.4,0,12,6,3,1,6,6,13,2022,Round 12
89,83,Atu Bosenavulagi,DEF,28,4.6,0,5,2,3,0,3,2,0,2022,Round 12
90,83,Jake Bowey,DEF,60,0.8,0,14,3,3,1,11,3,0,2022,Round 12
91,83,Angus Brayshaw,DEF,102,14.2,0,24,7,3,2,19,5,0,2022,Round 12
92,83,Tyler Brown,FWD,14,1.2,0,1,0,3,1,0,1,0,2022,Round 12
93,83,Darcy Cameron,RUC,133,11.9,1,26,9,3,6,19,7,19,2022,Round 12
94,83,Brennan Cox,KEYD,58,4.4,0,16,3,3,2,8,8,0,2022,Round 12
95,83,Jack Darling,KEYF,74,20.6,2,15,4,3,0,8,7,0,2022,Round 12
96,83,Luke Davies-Uniacke,MID,103,13.4,1,25,6,3,5,16,9,0,2022,Round 12
97,83,Jordan De Goey,MID,87,12.3,1,21,4,3,2,15,6,0,2022,Round 12
98,83,Tom Doedee,KEYD,49,5.5,0,12,2,3,1,9,3,0,2022,Round 12
99,83,Liam Duggan,DEF,52,0.2,0,11,6,3,0,6,5,0,2022,Round 12
100,83,Josh Dunkley,FWD,84,5.5,0,19,9,3,3,9,10,0,2022,Round 12
101,83,Darcy Fort,RUC,54,9,0,8,0,3,5,6,2,19,2022,Round 12
102,83,Jack Ginnivan,FWD,58,7.3,2,10,2,3,1,6,4,0,2022,Round 12
103,83,Caleb Graham,KEYD,68,9.7,1,14,4,3,0,13,1,0,2022,Round 12
104,83,Zach Guthrie,DEF,100,7.4,0,19,11,3,0,16,3,0,2022,Round 12
105,83,Jackson Hately,MID,83,8.3,0,25,5,3,3,6,19,0,2022,Round 12
106,83,Will Hoskin-Elliott,FWD,60,3.7,0,16,4,3,1,7,9,0,2022,Round 12
107,83,Brady Hough,MID,55,0.1,0,11,6,3,0,9,2,0,2022,Round 12
108,83,Changkuoth Jiath,DEF,62,12.1,1,17,3,3,0,7,10,0,2022,Round 12
109,83,Ben Keays,MID,84,15.4,0,29,2,3,5,13,16,0,2022,Round 12
110,83,Buku Khamis,KEYF,34,10.6,1,6,0,3,2,2,4,2,2022,Round 12
111,83,Jacob Koschitzke,KEYF,50,12.8,1,7,2,3,3,6,1,5,2022,Round 12
112,83,Tom Liberatore,MID,115,18.8,2,30,5,3,3,18,12,0,2022,Round 12
113,83,Brayden Maynard,DEF,70,7.9,0,17,6,3,0,9,8,0,2022,Round 12
114,83,Luke McDonald,DEF,74,8.6,0,20,3,3,1,16,4,0,2022,Round 12
115,83,Gryan Miers,FWD,58,6.6,0,15,3,3,1,7,8,0,2022,Round 12
116,83,Wayne Milera,FWD,61,4.2,1,15,2,3,1,9,6,0,2022,Round 12
117,83,Darcy Moore,KEYD,57,9.1,0,16,4,3,0,10,6,0,2022,Round 12
118,83,Alex Neal-Bullen,FWD,64,9,0,20,1,3,3,8,12,0,2022,Round 12
119,83,Patrick Parnell,DEF,56,2.3,0,15,1,3,1,14,1,0,2022,Round 12
120,83,Christian Petracca,MID,89,14.5,0,25,4,3,3,15,10,0,2022,Round 12
121,83,Christian Salem,DEF,94,0.2,0,20,9,3,0,17,3,0,2022,Round 12
122,83,Bailey Scott,DEF,54,5.5,0,14,1,3,0,11,3,0,2022,Round 12
123,83,Steele Sidebottom,MID,96,15.5,1,24,5,3,1,14,10,0,2022,Round 12
124,83,Tom Sparrow,FWD,42,1.7,0,12,2,3,2,6,6,0,2022,Round 12
125,83,Rhys Stanley,RUC,87,15,0,16,5,3,4,11,5,23,2022,Round 12
126,83,Tyson Stengle,FWD,65,3.8,0,12,6,3,2,10,2,0,2022,Round 12
127,83,David Swallow,MID,78,11,1,22,3,3,7,11,11,0,2022,Round 12
128,83,Darcy Tucker,FWD,32,3.4,0,8,1,3,1,4,4,0,2022,Round 12
129,83,Zach Tuohy,DEF,92,8.7,0,19,8,3,0,17,2,0,2022,Round 12
