,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Devon Smith,FWD,150,5.6,0,31,8,13,3,17,14,0,2018,Round 16
1,2,Stephen Hill,DEF,112,12.1,0,25,4,11,3,12,13,0,2018,Round 16
2,2,Jamaine Jones,FWD,72,3,0,10,3,11,0,4,6,0,2018,Round 16
3,4,Patrick Cripps,MID,96,10.1,0,21,2,10,4,6,15,0,2018,Round 16
4,4,Josh Dunkley,FWD,109,8.5,0,23,6,10,3,11,12,0,2018,Round 16
5,6,Scott Pendlebury,MID,123,18.2,0,34,1,9,11,14,20,0,2018,Round 16
6,6,Scott Selwood,MID,85,7.9,0,14,5,9,0,7,7,0,2018,Round 16
7,6,Joel Selwood,MID,127,18.7,0,28,5,9,5,17,11,0,2018,Round 16
8,9,Jed Anderson,MID,90,8.7,0,20,3,8,4,7,13,0,2018,Round 16
9,9,Andrew Brayshaw,MID,79,0.6,0,16,3,8,2,8,8,0,2018,Round 16
10,9,Ben McEvoy,RUC,107,19.1,0,14,2,8,5,3,11,36,2018,Round 16
11,9,Zach Merrett,MID,124,20.8,0,33,4,8,7,13,20,0,2018,Round 16
12,9,Nic Naitanui,RUC,115,20.3,0,15,3,8,5,9,6,41,2018,Round 16
13,14,Luke Breust,FWD,151,23.7,6,24,8,7,1,13,11,0,2018,Round 16
14,14,Trent Dumont,MID,105,7,0,23,8,7,1,10,13,0,2018,Round 16
15,14,Jack Graham,MID,67,4.6,0,17,1,7,2,7,10,0,2018,Round 16
16,14,Josh P. Kennedy,MID,87,18.9,0,26,0,7,12,7,19,0,2018,Round 16
17,14,Jarryd Lyons,MID,91,9.1,0,26,1,7,7,15,11,0,2018,Round 16
18,14,Tom Mitchell,MID,96,9,0,27,0,7,9,14,13,0,2018,Round 16
19,14,Clayton Oliver,MID,141,22.4,2,35,5,7,4,15,20,0,2018,Round 16
20,14,Luke Parker,MID,111,10.3,2,23,4,7,5,17,6,0,2018,Round 16
21,14,Sam Powell-Pepper,MID,94,6.7,0,24,2,7,5,11,13,0,2018,Round 16
22,14,Jack Silvagni,FWD,52,6.3,0,9,1,7,0,3,6,0,2018,Round 16
23,14,Rory Sloane,MID,111,11.6,0,31,2,7,11,15,16,0,2018,Round 16
24,14,Joel Smith,DEF,54,6.4,0,8,2,7,0,2,6,0,2018,Round 16
25,14,Jack Steele,MID,95,10.8,0,26,5,7,5,8,18,0,2018,Round 16
26,14,Tim Taranto,MID,114,12,0,28,5,7,5,16,12,0,2018,Round 16
27,14,Sam Taylor,KEYD,34,4.1,0,5,0,7,0,2,3,0,2018,Round 16
