,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jed Anderson,MID,97,9.3,0,16,2,12,5,11,5,0,2019,Round 13
1,2,Jack Billings,MID,170,14.2,2,33,8,11,3,20,13,0,2019,Round 13
2,2,Jack Graham,MID,101,10.7,0,23,3,11,6,8,15,0,2019,Round 13
3,2,Jack Ziebell,FWD,82,11.3,1,16,1,11,3,9,7,0,2019,Round 13
4,5,Josh Dunkley,MID,158,21.7,1,41,5,10,7,19,22,0,2019,Round 13
5,5,Luke Dunstan,MID,112,15.7,1,22,4,10,4,12,10,0,2019,Round 13
6,5,Tim Taranto,MID,156,4.3,1,30,9,10,5,21,9,0,2019,Round 13
7,8,Hugh Greenwood,FWD,91,9.3,1,20,1,8,2,9,11,0,2019,Round 13
8,8,Jade Gresham,FWD,98,11.5,1,20,5,8,2,12,8,0,2019,Round 13
9,8,Jacob Hopper,MID,118,18.8,1,29,2,8,8,15,14,0,2019,Round 13
10,8,Jack Macrae,MID,140,17,0,37,6,8,4,19,18,0,2019,Round 13
11,8,Dion Prestia,MID,130,3.6,0,29,7,8,3,20,9,0,2019,Round 13
12,8,Jake Stein,KEYD,59,8.5,0,9,2,8,2,4,5,0,2019,Round 13
13,14,Liam Baker,DEF,69,8.3,0,16,1,7,2,6,10,0,2019,Round 13
14,14,Andrew Brayshaw,FWD,70,13.8,0,15,2,7,0,3,12,0,2019,Round 13
15,14,Jack Higgins,FWD,61,7,0,14,0,7,0,5,9,0,2019,Round 13
16,14,Dan Houston,DEF,91,10.9,0,22,3,7,2,14,8,0,2019,Round 13
17,14,Josh Kelly,MID,148,13.1,1,35,7,7,6,22,13,0,2019,Round 13
18,14,Jack Martin,FWD,92,6.8,1,18,4,7,2,9,9,0,2019,Round 13
19,14,Reilly O'Brien,RUC,146,23.8,0,19,5,7,6,9,10,54,2019,Round 13
20,21,Luke Breust,FWD,57,9.6,1,10,1,6,0,5,5,0,2019,Round 13
21,21,Stephen Coniglio,MID,112,20.3,2,27,2,6,7,17,10,0,2019,Round 13
22,21,Brayden Fiorini,MID,85,6.7,0,22,3,6,1,10,12,0,2019,Round 13
23,21,Anthony Miles,MID,129,5.5,1,27,7,6,3,22,5,0,2019,Round 13
24,21,Shane Mumford,RUC,98,13.5,0,10,1,6,4,2,8,53,2019,Round 13
25,21,Wil Powell,MID,70,8.4,1,14,3,6,1,5,9,0,2019,Round 13
26,21,Matt de Boer,MID,47,2.9,0,11,1,6,2,3,8,0,2019,Round 13
27,28,Levi Casboult,KEYF,85,12.4,0,17,7,5,1,9,8,7,2019,Round 13
28,28,Jason Castagna,FWD,72,3.9,0,14,5,5,1,10,4,0,2019,Round 13
29,28,Zaine Cordy,KEYD,49,3,0,8,5,5,0,7,1,0,2019,Round 13
30,28,Taylin Duman,DEF,56,4.8,0,11,3,5,0,5,6,0,2019,Round 13
31,28,Blake Hardwick,DEF,109,8.9,0,22,10,5,1,17,5,0,2019,Round 13
32,28,Patrick Lipinski,FWD,129,16.2,2,29,8,5,5,15,14,0,2019,Round 13
33,28,Darcy MacPherson,FWD,49,11.9,0,12,1,5,1,8,4,0,2019,Round 13
34,28,Daniel McKenzie,DEF,58,2.1,0,10,4,5,0,6,4,0,2019,Round 13
35,28,Darcy Parish,FWD,88,14.6,1,21,2,5,1,13,8,0,2019,Round 13
36,28,Matthew Parker,FWD,56,3,0,11,3,5,0,8,3,0,2019,Round 13
37,28,Sam Powell-Pepper,FWD,66,9.1,1,14,3,5,2,5,9,0,2019,Round 13
38,28,Alex Sexton,FWD,56,8.6,1,10,2,5,0,5,5,0,2019,Round 13
39,28,Bailey Smith,FWD,58,9.7,1,13,2,5,3,3,10,0,2019,Round 13
40,28,Tarryn Thomas,FWD,74,14.3,2,12,3,5,3,9,3,0,2019,Round 13
41,28,Adam Tomlinson,MID,61,6.8,1,12,1,5,2,8,4,2,2019,Round 13
42,28,Mason Wood,FWD,31,2.3,0,5,0,5,0,2,3,0,2019,Round 13
43,44,Blake Acres,FWD,79,8.5,0,22,4,4,5,10,12,0,2019,Round 13
44,44,Karl Amon,MID,64,10.3,0,14,5,4,3,5,9,0,2019,Round 13
45,44,Noah Balta,RUC,37,8.9,0,7,0,4,1,0,7,9,2019,Round 13
46,44,Matt Buntine,DEF,71,3.2,0,14,6,4,1,11,3,0,2019,Round 13
47,44,Ryan Burton,DEF,93,14.5,0,25,5,4,0,17,8,0,2019,Round 13
48,44,Darcy Byrne-Jones,DEF,74,12.2,0,17,5,4,0,11,6,0,2019,Round 13
49,44,Josh Caddy,FWD,55,6.5,1,10,3,4,2,7,3,0,2019,Round 13
50,44,Reece Conca,MID,66,12.1,0,19,2,4,10,12,7,0,2019,Round 13
51,44,Brennan Cox,KEYF,61,7.8,1,16,3,4,0,3,13,1,2019,Round 13
52,44,Ed Curnow,MID,33,5.8,0,12,0,4,7,2,10,0,2019,Round 13
53,44,Brent Daniels,FWD,55,6.8,0,16,1,4,1,8,8,0,2019,Round 13
54,44,Luke Davies-Uniacke,FWD,52,11,0,13,1,4,7,10,3,0,2019,Round 13
55,44,Brandon Ellis,MID,95,9.1,0,23,7,4,2,15,8,0,2019,Round 13
56,44,Cameron Ellis-Yolmen,MID,87,16.4,0,26,3,4,7,9,17,0,2019,Round 13
57,44,James Frawley,KEYD,84,4.2,0,16,8,4,0,11,5,0,2019,Round 13
58,44,Ryan Garthwaite,KEYD,65,5.1,0,13,5,4,0,8,5,0,2019,Round 13
59,44,Toby Greene,FWD,90,20.1,3,20,5,4,7,13,7,0,2019,Round 13
60,44,Ricky Henderson,MID,140,18.2,1,31,11,4,1,22,9,0,2019,Round 13
61,44,Bachar Houli,DEF,88,2.1,0,23,6,4,0,11,12,0,2019,Round 13
62,44,Rory Laird,DEF,116,13.4,0,32,8,4,0,12,20,0,2019,Round 13
63,44,Jonathon Marsh,KEYD,35,8.4,0,6,1,4,0,3,3,0,2019,Round 13
64,44,Rowan Marshall,RUC,106,18.6,0,18,5,4,4,13,5,40,2019,Round 13
65,44,Dustin Martin,FWD,140,24.6,2,32,9,4,3,21,11,0,2019,Round 13
66,44,Anthony McDonald-Tipungwuti,FWD,48,5.6,0,7,4,4,0,5,2,0,2019,Round 13
67,44,Sam Petrevski-Seton,DEF,79,13.4,0,18,5,4,2,11,7,0,2019,Round 13
68,44,Luke Ryan,DEF,70,15.7,0,16,4,4,0,12,4,0,2019,Round 13
69,44,Sydney Stack,DEF,92,17.6,0,22,6,4,0,12,10,0,2019,Round 13
70,44,Sam Switkowski,FWD,56,5.1,0,15,1,4,0,5,10,0,2019,Round 13
71,44,Dale Thomas,DEF,78,8.7,1,17,3,4,0,13,4,0,2019,Round 13
72,44,Nick Vlastuin,DEF,94,7.7,0,24,6,4,1,10,14,0,2019,Round 13
73,44,Sam Walsh,MID,86,-1.3,0,22,5,4,1,13,9,0,2019,Round 13
74,44,Michael Walters,FWD,143,28.1,6,25,6,4,5,20,5,0,2019,Round 13
