,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Patrick Dangerfield,FWD,151,22.5,3,33,5,10,8,17,16,0,2018,Round 17
1,1,Jack Steele,MID,126,24.7,1,33,4,10,7,12,21,0,2018,Round 17
2,3,Bailey Banfield,FWD,81,14.7,0,18,0,9,6,11,7,0,2018,Round 17
3,3,Jack Lonie,FWD,93,7,1,13,5,9,1,9,4,0,2018,Round 17
4,3,Devon Smith,FWD,122,13.3,1,23,5,9,3,17,6,0,2018,Round 17
5,6,Adam Cerra,FWD,85,8,0,17,3,8,3,11,6,0,2018,Round 17
6,6,Jay Kennedy Harris,MID,76,10.3,0,15,2,8,1,9,6,0,2018,Round 17
7,6,Jack Macrae,MID,133,13,0,33,7,8,6,12,21,0,2018,Round 17
8,6,Jaeger O'Meara,MID,123,23.6,4,27,2,8,7,15,12,0,2018,Round 17
9,6,Scott Selwood,MID,63,6.9,0,13,1,8,2,4,9,0,2018,Round 17
10,6,Callum Sinclair,RUC,105,11.7,0,15,3,8,4,10,5,25,2018,Round 17
11,12,Eddie Betts,FWD,75,5.7,1,14,3,7,0,9,5,0,2018,Round 17
12,12,Riley Knight,FWD,69,4,0,14,1,7,2,8,6,0,2018,Round 17
13,12,Jack Martin,FWD,87,16.1,0,20,4,7,6,11,9,0,2018,Round 17
14,12,Zach Merrett,MID,138,8.8,0,37,7,7,2,19,18,0,2018,Round 17
15,12,Tom Mitchell,MID,157,16.1,1,43,7,7,2,15,28,0,2018,Round 17
16,12,Jack Redden,MID,135,18.4,1,30,8,7,5,18,12,0,2018,Round 17
17,12,Daniel Rich,DEF,84,14.6,0,19,3,7,2,11,8,0,2018,Round 17
18,12,Liam Shiels,MID,128,15.7,0,34,4,7,7,19,15,0,2018,Round 17
19,12,Rory Sloane,MID,111,25.9,1,27,2,7,8,16,11,0,2018,Round 17
20,12,Charlie Spargo,FWD,82,18.2,2,14,2,7,0,7,7,0,2018,Round 17
21,12,Maverick Weller,FWD,86,9.6,1,15,4,7,1,8,7,0,2018,Round 17
22,12,Ollie Wines,MID,118,13.8,0,30,4,7,5,15,15,0,2018,Round 17
23,12,Dayne Zorko,MID,96,11.5,1,24,0,7,4,19,5,0,2018,Round 17
24,25,Paul Ahern,MID,78,11.3,0,21,1,6,2,9,12,0,2018,Round 17
25,25,David Armitage,FWD,110,15.3,0,27,5,6,2,14,13,0,2018,Round 17
26,25,Mark Baguley,FWD,91,9.4,3,11,6,6,0,9,2,0,2018,Round 17
27,25,Jarrod Berry,MID,106,9,1,24,6,6,2,7,17,0,2018,Round 17
28,25,Brennan Cox,KEYF,84,17.2,2,16,3,6,0,9,7,0,2018,Round 17
29,25,Ben Cunnington,MID,70,9.2,0,21,1,6,6,6,15,0,2018,Round 17
30,25,Ed Curnow,MID,110,5.1,0,31,5,6,7,15,16,0,2018,Round 17
31,25,Luke Dahlhaus,FWD,83,10.9,0,23,2,6,2,8,15,0,2018,Round 17
32,25,Bryce Gibbs,MID,84,8,0,17,5,6,3,11,6,0,2018,Round 17
33,25,Stefan Giro,FWD,77,9.2,0,19,2,6,0,8,11,0,2018,Round 17
34,25,Hugh Greenwood,MID,66,3.4,0,12,4,6,1,4,8,0,2018,Round 17
35,25,Jacob Hopper,MID,70,10.7,0,17,0,6,6,10,7,0,2018,Round 17
36,25,Nathan Hrovat,FWD,64,9.3,1,10,3,6,0,5,5,0,2018,Round 17
37,25,Liam Jones,KEYD,62,9.3,0,9,2,6,2,6,3,9,2018,Round 17
38,25,Jarryd Lyons,MID,100,11.9,0,23,2,6,7,17,6,0,2018,Round 17
39,25,Toby McLean,FWD,84,14.7,1,22,1,6,4,6,16,0,2018,Round 17
40,25,Clayton Oliver,MID,121,28.9,1,34,4,6,5,14,20,0,2018,Round 17
41,25,Paddy Ryder,RUC,51,3.8,0,3,1,6,0,0,3,18,2018,Round 17
42,25,Luke Shuey,MID,116,14.1,0,30,5,6,4,15,15,0,2018,Round 17
43,25,Cam Sutcliffe,FWD,69,3.4,1,11,2,6,0,8,3,0,2018,Round 17
44,25,Lachie Whitfield,DEF,150,5.3,0,35,12,6,2,23,12,0,2018,Round 17
45,25,Chad Wingard,FWD,97,16.2,2,24,0,6,7,14,10,0,2018,Round 17
46,47,Gary Ablett,MID,110,16.5,0,32,2,5,10,21,11,0,2018,Round 17
47,47,Shane Biggs,DEF,62,9.8,0,15,1,5,0,8,7,0,2018,Round 17
48,47,Hunter Clark,DEF,62,8.1,0,13,3,5,2,6,7,0,2018,Round 17
49,47,Caleb Daniel,FWD,73,9.3,0,16,4,5,5,7,9,0,2018,Round 17
50,47,Sean Darcy,RUC,103,9.5,0,15,5,5,5,6,9,33,2018,Round 17
51,47,Luke Davies-Uniacke,MID,69,11.4,0,16,3,5,4,8,8,0,2018,Round 17
52,47,Luke Dunstan,MID,103,8.4,0,28,4,5,4,13,15,0,2018,Round 17
53,47,Corey Ellis,DEF,50,3.3,0,10,2,5,1,3,7,0,2018,Round 17
54,47,Zac Fisher,FWD,83,14.5,1,22,3,5,3,6,16,0,2018,Round 17
55,47,Robbie Fox,FWD,65,5.8,1,13,3,5,1,5,8,0,2018,Round 17
56,47,Levi Greenwood,DEF,83,6.2,0,18,6,5,0,16,2,0,2018,Round 17
57,47,Matt Guelfi,MID,90,16.9,2,17,5,5,2,10,7,0,2018,Round 17
58,47,Ricky Henderson,MID,65,8.3,0,14,3,5,1,8,6,0,2018,Round 17
