,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Matthew Priddis,MID,111,23.8,0,25,0,14,9,7,18,0,2012,Round 16
1,2,Kieren Jack,MID,118,24.1,0,29,1,11,9,14,15,0,2012,Round 16
2,3,Ryan Griffen,MID,112,13.5,0,22,4,10,5,15,7,0,2012,Round 16
3,3,Jordie McKenzie,MID,88,10.2,0,20,0,10,2,9,11,0,2012,Round 16
4,5,Tom Couch,MID,73,5,0,14,1,9,3,6,8,0,2012,Round 16
5,5,Clinton Jones,MID,118,19.2,0,28,5,9,12,9,19,0,2012,Round 16
6,5,Ryan O'Keefe,MID,142,16,0,39,3,9,8,21,18,1,2012,Round 16
7,5,Andrew Raines,MID,92,6.3,1,17,2,9,3,10,7,0,2012,Round 16
8,5,Jack Redden,MID,89,5.2,0,18,4,9,2,10,8,0,2012,Round 16
9,10,Andrew Carrazzo,MID,123,7.5,1,29,6,8,4,9,20,0,2012,Round 16
10,10,Ben Howlett,MID,118,19.5,1,27,4,8,5,16,11,0,2012,Round 16
11,10,Scott Selwood,MID,119,13.8,1,26,3,8,9,18,8,0,2012,Round 16
12,10,Dayne Zorko,MID,113,18.7,1,23,5,8,2,12,11,0,2012,Round 16
13,10,Matt de Boer,FWD,73,7.8,0,13,3,8,3,8,5,0,2012,Round 16
14,15,Toby Greene,MID,121,13.7,1,30,4,7,7,16,14,0,2012,Round 16
15,15,Leigh Montagna,MID,102,17.2,2,21,1,7,10,16,5,0,2012,Round 16
16,15,Andrew Moore,MID,83,4.4,0,18,3,7,4,8,10,0,2012,Round 16
17,15,Clay Smith,MID,74,0.3,0,15,4,7,1,12,3,2,2012,Round 16
18,15,Andrew Swallow,MID,92,16.9,1,22,0,7,9,14,8,0,2012,Round 16
19,15,Thomas Swift,MID,71,2.2,0,13,4,7,1,9,4,0,2012,Round 16
20,15,Colin Sylvia,FWD,104,11.3,1,25,2,7,8,14,11,2,2012,Round 16
21,15,Jobe Watson,MID,124,24.5,1,28,6,7,7,18,10,0,2012,Round 16
22,23,Jude Bolton,FWD,98,9.3,3,18,4,6,4,11,7,0,2012,Round 16
