,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,James Jordon,MID,110,14.5,0,20,2,13,2,12,8,0,2021,Round 9
1,2,Jack Steele,MID,117,12.2,1,23,3,11,7,14,9,0,2021,Round 9
2,3,Patrick Cripps,MID,103,8.8,0,27,2,10,7,9,18,0,2021,Round 9
3,3,Clayton Oliver,MID,110,17.1,1,28,1,10,7,15,13,0,2021,Round 9
4,5,Josh Battle,FWD,73,9,0,14,0,9,3,8,6,0,2021,Round 9
5,5,Brad Crouch,MID,111,14.5,0,28,2,9,5,13,15,0,2021,Round 9
6,5,Matt Flynn,RUC,109,12.2,0,12,4,9,2,7,5,30,2021,Round 9
7,5,Jarryd Lyons,MID,142,21.1,0,37,6,9,9,13,24,0,2021,Round 9
8,5,Jy Simpkin,MID,142,16.3,0,38,2,9,14,22,16,0,2021,Round 9
9,10,Andrew Brayshaw,MID,137,10,0,33,8,8,7,14,19,0,2021,Round 9
10,10,Hunter Clark,DEF,80,3.8,0,16,2,8,0,11,5,0,2021,Round 9
11,10,Jack Crisp,DEF,97,14.6,0,24,4,8,3,8,16,0,2021,Round 9
12,10,Sean Darcy,RUC,134,21,0,22,4,8,7,9,13,39,2021,Round 9
13,10,Josh Kelly,MID,115,15.6,1,27,3,8,2,14,13,0,2021,Round 9
14,10,Andrew McGrath,MID,109,8,0,27,3,8,3,15,12,0,2021,Round 9
15,10,Ronin O'Connor,MID,49,5.9,0,8,0,8,1,1,7,0,2021,Round 9
16,10,Callan Ward,MID,107,10.5,1,25,3,8,6,10,15,0,2021,Round 9
17,10,Ollie Wines,MID,130,15.7,1,32,5,8,5,10,22,0,2021,Round 9
18,19,Travis Boak,MID,113,12.9,0,30,3,7,8,15,15,0,2021,Round 9
19,19,Dan Butler,FWD,68,14.9,1,9,2,7,0,7,2,0,2021,Round 9
20,19,Jack Bytel,MID,77,7,0,16,3,7,4,8,8,0,2021,Round 9
21,19,Riley Collier-Dawkins,MID,86,12.8,2,18,1,7,4,12,6,0,2021,Round 9
22,19,Willem Drew,MID,70,18.3,1,14,1,7,4,4,10,0,2021,Round 9
23,19,Jack Graham,FWD,88,10.7,0,23,3,7,3,7,16,0,2021,Round 9
24,19,Robbie Gray,FWD,68,9.8,1,13,1,7,4,7,6,0,2021,Round 9
25,19,Cameron Guthrie,MID,138,12.6,1,36,6,7,4,16,20,0,2021,Round 9
26,19,James Harmes,MID,84,9.7,0,19,3,7,3,9,10,0,2021,Round 9
27,19,Will Hayward,FWD,76,13.5,0,13,7,7,0,7,6,0,2021,Round 9
28,19,Jacob Hopper,MID,126,16.8,1,35,5,7,11,16,19,0,2021,Round 9
29,19,Jamaine Jones,FWD,57,11.1,1,7,2,7,0,3,4,0,2021,Round 9
30,19,Callum Mills,MID,111,10.7,0,28,6,7,4,12,16,0,2021,Round 9
31,19,Matthew Owies,FWD,53,3.6,1,6,0,7,1,4,2,0,2021,Round 9
32,19,Brandan Parfitt,MID,72,3.3,0,19,0,7,1,8,11,0,2021,Round 9
33,19,Jack Redden,MID,102,14.6,0,26,7,7,3,6,20,0,2021,Round 9
34,19,James Rowbottom,MID,80,10.7,0,18,2,7,5,10,8,0,2021,Round 9
35,19,Will Snelling,FWD,86,0.7,0,18,4,7,3,8,10,0,2021,Round 9
36,19,Sam Wicks,FWD,85,4.5,0,16,4,7,1,10,6,0,2021,Round 9
37,38,Liam Baker,DEF,118,16.8,0,33,3,6,7,19,14,0,2021,Round 9
38,38,James Cousins,FWD,105,14.6,2,23,4,6,3,8,15,0,2021,Round 9
39,38,Sam Docherty,DEF,106,13.9,0,27,4,6,4,12,15,0,2021,Round 9
40,38,Lachie Fogarty,FWD,96,13.1,0,23,4,6,6,14,9,0,2021,Round 9
41,38,Bradley Hill,DEF,77,13.3,0,18,3,6,2,11,7,0,2021,Round 9
42,38,Josh P. Kennedy,MID,84,8.5,0,23,2,6,2,6,17,0,2021,Round 9
43,38,Griffin Logue,KEYD,77,10.3,0,16,5,6,0,9,7,0,2021,Round 9
44,38,Jack Macrae,MID,104,10.4,0,32,2,6,6,18,14,0,2021,Round 9
45,38,Hugh McCluggage,MID,121,14.6,1,24,8,6,2,16,8,0,2021,Round 9
46,38,Hayden McLean,KEYF,108,12,1,18,9,6,0,11,7,0,2021,Round 9
47,38,Marlion Pickett,MID,47,6.9,0,10,0,6,0,6,4,0,2021,Round 9
