,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Ben Cunnington,MID,104,7.4,0,20,2,14,2,9,11,0,2016,Round 6
1,1,Andrew Swallow,MID,107,15.5,0,23,1,14,8,7,16,0,2016,Round 6
2,3,Dan Hannebery,MID,136,14.9,0,33,2,13,6,16,17,0,2016,Round 6
3,4,Pearce Hanley,MID,144,17.6,2,25,5,12,4,15,10,0,2016,Round 6
4,5,Jack Steven,MID,117,19.5,0,25,3,11,6,11,14,0,2016,Round 6
5,6,Tom Rockliff,MID,132,19.3,0,32,5,10,7,17,15,1,2016,Round 6
6,6,Adam Treloar,MID,119,12.8,0,32,2,10,8,11,21,0,2016,Round 6
7,8,Rohan Bewick,MID,82,10.7,0,13,3,9,1,13,0,0,2016,Round 6
8,8,Stephen Coniglio,MID,119,13.8,0,30,3,9,5,12,18,0,2016,Round 6
9,8,Luke Parker,MID,141,28.1,3,29,4,9,4,19,10,1,2016,Round 6
10,8,Dion Prestia,MID,105,11.1,0,24,3,9,2,11,13,0,2016,Round 6
11,12,Michael Barlow,MID,124,17,0,33,2,8,8,16,17,1,2016,Round 6
12,12,Nick Graham,FWD,108,5.5,0,22,7,8,2,13,9,0,2016,Round 6
13,12,Ben Keays,FWD,64,10.7,1,11,0,8,2,5,6,0,2016,Round 6
14,12,Matthew Priddis,MID,84,7.1,0,23,2,8,2,8,15,0,2016,Round 6
15,12,Rory Sloane,MID,135,13.9,1,31,7,8,4,14,17,2,2016,Round 6
16,12,Jimmy Toumpas,MID,80,8.7,0,14,5,8,1,8,6,0,2016,Round 6
17,18,Brendon Ah Chee,FWD,80,15.4,0,15,4,7,1,9,6,0,2016,Round 6
18,18,Ryan Bastinac,MID,90,11,1,18,3,7,1,10,8,0,2016,Round 6
19,18,Mark Blicavs,MID,104,12.3,0,21,6,7,5,13,8,7,2016,Round 6
20,18,Harry Cunningham,DEF,59,10.1,0,13,2,7,0,4,9,0,2016,Round 6
21,18,Luke Dunstan,MID,95,8,1,23,2,7,4,8,15,0,2016,Round 6
22,18,Brad Ebert,MID,79,7.3,0,16,3,7,2,9,7,1,2016,Round 6
23,18,Sam Gray,MID,82,6.3,0,16,3,7,4,9,7,0,2016,Round 6
24,18,Brady Grey,MID,63,10.9,0,14,1,7,3,6,8,0,2016,Round 6
25,18,Kieren Jack,MID,81,13.4,0,22,1,7,6,5,17,0,2016,Round 6
26,18,Tom Liberatore,MID,59,9,0,13,0,7,0,4,9,0,2016,Round 6
27,18,Jarrad McVeigh,DEF,78,8.8,0,16,3,7,1,11,5,0,2016,Round 6
28,18,Daniel Rioli,FWD,49,4.2,0,7,2,7,0,3,4,0,2016,Round 6
29,18,Mitch Robinson,MID,116,22.3,0,28,4,7,7,15,13,5,2016,Round 6
30,18,Steele Sidebottom,MID,96,8,0,23,3,7,0,13,10,0,2016,Round 6
31,18,Jack Steele,FWD,98,12.5,0,21,6,7,4,9,12,0,2016,Round 6
32,18,Lindsay Thomas,FWD,71,3.4,1,11,5,7,1,9,2,0,2016,Round 6
33,18,Dale Thomas,MID,134,26.8,1,31,6,7,1,20,11,0,2016,Round 6
34,18,Alan Toovey,DEF,59,7.4,0,14,1,7,1,3,11,0,2016,Round 6
