,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Rockliff,MID,130,20.7,1,30,1,13,16,14,16,0,2017,Round 8
1,2,Ben Keays,FWD,80,1.8,0,13,2,12,1,6,7,0,2017,Round 8
2,2,Zach Merrett,MID,150,9.8,0,33,5,12,3,19,14,0,2017,Round 8
3,2,Jack Viney,MID,132,17.8,1,30,2,12,8,11,19,0,2017,Round 8
4,2,Jack Ziebell,MID,113,13,0,22,2,12,6,11,11,0,2017,Round 8
5,6,Josh Kelly,MID,162,27,1,36,6,11,7,21,15,0,2017,Round 8
6,6,Matthew Priddis,MID,103,16.3,0,24,2,11,3,7,17,0,2017,Round 8
7,6,Rory Sloane,MID,59,3.4,0,11,0,11,4,6,5,0,2017,Round 8
8,6,Dayne Zorko,MID,125,15,0,31,1,11,8,22,9,0,2017,Round 8
9,10,Marcus Bontempelli,MID,112,14.4,0,25,4,10,6,12,13,0,2017,Round 8
10,10,Stefan Martin,RUC,134,16.2,0,13,1,10,6,6,7,63,2017,Round 8
11,10,Clayton Oliver,MID,116,20.9,1,30,1,10,4,9,21,0,2017,Round 8
12,10,Luke Shuey,MID,101,10.3,0,20,5,10,2,6,14,0,2017,Round 8
13,10,Kayne Turner,FWD,86,11.6,2,9,2,10,1,8,1,0,2017,Round 8
14,15,Richard Douglas,MID,97,17.5,0,22,2,9,7,11,11,0,2017,Round 8
15,15,Tom Mitchell,MID,132,9.8,0,36,6,9,6,14,22,0,2017,Round 8
16,17,Taylor Adams,MID,115,18.1,0,30,3,8,10,14,16,0,2017,Round 8
17,17,Jed Anderson,FWD,72,12.5,1,11,2,8,0,4,7,0,2017,Round 8
18,17,Aaron Hall,MID,134,13.5,0,37,4,8,4,15,22,0,2017,Round 8
19,17,Jarman Impey,FWD,64,10.1,2,10,0,8,0,7,3,0,2017,Round 8
20,17,Ryan Lester,FWD,106,9.9,1,20,6,8,3,10,10,0,2017,Round 8
21,17,Luke McDonald,MID,59,8,0,11,0,8,1,7,4,0,2017,Round 8
22,17,Paul Puopolo,FWD,93,11.3,0,20,2,8,6,11,9,0,2017,Round 8
23,17,Liam Shiels,MID,120,12,1,25,5,8,5,17,8,0,2017,Round 8
24,25,Trent Cotchin,MID,94,13.7,1,25,2,7,6,11,14,0,2017,Round 8
25,25,Luke Hodge,DEF,109,13.4,0,20,9,7,0,17,3,0,2017,Round 8
26,25,Kade Kolodjashnij,DEF,125,15.3,1,26,9,7,1,12,14,0,2017,Round 8
