,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jack Steele,MID,105,13.4,0,23,0,13,6,7,16,0,2022,Round 2
1,2,Zak Butters,FWD,137,14.9,0,29,5,11,5,19,10,0,2022,Round 2
2,3,Jack Crisp,MID,126,17.2,0,26,6,10,4,14,12,0,2022,Round 2
3,3,Hugh Greenwood,MID,120,16.9,0,29,2,10,9,18,11,0,2022,Round 2
4,5,Travis Boak,MID,152,18.5,0,39,7,9,11,18,21,0,2022,Round 2
5,5,Willem Drew,MID,95,14.4,0,23,1,9,6,10,13,0,2022,Round 2
6,5,Alex Neal-Bullen,FWD,117,12.2,0,23,7,9,3,13,10,0,2022,Round 2
7,5,Luke Shuey,MID,103,10.9,0,23,4,9,8,12,11,0,2022,Round 2
8,9,Marcus Bontempelli,MID,96,22.7,1,19,3,8,1,12,7,0,2022,Round 2
9,9,Andrew Brayshaw,MID,181,18.7,1,40,10,8,4,26,14,0,2022,Round 2
10,9,Trent Cotchin,MID,86,13,0,18,1,8,4,12,6,0,2022,Round 2
11,9,Josh Dunkley,FWD,112,4.5,0,26,6,8,6,11,15,0,2022,Round 2
12,9,Cameron Guthrie,MID,92,6,0,21,4,8,2,8,13,0,2022,Round 2
13,9,Sam Petrevski-Seton,FWD,92,9.4,0,19,5,8,0,10,9,0,2022,Round 2
14,15,Will Brodie,MID,109,12.8,0,26,6,7,4,13,13,0,2022,Round 2
15,15,Sam Docherty,DEF,106,7.3,0,25,4,7,0,16,9,0,2022,Round 2
16,15,Touk Miller,MID,147,17.4,0,38,6,7,9,24,14,0,2022,Round 2
17,15,Brandan Parfitt,MID,65,9.4,1,14,0,7,2,8,6,0,2022,Round 2
18,15,Kayne Turner,DEF,90,5.9,2,13,5,7,0,9,4,0,2022,Round 2
19,20,Karl Amon,MID,148,16.6,0,38,8,6,5,22,16,0,2022,Round 2
20,20,Dan Butler,FWD,60,9,1,10,2,6,0,7,3,0,2022,Round 2
21,20,Josh Daicos,MID,97,5.9,0,25,5,6,1,10,15,0,2022,Round 2
22,20,Tim Kelly,MID,76,5.9,0,18,3,6,5,10,8,0,2022,Round 2
23,20,Tom Liberatore,MID,104,26.8,2,22,4,6,3,12,10,0,2022,Round 2
24,20,Beau McCreery,FWD,60,17.4,2,9,1,6,1,7,2,0,2022,Round 2
25,20,Jaeger O'Meara,MID,91,14,0,22,5,6,4,11,11,0,2022,Round 2
26,20,Xavier O'Neill,MID,44,2.8,0,10,0,6,1,5,5,0,2022,Round 2
27,20,Jack Sinclair,DEF,97,14.6,0,25,2,6,6,16,9,0,2022,Round 2
28,20,Tom Sparrow,FWD,77,11.1,0,18,3,6,2,6,12,0,2022,Round 2
29,20,Jack Viney,MID,94,9.1,1,23,2,6,4,12,11,0,2022,Round 2
30,31,Taylor Adams,MID,57,6.4,0,16,2,5,6,6,10,0,2022,Round 2
31,31,Josh Battle,KEYD,117,14.4,0,21,13,5,0,18,3,0,2022,Round 2
32,31,Jarrod Berry,MID,67,6.9,0,14,4,5,2,11,3,0,2022,Round 2
33,31,Nathan Broad,DEF,106,6.1,0,22,9,5,0,14,8,0,2022,Round 2
34,31,Tanner Bruhn,FWD,78,11.6,1,16,4,5,3,6,10,0,2022,Round 2
35,31,Brad Close,FWD,110,20.7,4,18,5,5,0,11,7,0,2022,Round 2
36,31,Patrick Cripps,MID,123,31.3,2,35,2,5,11,14,21,0,2022,Round 2
37,31,Matt Crouch,MID,104,1.4,0,29,5,5,3,13,16,0,2022,Round 2
38,31,Brad Crouch,MID,97,8.2,0,29,4,5,4,15,14,0,2022,Round 2
39,31,Brayden Fiorini,MID,102,7.7,1,25,2,5,1,18,7,0,2022,Round 2
40,31,Luke Foley,DEF,74,2.3,0,14,9,5,1,11,3,0,2022,Round 2
41,31,Isaac Heeney,FWD,107,24.5,5,21,2,5,2,12,9,0,2022,Round 2
42,31,Mitchell Hinge,DEF,79,12.2,1,16,4,5,1,11,5,0,2022,Round 2
43,31,Jeremy Howe,KEYD,96,9.5,0,20,6,5,0,14,6,0,2022,Round 2
44,31,Toby Nankervis,RUC,85,10.4,1,15,2,5,2,7,8,21,2022,Round 2
45,31,Kysaiah Pickett,FWD,75,6.7,2,12,4,5,0,9,3,0,2022,Round 2
46,31,Sam Powell-Pepper,FWD,92,12.8,3,17,4,5,5,10,7,0,2022,Round 2
47,31,Darcy Tucker,FWD,72,2.2,0,16,5,5,1,8,8,0,2022,Round 2
48,31,Sam Wicks,FWD,64,7.1,0,13,4,5,1,8,5,0,2022,Round 2
49,50,Tyler Brown,FWD,29,-0.9,0,8,0,4,0,3,5,0,2022,Round 2
50,50,Heath Chapman,DEF,67,2.9,0,13,6,4,1,7,6,0,2022,Round 2
51,50,Nakia Cockatoo,FWD,48,8.1,1,7,3,4,0,3,4,0,2022,Round 2
52,50,Stephen Coniglio,FWD,98,14.3,2,23,7,4,1,12,11,0,2022,Round 2
53,50,Mitch Duncan,DEF,80,6,1,15,6,4,3,12,3,0,2022,Round 2
54,50,Jamie Elliott,FWD,59,8.3,1,13,0,4,1,8,5,0,2022,Round 2
55,50,Darcy Fogarty,KEYF,43,0.9,0,10,4,4,1,5,5,0,2022,Round 2
56,50,Jack Hayes,KEYF,61,5.4,0,12,3,4,3,5,7,6,2022,Round 2
57,50,Jack Higgins,FWD,102,14,4,16,5,4,1,11,5,0,2022,Round 2
58,50,Jason Horne-Francis,FWD,78,7.7,0,20,4,4,1,9,11,0,2022,Round 2
59,50,Luke Jackson,RUC,112,24,2,21,5,4,7,11,10,16,2022,Round 2
60,50,Charlie Lazzaro,FWD,37,3,0,6,4,4,0,2,4,0,2022,Round 2
61,50,Ned McHenry,FWD,43,1,0,12,2,4,1,5,7,0,2022,Round 2
62,50,Callum Mills,MID,117,20.2,1,29,7,4,6,19,10,0,2022,Round 2
63,50,Tom Mitchell,MID,98,8.4,0,28,4,4,5,17,11,0,2022,Round 2
64,50,Steven Motlop,FWD,56,6.9,1,11,2,4,1,7,4,0,2022,Round 2
65,50,Patrick Naish,MID,92,8.4,0,21,8,4,2,13,8,0,2022,Round 2
66,50,Jai Newcombe,MID,58,13.5,1,15,1,4,1,8,7,0,2022,Round 2
67,50,Reilly O'Brien,RUC,78,14.6,0,14,1,4,4,3,11,28,2022,Round 2
68,50,Clayton Oliver,MID,120,17.3,1,34,4,4,13,19,15,0,2022,Round 2
