,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Rory Laird,MID,120,18.6,0,29,1,12,10,9,20,0,2023,Round 6
1,1,Matt Rowell,MID,98,15.3,0,18,1,12,4,10,8,0,2023,Round 6
2,3,Andrew Brayshaw,MID,99,5.9,0,23,0,11,3,15,8,0,2023,Round 6
3,4,Marcus Bontempelli,MID,148,33.1,2,31,6,10,8,16,15,0,2023,Round 6
4,4,Willem Drew,MID,123,14.3,1,25,5,10,6,12,13,0,2023,Round 6
5,4,Jai Newcombe,MID,122,17.3,0,26,8,10,7,11,15,0,2023,Round 6
6,4,James Rowbottom,MID,78,12.1,0,13,0,10,5,10,3,0,2023,Round 6
7,4,Tim Taranto,MID,138,10.6,0,33,6,10,6,16,17,0,2023,Round 6
8,9,Max Michalanney,DEF,60,2.8,0,6,4,9,0,6,0,0,2023,Round 6
9,10,Jye Caldwell,FWD,76,16.5,0,19,3,8,5,3,16,0,2023,Round 6
10,10,Stephen Coniglio,MID,135,12.4,0,38,5,8,9,20,18,0,2023,Round 6
11,10,Reuben Ginbey,MID,62,1.6,0,12,0,8,0,7,5,0,2023,Round 6
12,10,Isaac Heeney,FWD,96,9.9,1,14,7,8,2,9,5,0,2023,Round 6
13,10,Tom Liberatore,MID,97,23.3,1,25,3,8,7,8,17,0,2023,Round 6
14,10,Callum Mills,MID,87,8.3,0,14,7,8,1,9,5,0,2023,Round 6
15,10,Tom Mitchell,MID,97,15.2,0,23,4,8,6,8,15,0,2023,Round 6
16,17,Darcy Byrne-Jones,FWD,101,16.6,2,16,5,7,0,12,4,0,2023,Round 6
17,17,Patrick Cripps,MID,126,9.3,0,34,5,7,6,14,20,1,2023,Round 6
18,17,Tim English,RUC,129,20.7,1,20,3,7,3,14,6,34,2023,Round 6
19,17,Max Holmes,MID,98,11.7,0,23,4,7,2,15,8,0,2023,Round 6
20,17,Ned Long,FWD,49,3.9,0,9,1,7,2,1,8,1,2023,Round 6
21,17,Jack Macrae,FWD,99,26.1,0,29,1,7,14,12,17,0,2023,Round 6
22,17,Conor Nash,MID,95,17.9,1,28,1,7,7,11,17,0,2023,Round 6
23,17,Jaeger O'Meara,MID,85,12.2,1,18,3,7,1,9,9,0,2023,Round 6
24,17,Mitch Owens,KEYF,99,20.3,2,16,5,7,4,7,9,4,2023,Round 6
25,17,Josh Rachele,FWD,102,2.6,0,21,6,7,1,14,7,0,2023,Round 6
26,17,Connor Rozee,MID,133,20.4,2,29,6,7,3,20,9,0,2023,Round 6
27,17,Rory Sloane,MID,111,14.5,0,30,2,7,5,15,15,0,2023,Round 6
28,17,James Worpel,MID,88,18.2,1,21,1,7,8,12,9,0,2023,Round 6
29,30,Tom Atkins,MID,71,6.9,0,16,2,6,5,11,5,0,2023,Round 6
30,30,Zak Butters,MID,88,16.8,0,25,3,6,4,9,16,0,2023,Round 6
31,30,Brad Crouch,MID,75,3.8,0,18,4,6,2,6,12,0,2023,Round 6
32,30,Connor Macdonald,FWD,79,8.1,1,15,1,6,1,11,4,0,2023,Round 6
33,30,Hugh McCluggage,MID,94,5.2,0,21,5,6,4,13,8,0,2023,Round 6
34,30,Dylan Moore,FWD,82,1.9,0,19,4,6,2,5,14,0,2023,Round 6
35,30,Harry Morrison,MID,87,8.8,0,18,6,6,0,9,9,0,2023,Round 6
36,30,Xavier O'Halloran,FWD,90,17.5,3,17,2,6,1,11,6,0,2023,Round 6
37,30,Caleb Serong,MID,114,18.7,0,35,3,6,10,9,26,0,2023,Round 6
38,30,Jake Soligo,MID,107,15.6,0,25,5,6,8,18,7,0,2023,Round 6
39,40,Karl Amon,MID,97,15,1,22,5,5,0,12,10,0,2023,Round 6
40,40,Greg Clark,MID,73,1.8,0,19,3,5,1,5,14,0,2023,Round 6
41,40,Harry Cunningham,DEF,64,4.9,0,12,5,5,0,7,5,0,2023,Round 6
42,40,Jordan Dawson,MID,103,9.7,1,24,5,5,1,13,11,0,2023,Round 6
43,40,Corey Durdin,FWD,52,9.8,1,7,2,5,0,6,1,0,2023,Round 6
44,40,Jade Gresham,FWD,87,17,1,20,3,5,2,10,10,0,2023,Round 6
45,40,Tim Kelly,MID,97,12.8,0,34,1,5,8,9,25,0,2023,Round 6
46,40,Ed Langdon,MID,85,12.1,1,20,3,5,1,8,12,0,2023,Round 6
47,40,Oscar McInerney,RUC,85,14.7,0,11,0,5,5,9,2,34,2023,Round 6
48,40,Mark O'Connor,DEF,75,6.7,0,16,6,5,2,11,5,0,2023,Round 6
49,40,Darcy Parish,MID,94,9.3,0,27,3,5,9,10,17,0,2023,Round 6
50,40,James Peatling,FWD,71,7.1,0,14,4,5,0,10,4,0,2023,Round 6
51,40,Archie Perkins,FWD,77,12.7,1,13,5,5,1,10,3,0,2023,Round 6
