,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Shane Mumford,RUC,69,6.5,0,9,2,9,4,5,4,25,2019,Semi Finals
1,2,Tom Atkins,FWD,71,9.6,1,11,1,8,0,6,5,0,2019,Semi Finals
2,2,Harry Perryman,MID,71,2.6,0,13,2,8,0,10,3,0,2019,Semi Finals
3,4,Adam Kennedy,DEF,72,4.1,0,14,5,6,1,11,3,0,2019,Semi Finals
4,4,Zac Williams,DEF,94,22.6,1,17,5,6,1,14,3,0,2019,Semi Finals
5,4,Matt de Boer,MID,66,11.8,0,18,2,6,5,5,13,0,2019,Semi Finals
6,7,Gary Ablett,FWD,61,6.6,0,14,4,5,0,10,4,0,2019,Semi Finals
7,7,Brent Daniels,FWD,47,12.5,1,9,0,5,0,3,6,0,2019,Semi Finals
8,7,Jack Darling,KEYF,82,16.1,3,9,5,5,0,9,0,2,2019,Semi Finals
9,7,Cameron Guthrie,MID,122,9.9,0,33,7,5,8,16,17,0,2019,Semi Finals
10,7,Lincoln McCarthy,FWD,56,11.5,0,12,2,5,2,7,5,0,2019,Semi Finals
11,7,Hugh McCluggage,MID,93,5.9,0,23,4,5,1,15,8,0,2019,Semi Finals
12,7,Nic Naitanui,RUC,96,16.9,0,14,3,5,7,9,5,29,2019,Semi Finals
13,7,Mark O'Connor,DEF,57,7.1,0,14,2,5,1,6,8,0,2019,Semi Finals
14,7,Jack Redden,MID,63,14.1,0,18,0,5,4,7,11,0,2019,Semi Finals
15,7,Tim Taranto,MID,66,6.2,0,17,2,5,2,11,6,0,2019,Semi Finals
16,7,Dayne Zorko,MID,108,11.7,1,25,5,5,6,20,5,0,2019,Semi Finals
17,18,Allen Christensen,FWD,65,7,1,12,4,4,0,8,4,0,2019,Semi Finals
18,18,Patrick Dangerfield,MID,77,17.1,0,18,6,4,5,12,6,0,2019,Semi Finals
19,18,Toby Greene,FWD,111,17.8,2,30,2,4,5,19,11,0,2019,Semi Finals
20,18,Quinton Narkle,MID,55,8.8,0,15,1,4,1,6,9,0,2019,Semi Finals
21,18,Daniel Rich,DEF,94,13.6,0,25,2,4,1,20,5,0,2019,Semi Finals
22,18,Nick Robertson,DEF,63,3.1,0,13,3,4,1,12,1,0,2019,Semi Finals
23,18,Joel Selwood,MID,116,12.9,1,26,11,4,3,13,13,0,2019,Semi Finals
24,25,Noah Answerth,DEF,33,6.3,0,7,2,3,1,4,3,0,2019,Semi Finals
25,25,Jarrod Berry,MID,76,9.7,1,18,4,3,6,10,8,0,2019,Semi Finals
26,25,Aidan Corr,KEYD,57,2.5,0,13,3,3,0,12,1,0,2019,Semi Finals
27,25,Jamie Cripps,FWD,47,4.7,0,9,4,3,0,5,4,0,2019,Semi Finals
28,25,Jeremy Finlayson,KEYF,72,15.4,2,12,3,3,1,9,3,1,2019,Semi Finals
29,25,Darcy Gardiner,DEF,57,10.5,0,13,5,3,0,9,4,0,2019,Semi Finals
30,25,Jacob Hopper,MID,84,11.8,1,25,3,3,5,11,14,0,2019,Semi Finals
31,25,Tim Kelly,MID,87,19.7,2,18,6,3,3,12,6,0,2019,Semi Finals
32,25,Josh J. Kennedy,KEYF,45,5.3,1,9,2,3,0,5,4,0,2019,Semi Finals
33,25,Jarryd Lyons,MID,106,15.7,1,27,5,3,5,17,10,0,2019,Semi Finals
34,25,Chris Masten,MID,63,9.3,1,13,6,3,2,7,6,0,2019,Semi Finals
35,25,Oscar McInerney,RUC,53,4.3,0,7,1,3,4,5,2,20,2019,Semi Finals
36,25,Sam Menegola,MID,64,-0.3,0,18,4,3,3,10,8,0,2019,Semi Finals
37,25,Lachie Neale,MID,58,6.3,0,17,2,3,5,9,8,0,2019,Semi Finals
38,25,Jackson Nelson,DEF,44,7.6,0,9,3,3,0,7,2,0,2019,Semi Finals
39,25,Esava Ratugolea,KEYF,73,15.5,3,12,5,3,0,8,4,1,2019,Semi Finals
40,25,Liam Ryan,FWD,45,7.2,1,9,1,3,0,8,1,0,2019,Semi Finals
41,25,Heath Shaw,DEF,35,2.5,0,6,3,3,0,5,1,0,2019,Semi Finals
42,25,Rhys Stanley,RUC,55,12.1,0,12,1,3,2,7,5,12,2019,Semi Finals
43,25,Adam Tomlinson,MID,37,-2.3,0,7,2,3,1,4,3,0,2019,Semi Finals
44,25,Lachie Whitfield,FWD,43,2.7,0,13,1,3,2,5,8,0,2019,Semi Finals
45,46,Zac Bailey,DEF,36,10.8,0,11,1,2,1,3,8,0,2019,Semi Finals
46,46,Mark Blicavs,KEYD,44,6.5,0,14,2,2,2,4,10,0,2019,Semi Finals
47,46,Charles Cameron,FWD,64,11.4,2,11,4,2,1,8,3,0,2019,Semi Finals
48,46,Jeremy Cameron,KEYF,85,16.7,3,16,6,2,0,13,3,0,2019,Semi Finals
49,46,Jack Henry,DEF,63,11,0,16,5,2,0,11,5,0,2019,Semi Finals
50,46,Tom Hickey,RUC,60,9.9,1,9,3,2,2,6,3,12,2019,Semi Finals
51,46,Eric Hipwood,KEYF,67,5.4,3,10,7,2,0,7,3,0,2019,Semi Finals
52,46,Josh Kelly,MID,93,14.8,1,26,3,2,4,17,9,0,2019,Semi Finals
53,46,Jake Kolodjashnij,DEF,63,9.9,0,13,6,2,0,10,3,0,2019,Semi Finals
54,46,Daniel McStay,KEYF,54,6.7,1,9,5,2,0,6,3,0,2019,Semi Finals
55,46,Brandan Parfitt,FWD,50,4,0,16,3,2,0,7,9,0,2019,Semi Finals
56,46,Sam J. Reid,DEF,32,3.7,0,11,1,2,1,6,5,0,2019,Semi Finals
57,46,Luke Shuey,MID,98,11.4,0,26,6,2,4,19,7,0,2019,Semi Finals
58,46,Harry Taylor,KEYD,49,5.6,0,13,3,2,0,8,5,0,2019,Semi Finals
59,46,Elliot Yeo,MID,78,10.2,0,25,4,2,3,12,13,0,2019,Semi Finals
60,61,Marcus Adams,KEYD,45,4.8,0,10,5,1,0,6,4,0,2019,Semi Finals
61,61,Harris Andrews,KEYD,30,3.4,0,11,2,1,0,7,4,0,2019,Semi Finals
62,61,Tom Barrass,KEYD,12,1.3,0,4,1,1,0,3,1,0,2019,Semi Finals
63,61,Jed Bews,DEF,55,13.4,1,13,3,1,0,10,3,0,2019,Semi Finals
64,61,Luke Dahlhaus,FWD,57,8.9,1,15,4,1,0,7,8,0,2019,Semi Finals
65,61,Phil Davis,KEYD,58,10.8,0,14,6,1,0,7,7,0,2019,Semi Finals
66,61,Andrew Gaff,MID,120,10.9,2,30,7,1,2,22,8,0,2019,Semi Finals
67,61,Nick Haynes,DEF,51,0.4,0,14,6,1,0,10,4,0,2019,Semi Finals
68,61,Harry Himmelberg,KEYF,19,5.2,0,7,0,1,1,1,6,0,2019,Semi Finals
69,61,Luke Hodge,DEF,78,8.4,0,22,5,1,0,14,8,0,2019,Semi Finals
70,61,Shannon Hurn,DEF,110,9.9,0,23,14,1,1,18,5,0,2019,Semi Finals
71,61,Mark Hutchings,MID,28,1.4,0,7,2,1,0,4,3,0,2019,Semi Finals
72,61,Lewis Jetta,DEF,81,4,0,20,7,1,0,18,2,0,2019,Semi Finals
73,61,Daniel Lloyd,FWD,40,7.2,1,9,2,1,1,5,4,0,2019,Semi Finals
74,61,Jeremy McGovern,KEYD,72,8.6,0,15,7,1,1,13,2,0,2019,Semi Finals
75,61,Gryan Miers,FWD,61,-0.1,0,16,5,1,0,10,6,0,2019,Semi Finals
76,61,Jack Petruccelle,FWD,50,8.3,1,9,4,1,1,8,1,0,2019,Semi Finals
77,61,Cam Rayner,FWD,40,3.7,1,8,2,1,1,6,2,0,2019,Semi Finals
78,61,Will Schofield,KEYD,23,3,0,5,2,1,0,4,1,0,2019,Semi Finals
79,61,Dom Sheed,MID,50,6.2,0,17,1,1,4,10,7,0,2019,Semi Finals
80,61,Brad Sheppard,DEF,51,4.7,0,14,5,1,0,7,7,0,2019,Semi Finals
81,61,Zach Tuohy,DEF,104,10.3,0,27,8,1,0,21,6,0,2019,Semi Finals
82,61,Jake Waterman,KEYF,45,5.3,0,10,5,1,0,8,2,0,2019,Semi Finals
83,61,Alex Witherden,DEF,55,10.7,0,15,5,1,1,11,4,0,2019,Semi Finals
84,85,Tom Hawkins,KEYF,82,16,4,13,6,0,2,11,2,1,2019,Semi Finals
85,85,Stefan Martin,RUC,91,15.1,0,23,0,0,12,16,7,24,2019,Semi Finals
86,85,Tom Stewart,DEF,78,6.6,0,24,5,0,1,18,6,0,2019,Semi Finals
87,85,Sam Taylor,KEYD,35,11.6,0,10,3,0,1,5,5,0,2019,Semi Finals
