,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Green,MID,136,11,0,31,2,13,3,15,16,0,2023,Round 7
1,2,Jack Steele,MID,128,17.5,1,28,5,11,5,10,18,0,2023,Round 7
2,3,Rowan Marshall,RUC,159,22.3,0,26,6,10,3,19,7,28,2023,Round 7
3,3,Sam Walsh,MID,128,9,0,30,5,10,2,12,18,0,2023,Round 7
4,5,Beau McCreery,FWD,78,10.5,0,14,2,9,1,10,4,0,2023,Round 7
5,5,Harry Perryman,DEF,115,23.7,3,21,2,9,1,12,9,0,2023,Round 7
6,5,Matt Rowell,MID,110,11.3,0,26,4,9,8,14,12,0,2023,Round 7
7,8,Adam Cerra,MID,137,15.3,1,30,8,8,3,19,11,0,2023,Round 7
8,8,Patrick Cripps,MID,116,26.5,1,33,3,8,8,6,27,0,2023,Round 7
9,8,Willem Drew,MID,67,6.6,0,15,2,8,2,5,10,0,2023,Round 7
10,8,Josh Dunkley,MID,115,13.6,0,28,7,8,3,11,17,0,2023,Round 7
11,8,George Hewett,MID,124,10.3,0,32,5,8,6,14,18,0,2023,Round 7
12,8,Tim Kelly,MID,108,2.9,0,27,4,8,4,10,17,0,2023,Round 7
13,8,Jaeger O'Meara,MID,95,18.5,2,18,3,8,1,5,13,0,2023,Round 7
14,8,Connor Rozee,MID,84,15.4,0,19,2,8,1,12,7,0,2023,Round 7
15,16,Taylor Adams,FWD,72,6,0,16,4,7,6,6,10,0,2023,Round 7
16,16,Mark Blicavs,RUC,89,10.8,0,15,2,7,6,8,7,19,2023,Round 7
17,16,Caleb Daniel,FWD,118,6.7,1,27,5,7,6,14,13,0,2023,Round 7
18,16,Reuben Ginbey,MID,50,7.8,0,10,1,7,3,2,8,0,2023,Round 7
19,16,Jason Horne-Francis,MID,98,12.6,0,25,4,7,11,14,11,0,2023,Round 7
20,16,Dan Houston,DEF,117,15.7,1,22,9,7,3,14,8,0,2023,Round 7
21,16,Jack Macrae,FWD,91,13.5,0,26,2,7,6,7,19,0,2023,Round 7
22,16,Zach Merrett,MID,82,11.4,0,19,1,7,1,12,7,0,2023,Round 7
23,16,Lachie Neale,MID,119,16.8,0,35,2,7,13,14,21,0,2023,Round 7
24,16,David Swallow,MID,84,3.5,0,17,5,7,2,13,4,0,2023,Round 7
25,16,Brynn Teakle,RUC,60,7,0,8,0,7,1,0,8,18,2023,Round 7
26,27,Travis Boak,MID,124,16,1,30,6,6,2,15,15,0,2023,Round 7
27,27,Marcus Bontempelli,MID,90,14.7,0,19,5,6,6,13,6,0,2023,Round 7
28,27,Alex Cincotta,DEF,77,13.3,0,17,4,6,0,9,8,0,2023,Round 7
29,27,Alex Davies,FWD,56,3.7,0,10,2,6,0,6,4,0,2023,Round 7
30,27,Jamie Elliott,FWD,69,4.2,0,11,6,6,0,5,6,0,2023,Round 7
31,27,Brayden Fiorini,MID,112,10.6,1,20,9,6,1,14,6,0,2023,Round 7
32,27,Errol Gulden,MID,116,19.7,1,27,5,6,6,16,11,0,2023,Round 7
33,27,Nick Holman,FWD,86,14.4,2,15,4,6,0,8,7,0,2023,Round 7
34,27,Max Holmes,MID,79,15.7,1,18,3,6,3,8,10,0,2023,Round 7
35,27,Connor Idun,DEF,62,8.6,0,12,4,6,0,5,7,0,2023,Round 7
36,27,Josh Kelly,MID,104,11.5,0,27,4,6,6,13,14,0,2023,Round 7
37,27,Tom Mitchell,MID,100,10.8,0,29,3,6,7,13,16,0,2023,Round 7
38,27,James Peatling,FWD,70,8.4,0,16,2,6,1,8,8,0,2023,Round 7
39,27,Marlion Pickett,FWD,88,5.6,0,18,5,6,2,10,8,0,2023,Round 7
40,27,Marc Pittonet,RUC,91,15.3,0,13,1,6,6,7,6,35,2023,Round 7
41,27,Ned Reeves,RUC,108,18,0,15,3,6,3,5,10,43,2023,Round 7
42,27,James Rowbottom,MID,75,13.1,0,17,2,6,6,9,8,0,2023,Round 7
