,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Taylor Adams,MID,120,9.7,0,26,4,11,6,16,10,0,2020,Round 18
1,2,David Cuningham,FWD,84,12.7,0,14,4,9,1,7,7,0,2020,Round 18
2,2,Jack Graham,MID,80,6.6,0,21,0,9,3,10,11,0,2020,Round 18
3,2,Zach Merrett,MID,115,5.8,0,25,7,9,5,13,12,0,2020,Round 18
4,5,Tom Liberatore,MID,98,24.1,0,25,2,8,7,12,13,0,2020,Round 18
5,6,Caleb Daniel,DEF,75,7.6,1,14,1,7,2,10,4,0,2020,Round 18
6,6,Hugh Greenwood,MID,72,14.2,1,15,0,7,4,6,9,1,2020,Round 18
7,6,Cam Rayner,FWD,71,16.6,2,11,1,7,2,5,6,0,2020,Round 18
8,6,Brad Sheppard,DEF,77,7,0,16,3,7,0,11,5,0,2020,Round 18
9,6,Jack Steele,MID,89,21.7,2,18,1,7,10,7,11,0,2020,Round 18
10,11,Keidean Coleman,FWD,44,7.9,1,6,1,6,1,4,2,0,2020,Round 18
11,11,Hayden Crozier,DEF,69,4.7,0,11,4,6,1,9,2,0,2020,Round 18
12,11,Jack Martin,FWD,52,3.3,0,11,1,6,2,6,5,0,2020,Round 18
13,11,Marc Murphy,MID,62,7.1,1,11,3,6,2,7,4,0,2020,Round 18
14,11,Scott Pendlebury,MID,84,13.3,0,23,1,6,7,11,12,0,2020,Round 18
15,11,Harry Perryman,MID,90,8.5,0,18,6,6,0,12,6,0,2020,Round 18
16,11,Marlion Pickett,MID,54,6.9,0,8,3,6,1,4,4,0,2020,Round 18
17,11,Caleb Serong,MID,101,13.9,0,25,4,6,3,13,12,0,2020,Round 18
18,11,Rory Sloane,MID,64,9.3,0,15,1,6,5,7,8,0,2020,Round 18
19,20,Marcus Bontempelli,MID,83,13,1,20,3,5,7,14,6,0,2020,Round 18
20,20,Charlie Cameron,FWD,55,2.6,1,11,0,5,0,7,4,0,2020,Round 18
21,20,Jason Castagna,FWD,62,4.9,1,9,4,5,0,5,4,0,2020,Round 18
22,20,Hunter Clark,DEF,66,7.2,0,16,3,5,5,11,5,0,2020,Round 18
23,20,Cameron Guthrie,MID,84,13.4,1,19,5,5,3,11,8,0,2020,Round 18
24,20,Tim Kelly,MID,70,1.9,0,18,2,5,3,8,10,0,2020,Round 18
25,20,Kane Lambert,FWD,90,10.2,1,18,6,5,1,10,8,0,2020,Round 18
26,20,Callum Mills,DEF,82,8.2,0,20,4,5,1,12,8,0,2020,Round 18
27,20,Nic Naitanui,RUC,76,16.1,0,13,2,5,5,3,10,23,2020,Round 18
28,20,Sam Powell-Pepper,FWD,50,8.2,1,9,2,5,2,3,6,0,2020,Round 18
29,20,Joel Selwood,MID,68,9.2,0,16,3,5,5,8,8,0,2020,Round 18
30,20,Liam Shiels,MID,85,17.6,1,26,1,5,4,13,13,0,2020,Round 18
31,20,Jy Simpkin,MID,100,16,0,32,3,5,3,12,20,0,2020,Round 18
32,20,Nick Vlastuin,DEF,66,10.7,0,15,4,5,0,7,8,0,2020,Round 18
33,20,Tom Williamson,DEF,68,6.4,1,14,2,5,5,10,4,0,2020,Round 18
34,35,Liam Baker,DEF,61,10.2,0,12,4,4,1,7,5,0,2020,Round 18
35,35,Andrew Brayshaw,MID,53,9.6,0,16,0,4,5,4,12,0,2020,Round 18
36,35,Jonathon Ceglar,RUC,66,5.9,0,8,4,4,2,4,4,17,2020,Round 18
37,35,Jack Crisp,DEF,87,7,0,25,3,4,1,11,14,0,2020,Round 18
38,35,Brad Crouch,MID,81,5.2,0,26,1,4,8,11,15,0,2020,Round 18
39,35,Ed Curnow,MID,80,17.1,1,19,3,4,2,14,5,0,2020,Round 18
40,35,Josh Daicos,MID,76,8,0,19,4,4,3,10,9,0,2020,Round 18
