,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Atkins,DEF,96,5,0,14,1,17,5,7,7,0,2022,Round 11
1,2,Nick Holman,FWD,96,11.6,0,14,2,13,0,7,7,0,2022,Round 11
2,2,Joel Selwood,MID,116,14,1,24,2,13,3,12,12,0,2022,Round 11
3,4,Jed Anderson,FWD,149,12.4,1,28,8,12,7,16,12,0,2022,Round 11
4,5,Jye Caldwell,MID,80,9,0,13,2,10,2,7,6,0,2022,Round 11
5,5,Zak Jones,MID,98,8,0,21,2,10,3,10,11,0,2022,Round 11
6,5,Mitch Owens,FWD,95,8.4,2,14,3,10,1,7,7,0,2022,Round 11
7,5,Jack Ziebell,FWD,83,7.2,1,10,2,10,0,8,2,0,2022,Round 11
8,9,Mark Blicavs,RUC,135,15.3,0,23,6,9,3,14,9,31,2022,Round 11
9,9,Brad Crouch,MID,97,11.8,0,24,2,9,8,6,18,0,2022,Round 11
10,9,Jack Graham,FWD,97,18.1,2,18,2,9,3,7,11,0,2022,Round 11
11,9,Toby Nankervis,RUC,114,11.3,0,21,4,9,6,13,8,24,2022,Round 11
12,13,Cameron Guthrie,MID,126,15.1,0,34,5,8,7,16,18,0,2022,Round 11
13,13,Jackson Hately,MID,112,5.2,0,27,3,8,3,14,13,0,2022,Round 11
14,13,Rory Laird,MID,119,14.9,0,38,3,8,14,12,26,0,2022,Round 11
15,13,James Rowbottom,MID,87,14.2,1,19,2,8,5,10,9,0,2022,Round 11
16,17,Taylor Adams,MID,76,20.4,0,21,0,7,4,7,14,0,2022,Round 11
17,17,Travis Boak,MID,85,9.9,0,23,2,7,8,11,12,0,2022,Round 11
18,17,Josh Dunkley,FWD,139,12.8,2,25,12,7,2,10,15,0,2022,Round 11
19,17,George Hewett,MID,116,16.3,0,31,4,7,2,13,18,0,2022,Round 11
20,17,Tom Liberatore,MID,81,17.9,1,20,1,7,10,6,14,0,2022,Round 11
21,17,Jarryd Lyons,MID,72,13.8,0,17,0,7,4,7,10,0,2022,Round 11
