,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Daniel Rich,MID,123,23.7,2,23,2,11,4,14,9,0,2016,Round 1
1,2,Andrew Swallow,MID,84,4.9,0,17,1,10,2,9,8,0,2016,Round 1
2,3,Brad Crouch,MID,87,7.7,0,20,2,9,3,12,8,0,2016,Round 1
3,3,Luke Dunstan,MID,59,7.9,0,10,1,9,6,2,8,0,2016,Round 1
4,3,Hamish Hartlett,DEF,118,10.9,0,24,5,9,3,16,8,0,2016,Round 1
5,3,Shaun Higgins,FWD,102,13.7,1,18,5,9,1,8,10,0,2016,Round 1
6,3,Tom Mitchell,MID,132,0,3,30,2,9,3,12,18,0,2016,Round 1
7,3,Dion Prestia,MID,122,14,1,29,3,9,3,13,16,0,2016,Round 1
8,3,Chad Wingard,FWD,116,31.6,3,21,2,9,2,13,8,0,2016,Round 1
9,3,Elliot Yeo,FWD,105,10,1,20,4,9,4,13,7,2,2016,Round 1
10,11,Eddie Betts,FWD,91,6.1,1,15,3,8,3,11,4,0,2016,Round 1
11,11,Brad Ebert,MID,124,17.7,3,25,4,8,2,17,8,0,2016,Round 1
12,11,Levi Greenwood,FWD,115,0,1,22,6,8,3,15,7,0,2016,Round 1
13,11,Jarman Impey,FWD,46,3.5,0,5,0,8,0,4,1,0,2016,Round 1
14,11,Will Langford,MID,93,14.2,2,20,2,8,6,13,7,1,2016,Round 1
15,11,Jordan Lewis,MID,134,3.1,0,30,7,8,5,12,18,9,2016,Round 1
16,11,Jack Martin,DEF,91,13.3,2,13,4,8,0,8,5,0,2016,Round 1
17,11,Jake Neade,FWD,54,8.7,0,9,0,8,0,2,7,0,2016,Round 1
18,11,Tom Rockliff,MID,109,11.9,2,21,5,8,6,9,12,0,2016,Round 1
19,11,Koby Stevens,FWD,94,2.3,0,27,1,8,3,8,19,0,2016,Round 1
20,21,Gary Ablett,MID,134,13.1,1,34,4,7,9,20,14,0,2016,Round 1
21,21,David Armitage,MID,105,19.9,1,28,1,7,14,12,16,0,2016,Round 1
22,21,Claye Beams,DEF,44,5.3,0,7,0,7,0,2,5,0,2016,Round 1
23,21,Jarryd Blair,FWD,84,0,0,19,2,7,3,11,8,0,2016,Round 1
24,21,Ben Cunnington,MID,92,17.5,0,27,1,7,10,7,20,1,2016,Round 1
25,21,Bryce Gibbs,MID,127,9.8,1,30,6,7,3,15,15,2,2016,Round 1
26,21,Todd Goldstein,RUC,121,17.5,1,13,4,7,3,8,5,44,2016,Round 1
27,21,George Hewett,FWD,95,0,1,15,7,7,1,10,5,0,2016,Round 1
28,21,James Kelly,DEF,118,10.6,0,26,8,7,2,15,11,0,2016,Round 1
29,21,Kane Lambert,FWD,125,13.7,1,28,8,7,3,16,12,0,2016,Round 1
30,21,Matthew Lobbe,RUC,96,12,0,9,2,7,2,2,7,42,2016,Round 1
31,21,Michael Rischitelli,MID,100,20.4,0,27,3,7,10,7,20,0,2016,Round 1
32,21,Rory Sloane,MID,79,16.8,0,19,1,7,4,5,14,4,2016,Round 1
33,21,Daniel Wells,MID,95,16,0,18,5,7,6,14,4,0,2016,Round 1
34,35,Craig Bird,MID,53,8.9,0,11,1,6,1,4,7,0,2016,Round 1
35,35,Marcus Bontempelli,MID,80,16.4,1,20,1,6,4,11,9,0,2016,Round 1
36,35,Trent Cotchin,MID,76,9.7,0,21,0,6,3,14,7,0,2016,Round 1
37,35,Jack Crisp,MID,66,0,1,13,2,6,1,7,6,0,2016,Round 1
38,35,Luke Dahlhaus,FWD,86,15.6,0,25,2,6,8,7,18,0,2016,Round 1
39,35,Mitch Duncan,MID,102,13.1,0,26,6,6,3,11,15,1,2016,Round 1
40,35,Corey Enright,DEF,89,8.5,0,21,4,6,0,11,10,0,2016,Round 1
41,35,Sam Gibson,MID,95,9.7,0,25,3,6,2,11,14,0,2016,Round 1
42,35,Jack Gunston,KEYF,108,19.8,3,15,7,6,0,11,4,0,2016,Round 1
43,35,Jesse Lonergan,MID,88,15.4,1,20,3,6,2,9,11,0,2016,Round 1
44,35,Marc Murphy,MID,126,17.1,1,27,7,6,3,16,11,0,2016,Round 1
45,35,Darcy Parish,MID,97,10,0,25,5,6,6,8,17,0,2016,Round 1
46,35,Daniel Rioli,FWD,53,1.9,0,7,2,6,0,6,1,0,2016,Round 1
47,35,Sebastian Ross,MID,119,6,0,30,5,6,3,16,14,4,2016,Round 1
48,35,Jack Viney,MID,115,15.1,0,32,5,6,4,14,18,0,2016,Round 1
49,35,Jarrad Waite,KEYF,117,14.4,3,20,7,6,0,14,6,0,2016,Round 1
50,35,Maverick Weller,FWD,93,18.5,2,21,2,6,6,9,12,1,2016,Round 1
51,35,Justin Westhoff,KEYF,103,19.6,2,17,6,6,1,11,6,3,2016,Round 1
52,35,Jarrod Witts,RUC,64,0,0,8,0,6,2,4,4,21,2016,Round 1
53,54,Callum Ah Chee,FWD,51,10,1,8,1,5,0,4,4,0,2016,Round 1
