,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jed Anderson,MID,87,11.5,0,19,2,10,4,3,16,0,2019,Round 5
1,1,Dayne Zorko,MID,92,14.5,0,17,3,10,4,11,6,0,2019,Round 5
2,3,Josh Dunkley,MID,84,12.3,0,15,4,9,1,4,11,1,2019,Round 5
3,3,Zach Merrett,MID,143,20.9,0,39,4,9,7,18,21,0,2019,Round 5
4,3,Touk Miller,MID,111,11.8,0,28,5,9,5,10,18,0,2019,Round 5
5,6,Jason Castagna,FWD,74,8.8,1,14,2,8,0,4,10,0,2019,Round 5
6,6,Cameron Ellis-Yolmen,MID,106,13.2,0,29,3,8,5,10,19,0,2019,Round 5
7,6,Cameron Guthrie,MID,98,9,0,22,4,8,4,9,13,0,2019,Round 5
8,6,David Mackay,MID,104,21.3,0,23,4,8,5,15,8,0,2019,Round 5
9,6,Jack Martin,FWD,86,5.6,0,17,4,8,4,12,5,0,2019,Round 5
10,6,Jack Steele,MID,88,13.8,0,20,4,8,5,11,9,0,2019,Round 5
11,6,Jackson Thurlow,DEF,83,9.6,0,15,5,8,0,9,6,0,2019,Round 5
12,13,Tom Atkins,FWD,67,8.5,0,17,1,7,3,6,11,0,2019,Round 5
13,13,Jack Bowes,MID,101,5.4,0,21,7,7,4,12,9,0,2019,Round 5
14,13,Will Brodie,MID,86,8.4,0,23,2,7,4,9,14,0,2019,Round 5
15,13,James Cousins,MID,44,6.3,1,6,0,7,0,4,2,0,2019,Round 5
16,13,Brad Ebert,FWD,95,11.8,2,16,5,7,2,10,6,0,2019,Round 5
17,13,Tim English,RUC,109,8.4,0,13,5,7,1,9,4,28,2019,Round 5
18,13,Brayden Fiorini,MID,126,7.9,1,30,5,7,3,17,13,0,2019,Round 5
19,13,George Hewett,MID,87,11.2,0,23,2,7,1,8,15,0,2019,Round 5
20,13,Jack Viney,MID,93,6.1,0,23,4,7,6,8,15,0,2019,Round 5
21,13,Elliot Yeo,MID,74,11.2,0,17,1,7,4,10,7,0,2019,Round 5
22,23,Blake Acres,FWD,92,16.3,1,19,5,6,3,10,9,0,2019,Round 5
23,23,Brad Crouch,MID,114,10.5,0,36,1,6,3,13,23,0,2019,Round 5
24,23,Jack Macrae,MID,100,10,0,24,5,6,1,11,13,0,2019,Round 5
25,23,Kamdyn McIntosh,MID,81,7.2,0,14,5,6,0,11,3,0,2019,Round 5
26,23,Clayton Oliver,MID,114,8,0,31,6,6,3,11,20,0,2019,Round 5
27,23,Sebastian Ross,MID,100,4.7,0,27,4,6,2,17,10,0,2019,Round 5
