,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Ryan Griffen,MID,113,15,1,20,0,15,7,12,8,0,2014,Round 8
1,2,Tom Liberatore,MID,146,24,2,27,5,14,8,12,15,1,2014,Round 8
2,3,Josh P. Kennedy,MID,139,24.2,0,36,2,11,10,15,21,0,2014,Round 8
3,3,Jack Macrae,MID,85,6,0,15,1,11,2,9,6,0,2014,Round 8
4,3,Tom Rockliff,MID,147,17.8,0,35,7,11,8,18,17,2,2014,Round 8
5,6,Matthew Boyd,MID,86,14.2,0,19,0,10,7,13,6,0,2014,Round 8
6,6,Scott Selwood,MID,129,16.4,1,24,7,10,2,15,9,0,2014,Round 8
7,8,Hamish Hartlett,FWD,93,12.4,0,19,3,9,4,8,11,1,2014,Round 8
8,8,Jack Viney,MID,92,8.8,0,21,1,9,2,7,14,0,2014,Round 8
9,8,Jobe Watson,MID,149,23.7,1,35,7,9,8,16,19,0,2014,Round 8
10,11,Brad Ebert,MID,109,9.3,0,20,8,8,2,13,7,3,2014,Round 8
11,11,Kane Mitchell,FWD,113,20.1,2,20,5,8,1,15,5,0,2014,Round 8
12,11,Luke Parker,FWD,121,20.1,2,26,4,8,4,14,12,0,2014,Round 8
13,11,Liam Picken,DEF,56,6.4,0,13,0,8,1,4,9,0,2014,Round 8
14,11,Jack Steven,MID,67,8.2,0,15,2,8,1,4,11,0,2014,Round 8
15,11,Jason Tutt,FWD,95,18.5,2,18,1,8,0,13,5,0,2014,Round 8
16,17,Rohan Bail,FWD,72,8.7,0,13,4,7,2,8,5,0,2014,Round 8
17,17,David Ellard,FWD,78,10.8,1,10,6,7,2,6,4,0,2014,Round 8
18,17,Heath Hocking,MID,68,7,0,15,2,7,3,7,8,0,2014,Round 8
19,17,Neville Jetta,DEF,50,7.9,0,8,1,7,2,2,6,0,2014,Round 8
20,17,Ben McGlynn,MID,82,14.1,0,19,3,7,7,8,11,0,2014,Round 8
21,17,Jarrad McVeigh,MID,119,24.8,1,25,6,7,3,15,10,0,2014,Round 8
22,17,Matthew Priddis,MID,98,20.4,1,26,1,7,13,6,20,1,2014,Round 8
23,17,Cam Sutcliffe,DEF,79,13.6,0,19,3,7,1,9,10,0,2014,Round 8
24,17,Dayne Zorko,FWD,73,10.7,1,16,0,7,3,10,6,0,2014,Round 8
25,26,Dennis Armfield,FWD,60,4.7,0,12,2,6,1,8,4,0,2014,Round 8
26,26,Tom Derickx,RUC,65,8,0,4,2,6,1,2,2,24,2014,Round 8
