,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jamie Cripps,FWD,112,17.7,3,12,2,13,1,9,3,0,2015,Round 8
1,2,Jack Steven,MID,166,22.6,0,37,9,12,10,17,20,0,2015,Round 8
2,2,Mitch Wallis,MID,121,13.3,1,23,3,12,8,10,13,0,2015,Round 8
3,4,Ben Howlett,FWD,118,15.5,0,25,5,11,4,10,15,0,2015,Round 8
4,4,Aaron vandenBerg,FWD,128,22.1,0,29,4,11,7,14,15,0,2015,Round 8
5,6,Kieren Jack,MID,104,10.4,0,20,5,10,5,11,9,0,2015,Round 8
6,6,Matthew Lobbe,RUC,102,11,0,9,2,10,3,7,2,29,2015,Round 8
7,6,Tom Rockliff,MID,125,7.2,0,27,6,10,5,13,14,0,2015,Round 8
8,6,Devon Smith,FWD,133,6.1,1,27,5,10,1,17,10,0,2015,Round 8
9,6,Koby Stevens,MID,82,9.1,0,16,1,10,2,7,9,1,2015,Round 8
10,11,Shaun Higgins,FWD,105,9.1,1,16,9,9,0,7,9,0,2015,Round 8
11,11,Shane Mumford,RUC,107,13,0,9,2,9,4,2,7,47,2015,Round 8
12,11,Matthew Priddis,MID,114,19.3,1,32,1,9,9,7,25,0,2015,Round 8
13,14,Robbie Gray,MID,108,18.3,1,28,0,8,12,13,15,0,2015,Round 8
14,14,Ryan Griffen,MID,92,16.1,0,24,2,8,9,10,14,2,2015,Round 8
15,14,Heritier Lumumba,DEF,62,-0.2,0,12,2,8,1,7,5,2,2015,Round 8
16,14,Lachie Neale,MID,154,11.6,1,35,7,8,6,24,11,0,2015,Round 8
17,14,Joel Selwood,MID,83,8.2,2,17,0,8,4,11,6,2,2015,Round 8
18,14,Liam Shiels,MID,88,10.6,0,18,5,8,3,11,7,0,2015,Round 8
19,14,Jake Spencer,RUC,107,13.9,0,13,2,8,2,8,5,40,2015,Round 8
20,21,Jonathon Ceglar,RUC,114,7.2,1,16,2,7,4,9,7,29,2015,Round 8
21,21,Daniel Cross,DEF,92,12.5,0,19,5,7,1,11,8,1,2015,Round 8
22,21,Shaun Grigg,MID,106,10,0,26,5,7,6,9,17,0,2015,Round 8
23,21,Tom Hawkins,KEYF,92,10.3,1,14,5,7,2,11,3,0,2015,Round 8
24,21,Taylor Hunt,DEF,69,7,0,14,3,7,2,6,8,0,2015,Round 8
25,21,Anthony Miles,MID,108,13.8,0,26,4,7,3,17,9,0,2015,Round 8
26,21,Touk Miller,FWD,74,5,0,15,2,7,3,8,7,0,2015,Round 8
27,21,Steven Morris,FWD,61,3.3,0,9,2,7,0,6,3,0,2015,Round 8
28,21,Liam Picken,MID,83,12.2,1,19,2,7,3,8,11,0,2015,Round 8
29,21,Adam Schneider,FWD,115,6.1,1,25,6,7,5,12,13,0,2015,Round 8
30,21,Elliot Yeo,MID,96,19.4,3,15,6,7,1,7,8,1,2015,Round 8
31,32,Harley Bennell,FWD,108,18.9,0,23,7,6,1,15,8,0,2015,Round 8
32,32,Kane Cornes,MID,107,15.6,0,28,5,6,4,10,18,0,2015,Round 8
33,32,Matt Crouch,MID,88,3.8,0,24,3,6,6,6,18,0,2015,Round 8
34,32,Ben Cunnington,MID,81,12.7,0,24,1,6,7,8,16,0,2015,Round 8
35,32,Ed Curnow,MID,65,1.7,0,16,1,6,1,8,8,0,2015,Round 8
36,32,Luke Dahlhaus,FWD,113,14.5,1,26,6,6,3,12,14,0,2015,Round 8
37,32,Shane Edwards,FWD,66,8.2,1,12,2,6,4,8,4,0,2015,Round 8
38,32,Josh P. Kennedy,MID,102,11.2,0,29,2,6,5,12,17,0,2015,Round 8
39,32,Luke Parker,MID,116,16.4,1,26,6,6,3,12,14,2,2015,Round 8
40,32,Drew Petrie,KEYF,93,5.3,0,15,9,6,0,11,4,2,2015,Round 8
41,32,Jay Schulz,KEYF,69,-0.2,0,13,2,6,1,8,5,0,2015,Round 8
42,32,Mathew Stokes,FWD,97,7.1,0,25,6,6,2,13,12,0,2015,Round 8
43,32,Lindsay Thomas,FWD,36,0.9,1,4,1,6,0,2,2,0,2015,Round 8
44,32,Jimmy Toumpas,MID,103,7.5,2,20,5,6,0,12,8,0,2015,Round 8
45,32,Ollie Wines,MID,99,10.1,0,24,3,6,3,12,12,5,2015,Round 8
46,32,Jack Ziebell,MID,81,12.6,1,20,0,6,5,15,5,2,2015,Round 8
47,48,Michael Barlow,FWD,124,14.8,2,30,7,5,5,10,20,0,2015,Round 8
48,48,Matthew Boyd,DEF,115,18.1,0,31,6,5,4,13,18,1,2015,Round 8
49,48,Luke Breust,FWD,58,9.6,1,11,3,5,2,7,4,0,2015,Round 8
50,48,Shaun Burgoyne,DEF,53,10.6,0,15,1,5,6,6,9,0,2015,Round 8
51,48,Patrick Dangerfield,MID,110,20.5,1,27,6,5,7,11,16,0,2015,Round 8
52,48,Brett Deledio,FWD,111,20.6,1,28,6,5,5,11,17,1,2015,Round 8
53,48,Sean Dempster,DEF,71,3.8,0,13,6,5,0,10,3,0,2015,Round 8
54,48,Brad Ebert,MID,96,14.4,0,25,4,5,5,9,16,4,2015,Round 8
55,48,Brendon Goddard,MID,93,8.1,2,21,4,5,1,12,9,1,2015,Round 8
56,48,Todd Goldstein,RUC,76,2.2,0,7,3,5,1,3,4,31,2015,Round 8
57,48,Ben Griffiths,KEYF,74,6.8,1,11,5,5,0,8,3,4,2015,Round 8
58,48,Dylan Grimes,DEF,46,6.1,0,12,2,5,0,4,8,0,2015,Round 8
59,48,Jack Gunston,KEYF,105,1,1,21,8,5,0,10,11,1,2015,Round 8
60,48,David Hale,RUC,59,7.6,0,7,2,5,1,3,4,16,2015,Round 8
61,48,Mitch Hallahan,MID,102,7.9,0,24,7,5,6,15,9,0,2015,Round 8
62,48,Hamish Hartlett,MID,78,8.9,0,21,3,5,5,10,11,0,2015,Round 8
63,48,Dyson Heppell,MID,93,7.3,0,20,5,5,3,11,9,5,2015,Round 8
64,48,Tom Hickey,RUC,31,-0.4,0,5,1,5,0,1,4,5,2015,Round 8
65,48,Nathan Jones,MID,114,13,1,28,5,5,6,19,9,0,2015,Round 8
66,48,Josh Kelly,MID,86,12.3,1,17,5,5,0,10,7,0,2015,Round 8
67,48,Will Langford,MID,75,9.5,1,20,1,5,2,8,12,3,2015,Round 8
68,48,Billy Longer,RUC,54,8.8,0,4,0,5,2,3,1,28,2015,Round 8
69,48,Chris Mayne,FWD,69,14.8,2,12,2,5,0,5,7,0,2015,Round 8
70,48,Tom McDonald,KEYD,80,9.9,0,18,4,5,3,10,8,0,2015,Round 8
71,48,Tim Membrey,FWD,58,8.7,1,8,4,5,1,4,4,0,2015,Round 8
72,48,Zach Merrett,FWD,85,12.3,0,20,5,5,1,11,9,0,2015,Round 8
73,48,Jackson Merrett,FWD,52,7.1,1,5,4,5,0,4,1,0,2015,Round 8
74,48,Tom Mitchell,MID,98,0.9,0,26,5,5,2,12,14,0,2015,Round 8
75,48,Sam Mitchell,MID,117,13.6,0,32,4,5,8,18,14,0,2015,Round 8
76,48,Daniel Rich,DEF,72,13.5,1,16,2,5,1,7,9,0,2015,Round 8
77,48,Shane Savage,DEF,97,15.8,1,20,7,5,1,10,10,0,2015,Round 8
78,48,Tom Scully,MID,99,10.6,0,26,6,5,2,12,14,0,2015,Round 8
79,48,Steele Sidebottom,MID,118,7.3,0,32,5,5,4,19,13,0,2015,Round 8
80,48,Brent Stanton,MID,108,15.4,1,25,6,5,5,17,8,0,2015,Round 8
81,48,Jake Stringer,FWD,91,5.3,2,16,4,5,2,12,4,1,2015,Round 8
82,48,Nicholas Suban,MID,76,4,0,21,2,5,1,15,6,0,2015,Round 8
83,48,Bernie Vince,MID,116,18.7,2,26,5,5,5,17,9,1,2015,Round 8
84,48,Nick Vlastuin,DEF,50,5.8,0,12,3,5,0,8,4,0,2015,Round 8
85,48,Jarrad Waite,KEYF,70,-1.1,0,12,6,5,0,6,6,0,2015,Round 8
86,48,Maverick Weller,FWD,92,8.7,2,22,3,5,0,10,12,0,2015,Round 8
87,88,Taylor Adams,MID,75,9.1,0,22,3,4,4,6,16,0,2015,Round 8
88,88,David Armitage,MID,100,19.3,0,32,5,4,7,10,22,0,2015,Round 8
