,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Mitchell,MID,124,14.4,0,24,4,13,7,11,13,0,2023,Grand Final
1,2,Steele Sidebottom,MID,98,13,1,20,5,7,3,12,8,0,2023,Grand Final
2,3,Darcy Cameron,RUC,79,12.1,0,12,2,6,4,8,4,19,2023,Grand Final
3,3,Keidean Coleman,DEF,127,11.1,0,26,8,6,2,23,3,0,2023,Grand Final
4,5,Bobby Hill,FWD,118,12.9,4,18,8,5,0,14,4,0,2023,Grand Final
5,5,Patrick Lipinski,FWD,59,5.9,0,16,2,5,3,4,12,0,2023,Grand Final
6,5,Hugh McCluggage,MID,98,20,2,21,4,5,4,12,9,0,2023,Grand Final
7,8,Zac Bailey,FWD,68,16.9,2,13,1,4,4,11,2,0,2023,Grand Final
8,8,Nick Daicos,MID,110,13.5,1,29,4,4,2,17,12,0,2023,Grand Final
9,8,Jordan De Goey,MID,83,22.3,2,18,5,4,4,10,8,0,2023,Grand Final
10,8,Josh Dunkley,MID,87,7,0,21,6,4,5,9,12,0,2023,Grand Final
11,8,Jamie Elliott,FWD,69,8.3,0,14,7,4,2,9,5,0,2023,Grand Final
12,8,Oscar McInerney,RUC,74,14.3,0,13,0,4,10,7,6,28,2023,Grand Final
13,8,Brody Mihocek,KEYF,64,10.7,1,10,6,4,0,6,4,0,2023,Grand Final
14,8,Scott Pendlebury,MID,102,14.4,1,24,5,4,6,16,8,0,2023,Grand Final
15,8,Dayne Zorko,FWD,84,3.3,0,17,6,4,2,15,2,0,2023,Grand Final
16,17,Darcy Gardiner,KEYD,45,9.4,0,9,3,3,1,4,5,0,2023,Grand Final
17,17,Eric Hipwood,KEYF,50,-3.9,0,10,4,3,0,6,4,0,2023,Grand Final
18,17,Oleg Markov,DEF,51,4.5,0,12,4,3,0,6,6,0,2023,Grand Final
19,17,Beau McCreery,FWD,48,5.2,0,13,1,3,1,10,3,0,2023,Grand Final
20,17,Lachie Neale,MID,84,8.1,0,21,6,3,5,9,12,0,2023,Grand Final
21,17,Isaac Quaynor,DEF,61,10.3,0,12,5,3,0,10,2,0,2023,Grand Final
22,17,Darcy Wilmot,DEF,51,3,0,12,3,3,1,9,3,0,2023,Grand Final
23,24,Jarrod Berry,MID,45,2.1,0,11,4,2,2,9,2,0,2023,Grand Final
24,24,Will Hoskin-Elliott,FWD,58,5.6,0,12,5,2,0,11,1,0,2023,Grand Final
25,24,Ryan Lester,KEYD,75,8.6,0,18,6,2,0,14,4,0,2023,Grand Final
26,24,Brayden Maynard,DEF,56,7.4,0,13,3,2,1,10,3,0,2023,Grand Final
27,24,Conor McKenna,DEF,51,4.9,0,13,2,2,0,13,0,0,2023,Grand Final
28,29,Callum Ah Chee,FWD,23,8.6,0,6,1,1,0,4,2,0,2023,Grand Final
29,29,Harris Andrews,KEYD,76,16.5,0,16,9,1,0,11,5,0,2023,Grand Final
30,29,Charlie Cameron,FWD,40,15.6,3,7,1,1,0,4,3,0,2023,Grand Final
31,29,Mason Cox,RUC,57,4.1,0,7,4,1,2,5,2,31,2023,Grand Final
32,29,Jack Crisp,MID,105,21.9,2,25,7,1,1,16,9,0,2023,Grand Final
33,29,Jaspa Fletcher,MID,32,5.7,0,9,2,1,0,3,6,0,2023,Grand Final
34,29,Billy Frampton,KEYD,4,-4.1,0,2,0,1,0,1,1,0,2023,Grand Final
35,29,Jeremy Howe,KEYD,99,10.2,0,24,9,1,0,18,6,0,2023,Grand Final
36,29,Jarryd Lyons,MID,13,1,0,4,0,1,1,1,3,0,2023,Grand Final
37,29,Lincoln McCarthy,FWD,40,8.7,2,7,3,1,0,6,1,0,2023,Grand Final
38,29,Cam Rayner,FWD,35,3.8,0,11,2,1,2,6,5,0,2023,Grand Final
39,29,Brandon Starcevich,DEF,57,11,0,14,7,1,1,9,5,0,2023,Grand Final
40,41,Josh Daicos,MID,49,4.3,0,17,2,0,2,11,6,0,2023,Grand Final
41,41,Joe Daniher,KEYF,90,13,3,16,8,0,2,14,2,4,2023,Grand Final
42,41,Jack Ginnivan,FWD,33,4.2,0,7,4,0,0,6,1,0,2023,Grand Final
43,41,Darcy Moore,KEYD,18,4.2,0,7,2,0,0,4,3,0,2023,Grand Final
44,41,Nathan Murphy,KEYD,16,4.3,0,4,1,0,0,4,0,0,2023,Grand Final
45,41,Deven Robertson,FWD,47,12.5,1,13,3,0,2,6,7,0,2023,Grand Final
