,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Hugh Greenwood,MID,103,13.3,0,16,3,14,6,8,8,0,2021,Round 14
1,2,Jarryd Lyons,MID,161,14.3,0,36,6,12,4,22,14,0,2021,Round 14
2,2,Tim Taranto,FWD,145,7.4,0,24,11,12,7,18,6,0,2021,Round 14
3,2,Matt de Boer,FWD,103,8.9,0,16,5,12,0,8,8,0,2021,Round 14
4,5,Ben Cunnington,MID,106,8.8,0,25,2,10,6,15,10,0,2021,Round 14
5,5,Lachie Neale,MID,111,19.8,1,30,1,10,10,10,20,0,2021,Round 14
6,7,Touk Miller,MID,122,14,0,31,2,9,7,14,17,0,2021,Round 14
7,7,Brandan Parfitt,MID,98,15,1,22,2,9,0,15,7,0,2021,Round 14
8,9,Tom Liberatore,MID,110,24.8,1,30,1,8,11,11,19,0,2021,Round 14
9,9,Tom Mitchell,MID,134,5.4,1,36,2,8,6,18,18,0,2021,Round 14
10,11,Tom Atkins,DEF,82,5.4,0,19,3,7,0,13,6,0,2021,Round 14
11,11,Travis Boak,MID,103,7.4,0,25,5,7,6,13,12,0,2021,Round 14
12,11,Marcus Bontempelli,MID,127,23.4,1,30,5,7,8,18,12,0,2021,Round 14
13,11,Willem Drew,MID,94,21.6,0,27,3,7,10,12,15,0,2021,Round 14
14,11,Kyle Langford,MID,85,7.7,1,19,2,7,2,9,10,0,2021,Round 14
15,11,Tom Powell,FWD,60,6,0,13,2,7,4,6,7,0,2021,Round 14
16,11,Jake Stringer,FWD,136,34.5,4,29,3,7,6,17,12,0,2021,Round 14
17,18,Miles Bergman,MID,103,11.3,0,23,7,6,1,11,12,0,2021,Round 14
18,18,Kieren Briggs,RUC,62,11.2,1,6,1,6,2,2,4,15,2021,Round 14
19,18,Luke Dahlhaus,FWD,85,11.5,1,21,1,6,0,11,10,0,2021,Round 14
20,18,Caleb Daniel,DEF,109,15.3,1,27,3,6,5,16,11,0,2021,Round 14
21,18,Peter Ladhams,RUC,82,8.3,0,15,3,6,3,5,10,14,2021,Round 14
22,18,Bailey Scott,FWD,51,4.6,0,10,2,6,0,4,6,0,2021,Round 14
23,18,Joel Selwood,MID,106,19.5,1,29,2,6,10,15,14,0,2021,Round 14
24,18,Ollie Wines,MID,154,15,0,43,8,6,5,24,19,0,2021,Round 14
25,26,Luke Breust,FWD,86,20,3,14,4,5,0,8,6,0,2021,Round 14
26,26,Brad Close,FWD,76,10.6,1,18,3,5,1,7,11,0,2021,Round 14
27,26,Patrick Cripps,MID,85,-0.1,0,24,4,5,3,9,15,0,2021,Round 14
28,26,Luke Davies-Uniacke,MID,99,5.4,0,22,8,5,3,12,10,0,2021,Round 14
29,26,Charlie Dixon,KEYF,89,11.8,2,16,5,5,2,7,9,3,2021,Round 14
30,26,Paddy Dow,MID,46,8.1,0,13,0,5,5,3,10,0,2021,Round 14
31,26,Taylor Duryea,DEF,91,7.4,0,22,4,5,1,13,9,0,2021,Round 14
32,26,Kane Farrell,FWD,60,7.3,0,16,2,5,1,5,11,0,2021,Round 14
33,26,Cameron Guthrie,MID,87,10.4,0,22,4,5,0,10,12,0,2021,Round 14
34,26,Bobby Hill,FWD,47,-0.8,0,6,3,5,1,6,0,0,2021,Round 14
35,26,Jack Mahony,FWD,57,3.6,0,9,4,5,0,6,3,0,2021,Round 14
36,26,Rhys Mathieson,MID,79,6,0,20,4,5,3,9,11,0,2021,Round 14
37,26,Lincoln McCarthy,FWD,75,20.8,2,13,3,5,0,9,4,0,2021,Round 14
38,26,Hugh McCluggage,MID,115,5.4,0,31,4,5,6,24,7,0,2021,Round 14
39,26,Jaeger O'Meara,MID,121,12.1,0,31,6,5,6,20,11,0,2021,Round 14
40,26,Tom Phillips,MID,59,3.7,0,13,2,5,3,8,5,0,2021,Round 14
41,26,Curtis Taylor,FWD,74,7.1,0,14,5,5,2,10,4,0,2021,Round 14
42,26,Tarryn Thomas,FWD,86,8.8,0,20,5,5,4,11,9,0,2021,Round 14
43,44,Karl Amon,MID,108,16,1,26,7,4,1,15,11,0,2021,Round 14
44,44,James Cousins,FWD,74,10.1,0,21,1,4,1,11,10,0,2021,Round 14
45,44,Isaac Cumming,DEF,119,10.7,1,23,12,4,1,21,2,0,2021,Round 14
46,44,Trent Dumont,MID,86,11.4,0,21,4,4,4,15,6,0,2021,Round 14
47,44,Tim English,RUC,60,16,0,8,1,4,1,5,3,29,2021,Round 14
48,44,Sam Flanders,FWD,65,3.3,0,16,3,4,0,7,9,0,2021,Round 14
49,44,Lachie Fogarty,FWD,49,9.7,1,9,1,4,3,5,4,0,2021,Round 14
50,44,Jacob Hopper,MID,103,14.5,1,27,5,4,11,15,12,0,2021,Round 14
51,44,Connor Idun,DEF,84,7.3,0,13,10,4,1,12,1,0,2021,Round 14
52,44,Matthew Kennedy,MID,110,12.1,0,27,8,4,5,16,11,0,2021,Round 14
53,44,Ben McEvoy,RUC,81,12.6,0,13,3,4,3,6,7,26,2021,Round 14
54,44,Daniel Rich,DEF,71,8.9,0,18,1,4,1,16,2,0,2021,Round 14
55,44,Deven Robertson,FWD,57,10.2,1,14,1,4,1,7,7,0,2021,Round 14
56,44,Mitch Robinson,MID,55,6.3,0,12,2,4,1,8,4,0,2021,Round 14
57,44,Connor Rozee,FWD,91,9.7,3,19,3,4,2,9,10,0,2021,Round 14
58,44,Liam Shiels,MID,57,10.3,1,12,2,4,3,5,7,0,2021,Round 14
59,44,Jack Silvagni,FWD,43,1.1,0,10,2,4,0,4,6,0,2021,Round 14
60,44,Zac Smith,RUC,49,7.4,0,11,0,4,3,2,9,21,2021,Round 14
61,44,Bailey Smith,MID,58,8.6,0,14,2,4,0,8,6,0,2021,Round 14
62,44,Lachie Whitfield,MID,119,13.8,0,26,10,4,0,20,6,0,2021,Round 14
63,44,Tristan Xerri,KEYF,35,-0.1,0,5,1,4,1,2,3,9,2021,Round 14
64,44,Jack Ziebell,DEF,124,10,0,32,5,4,0,26,6,0,2021,Round 14
65,66,Noah Anderson,MID,95,6.3,0,30,3,3,5,20,10,0,2021,Round 14
66,66,Zac Bailey,FWD,99,12,1,29,4,3,4,15,14,0,2021,Round 14
67,66,Mark Blicavs,KEYD,90,24.2,0,19,2,3,9,6,13,26,2021,Round 14
68,66,Darcy Byrne-Jones,DEF,98,7.8,0,25,6,3,0,17,8,0,2021,Round 14
69,66,Charlie Cameron,FWD,49,7.3,2,5,3,3,1,5,0,0,2021,Round 14
70,66,Jonathon Ceglar,RUC,59,6.5,0,11,3,3,0,5,6,11,2021,Round 14
71,66,Nik Cox,MID,38,0.9,0,15,0,3,3,5,10,0,2021,Round 14
72,66,Ed Curnow,MID,58,-1.5,0,13,5,3,0,8,5,0,2021,Round 14
73,66,Phil Davis,KEYD,48,5.6,0,9,5,3,0,5,4,0,2021,Round 14
74,66,Brandon Ellis,MID,61,8.9,0,16,3,3,3,8,8,0,2021,Round 14
75,66,Brayden Fiorini,MID,70,4.8,0,15,6,3,1,10,5,0,2021,Round 14
76,66,Matt Flynn,RUC,60,13.7,0,10,3,3,3,5,5,18,2021,Round 14
77,66,Tom Green,MID,41,3.2,0,11,2,3,3,7,4,0,2021,Round 14
78,66,Aaron Hall,DEF,98,7.1,0,27,3,3,1,22,5,0,2021,Round 14
79,66,Dyson Heppell,DEF,104,4.5,0,24,8,3,3,18,6,0,2021,Round 14
80,66,Shaun Higgins,FWD,43,4,0,16,1,3,0,5,11,0,2021,Round 14
81,66,Harry Himmelberg,KEYF,86,10.8,2,17,6,3,0,11,6,0,2021,Round 14
82,66,Cale Hooker,KEYF,35,3.8,0,9,1,3,0,4,5,0,2021,Round 14
83,66,Daniel Howe,MID,97,7.1,0,23,10,3,1,16,7,0,2021,Round 14
84,66,Lachie Hunter,MID,103,7.9,0,23,10,3,0,14,9,0,2021,Round 14
85,66,Jarman Impey,DEF,108,9.7,0,25,10,3,0,18,7,0,2021,Round 14
86,66,Alex Keath,KEYD,46,16.2,0,9,3,3,3,5,4,2,2021,Round 14
87,66,Josh Kelly,MID,102,8.2,1,25,7,3,4,15,10,0,2021,Round 14
88,66,Adam Kennedy,MID,51,0.2,0,10,4,3,0,7,3,0,2021,Round 14
89,66,Jacob Koschitzke,KEYF,66,7.3,3,7,4,3,0,7,0,0,2021,Round 14
90,66,Jack Lukosius,DEF,106,13.3,0,22,9,3,0,21,1,0,2021,Round 14
91,66,Jack Macrae,MID,105,13.3,0,35,3,3,6,15,20,0,2021,Round 14
92,66,Oleg Markov,DEF,73,7.5,0,16,7,3,0,13,3,0,2021,Round 14
93,66,Oscar McInerney,RUC,83,3.1,0,12,2,3,7,6,6,33,2021,Round 14
94,66,Zach Merrett,MID,88,9.6,0,27,4,3,3,11,16,0,2021,Round 14
95,66,Dylan Moore,FWD,39,6.8,1,9,0,3,0,4,5,0,2021,Round 14
96,66,Jai Newcombe,MID,27,3.8,0,6,2,3,1,5,1,0,2021,Round 14
97,66,Mark O'Connor,MID,39,7.5,0,11,1,3,0,2,9,0,2021,Round 14
98,66,Marc Pittonet,RUC,86,9.3,1,12,5,3,3,6,6,27,2021,Round 14
99,66,Sam Powell-Pepper,FWD,64,1.1,0,15,6,3,1,9,6,0,2021,Round 14
100,66,Esava Ratugolea,RUC,52,7.6,1,9,1,3,1,3,6,13,2021,Round 14
