,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jack Macrae,MID,144,18.2,0,36,2,13,10,12,24,0,2018,Round 9
1,2,Dylan Shiel,MID,107,12.9,0,24,0,12,2,10,14,0,2018,Round 9
2,2,Dayne Zorko,MID,134,23.1,1,30,1,12,4,20,10,0,2018,Round 9
3,4,Angus Brayshaw,MID,101,14.8,0,24,3,11,2,11,13,0,2018,Round 9
4,4,Hugh Greenwood,MID,103,13.4,0,20,2,11,10,15,5,0,2018,Round 9
5,4,Marc Murphy,MID,106,15.3,1,19,3,11,4,10,9,0,2018,Round 9
6,7,Ben Jacobs,MID,78,13.2,0,14,4,10,5,6,8,0,2018,Round 9
7,7,Toby McLean,FWD,101,8.5,0,22,3,10,2,10,12,0,2018,Round 9
8,7,Sam Powell-Pepper,MID,109,14.1,2,26,3,10,7,16,10,0,2018,Round 9
9,7,Devon Smith,FWD,96,7.9,0,18,4,10,4,11,7,0,2018,Round 9
10,7,Mitch Wallis,FWD,81,10.8,0,20,0,10,0,7,13,0,2018,Round 9
11,12,Patrick Cripps,MID,140,19.3,1,31,8,9,10,12,19,0,2018,Round 9
12,12,Brad Ebert,MID,82,8.6,0,12,4,9,1,10,2,0,2018,Round 9
13,12,Jarrod Harbrow,DEF,129,10.6,0,27,6,9,0,22,5,0,2018,Round 9
14,12,Josh Jenkins,KEYF,59,2.3,1,8,0,9,0,6,2,1,2018,Round 9
15,12,Jack Steele,MID,102,12.6,0,23,2,9,6,13,10,0,2018,Round 9
16,12,Darcy Tucker,MID,95,8.7,0,18,4,9,2,14,4,0,2018,Round 9
17,18,Ben Cunnington,MID,91,19.2,0,19,4,8,6,9,10,0,2018,Round 9
18,18,Orazio Fantasia,FWD,107,13.3,2,18,7,8,2,8,10,0,2018,Round 9
19,18,Bryce Gibbs,MID,111,6.7,0,26,2,8,10,19,7,0,2018,Round 9
20,18,Sam Gibson,MID,84,8.7,0,20,2,8,5,11,9,0,2018,Round 9
21,18,Nick Holman,FWD,108,9.4,0,25,3,8,4,12,13,0,2018,Round 9
22,18,Neville Jetta,DEF,62,6.4,0,9,2,8,0,5,4,0,2018,Round 9
23,18,Kyle Langford,FWD,87,11.1,0,16,5,8,6,11,5,0,2018,Round 9
24,18,David Mackay,DEF,88,4.6,0,15,4,8,2,14,1,0,2018,Round 9
25,26,Ben Ainsworth,FWD,92,7.3,0,19,5,7,4,13,6,0,2018,Round 9
26,26,Mark Baguley,FWD,98,9.9,1,16,6,7,0,11,5,0,2018,Round 9
27,26,Jarrod Berry,MID,60,9.7,0,12,4,7,3,4,8,0,2018,Round 9
28,26,Marcus Bontempelli,MID,92,23.3,0,28,0,7,9,12,16,0,2018,Round 9
29,26,Trent Cotchin,MID,67,7.1,0,14,1,7,4,6,8,0,2018,Round 9
30,26,Luke Dahlhaus,FWD,88,10.7,0,25,1,7,1,9,16,0,2018,Round 9
31,26,Tom Doedee,DEF,76,11.9,0,15,2,7,0,11,4,0,2018,Round 9
32,26,Tom Langdon,DEF,116,10.7,0,25,7,7,2,14,11,0,2018,Round 9
33,26,Patrick Lipinski,FWD,62,3.1,0,14,0,7,0,8,6,0,2018,Round 9
34,26,Harry Morrison,FWD,89,5.1,0,15,7,7,0,9,6,0,2018,Round 9
35,26,Nic Naitanui,RUC,90,18.8,0,12,1,7,5,4,8,30,2018,Round 9
36,26,Ed Richards,DEF,63,8.5,0,12,1,7,1,10,2,0,2018,Round 9
37,26,Tom Rockliff,MID,106,14.4,1,26,2,7,8,16,10,0,2018,Round 9
38,26,Liam Shiels,MID,122,7.9,0,28,5,7,4,20,8,0,2018,Round 9
39,26,Jake Stringer,FWD,96,13.9,1,19,5,7,1,12,7,0,2018,Round 9
40,26,Adam Treloar,MID,96,5.7,0,24,5,7,2,11,13,0,2018,Round 9
41,42,Bailey Banfield,FWD,64,5.9,0,13,2,6,1,9,4,0,2018,Round 9
42,42,Travis Boak,FWD,113,14.4,1,29,5,6,8,15,14,0,2018,Round 9
43,42,Josh Caddy,FWD,89,14.5,1,16,4,6,4,13,3,0,2018,Round 9
44,42,Patrick Dangerfield,FWD,105,21.4,2,27,3,6,6,13,14,0,2018,Round 9
45,42,Caleb Daniel,FWD,71,10.9,0,17,1,6,1,9,8,0,2018,Round 9
46,42,Cameron Ellis-Yolmen,MID,96,20.6,0,27,1,6,6,17,10,0,2018,Round 9
