,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Levi Greenwood,FWD,103,10.8,1,14,1,15,2,6,8,1,2016,Round 12
1,2,Gary Ablett,MID,120,25.1,1,24,1,12,11,14,10,0,2016,Round 12
2,2,Matthew Priddis,MID,114,13.4,0,29,2,12,8,11,18,0,2016,Round 12
3,2,Scott Thompson,MID,110,7.6,0,24,2,12,6,13,11,0,2016,Round 12
4,5,Sam Gray,MID,88,8.8,0,14,2,11,1,9,5,0,2016,Round 12
5,6,Jack Macrae,FWD,97,6.1,0,21,2,10,2,8,13,0,2016,Round 12
6,6,Jackson Trengove,RUC,102,10,0,16,2,10,6,6,10,22,2016,Round 12
7,8,Chris Mayne,FWD,119,14.1,4,18,5,9,0,8,10,0,2016,Round 12
8,8,Michael Rischitelli,MID,90,8.9,0,21,2,9,4,10,11,1,2016,Round 12
9,8,Tom Rockliff,MID,142,10.2,0,34,8,9,2,14,20,0,2016,Round 12
10,8,Jack Steven,MID,132,32.9,3,25,3,9,5,19,6,0,2016,Round 12
11,8,Jack Trengove,MID,86,10.5,1,13,4,9,2,5,8,1,2016,Round 12
12,8,Dom Tyson,MID,132,12.2,0,29,7,9,3,13,16,3,2016,Round 12
13,14,Tomas Bugg,MID,88,7.5,0,21,3,8,1,7,14,0,2016,Round 12
14,14,Jack Crisp,MID,81,9,0,18,2,8,4,7,11,1,2016,Round 12
15,14,Ryan Griffen,MID,94,14.8,1,20,2,8,5,11,9,3,2016,Round 12
16,14,Jarman Impey,FWD,65,6.3,1,8,2,8,0,5,3,0,2016,Round 12
17,14,Kieren Jack,MID,67,14.8,1,13,1,8,1,5,8,0,2016,Round 12
18,14,Nathan Jones,MID,135,13.7,1,32,5,8,5,17,15,0,2016,Round 12
19,14,Josh P. Kennedy,MID,98,14.8,1,25,2,8,6,9,16,0,2016,Round 12
20,14,Nathan Krakouer,DEF,84,9.4,0,13,4,8,0,12,1,0,2016,Round 12
21,14,Tom Liberatore,MID,92,23.5,1,24,2,8,13,8,16,0,2016,Round 12
22,14,Clayton Oliver,MID,59,7.4,0,16,0,8,5,3,13,1,2016,Round 12
23,14,Mitch Robinson,MID,113,3.9,0,26,6,8,5,12,14,0,2016,Round 12
24,14,Ollie Wines,MID,117,13,1,26,4,8,4,7,19,6,2016,Round 12
25,26,David Armitage,MID,82,11.8,0,18,4,7,5,6,12,0,2016,Round 12
26,26,Luke Breust,FWD,100,19.4,4,14,4,7,2,10,4,0,2016,Round 12
27,26,Stephen Coniglio,MID,98,14.4,1,22,2,7,8,11,11,2,2016,Round 12
28,26,Trent Cotchin,MID,121,17.6,1,28,3,7,4,20,8,0,2016,Round 12
29,26,Matt Crouch,MID,87,15.7,0,24,1,7,5,6,18,0,2016,Round 12
30,26,Ed Curnow,MID,114,8,0,29,5,7,5,14,15,0,2016,Round 12
31,26,Jared Jansen,FWD,49,4.9,0,9,0,7,2,2,7,0,2016,Round 12
