,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,James Rowbottom,MID,129,21.7,0,27,2,13,9,17,10,0,2023,Round 15
1,2,Jordan Dawson,MID,172,20.3,0,35,9,12,5,27,8,0,2023,Round 15
2,2,Jack Steele,MID,104,14.4,0,21,3,12,6,9,12,0,2023,Round 15
3,4,Brad Crouch,MID,116,7.8,0,25,5,10,3,13,12,0,2023,Round 15
4,4,Elliot Yeo,DEF,98,9.5,0,19,3,10,4,15,4,0,2023,Round 15
5,6,Tom Atkins,MID,85,14.8,0,19,0,9,4,11,8,0,2023,Round 15
6,7,Andrew Brayshaw,MID,129,15.9,1,29,7,8,4,15,14,0,2023,Round 15
7,7,Mitch Duncan,DEF,120,8.8,1,22,6,8,1,19,3,0,2023,Round 15
8,7,Jai Newcombe,MID,90,11.1,0,20,3,8,2,10,10,0,2023,Round 15
9,7,Luke Shuey,MID,120,18,0,28,5,8,5,18,10,0,2023,Round 15
10,7,Jack Viney,MID,95,4,0,25,1,8,6,13,12,0,2023,Round 15
11,12,Will Ashcroft,MID,80,3.8,0,16,5,7,0,8,8,0,2023,Round 15
12,12,Josh Dunkley,MID,120,12.8,1,26,6,7,3,15,11,0,2023,Round 15
13,12,Matthew Johnson,MID,99,8.2,1,16,8,7,1,12,4,0,2023,Round 15
14,12,Rory Laird,MID,111,17.2,0,31,4,7,6,10,21,0,2023,Round 15
15,12,Tom Mitchell,MID,109,1.5,1,27,5,7,3,11,16,0,2023,Round 15
16,17,Dan Butler,FWD,60,8.7,1,10,1,6,0,6,4,0,2023,Round 15
17,17,Max Holmes,MID,70,8.8,0,17,0,6,2,12,5,0,2023,Round 15
18,17,Tim Kelly,MID,107,10.6,1,27,4,6,7,16,11,0,2023,Round 15
19,17,Dylan Moore,FWD,74,12.1,1,17,1,6,0,9,8,0,2023,Round 15
20,17,Jaeger O'Meara,MID,95,14.7,0,21,5,6,5,14,7,0,2023,Round 15
21,17,Christian Petracca,MID,125,19.6,1,33,3,6,10,18,15,0,2023,Round 15
22,17,Lachie Schultz,FWD,70,13.6,1,10,5,6,2,5,5,0,2023,Round 15
23,24,Taylor Adams,FWD,78,13,1,20,3,5,3,9,11,0,2023,Round 15
24,24,Zac Bailey,FWD,75,10.1,1,16,4,5,5,8,8,0,2023,Round 15
25,24,Mark Blicavs,RUC,91,18.6,1,19,6,5,5,15,4,3,2023,Round 15
26,24,Jack Bowes,DEF,54,2.8,0,12,1,5,4,11,1,0,2023,Round 15
27,24,Darcy Cameron,RUC,106,11.8,0,19,3,5,6,9,10,29,2023,Round 15
28,24,Nick Daicos,MID,120,19.3,1,37,2,5,8,13,24,0,2023,Round 15
29,24,Errol Gulden,MID,145,25,3,32,7,5,2,22,10,0,2023,Round 15
30,24,Isaac Heeney,FWD,129,25.3,5,22,6,5,1,13,9,0,2023,Round 15
31,24,Ben Keays,FWD,90,15.4,0,29,2,5,10,11,18,0,2023,Round 15
32,24,Noah Long,FWD,40,4,0,7,1,5,0,5,2,0,2023,Round 15
33,24,Rowan Marshall,RUC,105,11.4,0,13,7,5,3,7,6,30,2023,Round 15
34,24,Hugh McCluggage,MID,89,7.8,0,20,5,5,5,12,8,0,2023,Round 15
35,24,John Noble,DEF,75,3.7,0,14,4,5,2,12,2,0,2023,Round 15
36,24,Mark O'Connor,DEF,59,4.6,0,13,2,5,1,5,8,0,2023,Round 15
37,24,Hewago Oea,FWD,47,3.6,0,8,2,5,0,5,3,0,2023,Round 15
38,24,Mitch Owens,KEYF,68,6.3,0,13,4,5,2,7,6,4,2023,Round 15
39,24,Tom Papley,FWD,101,9,1,18,8,5,1,13,5,0,2023,Round 15
40,24,Kysaiah Pickett,FWD,69,14.2,2,12,1,5,3,8,4,0,2023,Round 15
41,24,Isaac Quaynor,DEF,87,9.9,0,15,8,5,0,12,3,0,2023,Round 15
42,24,Matt Rowell,MID,68,13.2,0,20,2,5,7,10,10,0,2023,Round 15
43,24,Joel Smith,KEYF,65,6.7,2,11,3,5,0,6,5,0,2023,Round 15
44,24,Liam Stocker,DEF,87,5.1,0,18,6,5,0,15,3,0,2023,Round 15
45,24,Chad Warner,MID,128,27.1,2,33,3,5,4,18,15,0,2023,Round 15
46,24,Mason Wood,MID,89,6.5,0,24,3,5,2,15,9,0,2023,Round 15
47,48,Jed Bews,DEF,64,7.5,0,15,2,4,0,11,4,0,2023,Round 15
48,48,Kade Chandler,FWD,52,4.8,0,12,2,4,1,3,9,0,2023,Round 15
49,48,Brad Close,FWD,82,21.7,0,24,1,4,3,11,13,0,2023,Round 15
50,48,Will Day,MID,116,19.2,0,29,9,4,3,14,15,0,2023,Round 15
51,48,Luke Edwards,MID,29,0.6,0,3,2,4,0,1,2,0,2023,Round 15
52,48,Jamie Elliott,FWD,72,9.7,2,10,5,4,1,8,2,0,2023,Round 15
53,48,Darcy Fogarty,KEYF,57,10.1,1,9,4,4,1,5,4,0,2023,Round 15
54,48,Nat Fyfe,FWD,73,10.5,0,19,4,4,5,7,12,0,2023,Round 15
55,48,Max Gawn,RUC,84,12.6,0,15,1,4,5,10,5,23,2023,Round 15
56,48,Ben Hobbs,MID,105,11.4,1,26,7,4,3,16,10,0,2023,Round 15
57,48,Nick Holman,FWD,45,6.1,1,10,1,4,0,6,4,0,2023,Round 15
58,48,Jayden Hunt,DEF,46,7.1,0,10,2,4,2,4,6,0,2023,Round 15
59,48,Lachie Hunter,MID,82,7.7,0,23,3,4,3,11,12,0,2023,Round 15
60,48,Jacob Koschitzke,KEYF,38,-1.4,0,6,2,4,0,2,4,0,2023,Round 15
61,48,Oscar McInerney,RUC,82,19,0,10,2,4,6,9,1,34,2023,Round 15
62,48,Zach Merrett,MID,109,23.3,1,29,5,4,2,15,14,0,2023,Round 15
63,48,Max Michalanney,DEF,56,5.9,0,9,5,4,0,7,2,0,2023,Round 15
64,48,Wayne Milera,DEF,69,4,0,18,4,4,0,7,11,0,2023,Round 15
65,48,Conor Nash,MID,80,12.3,0,24,1,4,10,15,9,0,2023,Round 15
66,48,Alex Neal-Bullen,FWD,62,4.6,0,16,4,4,1,7,9,0,2023,Round 15
67,48,Luke Pedlar,FWD,68,5.3,1,11,5,4,2,10,1,0,2023,Round 15
68,48,Izak Rankine,FWD,100,7.3,1,21,7,4,0,14,7,0,2023,Round 15
69,48,Gary Rohan,FWD,102,18,3,16,7,4,0,12,4,0,2023,Round 15
70,48,Angus Sheldrick,MID,111,7.6,1,29,4,4,4,14,15,0,2023,Round 15
71,48,Jack Sinclair,DEF,130,20.5,1,36,4,4,6,21,15,0,2023,Round 15
72,48,Brodie Smith,DEF,71,12.5,0,19,1,4,1,13,6,0,2023,Round 15
73,48,Will Snelling,FWD,57,5.5,0,13,3,4,2,5,8,0,2023,Round 15
74,48,Tom Sparrow,MID,77,5,0,19,4,4,4,13,6,0,2023,Round 15
75,48,Josh Treacy,KEYF,48,-5.3,0,9,4,4,0,5,4,1,2023,Round 15
76,48,Nasiah Wanganeen-Milera,DEF,102,14.4,1,24,4,4,1,18,6,0,2023,Round 15
77,48,Lachie Weller,DEF,66,6,0,12,6,4,0,8,4,0,2023,Round 15
78,48,Bailey J. Williams,RUC,83,4.6,0,11,2,4,2,4,7,37,2023,Round 15
79,80,Jarrod Berry,MID,94,10.9,1,19,8,3,3,12,7,0,2023,Round 15
80,80,Jack Crisp,MID,56,7.1,0,14,2,3,3,7,7,0,2023,Round 15
81,80,Harry Cunningham,DEF,69,5.4,0,14,7,3,1,8,6,0,2023,Round 15
82,80,Sam De Koning,KEYD,59,8.2,0,15,3,3,1,9,6,0,2023,Round 15
83,80,Jaspa Fletcher,MID,49,4.7,0,12,4,3,2,7,5,0,2023,Round 15
84,80,Bayley Fritsch,FWD,45,9.5,2,9,2,3,0,5,4,0,2023,Round 15
85,80,Reuben Ginbey,MID,59,5.8,0,19,2,3,1,6,13,0,2023,Round 15
86,80,Jade Gresham,FWD,49,9.3,1,11,1,3,1,6,5,0,2023,Round 15
87,80,Will Hoskin-Elliott,FWD,58,7.9,1,11,4,3,3,6,5,0,2023,Round 15
88,80,Jarman Impey,DEF,108,11.3,0,29,6,3,1,20,9,0,2023,Round 15
89,80,James Jordon,FWD,37,3.6,0,9,1,3,0,4,5,0,2023,Round 15
90,80,Ed Langdon,MID,84,5,0,21,5,3,1,14,7,0,2023,Round 15
91,80,Jayden Laverde,KEYD,48,2.9,0,12,4,3,0,6,6,0,2023,Round 15
92,80,Ryan Lester,KEYD,83,16.9,0,18,8,3,0,10,8,0,2023,Round 15
93,80,Patrick Lipinski,FWD,71,9.5,0,20,3,3,1,11,9,0,2023,Round 15
94,80,Darcy Macpherson,DEF,97,8.9,0,25,8,3,1,17,8,0,2023,Round 15
95,80,Oleg Markov,DEF,63,8.8,0,11,7,3,0,7,4,0,2023,Round 15
96,80,Nic Martin,MID,112,14.4,1,26,9,3,0,17,9,0,2023,Round 15
97,80,Steven May,KEYD,64,6.3,0,16,1,3,1,15,1,0,2023,Round 15
98,80,Hayden McLean,RUC,106,12.8,3,16,5,3,0,8,8,17,2023,Round 15
99,80,Seamus Mitchell,DEF,91,11.1,0,24,6,3,1,13,11,0,2023,Round 15
100,80,Reilly O'Brien,RUC,77,16.8,0,12,4,3,2,5,7,29,2023,Round 15
101,80,Luke Parker,MID,93,24.1,2,28,3,3,10,9,19,0,2023,Round 15
102,80,Scott Pendlebury,MID,76,19.5,0,24,1,3,3,15,9,0,2023,Round 15
103,80,Sam Petrevski-Seton,FWD,36,6,0,8,2,3,1,2,6,0,2023,Round 15
104,80,Harrison Petty,KEYD,22,0,0,5,1,3,0,2,3,0,2023,Round 15
105,80,Cam Rayner,FWD,65,3.7,1,11,5,3,0,9,2,0,2023,Round 15
106,80,Mason Redman,DEF,57,10.4,0,13,4,3,0,10,3,0,2023,Round 15
107,80,Jordan Ridley,KEYD,100,14.4,0,23,10,3,0,12,11,0,2023,Round 15
108,80,Trent Rivers,DEF,95,15.1,0,25,6,3,0,12,13,0,2023,Round 15
109,80,Deven Robertson,FWD,33,5,0,7,3,3,2,4,3,0,2023,Round 15
110,80,Malcolm Rosas,FWD,83,17.5,3,15,3,3,1,11,4,0,2023,Round 15
111,80,Christian Salem,DEF,75,13.2,0,22,1,3,2,15,7,0,2023,Round 15
112,80,Jake Soligo,MID,50,10,1,11,2,3,3,6,5,0,2023,Round 15
113,80,Brandon Walker,DEF,56,6.8,0,13,4,3,0,8,5,0,2023,Round 15
114,80,Jimmy Webster,DEF,62,14.8,0,15,3,3,0,9,6,0,2023,Round 15
115,80,Marcus Windhager,DEF,42,5.7,0,12,2,3,2,3,9,0,2023,Round 15
116,80,Peter Wright,KEYF,48,2.1,0,7,4,3,0,5,2,6,2023,Round 15
117,80,Jacob van Rooyen,KEYF,45,7.1,1,7,3,3,0,3,4,5,2023,Round 15
118,119,Ben Ainsworth,FWD,110,10.2,1,27,8,2,0,18,9,0,2023,Round 15
119,119,Joel Amartey,KEYF,59,10.5,4,7,3,2,0,5,2,1,2023,Round 15
120,119,Karl Amon,MID,67,4.2,0,18,3,2,1,14,4,0,2023,Round 15
121,119,Harris Andrews,KEYD,110,24.8,0,21,14,2,0,18,3,0,2023,Round 15
122,119,Josh Battle,KEYD,79,5.5,0,19,6,2,0,14,5,0,2023,Round 15
123,119,Angus Brayshaw,MID,85,11.3,0,25,4,2,6,15,10,0,2023,Round 15
124,119,Tanner Bruhn,MID,82,13.2,2,19,4,2,6,13,6,0,2023,Round 15
125,119,Jordon Butts,KEYD,37,7.4,0,8,4,2,0,4,4,0,2023,Round 15
126,119,Ryan Byrnes,MID,40,3.1,1,7,3,2,0,6,1,0,2023,Round 15
127,119,Jye Caldwell,FWD,69,10.1,1,21,2,2,3,10,11,0,2023,Round 15
128,119,Charlie Cameron,FWD,32,8.3,1,8,2,2,3,5,3,0,2023,Round 15
129,119,Jordan Clark,DEF,61,8.8,0,17,3,2,1,11,6,0,2023,Round 15
130,119,Mason Cox,RUC,63,15,2,10,2,2,2,5,5,11,2023,Round 15
131,119,Brennan Cox,KEYD,53,11,0,13,7,2,0,7,6,0,2023,Round 15
132,119,Sean Darcy,RUC,82,5.3,0,14,5,2,0,8,6,24,2023,Round 15
133,119,Liam Duggan,DEF,69,4.1,0,15,7,2,0,13,2,0,2023,Round 15
134,119,Sam Durham,MID,56,-0.1,0,15,6,2,0,9,6,0,2023,Round 15
135,119,Neil Erasmus,MID,50,0.7,0,12,3,2,1,9,3,0,2023,Round 15
136,119,Sam Flanders,FWD,94,15.3,0,27,6,2,5,13,14,0,2023,Round 15
137,119,Oliver Florent,DEF,50,9.2,0,18,0,2,2,5,13,0,2023,Round 15
138,119,Sam Frost,KEYD,38,8.5,0,9,2,2,0,4,5,0,2023,Round 15
139,119,Andrew Gaff,MID,46,3.1,0,13,2,2,1,5,8,0,2023,Round 15
140,119,Zach Guthrie,DEF,59,11,1,12,5,2,0,9,3,0,2023,Round 15
141,119,Harvey Harrison,FWD,46,6.4,1,9,3,2,0,5,4,0,2023,Round 15
142,119,Dyson Heppell,DEF,80,16.7,0,24,5,2,0,11,13,0,2023,Round 15
143,119,Michael Hibberd,DEF,57,6.4,0,15,4,2,0,10,5,0,2023,Round 15
144,119,Bobby Hill,FWD,39,9.6,1,9,0,2,0,6,3,0,2023,Round 15
145,119,Mitchell Hinge,DEF,83,6.7,0,23,3,2,0,19,4,0,2023,Round 15
146,119,Eric Hipwood,KEYF,78,17.2,4,12,5,2,0,11,1,0,2023,Round 15
147,119,Dougal Howard,KEYD,52,8.9,0,12,4,2,0,8,4,0,2023,Round 15
148,119,Kai Lohmann,FWD,27,1.5,0,6,1,2,0,3,3,0,2023,Round 15
