,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jed Adcock,DEF,95,6.4,0,18,5,8,1,12,6,0,2013,Round 12
1,1,Jarryd Blair,FWD,90,9.9,1,19,1,8,2,9,10,0,2013,Round 12
2,1,Jamie Elliott,FWD,95,18.1,2,17,2,8,0,8,9,0,2013,Round 12
3,1,Nathan Foley,MID,87,15.4,0,25,0,8,8,10,15,0,2013,Round 12
4,1,Bryce Gibbs,MID,123,16.7,1,28,5,8,5,20,8,0,2013,Round 12
5,6,Gary Ablett,MID,136,30.9,1,36,4,7,13,16,20,0,2013,Round 12
6,6,Alwyn Davey,FWD,55,7.9,1,7,1,7,1,4,3,0,2013,Round 12
7,6,Ryan Griffen,MID,115,24.9,1,32,2,7,7,12,20,0,2013,Round 12
8,6,Shaun Grigg,MID,116,5.4,2,18,9,7,0,14,4,0,2013,Round 12
9,6,Ben Howlett,MID,96,8.3,1,24,3,7,2,7,17,0,2013,Round 12
10,6,Jason Porplyzia,FWD,94,6.4,1,21,3,7,3,12,9,0,2013,Round 12
11,6,Adam Treloar,MID,101,12.8,0,24,4,7,1,13,11,0,2013,Round 12
12,13,Luke Breust,FWD,48,3.6,0,8,2,6,0,4,4,0,2013,Round 12
13,13,Brandon Ellis,MID,112,16.1,2,23,5,6,4,16,7,0,2013,Round 12
14,13,Jack Gunston,FWD,92,9.8,3,14,5,6,1,7,7,0,2013,Round 12
15,13,Dyson Heppell,MID,122,9.6,0,27,7,6,2,23,4,0,2013,Round 12
16,13,Scott Pendlebury,MID,133,24.6,1,35,4,6,10,18,17,0,2013,Round 12
17,13,Ben Sinclair,DEF,56,10.5,0,12,1,6,0,5,7,0,2013,Round 12
18,13,Clay Smith,MID,68,8.7,0,16,1,6,1,9,7,0,2013,Round 12
19,13,Dayne Zorko,FWD,60,10.8,0,14,1,6,3,7,7,0,2013,Round 12
20,21,Eddie Betts,FWD,86,18.4,3,15,4,5,1,8,7,0,2013,Round 12
21,21,Ed Curnow,MID,65,4.2,0,14,5,5,1,9,5,0,2013,Round 12
22,21,Luke Dahlhaus,FWD,64,10.4,0,15,2,5,2,8,7,0,2013,Round 12
23,21,Brett Deledio,MID,129,12.3,0,28,9,5,1,23,5,0,2013,Round 12
24,21,Daniel Jackson,MID,91,12.1,0,23,5,5,3,8,15,1,2013,Round 12
25,21,Chris Judd,MID,114,18.8,1,29,4,5,9,15,14,0,2013,Round 12
26,21,Jake King,FWD,57,9.4,1,10,2,5,1,5,5,0,2013,Round 12
27,21,Matthew Kreuzer,RUC,88,11.9,1,8,4,5,1,5,3,32,2013,Round 12
28,21,Matthew Leuenberger,RUC,91,8.1,0,11,5,5,1,8,3,25,2013,Round 12
29,21,David Mundy,MID,124,20,2,27,6,5,5,18,9,0,2013,Round 12
30,21,Andy Otten,DEF,60,9.5,0,13,3,5,0,6,7,0,2013,Round 12
31,21,Michael Rischitelli,MID,62,9.2,2,10,2,5,1,4,6,0,2013,Round 12
32,21,Devon Smith,FWD,62,4.7,0,13,3,5,1,6,7,0,2013,Round 12
33,21,Josh Thomas,MID,77,18.4,1,21,0,5,7,8,13,0,2013,Round 12
34,21,Scott Thompson,MID,105,13.7,1,29,6,5,9,14,15,0,2013,Round 12
35,21,Jacob Townsend,MID,69,4.4,0,18,4,5,2,7,11,0,2013,Round 12
36,21,Zach Tuohy,DEF,60,7.8,1,13,0,5,2,7,6,0,2013,Round 12
37,21,Callan Ward,MID,83,9.1,0,22,3,5,6,8,14,3,2013,Round 12
