,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Mitchell,MID,132,18.5,1,33,0,14,6,9,24,0,2016,Round 11
1,2,Gary Ablett,MID,124,17.5,0,26,1,13,8,17,9,0,2016,Round 11
2,3,Ed Curnow,MID,137,15.2,1,28,3,12,4,16,12,0,2016,Round 11
3,3,Ryan Davis,FWD,98,10.4,1,16,2,12,2,12,4,0,2016,Round 11
4,3,Levi Greenwood,FWD,99,4.4,0,21,2,12,3,11,10,0,2016,Round 11
5,3,Isaac Heeney,FWD,89,11.2,1,13,1,12,0,6,7,0,2016,Round 11
6,3,Matthew Priddis,MID,114,22.8,0,27,2,12,9,6,21,0,2016,Round 11
7,8,Tom Nicholls,RUC,104,6.7,0,17,0,11,6,6,11,21,2016,Round 11
8,8,Dion Prestia,MID,149,14.1,0,39,1,11,8,26,13,0,2016,Round 11
9,8,Cyril Rioli,FWD,88,9.3,1,11,4,11,1,10,1,0,2016,Round 11
10,8,Liam Shiels,MID,87,10.1,0,16,1,11,2,11,5,0,2016,Round 11
11,8,Andrew Swallow,MID,111,11.4,0,28,2,11,10,12,16,0,2016,Round 11
12,13,Shaun Burgoyne,DEF,89,6,0,16,2,10,2,9,7,0,2016,Round 11
13,13,Josh P. Kennedy,MID,124,19.8,0,33,1,10,8,21,12,0,2016,Round 11
14,13,Luke Parker,MID,121,18.3,2,26,2,10,4,11,15,0,2016,Round 11
15,13,Paul Puopolo,FWD,93,13.5,1,19,0,10,4,11,8,0,2016,Round 11
16,17,Craig Bird,MID,98,5.6,0,22,3,9,2,8,14,0,2016,Round 11
17,17,Marcus Bontempelli,MID,125,21.3,0,30,4,9,6,11,19,1,2016,Round 11
18,17,Daniel Howe,DEF,78,9.7,0,13,3,9,2,9,4,0,2016,Round 11
19,17,Scott Pendlebury,MID,133,18.2,1,30,5,9,4,15,15,0,2016,Round 11
