,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Clayton Oliver,MID,138,21.4,1,33,4,10,5,14,19,0,2021,Grand Final
1,2,Tom Liberatore,MID,96,11.4,0,23,3,8,7,10,13,0,2021,Grand Final
2,2,Jack Macrae,MID,103,7.8,0,26,3,8,4,12,14,0,2021,Grand Final
3,4,Christian Salem,DEF,133,16.1,1,27,7,7,1,22,5,0,2021,Grand Final
4,5,Marcus Bontempelli,MID,108,22.6,3,25,4,6,5,13,12,0,2021,Grand Final
5,5,Jack Viney,MID,86,10.8,0,25,2,6,12,9,16,0,2021,Grand Final
6,7,Josh Dunkley,FWD,83,9.4,0,25,1,5,5,9,16,0,2021,Grand Final
7,7,Luke Jackson,RUC,83,18.4,1,13,3,5,1,5,8,16,2021,Grand Final
8,7,Roarke Smith,MID,80,14.4,1,16,4,5,2,9,7,0,2021,Grand Final
9,10,Christian Petracca,MID,139,28.8,2,39,3,4,9,21,18,0,2021,Grand Final
10,11,Zaine Cordy,KEYD,58,4.4,0,13,6,3,0,8,5,0,2021,Grand Final
11,11,Mitch Hannan,FWD,34,0.9,0,7,1,3,0,4,3,0,2021,Grand Final
12,11,James Harmes,MID,54,7.7,0,14,3,3,1,5,9,0,2021,Grand Final
13,11,Stefan Martin,RUC,64,4.9,0,14,2,3,2,4,10,18,2021,Grand Final
14,11,Kysaiah Pickett,FWD,19,3,0,4,0,3,0,2,2,0,2021,Grand Final
15,11,Tom Sparrow,FWD,53,13.4,1,14,1,3,1,7,7,0,2021,Grand Final
16,11,Easton Wood,DEF,43,2.4,0,9,4,3,0,4,5,0,2021,Grand Final
17,18,Angus Brayshaw,MID,95,13.2,1,25,5,2,3,15,10,0,2021,Grand Final
18,18,Caleb Daniel,DEF,126,13.9,0,37,6,2,2,26,11,0,2021,Grand Final
19,18,Taylor Duryea,DEF,55,3.5,0,16,4,2,0,7,9,0,2021,Grand Final
20,18,Tim English,RUC,67,3.2,0,13,3,2,0,9,4,12,2021,Grand Final
21,18,Alex Neal-Bullen,FWD,89,14.8,1,24,5,2,1,11,13,0,2021,Grand Final
22,18,Harrison Petty,KEYD,21,-1.3,0,6,1,2,0,3,3,0,2021,Grand Final
23,18,Trent Rivers,DEF,40,7.3,0,11,2,2,2,4,7,0,2021,Grand Final
24,18,Cody Weightman,FWD,28,1.5,0,7,1,2,0,3,4,0,2021,Grand Final
25,26,Ben Brown,KEYF,67,10.9,3,10,4,1,0,9,1,1,2021,Grand Final
26,26,Max Gawn,RUC,101,8,0,21,5,1,6,13,8,30,2021,Grand Final
27,26,Lachie Hunter,MID,61,8.6,1,16,3,1,2,11,5,0,2021,Grand Final
28,26,Jason Johannisen,FWD,53,11.4,1,12,4,1,0,7,5,0,2021,Grand Final
29,26,Jake Lever,KEYD,56,8,0,17,2,1,0,11,6,0,2021,Grand Final
30,26,Steven May,KEYD,60,12.6,0,14,5,1,0,13,1,0,2021,Grand Final
31,26,Josh Schache,KEYD,40,6,0,11,3,1,0,7,4,0,2021,Grand Final
32,26,Bailey Smith,MID,81,5.1,0,26,4,1,1,15,11,0,2021,Grand Final
33,26,Charlie Spargo,FWD,23,4,1,7,0,1,1,4,3,0,2021,Grand Final
34,26,Adam Treloar,FWD,93,23.4,3,27,3,1,2,11,16,0,2021,Grand Final
35,36,Jake Bowey,DEF,56,8.9,0,17,4,0,0,10,7,0,2021,Grand Final
36,36,Bailey Dale,DEF,73,11.8,0,21,5,0,0,16,5,0,2021,Grand Final
37,36,Bayley Fritsch,FWD,87,16.4,6,13,5,0,0,10,3,0,2021,Grand Final
38,36,Michael Hibberd,DEF,20,6.7,0,7,1,0,0,3,4,0,2021,Grand Final
39,36,James Jordon,MID,0,0,0,0,0,0,0,0,0,0,2021,Grand Final
40,36,Alex Keath,KEYD,40,6.1,0,13,5,0,0,8,5,0,2021,Grand Final
41,36,Ed Langdon,MID,58,14.6,1,17,2,0,2,11,6,0,2021,Grand Final
42,36,Tom McDonald,KEYF,44,9.2,2,8,4,0,0,4,4,0,2021,Grand Final
43,36,Aaron Naughton,KEYF,42,8.8,1,9,4,0,0,6,3,0,2021,Grand Final
44,36,Laitham Vandermeer,FWD,0,0,0,0,0,0,0,0,0,0,2021,Grand Final
45,36,Bailey Williams,DEF,43,5.9,0,13,3,0,0,8,5,0,2021,Grand Final
