,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Lenny Hayes,MID,108,12.3,0,21,2,13,6,9,12,0,2014,Round 23
1,1,Tom Mitchell,FWD,138,13.6,0,29,8,13,6,10,19,0,2014,Round 23
2,3,Brad Ebert,MID,108,9.1,0,24,2,10,1,12,12,2,2014,Round 23
3,3,Dan Hannebery,MID,143,21.6,1,33,5,10,5,16,17,0,2014,Round 23
4,3,Kieren Jack,MID,122,5.8,0,25,4,10,4,18,7,0,2014,Round 23
5,6,Luke Parker,FWD,116,18.7,1,28,4,9,7,11,17,1,2014,Round 23
6,6,Joel Selwood,MID,139,21.9,2,29,6,9,6,15,14,0,2014,Round 23
7,8,Andrew Carrazzo,MID,101,8,0,19,7,8,5,11,8,0,2014,Round 23
8,8,David Mundy,MID,99,10.9,1,19,3,8,6,13,6,0,2014,Round 23
9,8,Andrew Swallow,MID,89,18.8,0,21,1,8,10,14,7,0,2014,Round 23
10,8,Chad Wingard,FWD,106,14,2,15,7,8,0,9,6,0,2014,Round 23
11,8,Jack Ziebell,MID,92,13.7,2,17,3,8,5,12,5,1,2014,Round 23
12,13,Luke Ball,FWD,90,6.3,0,21,4,7,6,9,12,0,2014,Round 23
13,13,Jarryd Blair,FWD,52,12.4,1,7,1,7,2,3,4,0,2014,Round 23
14,13,Nathan Foley,FWD,75,8.3,0,15,2,7,0,9,6,0,2014,Round 23
15,13,Jack Frost,KEYD,46,6,0,5,1,7,0,4,1,0,2014,Round 23
16,13,Matthew Lobbe,RUC,77,6.3,0,10,1,7,4,4,6,29,2014,Round 23
17,13,Jarrad McVeigh,MID,86,13.4,1,20,0,7,4,11,9,0,2014,Round 23
18,13,Matthew Priddis,MID,103,14.7,0,27,3,7,6,11,16,0,2014,Round 23
19,13,Liam Shiels,MID,95,8,0,23,5,7,1,12,11,0,2014,Round 23
20,21,Hayden Ballantyne,FWD,92,17.6,4,11,4,6,1,8,3,0,2014,Round 23
21,21,Mark Blicavs,RUC,67,7.9,0,11,1,6,3,3,8,14,2014,Round 23
22,21,Daniel Currie,RUC,81,14,1,5,3,6,1,2,3,36,2014,Round 23
23,21,Curtly Hampton,DEF,65,6.1,0,11,4,6,0,7,4,0,2014,Round 23
24,21,Ben Howlett,FWD,54,11.9,0,11,1,6,3,6,5,1,2014,Round 23
25,21,Nathan Jones,MID,109,11.9,0,27,4,6,9,15,12,0,2014,Round 23
26,21,Matthew Leuenberger,RUC,85,7.3,0,11,2,6,2,2,9,36,2014,Round 23
