,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,James Kelly,MID,102,4.6,0,15,2,14,3,10,5,0,2013,Round 19
1,2,Kieren Jack,MID,140,27.1,2,30,1,13,11,16,14,0,2013,Round 19
2,2,Mitch Wallis,MID,120,9.6,0,29,1,13,2,8,21,0,2013,Round 19
3,4,Jaeger O'Meara,MID,86,7.2,0,16,4,10,2,8,8,0,2013,Round 19
4,5,Jaryd Cachia,MID,76,7.6,0,13,3,9,5,8,5,0,2013,Round 19
5,5,Trent Cotchin,MID,137,14.5,0,34,6,9,9,19,15,0,2013,Round 19
6,5,Heath Hocking,MID,83,12.1,0,20,1,9,6,9,11,0,2013,Round 19
7,5,Tom Liberatore,MID,123,16.9,0,33,3,9,13,18,15,0,2013,Round 19
8,5,Kane Mitchell,MID,67,7.9,0,12,2,9,3,6,6,0,2013,Round 19
9,5,Luke Parker,MID,103,18.7,1,21,4,9,2,13,8,0,2013,Round 19
10,5,Scott Thompson,MID,70,5.7,0,17,2,9,4,8,9,0,2013,Round 19
11,12,Jarryd Blair,FWD,88,17,2,15,1,8,1,9,6,0,2013,Round 19
12,12,David Mackay,MID,104,15.6,0,20,4,8,1,16,4,0,2013,Round 19
13,12,Tom Rockliff,MID,144,15.9,0,39,5,8,6,18,21,0,2013,Round 19
14,12,Heath Shaw,DEF,93,10.6,0,18,3,8,0,16,2,0,2013,Round 19
15,16,Dennis Armfield,FWD,79,9.8,1,15,3,7,1,9,6,0,2013,Round 19
16,16,Luke Ball,MID,98,13.6,1,22,2,7,4,12,10,0,2013,Round 19
17,16,Shaun Burgoyne,MID,98,12.6,1,19,4,7,1,14,5,0,2013,Round 19
18,16,Ryan O'Keefe,MID,98,15.2,1,21,4,7,8,13,8,1,2013,Round 19
19,16,Paul Puopolo,FWD,96,11.5,2,18,3,7,3,9,9,0,2013,Round 19
20,16,Mitch Robinson,FWD,98,4.2,0,23,5,7,1,11,12,1,2013,Round 19
21,16,Joel Selwood,MID,98,18.2,0,24,2,7,4,17,7,0,2013,Round 19
22,16,Nathan Van Berlo,MID,88,6.7,0,17,5,7,3,11,6,0,2013,Round 19
23,16,Ollie Wines,MID,62,3.5,0,11,2,7,1,6,5,3,2013,Round 19
24,25,Tomas Bugg,DEF,89,5.2,1,17,4,6,2,12,5,0,2013,Round 19
25,25,Zac Clarke,RUC,77,6.8,0,11,3,6,3,2,9,17,2013,Round 19
26,25,Reece Conca,MID,76,7.7,0,18,3,6,2,9,9,0,2013,Round 19
27,25,Richard Douglas,MID,66,5.8,0,12,3,6,1,11,1,0,2013,Round 19
28,25,Brad Ebert,MID,76,8.9,0,18,2,6,3,7,11,0,2013,Round 19
29,25,Josh Gibson,KEYD,82,11.3,0,15,5,6,0,11,4,0,2013,Round 19
30,25,Ryan Griffen,MID,133,19.2,0,41,3,6,10,15,26,0,2013,Round 19
31,25,Mark Hutchings,MID,102,17.1,1,25,2,6,7,15,10,0,2013,Round 19
32,25,Chris Judd,MID,88,14.5,1,18,4,6,5,11,7,0,2013,Round 19
33,25,Josh P. Kennedy,MID,71,5.4,0,18,1,6,6,6,12,0,2013,Round 19
34,25,Jack Macrae,MID,42,4.5,0,7,0,6,2,3,4,0,2013,Round 19
35,25,Luke McGuane,KEYF,74,7.8,2,11,3,6,1,7,4,4,2013,Round 19
36,25,Will Minson,RUC,99,15.7,0,14,2,6,5,6,8,35,2013,Round 19
37,25,Danyle Pearce,MID,96,8.6,1,20,4,6,0,13,7,0,2013,Round 19
38,25,Scott Pendlebury,MID,111,12.8,1,27,4,6,3,13,14,0,2013,Round 19
39,25,Liam Picken,DEF,105,7.3,0,24,5,6,0,17,7,0,2013,Round 19
40,25,Jarryd Roughead,KEYF,70,3.8,0,15,2,6,3,9,6,3,2013,Round 19
