,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Devon Smith,FWD,113,17.5,1,21,2,13,3,13,8,0,2018,Round 10
1,2,Dayne Zorko,MID,110,11.4,1,21,2,12,4,14,7,0,2018,Round 10
2,3,Hugh Greenwood,MID,103,17.1,0,21,2,10,4,14,7,0,2018,Round 10
3,3,Toby McLean,FWD,152,13.9,0,33,9,10,7,23,10,0,2018,Round 10
4,3,Sam Menegola,FWD,120,19,2,23,4,10,2,10,13,0,2018,Round 10
5,3,Tom Mitchell,MID,135,2.1,0,28,7,10,6,16,12,0,2018,Round 10
6,3,Clayton Oliver,MID,119,14.5,0,31,3,10,10,8,23,0,2018,Round 10
7,8,Adam Cerra,FWD,82,5.9,0,15,3,9,0,6,9,0,2018,Round 10
8,8,Cory Gregson,FWD,48,4.1,0,5,1,9,0,2,3,0,2018,Round 10
9,8,Ben Jacobs,MID,114,11.1,1,29,4,9,4,11,18,0,2018,Round 10
10,11,Jed Anderson,MID,74,13.3,0,19,1,8,5,8,11,0,2018,Round 10
11,11,Ben Cunnington,MID,77,4.8,0,20,1,8,8,8,12,0,2018,Round 10
12,11,Nat Fyfe,MID,128,21,1,31,4,8,8,14,17,1,2018,Round 10
13,11,Ricky Henderson,MID,112,6.7,0,19,9,8,1,13,6,0,2018,Round 10
14,11,Zach Merrett,MID,98,12.6,0,24,3,8,9,11,13,0,2018,Round 10
15,11,Sam Petrevski-Seton,FWD,79,4.5,0,15,2,8,1,7,8,0,2018,Round 10
16,17,Mark Baguley,FWD,93,11.8,3,13,4,7,0,11,2,0,2018,Round 10
17,17,Josh Caddy,FWD,139,25.9,6,24,6,7,5,11,13,0,2018,Round 10
18,17,Stephen Coniglio,MID,123,19.4,1,32,3,7,12,14,18,0,2018,Round 10
19,17,Bryce Gibbs,MID,92,11.2,0,19,4,7,3,11,8,0,2018,Round 10
20,17,Jacob Hopper,MID,109,10.2,0,27,4,7,2,14,13,0,2018,Round 10
21,17,Josh P. Kennedy,MID,113,9.9,0,34,1,7,7,15,19,0,2018,Round 10
22,17,Mitch Robinson,FWD,120,25.9,0,35,2,7,13,18,17,0,2018,Round 10
23,17,Liam Shiels,MID,111,10.8,0,29,4,7,6,19,10,0,2018,Round 10
24,17,Jack Steele,MID,96,6,0,22,5,7,1,9,13,0,2018,Round 10
25,26,Jarrod Berry,MID,91,5.9,1,20,3,6,5,10,10,0,2018,Round 10
26,26,Caleb Daniel,FWD,79,5.8,0,20,4,6,1,9,11,0,2018,Round 10
27,26,Paddy Dow,FWD,96,8.7,0,18,6,6,2,14,4,0,2018,Round 10
28,26,Shane Edwards,FWD,62,12.6,0,16,2,6,1,5,11,0,2018,Round 10
29,26,Orazio Fantasia,FWD,68,15.8,1,15,2,6,2,10,5,0,2018,Round 10
30,26,Jack Henry,DEF,84,10.8,0,16,5,6,1,12,4,0,2018,Round 10
31,26,Will Hoskin-Elliott,FWD,115,13.7,2,18,9,6,0,14,4,0,2018,Round 10
32,26,Jarman Impey,DEF,93,15.7,2,17,4,6,1,12,5,0,2018,Round 10
33,26,Matthew Kreuzer,RUC,106,13.3,0,16,2,6,4,7,9,39,2018,Round 10
34,26,Ed Langdon,MID,106,8,0,26,6,6,4,19,7,0,2018,Round 10
35,26,Kyle Langford,FWD,69,12.5,1,17,1,6,2,8,9,0,2018,Round 10
36,26,Stefan Martin,RUC,137,10.5,0,15,4,6,8,9,6,58,2018,Round 10
37,26,Hugh McCluggage,MID,81,6.7,0,17,3,6,2,13,4,0,2018,Round 10
38,26,Anthony McDonald-Tipungwuti,FWD,51,5.8,0,7,3,6,0,4,3,0,2018,Round 10
39,26,Nic Naitanui,RUC,100,12.2,1,12,2,6,3,5,7,34,2018,Round 10
40,26,Alex Neal-Bullen,FWD,122,16.8,3,23,6,6,1,15,8,0,2018,Round 10
41,26,Lachie Neale,MID,62,10.2,0,20,0,6,6,7,13,0,2018,Round 10
42,26,Cameron O'Shea,DEF,63,4.3,0,12,2,6,0,9,3,0,2018,Round 10
43,26,Joel Selwood,MID,87,9.4,0,20,5,6,6,12,8,0,2018,Round 10
44,26,Tim Smith,KEYF,107,15.5,2,19,6,6,0,8,11,5,2018,Round 10
45,26,Kayne Turner,FWD,102,9.7,1,23,4,6,3,12,11,0,2018,Round 10
46,26,Michael Walters,FWD,125,23.5,2,27,8,6,0,16,11,0,2018,Round 10
47,48,Connor Blakely,DEF,62,-3.3,0,12,5,5,0,9,3,0,2018,Round 10
48,48,Luke Breust,FWD,45,6.1,0,13,1,5,0,7,6,0,2018,Round 10
49,48,Allen Christensen,FWD,100,10.4,1,27,3,5,5,14,13,0,2018,Round 10
50,48,Luke Dahlhaus,FWD,108,10.1,0,24,9,5,4,12,12,0,2018,Round 10
51,48,Cameron Ellis-Yolmen,MID,57,4.3,0,14,1,5,5,9,5,0,2018,Round 10
52,48,Andrew Gaff,MID,154,16.6,1,35,12,5,7,24,11,0,2018,Round 10
53,48,Jarryn Geary,DEF,126,12,0,32,10,5,0,14,18,0,2018,Round 10
54,48,Matt Guelfi,MID,92,6.5,0,21,4,5,2,16,5,0,2018,Round 10
55,48,Tom Hawkins,KEYF,65,5.8,3,11,6,5,0,6,5,1,2018,Round 10
56,48,Isaac Heeney,FWD,98,19.8,2,20,6,5,4,13,7,0,2018,Round 10
57,48,Dyson Heppell,MID,103,17.2,0,28,3,5,12,20,8,0,2018,Round 10
58,48,George Hewett,MID,93,16.9,0,28,1,5,10,13,15,0,2018,Round 10
59,48,Tom Hickey,RUC,79,17.5,0,12,2,5,7,7,5,29,2018,Round 10
60,48,Mark Hutchings,MID,67,2.5,0,18,0,5,3,14,4,0,2018,Round 10
61,48,Rory Laird,DEF,125,10.8,0,30,10,5,2,13,17,0,2018,Round 10
62,48,Rory Lobb,RUC,98,16.5,0,10,3,5,3,8,2,38,2018,Round 10
63,48,Jaeger O'Meara,MID,112,12.3,3,20,6,5,5,14,6,0,2018,Round 10
64,48,Luke Parker,MID,67,2.2,0,22,3,5,2,6,16,0,2018,Round 10
65,48,Jonathon Patton,KEYF,91,6.5,1,15,6,5,3,8,7,6,2018,Round 10
66,48,Danyle Pearce,DEF,60,9.7,0,13,3,5,4,5,8,0,2018,Round 10
67,48,Scott Pendlebury,MID,109,17.1,1,32,1,5,6,14,18,0,2018,Round 10
68,48,Dom Sheed,MID,81,9.5,0,22,5,5,5,10,12,0,2018,Round 10
69,48,Adam Treloar,MID,130,23.6,2,40,2,5,5,13,27,0,2018,Round 10
70,48,Elliot Yeo,MID,93,16.5,0,28,3,5,7,15,13,0,2018,Round 10
71,48,David Zaharakis,MID,143,11.8,1,33,7,5,6,27,6,0,2018,Round 10
72,73,Gary Ablett,MID,107,8.3,1,25,8,4,2,14,11,0,2018,Round 10
73,73,Taylor Adams,MID,95,4.1,1,26,4,4,4,13,13,0,2018,Round 10
74,73,Shaun Atley,FWD,80,15.1,1,19,2,4,0,11,8,0,2018,Round 10
75,73,Dayne Beams,MID,127,15.1,1,38,3,4,9,18,20,0,2018,Round 10
76,73,Aaron Black,DEF,83,9.6,0,18,8,4,1,10,8,0,2018,Round 10
77,73,Shaun Burgoyne,MID,54,10.8,0,13,3,4,1,6,7,0,2018,Round 10
78,73,Patrick Cripps,MID,92,7.5,0,31,7,4,8,12,19,0,2018,Round 10
79,73,Jordan De Goey,FWD,61,5.3,0,15,2,4,3,9,6,0,2018,Round 10
80,73,Tom Doedee,DEF,74,14,0,21,5,4,1,6,15,0,2018,Round 10
81,73,Liam Duggan,DEF,67,7.2,0,15,6,4,2,9,6,0,2018,Round 10
82,73,Trent Dumont,MID,65,9.7,0,15,3,4,1,7,8,0,2018,Round 10
83,73,Jordan Gallucci,FWD,48,10.6,1,7,1,4,1,7,0,0,2018,Round 10
84,73,Darcy Gardiner,KEYD,57,9.4,0,12,5,4,0,7,5,0,2018,Round 10
85,73,Sam Gibson,MID,85,6.8,1,22,3,4,1,12,10,0,2018,Round 10
86,73,Jack Graham,MID,37,5.1,0,7,2,4,0,4,3,0,2018,Round 10
87,73,Jade Gresham,FWD,97,27.1,6,15,3,4,1,8,7,0,2018,Round 10
88,73,Shaun Grigg,MID,81,13.2,0,22,4,4,5,10,12,0,2018,Round 10
89,73,Blake Hardwick,DEF,89,9,1,18,7,4,0,9,9,0,2018,Round 10
90,73,Billy Hartung,MID,79,2.9,0,19,7,4,0,7,12,0,2018,Round 10
91,73,Stephen Hill,DEF,66,1.9,0,12,5,4,0,11,1,0,2018,Round 10
92,73,Josh Jenkins,KEYF,85,2.7,1,14,7,4,0,12,2,3,2018,Round 10
93,73,Michael Johnson,KEYD,81,10.3,1,15,8,4,1,11,4,0,2018,Round 10
94,73,Liam Jones,KEYD,45,18.2,0,9,2,4,1,9,0,0,2018,Round 10
95,73,Josh Kelly,MID,93,9.8,0,29,0,4,4,17,12,0,2018,Round 10
96,73,Tim Kelly,FWD,57,3.9,0,15,2,4,5,7,8,0,2018,Round 10
97,73,Sam Kerridge,MID,48,10.1,0,11,2,4,4,7,4,0,2018,Round 10
98,73,Jamie Macmillan,DEF,96,9.8,0,21,7,4,0,16,5,0,2018,Round 10
99,73,Jack Macrae,MID,113,6.9,0,30,7,4,1,15,15,0,2018,Round 10
100,73,Harrison Marsh,DEF,36,7.5,0,11,1,4,0,1,10,0,2018,Round 10
101,73,Chris Mayne,MID,88,9,0,20,6,4,1,14,6,0,2018,Round 10
102,73,Oscar McInerney,KEYF,44,-0.1,0,5,2,4,1,3,2,14,2018,Round 10
103,73,Harry McKay,KEYF,37,7.6,1,6,0,4,0,4,2,4,2018,Round 10
104,73,David Mundy,FWD,97,11.2,1,24,6,4,3,15,9,0,2018,Round 10
105,73,Paul Puopolo,FWD,50,13.3,1,13,1,4,2,5,8,0,2018,Round 10
106,73,Jack Redden,MID,97,14,0,25,5,4,5,14,11,0,2018,Round 10
107,73,Ed Richards,DEF,87,15.9,0,23,4,4,2,12,11,0,2018,Round 10
108,73,Sebastian Ross,MID,133,12.2,0,37,9,4,7,16,21,0,2018,Round 10
109,73,Luke Ryan,DEF,124,12.4,0,28,10,4,2,22,6,0,2018,Round 10
110,73,Matthew Scharenberg,DEF,91,10.2,0,26,5,4,0,11,15,0,2018,Round 10
111,73,Steele Sidebottom,MID,98,7.1,1,24,5,4,2,15,9,0,2018,Round 10
112,73,Jy Simpkin,FWD,62,17.9,1,17,1,4,3,6,11,0,2018,Round 10
113,73,Jack Sinclair,MID,85,10.8,0,21,6,4,1,12,9,0,2018,Round 10
114,73,Roarke Smith,DEF,63,11.4,0,13,5,4,0,6,7,0,2018,Round 10
115,73,Charlie Spargo,FWD,84,5.3,1,14,9,4,0,10,4,0,2018,Round 10
116,73,Rhys Stanley,RUC,91,4.8,0,9,5,4,1,7,2,32,2018,Round 10
117,73,Josh Thomas,FWD,65,13.3,2,14,2,4,2,8,6,0,2018,Round 10
118,73,Darcy Tucker,MID,53,4.9,0,14,0,4,2,9,5,0,2018,Round 10
119,73,Bernie Vince,DEF,70,9.9,0,17,3,4,0,10,7,0,2018,Round 10
120,73,Jarrad Waite,KEYF,99,13.9,3,19,5,4,1,15,4,0,2018,Round 10
121,73,Lachie Whitfield,DEF,101,9,0,25,7,4,1,14,11,0,2018,Round 10
122,73,Mason Wood,FWD,55,14.4,2,10,1,4,0,6,4,0,2018,Round 10
123,124,Brendon Ah Chee,FWD,54,4.6,0,14,2,3,2,7,7,0,2018,Round 10
124,124,Logan Austin,KEYD,97,11.2,0,23,8,3,0,12,11,0,2018,Round 10
125,124,Zac Bailey,FWD,32,6.2,0,8,0,3,0,4,4,0,2018,Round 10
126,124,Bailey Banfield,FWD,65,9.9,0,15,5,3,3,10,5,0,2018,Round 10
127,124,Jack Billings,FWD,89,9,1,18,7,3,0,13,5,0,2018,Round 10
128,124,Marcus Bontempelli,MID,60,5.2,0,17,3,3,5,7,10,0,2018,Round 10
129,124,Tom Boyd,RUC,65,10.9,1,10,4,3,2,5,5,9,2018,Round 10
130,124,Andrew Brayshaw,MID,65,8.5,1,17,1,3,2,9,8,0,2018,Round 10
131,124,Dan Butler,FWD,98,3.6,3,17,7,3,0,13,4,0,2018,Round 10
132,124,Reece Conca,MID,72,4,0,21,2,3,1,12,9,0,2018,Round 10
133,124,Aidan Corr,KEYD,61,9.2,0,13,6,3,0,8,5,0,2018,Round 10
134,124,Matt Crouch,MID,103,13.2,0,34,5,3,8,14,20,0,2018,Round 10
135,124,Charlie Curnow,KEYF,47,7.7,1,8,3,3,0,7,1,0,2018,Round 10
136,124,Ed Curnow,MID,104,14.4,0,30,5,3,8,15,15,0,2018,Round 10
137,124,Bailey Dale,FWD,49,7,0,13,1,3,1,7,6,0,2018,Round 10
138,124,Patrick Dangerfield,FWD,117,16.9,1,29,4,3,8,23,6,0,2018,Round 10
139,124,Jack Darling,KEYF,58,9.1,0,15,4,3,0,5,10,0,2018,Round 10
140,124,Taylor Duryea,DEF,70,11.1,0,17,4,3,0,11,6,0,2018,Round 10
141,124,Brendon Goddard,DEF,96,12.8,1,21,8,3,2,13,8,0,2018,Round 10
142,124,Mitch Hannan,FWD,65,12.8,1,15,4,3,0,8,7,0,2018,Round 10
143,124,Will Hayward,FWD,71,11.1,2,13,4,3,0,7,6,0,2018,Round 10
144,124,Shaun Higgins,MID,99,12.4,0,25,5,3,5,18,7,0,2018,Round 10
145,124,Lachie Hunter,MID,88,4.1,0,25,6,3,2,15,10,0,2018,Round 10
146,124,Sam Jacobs,RUC,49,1.8,0,6,1,3,0,4,2,21,2018,Round 10
147,124,Zak Jones,DEF,86,8.5,0,25,4,3,1,14,11,0,2018,Round 10
148,124,Jed Lamb,DEF,38,3.2,0,9,2,3,0,5,4,0,2018,Round 10
