,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Bailey Smith,FWD,154,7.4,0,33,7,11,8,20,13,0,2022,Round 1
1,2,James Rowbottom,MID,99,16.3,0,18,4,10,7,10,8,0,2022,Round 1
2,3,Luke Davies-Uniacke,MID,121,12.2,0,27,5,9,5,16,11,0,2022,Round 1
3,4,Marcus Bontempelli,MID,100,13.8,1,17,7,7,1,13,4,0,2022,Round 1
4,4,Andrew Brayshaw,MID,120,13,0,28,6,7,8,20,8,0,2022,Round 1
5,4,Tom Green,MID,133,20.6,2,31,5,7,8,15,16,2,2022,Round 1
6,4,Conor Nash,MID,61,10.6,0,10,2,7,3,6,4,3,2022,Round 1
7,4,Alex Neal-Bullen,FWD,85,12.1,0,18,3,7,0,10,8,0,2022,Round 1
8,4,Jack Steele,MID,107,8.4,0,28,5,7,6,15,13,0,2022,Round 1
9,4,Tim Taranto,FWD,128,9.6,1,28,5,7,5,21,7,0,2022,Round 1
10,11,Karl Amon,MID,98,13.3,1,21,4,6,4,13,8,0,2022,Round 1
11,11,Dan Butler,FWD,64,6.6,0,13,3,6,2,5,8,0,2022,Round 1
12,11,Adam Cerra,MID,110,10.4,1,30,2,6,6,14,16,0,2022,Round 1
13,11,Brad Crouch,MID,91,11.2,0,27,2,6,4,14,13,0,2022,Round 1
14,11,Brandon Ellis,MID,76,11.3,0,19,2,6,3,9,10,0,2022,Round 1
15,11,Errol Gulden,FWD,85,8,1,16,4,6,2,12,4,0,2022,Round 1
16,11,Isaac Heeney,FWD,121,18.3,3,25,5,6,6,16,9,0,2022,Round 1
17,11,Nick Holman,FWD,71,14.5,1,14,2,6,0,5,9,0,2022,Round 1
18,11,Jarryd Lyons,MID,83,15.7,0,23,2,6,8,13,10,0,2022,Round 1
19,11,Lincoln McCarthy,FWD,80,12,2,14,2,6,1,8,6,0,2022,Round 1
20,11,Ned McHenry,FWD,67,5.8,0,12,3,6,0,9,3,0,2022,Round 1
21,11,Dylan Moore,FWD,111,9,1,19,10,6,0,12,7,0,2022,Round 1
22,11,Lachie Neale,MID,118,17.3,0,31,7,6,7,16,15,0,2022,Round 1
23,11,Matt Rowell,MID,117,18.5,0,33,1,6,8,17,16,0,2022,Round 1
24,11,Rory Sloane,MID,87,9.2,0,20,4,6,7,11,9,0,2022,Round 1
25,11,Sam Switkowski,FWD,73,12.5,1,18,1,6,2,4,14,0,2022,Round 1
26,11,Ollie Wines,MID,102,3.6,0,29,3,6,2,13,16,0,2022,Round 1
27,28,Noah Anderson,MID,91,17.4,0,23,5,5,4,13,10,0,2022,Round 1
28,28,Jarrod Berry,MID,83,6.7,0,18,5,5,2,11,7,0,2022,Round 1
29,28,Will Brodie,MID,77,10.6,0,22,0,5,7,9,13,0,2022,Round 1
30,28,Luke Brown,DEF,75,8.6,0,15,3,5,0,12,3,0,2022,Round 1
31,28,Zak Butters,FWD,96,16.5,0,27,3,5,8,12,15,0,2022,Round 1
32,28,Stephen Coniglio,FWD,87,6.8,1,20,3,5,3,11,9,0,2022,Round 1
33,28,Alex Davies,FWD,59,16.2,1,12,0,5,1,7,5,0,2022,Round 1
34,28,Josh Dunkley,FWD,103,11.7,0,29,4,5,3,14,15,0,2022,Round 1
35,28,Brayden Fiorini,MID,93,14.3,0,24,4,5,5,16,8,0,2022,Round 1
36,28,Brodie Grundy,RUC,96,14.5,0,17,2,5,5,9,8,37,2022,Round 1
37,28,James Harmes,FWD,68,10,1,17,1,5,2,6,11,0,2022,Round 1
38,28,Jamaine Jones,DEF,97,17.1,2,21,6,5,2,11,10,0,2022,Round 1
39,28,Ben Keays,MID,132,9.9,0,37,4,5,4,24,13,0,2022,Round 1
40,28,Finn Maginness,MID,68,5.7,1,14,3,5,0,11,3,0,2022,Round 1
41,28,Beau McCreery,FWD,59,9.5,1,13,2,5,2,3,10,0,2022,Round 1
42,28,Touk Miller,MID,100,20.4,1,29,2,5,8,13,16,0,2022,Round 1
43,28,Callum Mills,MID,87,8.8,0,21,6,5,3,16,5,0,2022,Round 1
44,28,David Mundy,MID,81,10.1,0,23,1,5,7,9,14,0,2022,Round 1
45,28,Clayton Oliver,MID,100,16.2,0,32,6,5,6,19,13,0,2022,Round 1
46,28,Luke Parker,MID,119,29.5,5,21,5,5,1,14,7,0,2022,Round 1
47,28,Tom Phillips,MID,86,5,0,17,8,5,0,11,6,0,2022,Round 1
48,28,Marlion Pickett,MID,84,9.2,0,18,7,5,0,11,7,0,2022,Round 1
49,28,Lachie Schultz,FWD,61,10.6,3,9,2,5,0,6,3,0,2022,Round 1
50,28,Steele Sidebottom,MID,87,14.4,2,16,4,5,1,10,6,0,2022,Round 1
51,28,Jy Simpkin,MID,116,14,2,29,4,5,4,19,10,0,2022,Round 1
52,53,Ben Ainsworth,FWD,88,3.6,2,18,5,4,0,13,5,0,2022,Round 1
53,53,Noah Answerth,DEF,57,5.8,0,16,3,4,0,5,11,0,2022,Round 1
54,53,Travis Boak,MID,115,21,1,32,6,4,7,13,19,0,2022,Round 1
55,53,Nakia Cockatoo,FWD,50,10.7,0,10,2,4,2,5,5,0,2022,Round 1
