,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Josh Caddy,MID,78,3.5,0,14,3,12,2,5,9,2,2014,Round 17
1,1,Matthew Lobbe,RUC,113,4.6,0,13,3,12,4,6,7,31,2014,Round 17
2,3,David Armitage,MID,153,22.5,2,29,5,11,10,21,8,0,2014,Round 17
3,4,Jarryd Roughead,KEYF,86,7.1,0,11,5,10,0,7,4,1,2014,Round 17
4,4,Callan Ward,MID,125,23.9,1,29,5,10,7,9,20,0,2014,Round 17
5,6,James Aish,MID,102,11.8,0,20,5,9,5,10,10,0,2014,Round 17
6,6,Ryan Bastinac,MID,124,11.1,2,20,6,9,3,15,5,0,2014,Round 17
7,6,Heath Hocking,MID,64,10.6,1,9,0,9,3,4,5,0,2014,Round 17
8,6,Jaeger O'Meara,MID,116,13.9,2,22,3,9,5,16,6,0,2014,Round 17
9,6,Ricky Petterd,FWD,122,13.4,2,22,4,9,2,18,4,1,2014,Round 17
10,6,Liam Shiels,MID,89,14.6,0,23,1,9,5,10,13,0,2014,Round 17
11,6,Jacob Townsend,MID,75,-0.6,0,14,4,9,1,7,7,0,2014,Round 17
12,13,Craig Bird,MID,79,8.9,0,19,1,8,5,10,9,0,2014,Round 17
13,13,Mark Blicavs,RUC,83,2.4,0,12,4,8,2,5,7,14,2014,Round 17
14,13,Paul Chapman,FWD,114,21,3,20,3,8,2,14,6,0,2014,Round 17
15,13,Ben Cunnington,MID,103,8.1,0,22,5,8,7,12,10,0,2014,Round 17
16,13,Nathan Jones,MID,94,8.1,0,23,1,8,6,16,7,0,2014,Round 17
17,13,Patrick McGinnity,FWD,78,9.9,1,12,4,8,3,8,4,0,2014,Round 17
18,13,Sam Mitchell,MID,103,14.6,0,28,3,8,3,12,16,0,2014,Round 17
19,13,Maverick Weller,MID,68,8.4,0,12,3,8,1,7,5,1,2014,Round 17
20,13,Dayne Zorko,FWD,105,7.4,0,26,4,8,3,12,14,0,2014,Round 17
21,22,Greg Broughton,DEF,67,5.8,0,11,3,7,1,6,5,0,2014,Round 17
22,22,Tom Curren,MID,52,1.2,0,9,2,7,1,7,2,0,2014,Round 17
23,22,Bryce Gibbs,MID,118,18.6,0,29,7,7,9,13,16,2,2014,Round 17
24,22,Luke Hodge,MID,99,20.3,0,26,2,7,9,18,8,0,2014,Round 17
25,22,Kieren Jack,MID,119,6.8,0,27,7,7,2,16,11,0,2014,Round 17
26,22,Steve Johnson,MID,130,18.5,2,27,8,7,2,17,10,0,2014,Round 17
27,22,Ivan Maric,RUC,95,10.6,0,9,1,7,4,7,2,40,2014,Round 17
28,22,Aidan Riley,FWD,76,11.5,0,17,2,7,7,7,10,0,2014,Round 17
29,22,Adam Schneider,FWD,64,9.7,0,10,3,7,2,7,3,0,2014,Round 17
30,22,Rory Sloane,MID,109,14.4,0,33,4,7,3,12,21,1,2014,Round 17
31,22,Andrew Swallow,MID,88,6.1,0,25,2,7,8,8,17,0,2014,Round 17
32,33,Rohan Bail,FWD,56,3.5,0,12,1,6,0,7,5,0,2014,Round 17
33,33,Jimmy Bartel,FWD,74,7.1,1,15,2,6,5,10,5,0,2014,Round 17
34,33,Travis Boak,MID,132,27.9,1,39,4,6,8,13,26,0,2014,Round 17
35,33,Patrick Dangerfield,MID,132,21.6,0,41,2,6,10,14,27,0,2014,Round 17
36,33,Courtenay Dempsey,DEF,95,14.4,0,21,7,6,1,10,11,0,2014,Round 17
37,33,Paul Duffield,DEF,81,10.5,0,15,7,6,1,9,6,0,2014,Round 17
