,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Liam Shiels,MID,131,14.7,1,26,2,11,4,21,5,0,2018,Finals Week 1
1,1,Jack Viney,MID,89,11.8,0,20,1,11,5,4,16,0,2018,Finals Week 1
2,3,James Harmes,MID,118,11,1,26,4,10,4,13,13,0,2018,Finals Week 1
3,4,Alex Neal-Bullen,FWD,109,16.8,1,20,4,9,3,12,8,0,2018,Finals Week 1
4,4,Luke Parker,MID,108,7.7,1,21,6,9,3,15,6,0,2018,Finals Week 1
5,4,Elliot Yeo,MID,144,15.8,0,36,6,9,5,23,13,0,2018,Finals Week 1
6,7,Chris Mayne,MID,72,8,1,11,3,8,0,6,5,0,2018,Finals Week 1
7,8,Taylor Adams,MID,118,16.3,2,26,4,7,6,18,8,0,2018,Finals Week 1
8,8,Jason Castagna,FWD,52,7,0,8,1,7,1,4,4,0,2018,Finals Week 1
9,8,Patrick Dangerfield,FWD,85,6.5,0,25,4,7,4,11,14,0,2018,Finals Week 1
10,8,Jack Graham,MID,56,7.6,1,7,1,7,0,5,2,0,2018,Finals Week 1
11,8,Daniel Howe,MID,77,11.5,0,15,2,7,2,10,5,0,2018,Finals Week 1
12,8,Harry Morrison,FWD,58,6.3,0,13,1,7,0,4,9,0,2018,Finals Week 1
13,8,Paul Puopolo,FWD,53,2.8,0,10,2,7,0,6,4,0,2018,Finals Week 1
14,8,Joel Selwood,MID,89,13.9,0,25,2,7,8,11,14,0,2018,Finals Week 1
15,8,Daniel Venables,FWD,41,3.3,0,7,1,7,0,3,4,0,2018,Finals Week 1
16,8,Aaron vandenBerg,FWD,80,5.9,0,18,5,7,3,9,9,0,2018,Finals Week 1
17,18,Gary Ablett,MID,110,9.3,0,27,6,6,4,16,11,0,2018,Finals Week 1
18,18,Mark Blicavs,KEYD,68,9.3,0,13,2,6,0,6,7,4,2018,Finals Week 1
19,18,Shaun Burgoyne,MID,66,9.3,0,17,0,6,4,8,9,0,2018,Finals Week 1
20,18,Reece Conca,MID,75,7,0,17,3,6,2,8,9,0,2018,Finals Week 1
21,18,Kieren Jack,FWD,71,9.2,0,15,2,6,1,11,4,0,2018,Finals Week 1
