,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Ben Cunnington,MID,110,11,0,24,4,11,5,9,15,0,2012,Round 21
1,1,James Kelly,MID,113,14.9,0,27,3,11,5,12,15,0,2012,Round 21
2,3,Jack Grimes,MID,125,13.1,1,24,7,9,3,15,9,0,2012,Round 21
3,3,Ryan O'Keefe,MID,115,23.4,2,25,2,9,4,12,13,0,2012,Round 21
4,3,Jack Redden,MID,121,24.4,0,30,3,9,7,14,16,2,2012,Round 21
5,3,Clay Smith,MID,109,8.3,0,23,6,9,6,12,11,1,2012,Round 21
6,3,James Strauss,DEF,73,7.9,0,15,3,9,0,3,12,0,2012,Round 21
7,8,Gary Ablett,MID,175,29.6,2,43,9,8,6,22,21,0,2012,Round 21
8,8,Clancee Pearce,MID,99,7,0,22,6,8,3,6,16,0,2012,Round 21
9,8,Shane Tuck,MID,128,15.5,0,28,9,8,2,12,16,0,2012,Round 21
10,11,Ed Curnow,MID,65,3,0,13,4,7,2,4,9,0,2012,Round 21
11,11,Brett Deledio,MID,78,18.2,2,14,1,7,3,7,7,0,2012,Round 21
12,11,Richard Douglas,MID,62,4.8,0,12,0,7,2,7,5,0,2012,Round 21
13,11,Jeremy Howe,FWD,114,17.7,3,17,6,7,1,11,6,1,2012,Round 21
14,11,Taylor Hunt,MID,85,18.9,2,14,4,7,1,7,7,0,2012,Round 21
15,11,Jordie McKenzie,MID,74,10.2,0,19,2,7,7,11,8,0,2012,Round 21
16,11,Jarrad McVeigh,MID,109,10.8,1,25,4,7,2,14,11,0,2012,Round 21
17,11,David Mundy,MID,130,9.8,0,32,7,7,5,16,16,0,2012,Round 21
18,11,Scott Selwood,MID,144,7,1,34,9,7,5,16,18,0,2012,Round 21
19,20,David Armitage,MID,97,4.6,1,21,6,6,2,13,8,0,2012,Round 21
20,20,Jimmy Bartel,MID,68,9.8,0,19,1,6,0,4,15,1,2012,Round 21
21,20,Shane Edwards,FWD,68,5.4,1,14,2,6,1,9,5,0,2012,Round 21
22,20,David Hale,RUC,136,18.5,1,23,7,6,7,11,12,30,2012,Round 21
23,20,Kieran Harper,FWD,55,5.3,0,9,2,6,0,5,4,0,2012,Round 21
24,20,Heath Hocking,MID,70,8.6,0,14,3,6,3,6,8,0,2012,Round 21
25,20,Kieren Jack,MID,114,17.2,1,29,4,6,6,15,14,0,2012,Round 21
26,20,Matthew Kreuzer,RUC,83,13,0,12,4,6,4,8,4,19,2012,Round 21
27,20,Patrick McGinnity,MID,70,10,1,11,3,6,0,7,4,0,2012,Round 21
28,20,Marc Murphy,MID,163,27.7,2,37,9,6,6,23,14,0,2012,Round 21
29,20,Andrew Raines,MID,89,10.9,1,22,1,6,4,13,9,0,2012,Round 21
30,20,Tom Scully,MID,72,7.2,1,16,2,6,5,12,4,0,2012,Round 21
31,20,Devon Smith,FWD,67,6.6,1,18,2,6,2,8,10,0,2012,Round 21
32,20,Nick Smith,DEF,83,14.7,0,18,5,6,0,10,8,0,2012,Round 21
33,20,Luke Tapscott,DEF,57,-1.7,0,11,3,6,0,6,5,0,2012,Round 21
34,20,Aaron Young,FWD,71,5.7,0,12,5,6,0,6,6,0,2012,Round 21
35,20,Dayne Zorko,MID,87,15.5,0,22,5,6,3,8,14,0,2012,Round 21
36,20,Matt de Boer,FWD,104,13.3,2,22,4,6,0,11,11,0,2012,Round 21
37,38,Michael Barlow,MID,109,12.7,0,25,8,5,1,17,8,1,2012,Round 21
38,38,Luke Breust,FWD,93,6.9,1,19,5,5,1,11,8,0,2012,Round 21
39,38,Kane Cornes,MID,135,9.2,0,32,10,5,10,16,16,0,2012,Round 21
40,38,Tory Dickson,FWD,75,14.1,3,12,3,5,0,7,5,0,2012,Round 21
41,38,Sam Fisher,KEYD,78,5.3,0,16,5,5,0,14,2,0,2012,Round 21
42,38,Adam Goodes,FWD,137,18.8,3,22,11,5,1,19,3,0,2012,Round 21
43,38,Lenny Hayes,MID,85,6.3,0,26,1,5,4,9,17,3,2012,Round 21
44,38,Steve Johnson,FWD,98,9.8,0,23,7,5,5,14,9,0,2012,Round 21
45,38,Anthony Miles,MID,57,2.4,0,14,3,5,2,10,4,0,2012,Round 21
46,38,Leigh Montagna,MID,100,8.9,0,23,8,5,3,15,8,0,2012,Round 21
47,38,Tendai Mzungu,MID,85,2.7,1,17,6,5,0,10,7,0,2012,Round 21
48,38,Jared Petrenko,FWD,74,7.6,1,15,3,5,2,10,5,0,2012,Round 21
49,38,Matthew Priddis,MID,84,10.2,0,26,3,5,3,7,19,0,2012,Round 21
50,38,Shane Savage,FWD,82,5.5,2,17,3,5,1,7,10,0,2012,Round 21
51,38,Joel Selwood,MID,67,14.8,0,18,1,5,6,7,11,0,2012,Round 21
52,38,Steele Sidebottom,MID,122,6.7,0,26,10,5,1,16,10,0,2012,Round 21
53,38,Andrew Swallow,MID,96,11.1,0,24,5,5,6,12,12,0,2012,Round 21
54,38,Matt Thomas,MID,52,3.6,0,12,3,5,0,5,7,0,2012,Round 21
55,38,Dale Thomas,FWD,116,9.4,0,27,9,5,4,17,10,0,2012,Round 21
