,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Dan Butler,FWD,79,11.5,1,7,3,11,0,6,1,0,2019,Round 12
1,2,Jack Ziebell,FWD,145,24.8,2,28,4,10,8,22,6,0,2019,Round 12
2,3,Will Brodie,MID,142,11.1,1,29,9,9,6,19,10,0,2019,Round 12
3,3,Ed Curnow,MID,121,12.3,0,30,4,9,8,13,17,0,2019,Round 12
4,3,Patrick Dangerfield,MID,162,10.6,1,38,7,9,3,21,17,0,2019,Round 12
5,3,Cameron Ellis-Yolmen,MID,91,8.9,0,17,4,9,4,8,9,0,2019,Round 12
6,3,Jack Graham,MID,70,2.1,0,11,3,9,2,6,5,0,2019,Round 12
7,3,Rhys Mathieson,FWD,67,-1.1,0,12,3,9,1,6,6,0,2019,Round 12
8,3,Jack Redden,MID,104,12.1,0,19,5,9,5,13,6,0,2019,Round 12
9,3,Brayden Sier,MID,95,15.6,0,23,2,9,4,9,14,0,2019,Round 12
10,11,Angus Brayshaw,MID,129,22.8,0,32,5,8,2,21,11,0,2019,Round 12
11,11,Kayne Turner,FWD,96,11.7,2,15,3,8,0,9,6,0,2019,Round 12
12,11,Dayne Zorko,MID,80,12.2,1,14,2,8,2,10,4,0,2019,Round 12
13,14,Gary Ablett,FWD,118,17.9,2,24,6,7,2,14,10,0,2019,Round 12
14,14,Callum L. Brown,FWD,64,11,0,14,1,7,0,4,10,0,2019,Round 12
15,14,Ryan Clarke,MID,86,10.4,0,22,5,7,2,5,17,0,2019,Round 12
16,14,Hugh McCluggage,MID,99,5.6,1,20,6,7,4,12,8,0,2019,Round 12
17,14,Ivan Soldo,RUC,75,11.8,0,7,0,7,4,2,5,33,2019,Round 12
18,14,Tim Taranto,MID,139,19.2,1,36,5,7,7,18,18,0,2019,Round 12
19,20,Josh Caddy,FWD,71,7.9,0,17,2,6,2,8,9,0,2019,Round 12
20,20,Trent Dumont,MID,90,10.9,0,24,1,6,1,17,7,0,2019,Round 12
21,20,Jarryd Lyons,MID,71,5.8,0,15,2,6,4,12,3,0,2019,Round 12
22,20,Darcy MacPherson,FWD,98,4.2,0,21,6,6,0,15,6,0,2019,Round 12
23,20,Dion Prestia,MID,106,16.8,0,30,2,6,10,16,14,0,2019,Round 12
24,20,Steele Sidebottom,MID,108,18.5,1,27,4,6,4,17,10,0,2019,Round 12
25,20,Jy Simpkin,FWD,84,7.1,0,18,4,6,2,11,7,0,2019,Round 12
26,20,Adam Treloar,MID,124,12.7,1,34,2,6,5,18,16,0,2019,Round 12
27,28,Liam Baker,DEF,63,4.9,0,13,3,5,0,10,3,0,2019,Round 12
28,28,Jason Castagna,FWD,72,-1.4,1,11,7,5,1,9,2,0,2019,Round 12
29,28,Tom Cole,DEF,57,3.5,0,10,6,5,0,6,4,0,2019,Round 12
30,28,Trent Cotchin,MID,75,8.5,0,22,1,5,6,11,11,0,2019,Round 12
31,28,Luke Dahlhaus,FWD,96,11.8,0,24,6,5,2,8,16,0,2019,Round 12
32,28,Shane Edwards,DEF,74,10,0,18,4,5,2,9,9,0,2019,Round 12
33,28,Jeff Garlett,FWD,52,7.3,1,8,2,5,1,5,3,0,2019,Round 12
34,28,Daniel Lloyd,FWD,79,8.4,1,14,5,5,2,10,4,0,2019,Round 12
35,28,Jack Martin,FWD,86,12.3,1,17,6,5,4,11,6,0,2019,Round 12
36,28,Lewis Melican,KEYD,72,4.1,0,15,3,5,1,12,3,0,2019,Round 12
37,28,Wayne Milera,DEF,103,5.4,0,21,9,5,1,16,5,0,2019,Round 12
38,28,Nic Newman,DEF,75,1.6,0,15,5,5,1,12,3,0,2019,Round 12
39,28,Brandan Parfitt,FWD,76,15.1,0,19,2,5,8,10,9,0,2019,Round 12
40,28,Rory Sloane,MID,81,13.6,2,17,4,5,2,11,6,0,2019,Round 12
41,28,David Swallow,MID,84,14.6,1,24,1,5,3,11,13,0,2019,Round 12
42,28,Jack Viney,MID,66,9.5,0,17,2,5,6,7,10,0,2019,Round 12
43,44,Aliir Aliir,KEYD,92,22.5,0,22,8,4,0,13,9,0,2019,Round 12
44,44,Levi Casboult,KEYF,67,9.9,0,12,6,4,0,7,5,8,2019,Round 12
45,44,Ben Cunnington,MID,91,22.6,0,31,1,4,14,14,17,0,2019,Round 12
46,44,Mitch Duncan,MID,144,8.1,1,34,11,4,2,21,13,0,2019,Round 12
47,44,Levi Greenwood,DEF,55,7,0,13,4,4,0,7,6,0,2019,Round 12
48,44,Cameron Guthrie,MID,104,11.8,0,27,5,4,6,19,8,0,2019,Round 12
49,44,Isaac Heeney,FWD,114,11.4,0,28,8,4,2,16,12,0,2019,Round 12
50,44,Eric Hipwood,KEYF,40,6.4,1,5,1,4,0,5,0,0,2019,Round 12
51,44,Nick Holman,FWD,59,9.5,0,15,3,4,2,7,8,0,2019,Round 12
