,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Luke Breust,FWD,49,9.9,0,6,1,8,3,4,2,0,2020,Round 15
1,1,Robbie Fox,KEYD,40,3.3,0,3,0,8,0,2,1,0,2020,Round 15
2,1,Clayton Oliver,MID,99,10.6,0,26,2,8,8,11,15,0,2020,Round 15
3,4,Taylor Adams,MID,92,2.7,0,23,3,7,2,10,13,0,2020,Round 15
4,4,James Harmes,DEF,77,10.2,1,12,3,7,1,9,3,0,2020,Round 15
5,6,Callum L. Brown,FWD,73,7.7,1,14,2,6,0,7,7,0,2020,Round 15
6,6,Stephen Coniglio,MID,66,1.7,0,15,2,6,1,8,7,0,2020,Round 15
7,6,Jack Crisp,DEF,121,8.4,0,30,8,6,0,16,14,0,2020,Round 15
8,6,Shane Mumford,RUC,48,4.9,0,7,1,6,2,0,7,23,2020,Round 15
9,6,Darcy Parish,MID,93,11.7,0,23,4,6,6,11,12,0,2020,Round 15
10,6,Scott Pendlebury,MID,108,12.5,0,29,3,6,8,17,12,0,2020,Round 15
11,6,Rory Sloane,MID,66,6.8,0,18,0,6,5,8,10,0,2020,Round 15
12,6,Jack Viney,MID,58,5,0,12,2,6,4,7,5,0,2020,Round 15
13,6,James Worpel,MID,62,8.5,0,15,0,6,5,11,4,0,2020,Round 15
14,6,Dayne Zorko,MID,56,3.6,0,11,1,6,1,9,2,0,2020,Round 15
15,16,Blake Acres,MID,105,7.5,0,27,6,5,3,15,12,0,2020,Round 15
16,16,Noah Answerth,DEF,57,4.8,0,11,3,5,0,6,5,0,2020,Round 15
17,16,Ryan Clarke,MID,95,9.7,1,21,4,5,1,13,8,0,2020,Round 15
18,16,James Cousins,MID,66,10,0,16,2,5,4,8,8,0,2020,Round 15
19,16,Patrick Cripps,MID,61,8.3,0,13,2,5,3,8,5,0,2020,Round 15
20,16,Matt Crouch,MID,102,15.1,0,32,3,5,5,8,24,0,2020,Round 15
21,16,Josh P. Kennedy,MID,85,14,0,24,0,5,5,14,10,0,2020,Round 15
22,16,Ryan Lester,DEF,59,4.1,0,12,6,5,0,6,6,0,2020,Round 15
23,16,Max Lynch,KEYF,24,2.2,0,2,0,5,0,1,1,2,2020,Round 15
24,16,Oscar McInerney,RUC,72,10,0,15,0,5,9,5,10,19,2020,Round 15
25,16,Tom Mitchell,MID,84,11.5,0,23,3,5,3,8,15,0,2020,Round 15
26,16,Alex Neal-Bullen,FWD,67,11.5,1,13,3,5,0,6,7,0,2020,Round 15
27,16,Luke Parker,MID,100,13.4,2,24,3,5,6,12,12,0,2020,Round 15
28,16,Tom Phillips,FWD,66,3.2,0,18,1,5,1,5,13,0,2020,Round 15
29,16,Caleb Serong,MID,94,6.9,0,22,6,5,5,17,5,0,2020,Round 15
30,16,Will Snelling,FWD,68,9.2,0,14,3,5,2,7,7,0,2020,Round 15
31,16,Sam Wicks,FWD,56,9.2,1,11,4,5,0,5,6,0,2020,Round 15
32,33,Jake Aarts,FWD,53,8.9,1,13,2,4,2,7,6,0,2020,Round 15
33,33,Zac Bailey,FWD,41,3,0,8,4,4,0,3,5,0,2020,Round 15
34,33,Adam Cerra,MID,58,12.2,0,17,0,4,6,7,10,0,2020,Round 15
35,33,Keidean Coleman,FWD,59,3.1,0,12,4,4,0,7,5,0,2020,Round 15
36,33,Aidan Corr,KEYD,60,4.8,0,13,3,4,1,9,4,0,2020,Round 15
37,33,Brad Crouch,MID,74,10.1,0,27,0,4,8,13,14,0,2020,Round 15
38,33,Ed Curnow,MID,67,8.6,0,17,4,4,4,9,8,0,2020,Round 15
39,33,Sam Draper,RUC,42,7,0,5,0,4,0,4,1,17,2020,Round 15
40,33,Jack Gunston,KEYF,71,12,3,10,3,4,0,9,1,0,2020,Round 15
41,33,Kyle Langford,FWD,113,9.2,0,29,8,4,5,14,15,0,2020,Round 15
42,33,Rory Lobb,RUC,61,12.4,0,12,3,4,3,5,7,5,2020,Round 15
43,33,Hugh McCluggage,MID,76,19,1,19,1,4,0,12,7,0,2020,Round 15
44,33,Irving Mosquito,FWD,49,6.6,0,10,3,4,1,3,7,0,2020,Round 15
45,33,Marc Murphy,MID,73,10.1,1,18,1,4,3,12,6,0,2020,Round 15
46,33,Mitch Robinson,MID,51,5.6,0,8,5,4,0,7,1,0,2020,Round 15
47,33,Dylan Shiel,MID,113,15.3,0,33,4,4,6,16,17,0,2020,Round 15
48,33,Sam Walsh,MID,96,9.3,1,23,6,4,2,10,13,0,2020,Round 15
49,50,Lachie Ash,DEF,55,9.2,0,15,2,3,1,6,9,0,2020,Round 15
50,50,Jarrod Berry,MID,95,12.2,1,24,5,3,4,16,8,0,2020,Round 15
51,50,Shai Bolton,MID,53,2.2,0,12,4,3,1,8,4,0,2020,Round 15
52,50,Andrew Brayshaw,MID,68,1,0,18,3,3,2,11,7,0,2020,Round 15
53,50,Luke Brown,DEF,40,6.6,0,8,2,3,0,6,2,0,2020,Round 15
54,50,Charlie Cameron,FWD,47,2.4,0,10,4,3,1,8,2,0,2020,Round 15
