,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,David Armitage,MID,158,19.5,1,28,3,17,7,16,12,0,2016,Round 10
1,2,Kieren Jack,MID,126,11.3,0,26,3,13,3,15,11,0,2016,Round 10
2,3,Josh P. Kennedy,MID,129,21.5,1,35,1,12,7,9,26,0,2016,Round 10
3,3,Matthew Kreuzer,RUC,104,8.1,0,15,1,12,7,9,6,17,2016,Round 10
4,3,Andrew Swallow,MID,100,9.5,0,17,3,12,8,9,8,0,2016,Round 10
5,6,Levi Greenwood,FWD,84,9.7,0,14,3,11,1,7,7,0,2016,Round 10
6,7,James Kelly,DEF,110,11,0,24,3,10,5,12,12,0,2016,Round 10
7,7,Jack Macrae,FWD,139,11.6,0,32,6,10,5,17,15,0,2016,Round 10
8,7,Tom Mitchell,MID,163,17.1,1,41,8,10,4,11,30,0,2016,Round 10
9,7,Tom Nicholls,RUC,93,8,0,12,5,10,4,3,9,16,2016,Round 10
10,11,Ed Curnow,MID,132,15.1,1,29,6,9,4,14,15,0,2016,Round 10
11,11,Sam Gray,MID,101,9.5,0,20,6,9,3,11,9,0,2016,Round 10
12,11,Toby Greene,FWD,92,14.2,3,19,1,9,0,7,12,0,2016,Round 10
13,11,Zach Merrett,MID,115,0.1,0,22,7,9,2,11,11,0,2016,Round 10
14,11,Liam Shiels,MID,84,8,0,16,4,9,2,9,7,0,2016,Round 10
15,11,Jack Steven,MID,135,24.2,1,32,5,9,6,15,17,0,2016,Round 10
16,11,Dayne Zorko,MID,106,19.8,2,23,2,9,4,13,10,0,2016,Round 10
17,18,Gary Ablett,MID,120,15.9,0,32,1,8,8,19,13,0,2016,Round 10
18,18,Richard Douglas,FWD,90,10.3,0,20,0,8,6,14,6,0,2016,Round 10
19,18,Brad Ebert,MID,90,2.8,0,20,5,8,3,10,10,0,2016,Round 10
20,18,Brayden Maynard,DEF,113,0.1,0,21,9,8,0,17,4,0,2016,Round 10
21,18,Matthew Pavlich,KEYF,62,5.2,1,8,1,8,0,3,5,0,2016,Round 10
22,18,Dion Prestia,MID,116,6.6,0,27,5,8,5,19,8,0,2016,Round 10
23,18,Cyril Rioli,FWD,117,18.8,5,19,1,8,2,13,6,0,2016,Round 10
24,18,Rory Sloane,MID,81,14.6,1,17,2,8,3,6,11,0,2016,Round 10
25,26,Jimmy Bartel,MID,113,8.7,1,24,6,7,3,15,9,0,2016,Round 10
26,26,Craig Bird,MID,79,11.9,0,19,2,7,8,6,13,0,2016,Round 10
27,26,Shaun Burgoyne,DEF,105,19.6,1,22,4,7,3,13,9,0,2016,Round 10
28,26,Patrick Cripps,MID,98,12.2,0,30,1,7,3,9,21,3,2016,Round 10
29,26,Jack Crisp,MID,107,10.8,0,23,7,7,1,14,9,0,2016,Round 10
30,26,Nick Dal Santo,MID,84,7.7,0,21,3,7,4,7,14,1,2016,Round 10
31,26,Bryce Gibbs,MID,137,26.4,2,34,3,7,9,17,17,2,2016,Round 10
32,26,Josh Gibson,KEYD,118,17.7,0,26,7,7,3,14,12,0,2016,Round 10
33,26,Jade Gresham,FWD,79,16.1,1,13,4,7,0,6,7,0,2016,Round 10
34,26,Sam Kerridge,MID,65,8.4,0,14,1,7,1,5,9,0,2016,Round 10
35,26,Leigh Montagna,DEF,123,6.7,0,25,11,7,0,15,10,0,2016,Round 10
36,26,Shane Mumford,RUC,89,11,0,9,3,7,1,2,7,33,2016,Round 10
37,26,Robin Nahas,FWD,59,7.7,1,9,0,7,1,5,4,0,2016,Round 10
38,26,Callum Sinclair,RUC,62,10.2,0,7,2,7,3,3,4,13,2016,Round 10
39,26,Daniel Wells,MID,97,13,1,19,5,7,4,13,6,0,2016,Round 10
40,41,Michael Barlow,MID,88,12.3,0,24,2,6,6,13,11,0,2016,Round 10
41,41,Jarryd Blair,FWD,87,8,1,20,4,6,2,7,13,0,2016,Round 10
