,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Heath Hocking,MID,99,4.7,0,17,2,14,3,8,9,0,2014,Round 13
1,2,James Kelly,DEF,129,12.3,0,25,6,12,5,16,9,0,2014,Round 13
2,3,Ben Howlett,FWD,90,9.6,0,17,4,10,3,7,10,0,2014,Round 13
3,3,Tom Liberatore,MID,126,19.5,0,34,1,10,13,12,22,0,2014,Round 13
4,5,Dyson Heppell,MID,102,14.3,0,22,5,9,4,11,11,0,2014,Round 13
5,5,Scott Thompson,MID,120,12.4,0,30,5,9,7,13,17,0,2014,Round 13
6,7,Gary Ablett,MID,118,13.8,0,33,1,8,11,20,13,0,2014,Round 13
7,7,Jarryd Blair,FWD,58,2,0,7,2,8,0,4,3,0,2014,Round 13
8,7,Trent Cotchin,MID,100,9,0,27,1,8,3,16,11,0,2014,Round 13
9,7,Chris Dawes,KEYF,78,5.2,0,11,6,8,0,7,4,0,2014,Round 13
10,7,Brendon Goddard,MID,157,17.8,1,31,10,8,4,20,11,3,2014,Round 13
11,7,Lenny Hayes,MID,81,11.2,0,18,2,8,3,6,12,3,2014,Round 13
12,7,Josh P. Kennedy,MID,94,14,1,20,2,8,4,8,12,0,2014,Round 13
13,7,Matthew Lobbe,RUC,133,18,0,21,3,8,7,12,9,40,2014,Round 13
14,7,Jack Macrae,MID,117,13.9,0,28,5,8,3,13,15,0,2014,Round 13
15,7,Kane Mitchell,FWD,91,4.5,0,19,3,8,2,10,9,0,2014,Round 13
16,7,Mitch Robinson,FWD,110,10,3,18,6,8,0,9,9,1,2014,Round 13
17,7,Jay Schulz,KEYF,112,16.1,4,13,7,8,0,9,4,0,2014,Round 13
18,7,David Swallow,MID,88,8.2,0,21,3,8,4,9,12,1,2014,Round 13
19,7,Maverick Weller,MID,81,11.9,1,17,3,8,3,6,11,0,2014,Round 13
20,21,Taylor Adams,MID,122,12.8,1,30,4,7,7,14,16,0,2014,Round 13
21,21,Matt Crouch,MID,52,4.5,0,8,1,7,2,4,4,0,2014,Round 13
22,21,Ben Cunnington,MID,98,9.5,0,24,3,7,4,15,9,0,2014,Round 13
