,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Travis Boak,MID,109,16.1,1,23,2,11,4,9,14,1,2015,Round 6
1,1,Corey Enright,DEF,150,8.4,0,29,12,11,0,18,11,0,2015,Round 6
2,3,Hamish Hartlett,MID,117,9.9,0,25,4,10,3,11,14,1,2015,Round 6
3,3,Jack Redden,MID,107,9.9,0,23,3,10,5,14,9,1,2015,Round 6
4,5,Josh Caddy,MID,109,12.9,0,27,3,9,7,10,17,1,2015,Round 6
5,5,Brad Ebert,MID,100,11.7,0,23,3,9,4,9,14,2,2015,Round 6
6,5,Matthew Lobbe,RUC,71,9.2,1,7,1,9,2,4,3,16,2015,Round 6
7,5,Shane Mumford,RUC,100,13.7,0,14,1,9,1,2,12,37,2015,Round 6
8,5,Luke Parker,MID,120,9.5,1,24,5,9,4,13,11,2,2015,Round 6
9,5,Tom Rockliff,MID,95,12.6,1,19,2,9,5,9,10,0,2015,Round 6
10,5,Jack Ziebell,MID,92,11.5,0,16,3,9,5,13,3,0,2015,Round 6
11,12,Stephen Coniglio,MID,90,11.8,0,23,1,8,4,7,16,0,2015,Round 6
12,12,Shane Edwards,FWD,96,12.1,1,19,3,8,3,9,10,0,2015,Round 6
13,12,Colin Garland,DEF,74,11.1,0,15,1,8,1,8,7,0,2015,Round 6
14,12,Bryce Gibbs,MID,103,13.2,0,23,3,8,3,13,10,2,2015,Round 6
15,12,Robbie Gray,MID,134,23.4,3,25,7,8,7,14,11,0,2015,Round 6
16,12,Kieren Jack,MID,110,15,0,25,6,8,4,13,12,0,2015,Round 6
17,12,Josh P. Kennedy,MID,136,24.3,2,31,6,8,7,13,18,1,2015,Round 6
18,12,Chris Mayne,FWD,77,11.8,1,12,3,8,1,5,7,0,2015,Round 6
19,12,Ben McGlynn,FWD,103,14.2,1,19,6,8,5,11,8,0,2015,Round 6
20,12,Scott Pendlebury,MID,121,15.4,1,24,6,8,4,15,9,0,2015,Round 6
21,12,Matthew Priddis,MID,105,17.4,1,31,0,8,9,6,25,0,2015,Round 6
22,12,Liam Shiels,MID,84,7.6,1,17,2,8,4,9,8,0,2015,Round 6
23,24,Jed Anderson,FWD,69,8.6,0,14,2,7,2,7,7,2,2015,Round 6
24,24,Jamie Cripps,FWD,76,5.4,2,10,4,7,1,8,2,0,2015,Round 6
25,24,Daniel Cross,DEF,112,10.4,0,23,8,7,5,14,9,4,2015,Round 6
26,24,Mitch Honeychurch,FWD,59,7.4,1,9,2,7,2,2,7,0,2015,Round 6
27,24,Ben Howlett,FWD,80,14.2,1,14,4,7,1,9,5,0,2015,Round 6
28,24,Joel Selwood,MID,117,17,1,26,5,7,6,13,13,1,2015,Round 6
29,24,Jake Spencer,RUC,81,6.6,0,10,1,7,4,1,9,30,2015,Round 6
30,24,Alan Toovey,DEF,75,11.3,0,16,3,7,1,5,11,0,2015,Round 6
31,24,Travis Varcoe,FWD,73,10.2,0,18,1,7,0,9,9,0,2015,Round 6
