,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jamie Elliott,FWD,95,6.7,0,9,4,15,0,4,5,0,2012,Round 14
1,2,Andrew Swallow,MID,144,14.6,1,27,8,13,5,10,17,0,2012,Round 14
2,3,Andrew Moore,MID,99,3.8,0,20,2,11,6,11,9,0,2012,Round 14
3,4,Scott Thompson,MID,128,5.3,0,32,6,10,3,16,16,1,2012,Round 14
4,5,Sam Gilbert,DEF,74,7.8,0,13,2,9,1,8,5,0,2012,Round 14
5,5,Ben Howlett,MID,120,14.2,0,26,7,9,6,14,12,0,2012,Round 14
6,5,Matthew Lobbe,RUC,104,8.9,2,7,1,9,3,4,3,32,2012,Round 14
7,5,Nick Lower,MID,87,3.7,0,19,2,9,4,11,8,0,2012,Round 14
8,5,Shane Tuck,MID,135,13.2,0,31,6,9,9,15,16,4,2012,Round 14
9,10,Jarryd Blair,FWD,133,18.2,0,32,5,8,9,19,13,0,2012,Round 14
10,10,Jude Bolton,FWD,101,20.6,0,24,3,8,5,10,14,0,2012,Round 14
11,10,Luke Dahlhaus,FWD,106,2.7,0,20,7,8,1,12,8,0,2012,Round 14
12,10,Tory Dickson,FWD,69,2.9,0,13,2,8,1,4,9,0,2012,Round 14
13,10,Brad Ebert,MID,94,8.5,0,23,2,8,5,14,9,0,2012,Round 14
14,10,Alex Fasolo,FWD,83,19.8,0,19,2,8,3,11,8,0,2012,Round 14
15,10,Brock McLean,MID,98,12.6,0,23,4,8,2,10,13,0,2012,Round 14
16,10,Jordan Murdoch,DEF,88,11.5,0,16,4,8,1,10,6,0,2012,Round 14
17,10,Clancee Pearce,MID,72,12.4,1,15,1,8,2,4,11,0,2012,Round 14
18,10,Tom Rockliff,MID,122,12.7,0,30,5,8,3,17,13,0,2012,Round 14
19,10,Tom Scully,MID,78,12.6,0,17,2,8,4,5,12,0,2012,Round 14
20,10,Devon Smith,FWD,65,5,0,13,2,8,0,4,9,0,2012,Round 14
21,10,Clinton Young,MID,80,3.1,0,14,4,8,0,11,3,0,2012,Round 14
22,10,Matt de Boer,FWD,85,9.5,0,20,2,8,2,7,13,0,2012,Round 14
23,24,Trent Cotchin,MID,111,22.4,1,25,3,7,4,15,10,0,2012,Round 14
24,24,Garrick Ibbotson,DEF,68,8.4,0,14,1,7,3,8,6,1,2012,Round 14
25,24,Josh P. Kennedy,MID,117,17.6,2,27,3,7,8,9,18,0,2012,Round 14
26,24,Jarrad McVeigh,MID,155,20.3,0,39,8,7,2,27,12,0,2012,Round 14
27,24,Shane Mumford,RUC,102,12.1,1,15,6,7,3,4,11,19,2012,Round 14
28,24,James Podsiadly,KEYF,61,1.6,0,10,2,7,1,8,2,1,2012,Round 14
29,24,Cyril Rioli,FWD,74,11.8,0,16,1,7,6,9,7,0,2012,Round 14
30,24,Steele Sidebottom,MID,99,6.9,0,26,3,7,3,12,14,0,2012,Round 14
31,24,Dane Swan,MID,172,18.5,2,43,8,7,8,21,22,0,2012,Round 14
32,33,Leigh Adams,FWD,141,25,2,34,6,6,7,19,15,0,2012,Round 14
33,33,Dennis Armfield,FWD,77,13.6,2,11,4,6,1,7,4,0,2012,Round 14
34,33,Hayden Ballantyne,FWD,76,11.4,0,15,3,6,1,13,2,0,2012,Round 14
35,33,Jimmy Bartel,MID,88,13.3,0,21,4,6,4,11,10,0,2012,Round 14
36,33,Ryan Crowley,MID,81,6.4,0,21,3,6,1,12,9,0,2012,Round 14
37,33,Nick Dal Santo,MID,91,6,0,22,4,6,3,9,13,1,2012,Round 14
38,33,Heath Hocking,MID,122,24.6,1,27,8,6,4,16,11,0,2012,Round 14
39,33,Kieren Jack,MID,130,27.8,2,34,3,6,5,21,13,0,2012,Round 14
40,33,Michael Johnson,KEYD,110,7.6,0,22,10,6,0,14,8,1,2012,Round 14
41,33,Darren Jolly,RUC,123,17,0,18,4,6,5,6,12,43,2012,Round 14
42,33,John McCarthy,MID,115,1.4,0,27,7,6,3,18,9,0,2012,Round 14
43,33,Ryan O'Keefe,MID,125,11,0,36,4,6,5,16,20,0,2012,Round 14
44,33,Jackson Paine,KEYF,81,7.2,2,15,3,6,0,6,9,0,2012,Round 14
45,33,Liam Picken,MID,61,5.1,0,15,2,6,2,9,6,0,2012,Round 14
46,33,David Rodan,MID,67,11.7,0,16,1,6,5,7,9,0,2012,Round 14
47,33,Joel Selwood,MID,122,21.9,2,28,4,6,5,20,8,0,2012,Round 14
48,33,Dylan Shiel,MID,69,7.7,0,16,2,6,2,10,6,0,2012,Round 14
49,33,Callan Ward,MID,107,17.2,1,25,5,6,7,14,11,1,2012,Round 14
50,51,Gary Ablett,MID,102,15,1,26,3,5,6,16,10,0,2012,Round 14
51,51,Jacob Brennan,DEF,89,8.4,0,18,6,5,0,12,6,0,2012,Round 14
52,51,John Butcher,KEYF,49,5.2,0,9,0,5,1,6,3,0,2012,Round 14
