,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Liberatore,MID,105,11.5,0,19,2,16,6,5,14,0,2017,Round 2
1,2,Rory Sloane,MID,152,20.5,1,25,6,15,8,16,9,0,2017,Round 2
2,3,Tom Rockliff,MID,123,12,0,28,5,11,11,13,15,1,2017,Round 2
3,3,Luke Shuey,MID,144,21.2,2,30,4,11,7,13,17,0,2017,Round 2
4,5,Curtly Hampton,MID,66,5.2,0,12,1,10,2,7,5,0,2017,Round 2
5,6,Charles Cameron,FWD,95,15.9,1,17,3,9,2,11,6,0,2017,Round 2
6,6,David Mundy,FWD,93,16.4,1,15,5,9,3,6,9,0,2017,Round 2
7,6,Clayton Oliver,MID,135,11.9,0,35,7,9,5,11,24,1,2017,Round 2
8,6,Paul Puopolo,FWD,83,18.7,3,12,1,9,1,7,5,0,2017,Round 2
9,6,Liam Shiels,MID,68,12,1,11,0,9,2,6,5,0,2017,Round 2
10,11,Jack Gunston,KEYF,115,20.1,0,22,7,8,3,14,8,0,2017,Round 2
11,11,Josh P. Kennedy,MID,86,11.4,0,24,1,8,6,6,18,0,2017,Round 2
12,11,Jack Macrae,MID,93,10.4,0,20,3,8,4,9,11,0,2017,Round 2
13,11,Joel Selwood,MID,119,22.2,0,26,4,8,6,17,9,0,2017,Round 2
14,15,Taylor Adams,MID,99,7.1,0,25,3,7,6,12,13,0,2017,Round 2
15,15,Jake Barrett,FWD,65,3.5,0,11,3,7,0,5,6,0,2017,Round 2
16,15,Marcus Bontempelli,MID,126,20.8,2,30,4,7,5,17,13,0,2017,Round 2
17,15,Trent Cotchin,MID,119,28.5,2,26,2,7,7,17,9,0,2017,Round 2
18,15,Stewart Crameri,FWD,53,5,0,7,2,7,1,4,3,0,2017,Round 2
19,15,Ben Cunnington,MID,98,16.6,0,28,3,7,9,7,21,0,2017,Round 2
20,15,Sam Gilbert,KEYD,81,12.3,0,16,5,7,2,6,10,0,2017,Round 2
21,15,Dan Hannebery,MID,79,10.5,0,19,2,7,3,7,12,0,2017,Round 2
22,15,Shaun Higgins,MID,119,23.6,2,27,4,7,2,15,12,0,2017,Round 2
23,15,Lin Jong,FWD,114,13.9,1,23,8,7,4,8,15,0,2017,Round 2
24,15,Tom Mitchell,MID,125,12.2,1,38,2,7,7,10,28,0,2017,Round 2
25,15,Jack Steven,MID,88,9,0,20,4,7,6,13,7,0,2017,Round 2
26,15,Dom Tyson,MID,146,5.1,1,32,12,7,5,17,15,0,2017,Round 2
27,15,Jack Ziebell,MID,73,3.3,0,14,3,7,2,11,3,0,2017,Round 2
28,29,Tom Campbell,RUC,96,2,0,14,1,6,3,7,7,33,2017,Round 2
29,29,Patrick Dangerfield,MID,139,23.6,1,37,7,6,11,15,22,0,2017,Round 2
30,29,Shane Edwards,FWD,86,10.1,1,17,3,6,3,12,5,0,2017,Round 2
31,29,Will Hayward,FWD,74,12.1,0,16,3,6,1,11,5,0,2017,Round 2
32,29,George Hewett,FWD,61,8.6,0,17,1,6,4,9,8,0,2017,Round 2
33,29,Adam Kennedy,DEF,72,6.8,0,18,4,6,1,8,10,0,2017,Round 2
34,29,Nic Newman,MID,77,12.3,1,16,4,6,0,6,10,0,2017,Round 2
35,29,Luke Parker,MID,91,8.2,0,21,4,6,4,12,9,0,2017,Round 2
36,29,Jackson Ramsay,DEF,50,4.6,0,11,1,6,0,3,8,0,2017,Round 2
37,29,Jack Riewoldt,KEYF,71,6.9,2,11,4,6,1,6,5,0,2017,Round 2
38,29,Devon Smith,FWD,104,14.2,3,16,6,6,0,11,5,0,2017,Round 2
39,40,Gary Ablett,MID,70,10.6,1,16,0,5,3,10,6,0,2017,Round 2
40,40,Marcus Adams,KEYD,91,10.9,0,20,7,5,0,9,11,0,2017,Round 2
41,40,James Aish,MID,59,4.8,0,16,2,5,1,6,10,0,2017,Round 2
42,40,Michael Barlow,FWD,90,7.8,1,20,6,5,0,9,11,0,2017,Round 2
43,40,Josh Caddy,FWD,93,5,1,19,4,5,4,14,5,0,2017,Round 2
44,40,Mitch Duncan,MID,106,14.1,1,24,7,5,4,10,14,0,2017,Round 2
45,40,Luke Dunstan,MID,81,14.8,1,20,2,5,5,8,12,0,2017,Round 2
46,40,James Harmes,FWD,91,11.2,0,23,5,5,1,8,15,0,2017,Round 2
47,40,Luke Hodge,DEF,86,10.6,0,24,1,5,2,13,11,0,2017,Round 2
48,40,Rory Laird,DEF,83,7.6,0,21,5,5,2,11,10,0,2017,Round 2
49,40,Zach Merrett,MID,140,13.7,1,32,9,5,1,24,8,0,2017,Round 2
