,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Hugh Greenwood,MID,124,23.1,1,26,5,10,12,14,12,0,2021,Round 7
1,2,Tim Kelly,MID,141,22.3,0,42,0,9,13,21,21,0,2021,Round 7
2,2,Beau McCreery,FWD,60,6.2,0,10,1,9,0,4,6,0,2021,Round 7
3,2,Devon Smith,FWD,85,12.9,1,12,4,9,1,5,7,0,2021,Round 7
4,5,Liam Baker,DEF,75,15,1,15,0,8,0,7,8,0,2021,Round 7
5,5,Jack Bytel,MID,83,17.1,0,21,2,8,7,8,13,0,2021,Round 7
6,5,Liam Shiels,MID,119,8.5,1,23,7,8,0,15,8,0,2021,Round 7
7,8,Luke Breust,FWD,70,12.7,2,12,3,7,0,3,9,0,2021,Round 7
8,8,Darcy Byrne-Jones,DEF,61,5.9,0,11,2,7,2,5,6,0,2021,Round 7
9,8,Cameron Guthrie,MID,118,18.7,0,30,4,7,9,17,13,0,2021,Round 7
10,8,Jarman Impey,DEF,102,8.6,0,23,6,7,1,13,10,0,2021,Round 7
11,8,James Jordon,MID,91,10.4,1,20,3,7,4,10,10,0,2021,Round 7
12,8,Ben Keays,MID,106,11.8,0,28,5,7,4,14,14,0,2021,Round 7
13,8,Tom Liberatore,MID,75,16,0,23,0,7,10,9,14,0,2021,Round 7
14,8,Zach Merrett,MID,103,15.7,0,25,3,7,2,16,9,0,2021,Round 7
15,8,Nic Naitanui,RUC,96,16.8,0,15,2,7,8,7,8,21,2021,Round 7
16,8,Brandan Parfitt,MID,77,3.2,0,20,1,7,3,9,11,0,2021,Round 7
17,8,Darcy Parish,MID,106,15.4,0,26,4,7,6,17,9,0,2021,Round 7
18,8,Joel Selwood,MID,110,17.3,0,29,3,7,6,14,15,0,2021,Round 7
19,8,Tim Taranto,FWD,140,14,0,35,6,7,7,21,14,0,2021,Round 7
20,8,Josh Thomas,FWD,67,7,0,15,1,7,3,6,9,0,2021,Round 7
21,8,Callan Ward,MID,87,10.2,0,22,3,7,4,8,14,0,2021,Round 7
22,8,James Worpel,MID,124,16,0,33,3,7,11,20,13,0,2021,Round 7
23,24,Callum Ah Chee,DEF,59,15,1,13,0,6,0,6,7,0,2021,Round 7
24,24,Noah Anderson,MID,78,7.7,0,16,4,6,2,12,4,0,2021,Round 7
25,24,Hunter Clark,DEF,113,18,2,26,4,6,2,16,10,0,2021,Round 7
26,24,Matthew Cottrell,MID,71,11.7,0,16,2,6,0,11,5,0,2021,Round 7
27,24,Ben Cunnington,MID,126,23,2,35,1,6,8,19,16,0,2021,Round 7
28,24,Ed Curnow,MID,105,17.1,1,26,3,6,0,15,11,0,2021,Round 7
