,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Michael Rischitelli,MID,87,10.4,1,14,1,11,2,8,6,0,2012,Round 3
1,1,Shane Tuck,MID,146,18.7,1,30,6,11,12,15,15,1,2012,Round 3
2,3,Joel Corey,MID,102,5,0,21,6,9,3,10,11,1,2012,Round 3
3,3,Scott Selwood,MID,156,14.3,1,33,10,9,3,17,16,0,2012,Round 3
4,3,Liam Shiels,MID,98,18.5,1,19,2,9,3,10,9,1,2012,Round 3
5,6,David Armitage,MID,87,15.1,1,19,1,8,2,9,10,1,2012,Round 3
6,6,Michael Barlow,MID,99,3.9,0,25,1,8,6,13,12,0,2012,Round 3
7,6,Nathan Foley,MID,125,12.7,0,28,6,8,2,16,12,0,2012,Round 3
8,6,Lenny Hayes,MID,126,10.9,0,30,7,8,7,14,16,0,2012,Round 3
9,6,Jarryd Roughead,KEYF,110,15,0,22,6,8,4,10,12,9,2012,Round 3
10,6,Brent Stanton,MID,93,11.1,0,20,4,8,4,12,8,0,2012,Round 3
11,12,Gary Ablett,MID,165,33.2,2,46,2,7,13,26,20,0,2012,Round 3
12,12,Dennis Armfield,FWD,72,7.2,0,16,3,7,1,9,7,0,2012,Round 3
13,12,Greg Broughton,DEF,109,14.1,0,23,7,7,1,16,7,1,2012,Round 3
14,12,Dom Cassisi,MID,108,16.5,0,26,4,7,10,11,15,0,2012,Round 3
15,12,Ayce Cordy,KEYF,60,2.3,0,9,3,7,0,3,6,2,2012,Round 3
16,12,Ryan Harwood,DEF,81,3.4,0,16,6,7,3,9,7,0,2012,Round 3
17,12,Josh P. Kennedy,MID,94,15.9,0,27,2,7,8,11,16,0,2012,Round 3
18,12,Sam Mitchell,MID,95,10.9,1,20,3,7,2,11,9,0,2012,Round 3
19,12,Dion Prestia,MID,73,11.6,0,18,1,7,1,7,11,0,2012,Round 3
20,12,Mitch Robinson,FWD,127,8.9,0,28,8,7,3,14,14,2,2012,Round 3
21,12,Tom Rockliff,MID,91,9.4,0,22,4,7,7,10,12,0,2012,Round 3
22,12,Brad Sewell,MID,74,13.2,0,16,3,7,4,6,10,0,2012,Round 3
23,24,Liam Anthony,MID,106,10.9,1,25,3,6,4,14,11,0,2012,Round 3
24,24,Jimmy Bartel,MID,91,15.9,0,22,6,6,2,9,13,0,2012,Round 3
25,24,Craig Bird,FWD,87,9.9,2,15,5,6,1,11,4,0,2012,Round 3
26,24,Matthew Boyd,MID,146,18.2,0,39,8,6,6,21,18,0,2012,Round 3
27,24,Matt Campbell,FWD,77,10.2,0,17,4,6,2,6,11,0,2012,Round 3
28,24,Paul Chapman,FWD,58,9.8,0,12,1,6,3,10,2,0,2012,Round 3
29,24,Paul Duffield,DEF,117,12.3,1,28,7,6,0,16,12,0,2012,Round 3
30,24,Colin Garland,DEF,62,4,0,10,4,6,1,9,1,0,2012,Round 3
31,24,Jeff Garlett,FWD,63,10.2,2,8,3,6,0,7,1,0,2012,Round 3
32,24,Josh Gibson,KEYD,151,16.1,0,30,15,6,0,21,9,0,2012,Round 3
33,24,Adam Goodes,FWD,92,17.8,2,17,4,6,1,13,4,0,2012,Round 3
34,24,Heath Hocking,MID,70,6.2,0,20,1,6,4,9,11,0,2012,Round 3
35,24,David Mackay,MID,78,7.2,0,20,3,6,1,7,13,0,2012,Round 3
36,24,Ivan Maric,RUC,88,8.7,1,13,3,6,2,2,11,24,2012,Round 3
37,24,Jared Petrenko,FWD,66,11.1,0,10,4,6,0,9,1,0,2012,Round 3
38,24,James Polkinghorne,MID,89,5.3,0,18,7,6,2,11,7,0,2012,Round 3
39,24,David Swallow,MID,86,6.1,0,25,0,6,3,15,10,0,2012,Round 3
40,41,Todd Banfield,FWD,44,3.3,1,6,1,5,1,4,2,0,2012,Round 3
41,41,Jason Blake,DEF,85,5.4,0,16,8,5,0,9,7,1,2012,Round 3
42,41,Travis Boak,MID,92,6.7,0,21,5,5,3,15,6,0,2012,Round 3
43,41,Reece Conca,MID,134,16.4,2,29,8,5,3,16,13,0,2012,Round 3
44,41,Stewart Crameri,KEYF,106,15.7,4,17,5,5,0,10,7,0,2012,Round 3
45,41,Ben Cunnington,MID,59,8.1,0,12,3,5,0,6,6,0,2012,Round 3
46,41,Patrick Dangerfield,MID,91,18.8,0,27,3,5,10,13,14,0,2012,Round 3
47,41,Luke Delaney,KEYD,47,4.1,0,8,3,5,0,2,6,0,2012,Round 3
48,41,Sean Dempster,DEF,127,16,0,23,14,5,1,18,5,0,2012,Round 3
49,41,Alex Fasolo,FWD,77,13.5,1,15,5,5,2,9,6,0,2012,Round 3
50,41,Lance Franklin,KEYF,118,21.8,3,24,8,5,4,15,9,0,2012,Round 3
51,41,James Frawley,KEYD,65,10.7,0,13,2,5,0,11,2,0,2012,Round 3
52,41,Mitch Golby,DEF,70,6.1,0,15,5,5,0,8,7,0,2012,Round 3
53,41,Jarrad Grant,FWD,61,3.8,0,13,4,5,0,5,8,0,2012,Round 3
54,41,Robbie Gray,FWD,57,1.8,0,12,2,5,1,7,5,1,2012,Round 3
55,41,Jarrod Harbrow,DEF,79,14.7,1,16,3,5,0,11,5,0,2012,Round 3
56,41,Ben Howlett,MID,85,21.2,0,26,1,5,7,13,13,0,2012,Round 3
57,41,Kieren Jack,MID,72,11.2,0,17,2,5,4,12,5,0,2012,Round 3
58,41,Brandon Matera,FWD,85,12.6,1,16,4,5,0,12,4,0,2012,Round 3
59,41,Ashley McGrath,FWD,67,9.9,0,14,3,5,0,9,5,0,2012,Round 3
60,41,Jordie McKenzie,MID,58,14,0,17,0,5,6,9,8,0,2012,Round 3
61,41,Daniel Merrett,KEYF,90,2.8,1,13,7,5,1,10,3,4,2012,Round 3
62,41,Tendai Mzungu,MID,96,13.8,0,25,4,5,7,16,9,1,2012,Round 3
63,41,Matthew Pavlich,KEYF,67,10.1,1,14,2,5,3,8,6,0,2012,Round 3
64,41,Gary Rohan,FWD,48,-0.4,0,10,2,5,0,4,6,0,2012,Round 3
65,41,Tom Simpkin,KEYD,106,4.6,0,20,9,5,0,17,3,0,2012,Round 3
66,41,Devon Smith,FWD,90,10.9,0,19,7,5,3,13,6,0,2012,Round 3
67,41,Orren Stephenson,RUC,77,8.7,0,11,5,5,1,4,7,16,2012,Round 3
68,41,Callan Ward,MID,136,19.2,1,36,8,5,5,21,15,0,2012,Round 3
69,41,Jobe Watson,MID,94,17.4,2,25,1,5,8,13,12,0,2012,Round 3
70,41,Sharrod Wellingham,FWD,57,13.5,0,16,0,5,3,10,6,0,2012,Round 3
71,72,Leigh Adams,FWD,69,11.5,2,16,0,4,4,9,7,0,2012,Round 3
72,72,Harley Bennell,MID,48,9.2,0,13,1,4,2,3,10,0,2012,Round 3
73,72,Jarryd Blair,FWD,60,7,0,17,1,4,3,9,8,0,2012,Round 3
74,72,Kepler Bradley,KEYF,91,2.5,0,18,8,4,2,10,8,2,2012,Round 3
75,72,Luke Breust,FWD,92,17,3,16,5,4,1,11,5,0,2012,Round 3
76,72,Allen Christensen,FWD,76,9.8,0,16,6,4,4,10,6,0,2012,Round 3
77,72,Adam Cooney,MID,86,17.3,1,23,1,4,3,15,8,0,2012,Round 3
78,72,Kane Cornes,MID,100,12.1,0,24,8,4,2,14,10,0,2012,Round 3
79,72,Trent Cotchin,MID,110,20.4,3,22,5,4,5,14,8,0,2012,Round 3
80,72,Daniel Cross,MID,77,13.5,0,23,2,4,1,5,18,2,2012,Round 3
81,72,Alwyn Davey,FWD,52,8.8,1,12,1,4,0,7,5,0,2012,Round 3
82,72,Aaron Davey,FWD,46,10.1,0,10,3,4,0,5,5,0,2012,Round 3
83,72,Chris Dawes,KEYF,70,6.9,1,13,4,4,0,7,6,0,2012,Round 3
84,72,Shane Edwards,FWD,51,11.5,0,17,0,4,3,9,8,0,2012,Round 3
85,72,Andrew Gaff,MID,99,18,0,27,4,4,1,16,11,0,2012,Round 3
86,72,Jarryn Geary,DEF,98,15,0,23,5,4,0,19,4,0,2012,Round 3
87,72,Bryce Gibbs,MID,132,15.9,0,33,9,4,0,22,11,0,2012,Round 3
88,72,Jack Grimes,MID,65,4.2,0,14,5,4,0,8,6,0,2012,Round 3
89,72,Cameron Guthrie,DEF,47,0.8,0,12,1,4,0,7,5,0,2012,Round 3
90,72,Ashton Hams,FWD,52,6.4,1,8,2,4,0,8,0,0,2012,Round 3
91,72,Josh Hill,FWD,72,12.6,1,12,6,4,1,9,3,0,2012,Round 3
92,72,Steve Johnson,FWD,60,12.5,0,13,3,4,2,10,3,0,2012,Round 3
93,72,Jamie Macmillan,MID,54,8.8,0,12,3,4,1,5,7,0,2012,Round 3
94,72,James Magner,MID,48,4.4,0,9,4,4,1,7,2,0,2012,Round 3
95,72,Hamish McIntosh,RUC,106,13.8,2,16,8,4,2,10,6,9,2012,Round 3
96,72,Adam McPhee,DEF,95,15.1,0,22,6,4,0,14,8,0,2012,Round 3
97,72,Jake Melksham,MID,61,4,0,12,4,4,0,8,4,0,2012,Round 3
98,72,Leigh Montagna,MID,113,14.6,1,27,7,4,2,19,8,0,2012,Round 3
99,72,Robin Nahas,FWD,102,15.9,2,21,4,4,0,16,5,0,2012,Round 3
100,72,Jesse O'Brien,MID,46,4.5,0,8,3,4,1,4,4,0,2012,Round 3
101,72,Clancee Pearce,MID,115,14,3,23,8,4,2,10,13,0,2012,Round 3
102,72,Tayte Pears,KEYD,96,11.2,0,24,6,4,0,13,11,0,2012,Round 3
103,72,Liam Picken,MID,81,4.2,0,23,5,4,3,9,14,0,2012,Round 3
104,72,Jason Porplyzia,FWD,58,13.2,1,12,1,4,2,8,4,0,2012,Round 3
105,72,Kyle Reimers,FWD,51,6,1,7,3,4,1,6,1,0,2012,Round 3
106,72,Jordan Roughead,KEYD,70,10.7,0,13,6,4,0,6,7,7,2012,Round 3
107,72,Heath Scotland,MID,124,14.2,0,35,8,4,2,17,18,0,2012,Round 3
108,72,Joel Selwood,MID,106,20.5,0,29,4,4,7,15,14,0,2012,Round 3
109,72,Steele Sidebottom,MID,116,14.6,2,22,9,4,2,16,6,0,2012,Round 3
110,72,Rhys Stanley,KEYF,88,7.8,1,14,6,4,1,10,4,8,2012,Round 3
111,72,Andrew Swallow,MID,98,9.5,0,30,4,4,7,14,16,0,2012,Round 3
112,72,Luke Tapscott,DEF,42,4,0,8,2,4,0,4,4,0,2012,Round 3
113,72,Adam Tomlinson,KEYF,70,9.5,1,13,4,4,0,9,4,0,2012,Round 3
114,72,Jacob Townsend,MID,42,6.6,1,7,2,4,2,3,4,0,2012,Round 3
115,72,Maverick Weller,DEF,38,3.4,0,9,2,4,0,4,5,0,2012,Round 3
116,72,Daniel Wells,MID,104,22,0,31,4,4,5,14,17,1,2012,Round 3
117,72,Brendan Whitecross,FWD,122,9.5,1,25,12,4,2,16,9,0,2012,Round 3
118,72,Chad Wingard,MID,46,6.8,0,9,2,4,0,6,3,2,2012,Round 3
119,72,Jack Ziebell,MID,139,22.3,4,27,9,4,8,17,10,0,2012,Round 3
120,72,Matt de Boer,FWD,67,5,0,14,5,4,2,9,5,0,2012,Round 3
121,122,Jed Adcock,DEF,85,6.4,0,21,6,3,1,19,2,0,2012,Round 3
122,122,Rohan Bail,MID,32,6.8,0,8,2,3,0,4,4,0,2012,Round 3
123,122,Clint Bartram,DEF,47,9.5,0,10,3,3,1,8,2,0,2012,Round 3
124,122,Jake Batchelor,DEF,67,11.2,0,14,6,3,0,8,6,0,2012,Round 3
125,122,Matthew Bate,FWD,58,8.1,0,12,4,3,1,9,3,0,2012,Round 3
126,122,Claye Beams,MID,50,5.8,0,11,3,3,2,8,3,0,2012,Round 3
127,122,Tom Bellchambers,RUC,88,10.8,1,12,3,3,1,6,6,33,2012,Round 3
128,122,Jude Bolton,FWD,47,13,1,13,1,3,4,4,9,1,2012,Round 3
129,122,Tomas Bugg,DEF,93,11.9,1,27,3,3,2,10,17,0,2012,Round 3
130,122,Andrew Carrazzo,MID,90,17.9,1,29,2,3,11,10,19,0,2012,Round 3
