,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Marcus Bontempelli,MID,158,28.3,3,32,6,11,8,16,16,0,2023,Round 14
1,1,Luke Parker,MID,126,23.8,1,24,3,11,10,16,8,0,2023,Round 14
2,1,James Rowbottom,MID,104,14.9,1,23,0,11,6,14,9,0,2023,Round 14
3,4,Tim Taranto,MID,147,16.8,1,38,1,10,6,21,17,0,2023,Round 14
4,5,Tom Liberatore,MID,106,15.9,0,26,1,9,8,14,12,0,2023,Round 14
5,6,Josh Dunkley,MID,113,18.7,0,28,3,8,4,12,16,0,2023,Round 14
6,6,Mitch Owens,KEYF,54,8.4,0,7,1,8,0,2,5,6,2023,Round 14
7,6,Bailey Smith,FWD,78,8.2,0,19,1,8,3,4,15,0,2023,Round 14
8,9,Toby Bedford,FWD,59,11.9,0,9,3,7,3,4,5,0,2023,Round 14
9,9,Caleb Daniel,FWD,93,9.9,1,22,2,7,2,12,10,0,2023,Round 14
10,9,Max Holmes,MID,84,11.6,0,24,1,7,7,15,9,0,2023,Round 14
11,9,Lachie Neale,MID,100,20,0,29,3,7,10,8,21,0,2023,Round 14
12,9,Matt Rowell,MID,80,11.7,0,21,2,7,5,9,12,0,2023,Round 14
13,9,Marcus Windhager,DEF,85,3.2,0,20,1,7,4,12,8,0,2023,Round 14
14,15,Blake Acres,MID,82,9.8,0,17,6,6,2,6,11,0,2023,Round 14
15,15,Zac Bailey,FWD,112,20.6,2,26,3,6,3,17,9,0,2023,Round 14
16,15,Kieren Briggs,RUC,97,18.3,0,13,3,6,5,7,6,28,2023,Round 14
17,15,Jack Buckley,KEYD,70,12.5,0,12,4,6,0,9,3,0,2023,Round 14
18,15,Darcy Byrne-Jones,FWD,74,13.7,1,14,2,6,1,8,6,0,2023,Round 14
19,15,Adam Cerra,MID,122,14.8,2,27,4,6,8,14,13,0,2023,Round 14
20,15,Alex Davies,FWD,50,5.5,0,9,2,6,1,4,5,0,2023,Round 14
21,15,Jack Graham,FWD,84,10.8,0,20,3,6,1,11,9,0,2023,Round 14
22,15,Tom Green,MID,104,19.6,0,31,3,6,6,8,23,0,2023,Round 14
