,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tim Kelly,MID,99,2.8,0,18,2,11,4,9,9,0,2019,Round 6
1,2,Tim Taranto,MID,133,13.3,1,30,5,10,6,21,9,0,2019,Round 6
2,3,Patrick Cripps,MID,99,8.2,0,28,1,9,7,11,17,0,2019,Round 6
3,3,Tom Rockliff,MID,107,11.3,0,27,2,9,6,13,14,0,2019,Round 6
4,3,Liam Shiels,MID,145,23.6,3,26,7,9,6,19,7,0,2019,Round 6
5,6,Taylor Adams,MID,120,17.9,1,23,6,8,6,16,7,0,2019,Round 6
6,6,Jarrod Berry,MID,87,11.2,0,18,2,8,2,12,6,0,2019,Round 6
7,6,Brandon Ellis,MID,111,9.2,2,22,4,8,0,10,12,0,2019,Round 6
8,6,Brayden Fiorini,MID,137,4.7,0,31,6,8,7,21,10,0,2019,Round 6
9,6,Anthony McDonald-Tipungwuti,FWD,67,8.5,0,15,2,8,2,5,10,0,2019,Round 6
10,6,Clayton Oliver,MID,106,16.7,0,29,3,8,5,10,19,0,2019,Round 6
11,6,Sebastian Ross,MID,122,16.1,0,26,5,8,2,21,5,0,2019,Round 6
12,6,Jack Sinclair,FWD,93,9.9,0,19,6,8,1,8,11,0,2019,Round 6
13,6,Jack Steele,MID,87,16.5,0,21,3,8,7,8,13,0,2019,Round 6
14,6,James Worpel,MID,86,10.5,0,21,2,8,2,11,10,0,2019,Round 6
15,6,Dayne Zorko,MID,75,11.9,0,15,2,8,2,10,5,0,2019,Round 6
16,17,Patrick Dangerfield,MID,138,9.5,1,30,9,7,5,21,9,0,2019,Round 6
17,17,Zac Fisher,FWD,86,10.9,0,23,2,7,4,10,13,0,2019,Round 6
18,17,Zak Jones,MID,104,10.7,0,27,2,7,6,13,14,0,2019,Round 6
19,17,Josh Kelly,MID,117,15.1,1,31,2,7,5,19,12,0,2019,Round 6
20,17,Kane Lambert,FWD,101,23.3,0,29,0,7,7,13,16,0,2019,Round 6
21,17,Jack Martin,FWD,71,0,0,16,3,7,2,7,9,0,2019,Round 6
22,17,David Mundy,MID,119,19.2,2,28,4,7,6,14,14,0,2019,Round 6
23,17,Sam Petrevski-Seton,DEF,91,7.9,1,23,0,7,3,9,14,0,2019,Round 6
24,17,Dylan Shiel,MID,136,11.1,0,34,5,7,7,22,12,0,2019,Round 6
25,17,Ollie Wines,MID,98,11.7,0,26,4,7,5,6,20,0,2019,Round 6
26,17,Elliot Yeo,MID,97,13.3,1,24,2,7,2,14,10,0,2019,Round 6
27,28,Jack Crisp,DEF,116,10.4,0,29,7,6,1,13,16,0,2019,Round 6
28,28,Jordan De Goey,FWD,96,14.5,2,15,5,6,2,13,2,0,2019,Round 6
