,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,James Rowbottom,MID,104,17.4,1,16,1,13,2,7,9,0,2024,Round 1
1,2,Archie Perkins,FWD,130,25.8,2,24,4,12,8,14,10,0,2024,Round 1
2,3,Tom Green,MID,145,16.9,1,37,5,9,6,13,24,0,2024,Round 1
3,3,Tristan Xerri,RUC,121,18.2,1,18,5,9,8,5,13,19,2024,Round 1
4,5,Tanner Bruhn,MID,64,0,0,12,1,8,4,5,7,0,2024,Round 1
5,5,Beau McCreery,FWD,76,8.2,1,9,4,8,0,6,3,0,2024,Round 1
6,5,Toby Nankervis,RUC,103,17.1,0,19,3,8,8,10,9,21,2024,Round 1
7,5,Will Setterfield,MID,115,13.4,0,24,6,8,7,15,9,0,2024,Round 1
8,9,Jye Caldwell,FWD,61,10.5,1,13,1,7,3,4,9,0,2024,Round 1
9,9,Patrick Cripps,MID,100,21.1,0,31,1,7,4,8,23,0,2024,Round 1
10,9,Harry McKay,KEYF,103,21.1,3,13,6,7,2,10,3,2,2024,Round 1
11,9,Nic Newman,DEF,107,9.7,0,24,5,7,2,19,5,0,2024,Round 1
12,13,Adam Cerra,MID,75,11.3,1,15,3,6,3,8,7,0,2024,Round 1
13,13,Luke Davies-Uniacke,MID,98,21.5,0,29,1,6,8,12,17,0,2024,Round 1
14,13,Tom De Koning,RUC,107,11.3,1,15,4,6,2,8,7,28,2024,Round 1
15,13,Brodie Grundy,RUC,53,8,0,8,1,6,4,5,3,22,2024,Round 1
16,13,George Hewett,MID,69,14.5,0,20,1,6,6,8,12,0,2024,Round 1
17,13,Jarman Impey,DEF,91,8.5,0,16,7,6,2,14,2,0,2024,Round 1
18,13,Rory Laird,MID,62,0,0,13,2,6,1,5,8,0,2024,Round 1
19,13,Brody Mihocek,KEYF,44,3.7,0,7,2,6,0,4,3,0,2024,Round 1
20,13,Touk Miller,MID,55,0,0,14,0,6,3,3,11,0,2024,Round 1
21,13,Izak Rankine,FWD,49,0,0,11,0,6,3,6,5,0,2024,Round 1
22,13,Nick Vlastuin,DEF,108,18.1,0,24,6,6,0,17,7,0,2024,Round 1
23,24,Stephen Coniglio,MID,102,21.5,0,30,3,5,4,12,18,0,2024,Round 1
24,24,Nik Cox,MID,62,5.8,0,12,5,5,0,8,4,0,2024,Round 1
25,24,Will Hayward,FWD,54,3.7,0,10,4,5,0,6,4,0,2024,Round 1
26,24,Brayden Maynard,DEF,105,14.5,0,22,6,5,0,20,2,0,2024,Round 1
27,24,Zach Merrett,MID,125,13.4,0,31,8,5,6,18,13,0,2024,Round 1
28,24,Conor Nash,MID,83,11.7,0,19,5,5,2,11,8,1,2024,Round 1
29,24,Maurice Rioli,FWD,36,9.1,1,4,1,5,0,1,3,0,2024,Round 1
30,24,Sebastian Ross,MID,46,0,0,9,1,5,3,5,4,0,2024,Round 1
31,32,Noah Anderson,MID,73,0,1,19,1,4,4,9,10,0,2024,Round 1
32,32,Liam Baker,FWD,85,4.3,1,18,5,4,1,12,6,0,2024,Round 1
33,32,Thomas Berry,FWD,50,0,1,10,1,4,0,6,4,0,2024,Round 1
34,32,Aidan Corr,KEYD,34,0.1,0,6,2,4,1,5,1,0,2024,Round 1
35,32,Jordan De Goey,MID,89,8.8,1,20,7,4,3,11,9,0,2024,Round 1
36,32,Isaac Heeney,MID,125,26,2,29,7,4,4,15,14,0,2024,Round 1
37,32,James Jordon,FWD,78,11.5,0,19,5,4,2,8,11,0,2024,Round 1
38,32,Ben Keays,FWD,49,0,1,7,2,4,0,6,1,0,2024,Round 1
39,32,Josh Kelly,MID,102,17.9,2,24,4,4,2,12,12,0,2024,Round 1
40,32,Jake Kolodjashnij,KEYD,50,0,0,10,3,4,0,6,4,0,2024,Round 1
41,32,Lewis Melican,KEYD,57,7,0,9,5,4,0,8,1,0,2024,Round 1
42,32,Dylan Moore,FWD,99,16.9,3,17,7,4,0,11,6,0,2024,Round 1
43,32,Matthew Owies,FWD,58,8.3,2,9,1,4,0,6,3,0,2024,Round 1
44,32,Daniel Rioli,DEF,49,5.8,0,13,1,4,0,7,6,0,2024,Round 1
45,32,Matt Roberts,DEF,68,5.7,0,15,5,4,1,10,5,0,2024,Round 1
46,32,Matt Rowell,MID,41,0,0,12,1,4,3,3,9,0,2024,Round 1
47,32,Dylan Stephens,MID,63,6.8,0,14,2,4,1,11,3,0,2024,Round 1
48,32,Tim Taranto,MID,91,15.1,1,21,3,4,6,15,6,0,2024,Round 1
49,32,Zach Tuohy,MID,34,0,0,5,1,4,0,4,1,0,2024,Round 1
50,32,Chad Warner,MID,112,22.9,3,27,4,4,7,15,12,0,2024,Round 1
51,32,Zac Williams,DEF,74,5.3,0,15,5,4,0,13,2,0,2024,Round 1
52,32,Jarrod Witts,RUC,50,0,0,7,1,4,3,4,3,15,2024,Round 1
53,54,Blake Acres,MID,73,6.3,0,17,6,3,2,11,6,0,2024,Round 1
54,54,Karl Amon,MID,80,12,1,18,4,3,1,14,4,0,2024,Round 1
55,54,Tom Atkins,MID,49,0,0,13,2,3,0,4,9,0,2024,Round 1
56,54,Mark Blicavs,RUC,36,0,0,8,1,3,1,3,5,2,2024,Round 1
57,54,Shai Bolton,FWD,64,0.3,0,18,4,3,2,9,9,0,2024,Round 1
58,54,Jordan Boyd,DEF,61,0.3,0,13,4,3,0,10,3,0,2024,Round 1
59,54,Kieren Briggs,RUC,46,8.7,0,9,1,3,4,5,4,20,2024,Round 1
60,54,Nathan Broad,DEF,48,11.7,0,9,3,3,0,9,0,0,2024,Round 1
61,54,Aaron Cadman,KEYF,56,12,2,8,3,3,0,5,3,1,2024,Round 1
62,54,Finn Callaghan,MID,81,12.1,0,24,5,3,0,12,12,0,2024,Round 1
63,54,Zaine Cordy,KEYD,30,0,0,5,2,3,0,2,3,0,2024,Round 1
64,54,Matt Crouch,MID,53,0,0,16,1,3,3,5,11,0,2024,Round 1
65,54,Brad Crouch,MID,41,0,0,10,1,3,3,5,5,0,2024,Round 1
66,54,David Cuningham,FWD,45,14.1,0,12,2,3,1,6,6,0,2024,Round 1
67,54,Patrick Dangerfield,MID,62,0,0,19,0,3,6,11,8,0,2024,Round 1
68,54,Jordan Dawson,MID,45,0,0,13,1,3,4,9,4,0,2024,Round 1
