,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Elliot Yeo,MID,140,19.2,0,26,3,16,7,16,10,0,2019,Round 9
1,2,Darcy MacPherson,FWD,100,4.3,0,20,3,12,3,13,7,0,2019,Round 9
2,2,Clayton Oliver,MID,114,14.9,0,29,2,12,3,8,21,0,2019,Round 9
3,2,Luke Shuey,MID,117,17.6,2,19,1,12,5,13,6,0,2019,Round 9
4,2,Dayne Zorko,MID,118,13.9,1,20,3,12,1,16,4,0,2019,Round 9
5,6,Jarryd Lyons,MID,105,12.6,1,21,1,11,5,12,9,0,2019,Round 9
6,7,Luke Parker,MID,131,15.8,0,28,6,9,4,19,9,0,2019,Round 9
7,7,Nick Vlastuin,DEF,101,13.1,1,24,4,9,4,11,13,0,2019,Round 9
8,9,Jack Macrae,MID,109,16,0,29,4,8,6,9,20,0,2019,Round 9
9,9,Jack Ziebell,FWD,155,16.4,0,35,10,8,1,22,13,0,2019,Round 9
10,11,Brad Crouch,MID,132,8.9,0,32,6,7,8,18,14,0,2019,Round 9
11,11,Sam Gray,FWD,113,9.7,1,23,8,7,2,10,13,0,2019,Round 9
12,11,Cameron Guthrie,MID,71,8.3,1,11,3,7,2,8,3,0,2019,Round 9
13,11,Connor Rozee,FWD,89,15.3,2,18,1,7,0,8,10,0,2019,Round 9
14,11,Christian Salem,DEF,74,0.5,0,17,2,7,2,11,6,0,2019,Round 9
15,11,Rory Sloane,MID,111,23.2,1,27,4,7,6,10,17,0,2019,Round 9
16,11,Jack Steele,MID,93,10.4,0,25,4,7,4,6,19,0,2019,Round 9
17,11,Michael Walters,FWD,92,8.8,1,21,2,7,1,13,8,0,2019,Round 9
18,11,Rupert Wills,MID,73,9,0,14,3,7,4,7,7,0,2019,Round 9
19,11,James Worpel,MID,107,7.2,0,26,6,7,2,11,15,0,2019,Round 9
20,21,Jed Anderson,MID,111,17.1,0,29,6,6,6,10,19,0,2019,Round 9
21,21,Nick Blakey,KEYF,54,5,1,8,0,6,1,7,1,0,2019,Round 9
22,21,Luke Breust,FWD,102,6.6,3,14,7,6,0,9,5,0,2019,Round 9
23,21,Charlie Constable,MID,44,7.7,1,11,0,6,1,2,9,0,2019,Round 9
24,21,Taylin Duman,DEF,99,3.6,0,21,6,6,2,14,7,0,2019,Round 9
