,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Sharrod Wellingham,FWD,120,13.7,1,24,4,11,2,10,14,0,2012,Round 20
1,1,Matt de Boer,FWD,123,11.5,1,22,7,11,6,11,11,0,2012,Round 20
2,3,Steve Johnson,FWD,137,14.9,1,33,4,10,12,18,15,0,2012,Round 20
3,4,Jimmy Bartel,MID,108,14,1,18,6,9,5,9,9,6,2012,Round 20
4,4,Jarryd Blair,FWD,91,12.7,1,19,2,9,5,7,12,0,2012,Round 20
5,4,Ed Curnow,MID,68,6.1,0,12,1,9,2,4,8,0,2012,Round 20
6,4,Luke Parker,MID,92,3.4,0,21,1,9,1,14,7,0,2012,Round 20
7,8,Patrick Dangerfield,MID,137,22,2,34,4,8,10,17,17,1,2012,Round 20
8,8,Josh P. Kennedy,MID,156,21,1,41,3,8,9,24,17,0,2012,Round 20
9,8,Heritier Lumumba,DEF,73,8.8,0,13,1,8,1,12,1,0,2012,Round 20
10,8,Nick Malceski,DEF,83,7.4,0,17,2,8,1,14,3,0,2012,Round 20
11,8,Nick Maxwell,DEF,107,12.7,0,20,7,8,3,16,4,0,2012,Round 20
12,8,Trent McKenzie,DEF,87,6.3,0,15,6,8,3,8,7,1,2012,Round 20
13,8,Ryan O'Keefe,MID,132,11.1,1,28,5,8,7,20,8,1,2012,Round 20
14,8,Brad Sewell,MID,89,15.7,0,21,2,8,6,8,13,0,2012,Round 20
15,8,Steele Sidebottom,MID,101,9.3,0,19,5,8,4,16,3,0,2012,Round 20
16,8,Colin Sylvia,FWD,68,8.9,1,12,1,8,1,2,10,0,2012,Round 20
17,18,Brett Deledio,MID,127,13,0,33,4,7,7,18,15,1,2012,Round 20
18,18,Trent Dennis-Lane,FWD,48,4.1,1,6,1,7,0,2,4,0,2012,Round 20
19,18,Aaron Hall,FWD,101,13.8,3,15,4,7,1,14,1,0,2012,Round 20
20,18,Lenny Hayes,MID,93,6.4,0,25,2,7,3,12,13,0,2012,Round 20
21,18,Kieren Jack,MID,102,13,0,29,1,7,7,14,15,0,2012,Round 20
22,18,Leigh Montagna,MID,106,15.1,0,29,3,7,8,16,13,0,2012,Round 20
23,18,Andrew Swallow,MID,87,8.9,0,24,4,7,6,7,17,0,2012,Round 20
24,18,Jobe Watson,MID,132,22.3,1,32,4,7,5,19,13,0,2012,Round 20
25,26,Liam Anthony,MID,112,11.3,0,27,5,6,1,17,10,0,2012,Round 20
26,26,Max Bailey,RUC,70,8.5,0,6,1,6,3,2,4,26,2012,Round 20
27,26,Michael Barlow,MID,101,8.3,1,21,7,6,1,11,10,0,2012,Round 20
28,26,Jacob Brennan,DEF,44,6.1,0,7,2,6,0,5,2,0,2012,Round 20
29,26,Dom Cassisi,MID,73,4.3,0,16,3,6,4,13,3,0,2012,Round 20
30,26,Martin Clarke,DEF,67,7.6,0,16,1,6,4,8,8,0,2012,Round 20
31,26,Alwyn Davey,FWD,68,14.2,3,8,1,6,1,6,2,0,2012,Round 20
32,26,Brent Harvey,FWD,103,16.7,3,21,5,6,3,9,12,0,2012,Round 20
33,26,Taylor Hine,DEF,58,3.1,0,14,1,6,3,7,7,0,2012,Round 20
34,26,Brendan Lee,MID,76,5.3,0,18,3,6,3,10,8,0,2012,Round 20
35,26,Jordan Lewis,FWD,119,13.5,1,26,7,6,5,15,11,1,2012,Round 20
36,26,Anthony Miles,MID,78,6.2,0,18,3,6,4,10,8,0,2012,Round 20
37,26,Scott Pendlebury,MID,105,16,0,29,3,6,7,14,15,0,2012,Round 20
38,26,Jarrad Redden,RUC,65,7.8,0,10,1,6,2,5,5,13,2012,Round 20
39,26,Jack Redden,MID,108,20.3,0,27,6,6,8,13,14,0,2012,Round 20
40,26,Joel Selwood,MID,91,12.9,0,22,2,6,4,17,5,1,2012,Round 20
41,26,Luke Tapscott,DEF,69,5.5,0,10,5,6,0,9,1,0,2012,Round 20
42,43,Rohan Bail,MID,81,5.5,0,19,5,5,5,10,9,0,2012,Round 20
43,43,Hayden Ballantyne,FWD,59,5.5,1,11,3,5,0,5,6,0,2012,Round 20
44,43,Dayne Beams,MID,131,22.8,3,34,1,5,11,21,13,0,2012,Round 20
45,43,Stephen Clifton,MID,64,3.7,1,11,4,5,4,8,3,0,2012,Round 20
46,43,Mitch Duncan,MID,62,8.3,0,14,4,5,3,8,6,1,2012,Round 20
47,43,Jeff Garlett,FWD,89,13.9,3,17,2,5,1,13,4,0,2012,Round 20
48,43,Sam Gilbert,DEF,67,12.1,0,15,4,5,1,5,10,0,2012,Round 20
49,43,Kyle Hardingham,DEF,50,15.3,0,12,1,5,0,6,6,0,2012,Round 20
50,43,Dyson Heppell,DEF,75,4.4,0,17,2,5,2,12,5,2,2012,Round 20
51,43,Lewis Jetta,FWD,74,7.7,0,16,3,5,0,12,4,0,2012,Round 20
52,43,Neville Jetta,MID,67,7.6,1,11,4,5,0,7,4,0,2012,Round 20
53,43,Nathan Jones,MID,87,9.1,0,26,2,5,4,11,15,0,2012,Round 20
54,43,Justin Koschitzke,KEYF,90,9.1,2,13,7,5,1,6,7,6,2012,Round 20
55,43,Matthew Kreuzer,RUC,107,16.9,2,14,4,5,2,9,5,26,2012,Round 20
56,43,Chris Masten,MID,61,6.1,1,13,2,5,1,6,7,0,2012,Round 20
57,43,Sam Mitchell,MID,103,16.1,0,29,4,5,4,13,16,0,2012,Round 20
58,43,Clay Smith,MID,92,7,1,20,6,5,4,12,8,1,2012,Round 20
59,43,Devon Smith,FWD,103,8.1,1,25,5,5,4,15,10,0,2012,Round 20
60,43,Mitch Wallis,MID,85,16.4,1,21,4,5,5,8,13,0,2012,Round 20
61,62,Gary Ablett,MID,99,28.2,3,23,2,4,4,13,10,0,2012,Round 20
62,62,Jackson Allen,DEF,73,10.6,0,15,5,4,2,11,4,0,2012,Round 20
63,62,David Armitage,MID,80,9.1,0,21,4,4,4,14,7,0,2012,Round 20
64,62,Mark Baguley,DEF,63,-1.2,0,14,4,4,0,9,5,0,2012,Round 20
65,62,Matthew Bate,FWD,86,7.8,0,20,7,4,2,8,12,0,2012,Round 20
66,62,Jared Brennan,DEF,69,0.9,0,15,5,4,2,9,6,3,2012,Round 20
67,62,Matt Campbell,FWD,48,7.2,0,13,1,4,2,6,7,0,2012,Round 20
68,62,Andrew Carrazzo,MID,114,12.6,1,31,7,4,5,13,18,0,2012,Round 20
69,62,Levi Casboult,KEYF,87,12.3,2,11,6,4,1,7,4,7,2012,Round 20
70,62,Allen Christensen,FWD,84,8.7,1,22,2,4,7,14,8,0,2012,Round 20
71,62,Trent Cotchin,MID,152,31.1,3,35,7,4,7,22,13,0,2012,Round 20
72,62,Jamie Cripps,MID,65,17.3,2,16,1,4,2,5,11,0,2012,Round 20
73,62,Ryan Crowley,MID,40,4.1,0,7,3,4,2,7,0,0,2012,Round 20
74,62,Ben Cunnington,MID,67,11.1,0,22,2,4,9,13,9,0,2012,Round 20
75,62,Jack Darling,KEYF,42,3.9,1,9,2,4,0,5,4,0,2012,Round 20
76,62,Michael Doughty,DEF,72,7.7,0,17,5,4,1,10,7,0,2012,Round 20
77,62,Paul Duffield,DEF,104,16.9,1,20,8,4,1,17,3,0,2012,Round 20
78,62,Jamie Elliott,FWD,38,0.7,0,11,0,4,0,2,9,0,2012,Round 20
79,62,Bryce Gibbs,MID,141,8.3,1,33,12,4,0,21,12,0,2012,Round 20
80,62,Brendon Goddard,DEF,107,3.5,1,24,8,4,1,13,11,0,2012,Round 20
81,62,Jonathon Griffin,RUC,72,8.2,0,6,4,4,0,4,2,27,2012,Round 20
82,62,Nathan Grima,KEYD,71,3.2,0,14,7,4,0,6,8,0,2012,Round 20
