,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Matthew Priddis,MID,82,9.6,0,16,0,12,4,3,13,0,2017,Round 18
1,2,Brad Ebert,MID,118,14.7,0,28,4,11,3,12,16,0,2017,Round 18
2,3,Mark Blicavs,MID,96,13.8,1,14,4,10,1,9,5,0,2017,Round 18
3,3,Patrick Dangerfield,MID,112,15.6,1,25,3,10,3,8,17,0,2017,Round 18
4,3,Clayton Oliver,MID,96,10.4,0,30,1,10,5,7,23,0,2017,Round 18
5,3,Scott Selwood,MID,58,1.1,0,9,2,10,2,3,6,0,2017,Round 18
6,7,Jason Castagna,FWD,79,8,1,12,2,9,0,7,5,0,2017,Round 18
7,7,Dan Houston,DEF,75,1.2,0,13,2,9,0,8,5,0,2017,Round 18
8,7,Joel Selwood,MID,115,19.2,0,26,3,9,5,12,14,0,2017,Round 18
9,7,Ollie Wines,MID,104,15.4,0,23,5,9,3,11,12,0,2017,Round 18
10,11,Joe Atley,MID,53,3.7,0,10,0,7,2,3,7,0,2017,Round 18
11,11,Jarryd Blair,FWD,39,5.6,0,8,0,7,1,1,7,0,2017,Round 18
12,11,Marcus Bontempelli,MID,93,10,0,20,3,7,7,13,7,0,2017,Round 18
13,11,Trent Cotchin,MID,109,5.4,0,27,4,7,4,18,9,0,2017,Round 18
14,11,Brad Crouch,MID,107,4,0,29,3,7,10,14,15,0,2017,Round 18
15,11,Mitch Duncan,MID,104,13.5,1,24,4,7,1,13,11,0,2017,Round 18
16,11,Taylor Garner,FWD,129,15.9,1,25,10,7,0,17,8,0,2017,Round 18
17,11,Brodie Grundy,RUC,127,16,0,19,3,7,2,10,9,42,2017,Round 18
18,11,Sam Powell-Pepper,MID,71,2.2,0,16,3,7,0,6,10,0,2017,Round 18
19,11,Jack Redden,MID,105,8.9,0,24,6,7,6,15,9,0,2017,Round 18
20,11,Rory Sloane,MID,134,26.4,3,28,3,7,8,18,10,0,2017,Round 18
21,11,Jackson Trengove,KEYF,58,7.1,1,10,1,7,0,5,5,2,2017,Round 18
22,11,Jack Viney,MID,90,6.6,0,25,0,7,10,11,14,0,2017,Round 18
23,24,Taylor Adams,MID,106,14.1,1,26,4,6,7,14,12,0,2017,Round 18
24,24,Mark Baguley,DEF,47,3.3,0,10,1,6,0,4,6,0,2017,Round 18
25,24,Eddie Betts,FWD,56,5.5,0,8,4,6,0,3,5,0,2017,Round 18
26,24,Travis Boak,FWD,120,17.9,4,24,6,6,2,12,12,0,2017,Round 18
27,24,Luke Breust,FWD,107,19.2,2,22,5,6,1,14,8,0,2017,Round 18
28,24,Jack Crisp,DEF,121,18.4,0,33,6,6,4,13,20,0,2017,Round 18
29,24,Charlie Curnow,KEYF,95,14.4,2,15,7,6,0,10,5,1,2017,Round 18
30,24,Sean Darcy,RUC,85,10.1,0,11,3,6,3,3,8,31,2017,Round 18
31,24,Nick Graham,FWD,75,11,1,13,3,6,1,9,4,0,2017,Round 18
32,24,Sam Gray,FWD,84,12.3,0,18,5,6,1,8,10,0,2017,Round 18
33,24,Cameron Guthrie,MID,55,9.1,0,16,0,6,5,5,11,0,2017,Round 18
34,24,Lachie Henderson,KEYD,64,9.3,0,12,3,6,0,6,6,0,2017,Round 18
35,24,Mitch Honeychurch,FWD,77,9.7,0,14,5,6,0,9,5,0,2017,Round 18
36,24,Daniel Howe,MID,82,13.2,2,12,5,6,1,7,5,0,2017,Round 18
37,24,Josh Kelly,MID,98,16.1,1,23,3,6,1,10,13,0,2017,Round 18
38,24,Riley Knight,FWD,39,-3.3,0,9,1,6,0,5,4,0,2017,Round 18
39,24,Sam Menegola,FWD,79,8.1,0,22,3,6,0,10,12,0,2017,Round 18
40,24,Shane Mumford,RUC,84,11.8,0,12,3,6,2,2,10,33,2017,Round 18
41,24,Luke Parker,MID,95,11.2,0,21,4,6,6,13,8,0,2017,Round 18
42,24,Michael Rischitelli,MID,53,5.5,0,12,2,6,3,6,6,0,2017,Round 18
43,24,Will Setterfield,FWD,70,-1,0,12,3,6,0,8,4,0,2017,Round 18
44,24,Devon Smith,FWD,89,10,0,23,4,6,4,12,11,0,2017,Round 18
45,24,Adam Treloar,MID,114,10.6,0,35,2,6,6,18,17,0,2017,Round 18
46,24,Dom Tyson,MID,111,12,0,29,5,6,3,11,18,0,2017,Round 18
47,48,Rory Atkins,MID,87,3.7,0,19,5,5,1,11,8,0,2017,Round 18
48,48,Josh Caddy,FWD,72,7.7,1,14,5,5,2,8,6,0,2017,Round 18
49,48,Cedric Cox,DEF,82,19,1,18,4,5,0,7,11,0,2017,Round 18
50,48,Jamie Cripps,FWD,76,6.9,2,13,5,5,0,9,4,0,2017,Round 18
51,48,Matt Crouch,MID,110,16.1,0,32,4,5,7,14,18,0,2017,Round 18
52,48,Majak Daw,KEYF,97,11.5,0,14,4,5,1,4,10,33,2017,Round 18
53,48,Richard Douglas,MID,98,23.3,4,20,1,5,3,11,9,0,2017,Round 18
54,48,Nat Fyfe,MID,88,19.7,1,23,2,5,7,12,11,0,2017,Round 18
55,48,Shaun Grigg,MID,71,-0.4,0,21,1,5,1,12,9,0,2017,Round 18
56,48,Mitch Hannan,FWD,67,7.3,1,15,1,5,0,6,9,0,2017,Round 18
57,48,Dyson Heppell,MID,101,20,2,26,2,5,7,15,11,0,2017,Round 18
58,48,George Hewett,FWD,78,21.9,1,19,2,5,7,10,9,0,2017,Round 18
59,48,Shaun Higgins,MID,90,10.9,0,23,4,5,6,15,8,0,2017,Round 18
60,48,Jayden Hunt,DEF,111,9.7,0,26,6,5,0,20,6,0,2017,Round 18
61,48,Tom Jonas,KEYD,55,7.1,0,10,4,5,0,8,2,0,2017,Round 18
62,48,James Kelly,DEF,48,6.4,0,12,1,5,0,1,11,0,2017,Round 18
63,48,Josh P. Kennedy,MID,86,10.2,1,25,2,5,4,13,12,0,2017,Round 18
64,48,Jay Kennedy Harris,FWD,64,6.4,0,14,3,5,0,7,7,0,2017,Round 18
65,48,Jordan Lewis,MID,78,6.1,0,18,6,5,3,6,12,0,2017,Round 18
66,48,Andrew McGrath,DEF,54,4.3,0,12,2,5,1,6,6,0,2017,Round 18
67,48,Toby McLean,FWD,93,13,0,27,3,5,3,10,17,0,2017,Round 18
68,48,Touk Miller,MID,86,8.7,0,20,6,5,2,8,12,0,2017,Round 18
69,48,Tom Mitchell,MID,130,8.7,0,37,7,5,5,16,21,0,2017,Round 18
70,48,Christian Petracca,FWD,91,15.4,2,19,4,5,3,8,11,0,2017,Round 18
71,48,Dane Rampe,KEYD,54,6,0,10,4,5,0,5,5,0,2017,Round 18
72,48,Tom Rockliff,MID,44,8.1,0,10,1,5,5,3,7,0,2017,Round 18
73,48,Gary Rohan,FWD,68,7,1,10,5,5,0,8,2,0,2017,Round 18
74,48,Matt Rosa,MID,75,14.1,0,22,4,5,2,8,14,0,2017,Round 18
75,48,Jordan Roughead,RUC,70,1.5,1,7,3,5,1,4,3,26,2017,Round 18
76,48,Tom Scully,MID,83,7.4,0,21,3,5,2,8,13,0,2017,Round 18
