,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Ed Curnow,MID,137,17,1,26,3,14,6,13,13,0,2018,Round 7
1,2,Toby McLean,FWD,143,17.2,0,33,5,13,7,11,22,0,2018,Round 7
2,3,Brodie Grundy,RUC,111,13.6,0,16,1,11,4,4,12,39,2018,Round 7
3,3,Nick Holman,FWD,77,5.9,0,14,2,11,2,4,10,0,2018,Round 7
4,5,Mark Hutchings,MID,126,12.3,1,27,2,10,7,15,12,0,2018,Round 7
5,5,Tom Mitchell,MID,119,17.9,1,29,1,10,8,14,15,0,2018,Round 7
6,5,Liam Shiels,MID,99,9.6,1,16,2,10,4,14,2,0,2018,Round 7
7,5,Dayne Zorko,MID,176,30.3,4,34,7,10,2,22,12,0,2018,Round 7
8,9,Josh Dunkley,FWD,99,8.5,1,19,4,9,1,11,8,0,2018,Round 7
9,9,Ben Jacobs,MID,119,7.6,0,29,6,9,3,10,19,0,2018,Round 7
10,9,Nathan Jones,MID,107,5.6,1,24,2,9,2,10,14,0,2018,Round 7
11,9,Josh P. Kennedy,MID,122,19.6,0,31,2,9,9,17,14,0,2018,Round 7
12,9,Touk Miller,MID,105,10.7,1,26,2,9,4,13,13,0,2018,Round 7
13,9,Joel Selwood,MID,120,17.6,0,25,7,9,5,11,14,1,2018,Round 7
14,15,Brad Ebert,MID,92,12.8,0,20,6,8,1,11,9,0,2018,Round 7
15,15,Lachie Fogarty,FWD,71,5,0,13,1,8,0,9,4,0,2018,Round 7
16,15,Sam Gilbert,KEYD,88,10.7,0,18,4,8,1,8,10,0,2018,Round 7
17,15,Hugh Greenwood,MID,102,20.8,2,19,3,8,6,9,10,0,2018,Round 7
18,15,Jarryd Lyons,MID,61,6.3,0,11,0,8,2,5,6,0,2018,Round 7
19,15,Jack Macrae,MID,151,27.6,1,40,5,8,12,19,21,0,2018,Round 7
20,21,Reece Conca,MID,87,12.5,1,20,1,7,2,9,11,0,2018,Round 7
21,21,Jamie Cripps,FWD,91,5.6,1,15,4,7,2,10,5,0,2018,Round 7
22,21,Luke Dunstan,MID,100,17.5,1,22,3,7,4,10,12,0,2018,Round 7
23,21,Bryce Gibbs,MID,100,8.7,1,21,4,7,1,12,9,0,2018,Round 7
24,21,Jack Graham,MID,108,21.3,1,24,5,7,0,13,11,0,2018,Round 7
25,21,Oscar McInerney,KEYF,61,8.6,1,4,2,7,0,3,1,10,2018,Round 7
26,21,Michael Rischitelli,DEF,61,7.9,0,11,1,7,0,7,4,0,2018,Round 7
27,21,Mitch Robinson,FWD,93,15.3,1,23,2,7,5,8,15,0,2018,Round 7
28,21,Brad Scheer,FWD,74,9.6,0,14,3,7,1,7,7,0,2018,Round 7
29,21,Scott Selwood,MID,82,9.9,0,18,3,7,3,6,12,0,2018,Round 7
30,21,Devon Smith,FWD,94,12.4,0,21,4,7,2,11,10,0,2018,Round 7
31,21,Jack Steele,MID,90,6.9,0,25,3,7,1,11,14,0,2018,Round 7
32,21,Tim Taranto,MID,93,4.5,0,21,3,7,6,13,8,0,2018,Round 7
33,21,Adam Treloar,MID,100,20.3,1,26,1,7,9,12,14,0,2018,Round 7
34,35,Andrew Brayshaw,MID,78,6.3,1,14,5,6,2,8,6,0,2018,Round 7
35,35,Adam Cerra,FWD,78,9.4,0,18,3,6,5,10,8,0,2018,Round 7
36,35,Aidan Corr,KEYD,36,2.3,0,4,1,6,0,4,0,0,2018,Round 7
37,35,Hayden Crozier,DEF,56,3.1,0,10,3,6,0,6,4,0,2018,Round 7
38,35,Shane Edwards,FWD,80,15.6,0,20,3,6,3,7,13,0,2018,Round 7
39,35,Cameron Ellis-Yolmen,MID,89,8.4,0,25,4,6,6,9,16,0,2018,Round 7
40,35,Bayley Fritsch,FWD,91,9.3,0,18,7,6,1,8,10,0,2018,Round 7
41,35,Robbie Gray,FWD,91,10.7,0,28,3,6,4,8,20,0,2018,Round 7
42,35,Matthew Kreuzer,RUC,70,7.3,1,11,0,6,2,7,4,19,2018,Round 7
43,35,Zac Langdon,FWD,36,3.1,0,6,0,6,0,2,4,0,2018,Round 7
44,35,Jack Martin,FWD,115,16.3,2,23,7,6,2,11,12,0,2018,Round 7
45,35,Jack Redden,MID,138,14.4,1,32,7,6,8,21,11,0,2018,Round 7
46,35,Jack Riewoldt,KEYF,91,12.3,3,13,6,6,0,8,5,0,2018,Round 7
47,35,Mitch Wallis,FWD,70,10.9,0,21,0,6,4,7,14,0,2018,Round 7
48,35,Lachie Whitfield,DEF,94,3.8,0,24,5,6,1,13,11,0,2018,Round 7
49,35,Matt de Boer,FWD,58,4.8,0,14,1,6,2,6,8,0,2018,Round 7
50,51,Dayne Beams,MID,120,15.1,2,31,5,5,5,16,15,0,2018,Round 7
51,51,Stephen Coniglio,MID,92,0.9,0,28,2,5,3,15,13,0,2018,Round 7
52,51,Brayden Crossley,KEYF,69,11.8,1,13,2,5,2,7,6,7,2018,Round 7
53,51,Luke Dahlhaus,FWD,102,14.1,0,29,3,5,3,13,16,0,2018,Round 7
54,51,Paddy Dow,FWD,74,7.5,1,15,2,5,5,11,4,0,2018,Round 7
55,51,Jarrod Garlett,FWD,63,6.5,0,10,6,5,2,10,0,0,2018,Round 7
56,51,Nick Haynes,DEF,99,11.9,0,19,10,5,0,11,8,0,2018,Round 7
57,51,Dyson Heppell,MID,114,10.6,1,28,6,5,4,13,15,0,2018,Round 7
58,51,Dan Houston,DEF,101,9.5,0,24,7,5,0,15,9,0,2018,Round 7
59,51,Dougal Howard,KEYD,56,12,0,13,3,5,1,7,6,0,2018,Round 7
60,51,Ben Long,FWD,65,12.9,2,14,3,5,0,5,9,0,2018,Round 7
61,51,Kamdyn McIntosh,MID,95,13.8,1,21,4,5,2,13,8,0,2018,Round 7
62,51,Jared Polec,MID,74,10.3,1,21,1,5,4,14,7,0,2018,Round 7
63,51,Dane Rampe,KEYD,46,4.2,0,11,2,5,0,6,5,0,2018,Round 7
64,51,Heath Shaw,DEF,91,7.2,0,20,6,5,1,18,2,0,2018,Round 7
65,51,Rhys Stanley,RUC,108,14.9,0,17,6,5,3,7,10,29,2018,Round 7
66,51,Dale Thomas,DEF,123,8,0,26,10,5,0,20,6,0,2018,Round 7
67,51,Maverick Weller,FWD,87,13.2,0,23,5,5,2,8,15,0,2018,Round 7
68,51,Justin Westhoff,KEYF,87,10.1,0,19,6,5,1,8,11,7,2018,Round 7
69,51,Brendan Whitecross,FWD,72,12.8,1,12,5,5,0,8,4,0,2018,Round 7
70,51,Ollie Wines,MID,76,12.3,0,22,1,5,7,8,14,0,2018,Round 7
71,51,Lewis Young,KEYD,53,13.3,0,10,3,5,0,7,3,0,2018,Round 7
72,51,Aaron Young,FWD,101,9.7,2,22,4,5,1,10,12,0,2018,Round 7
73,74,Jed Anderson,MID,86,11.8,0,24,5,4,3,9,15,0,2018,Round 7
74,74,Rory Atkins,MID,66,4.7,0,16,3,4,1,10,6,0,2018,Round 7
75,74,Zac Bailey,FWD,67,5.2,1,17,3,4,0,10,7,0,2018,Round 7
76,74,Eddie Betts,FWD,58,16.1,2,10,1,4,0,7,3,0,2018,Round 7
77,74,Jarryd Blair,FWD,64,6.8,0,16,3,4,1,8,8,0,2018,Round 7
78,74,Luke Breust,FWD,80,15.7,1,15,6,4,2,10,5,0,2018,Round 7
79,74,Dylan Buckley,FWD,37,8.1,0,7,1,4,0,3,4,0,2018,Round 7
80,74,Jack Crisp,DEF,84,10.9,0,19,5,4,0,14,5,0,2018,Round 7
81,74,Matt Crouch,MID,106,13.5,0,32,3,4,5,16,16,0,2018,Round 7
82,74,Ben Cunnington,MID,91,5.9,1,24,6,4,5,12,12,0,2018,Round 7
83,74,Patrick Dangerfield,FWD,109,16.5,2,27,5,4,2,15,12,0,2018,Round 7
84,74,Jack Darling,KEYF,114,17.9,3,18,10,4,1,13,5,0,2018,Round 7
85,74,Trent Dumont,MID,99,7.4,0,22,7,4,1,15,7,0,2018,Round 7
86,74,Oliver Florent,MID,37,-0.9,0,9,1,4,2,5,4,0,2018,Round 7
87,74,Darcy Fogarty,FWD,63,1.6,0,11,6,4,0,8,3,0,2018,Round 7
88,74,Nat Fyfe,MID,128,18.4,0,33,8,4,11,17,16,7,2018,Round 7
89,74,Michael Hibberd,DEF,104,13,0,28,4,4,1,18,10,0,2018,Round 7
90,74,Jacob Hopper,MID,56,12.1,0,17,1,4,6,5,12,0,2018,Round 7
91,74,Jarman Impey,DEF,50,6.8,1,8,2,4,0,7,1,0,2018,Round 7
92,74,Matthew Kennedy,MID,46,8,0,11,1,4,4,5,6,0,2018,Round 7
93,74,Jayden Laverde,FWD,40,1.5,0,7,3,4,0,3,4,0,2018,Round 7
94,74,Daniel Lloyd,FWD,55,10.1,1,11,1,4,0,5,6,0,2018,Round 7
95,74,Sam Lloyd,MID,79,18.9,1,18,1,4,1,15,3,0,2018,Round 7
96,74,Dustin Martin,MID,93,4.2,0,26,6,4,3,11,15,0,2018,Round 7
97,74,Luke McDonald,DEF,55,6.6,0,15,0,4,1,9,6,0,2018,Round 7
98,74,Ben McNiece,DEF,54,7.7,0,11,4,4,0,7,4,0,2018,Round 7
99,74,Jordan Murdoch,FWD,96,15.4,1,20,6,4,1,13,7,0,2018,Round 7
100,74,Nic Naitanui,RUC,73,13.1,0,11,2,4,5,5,6,31,2018,Round 7
101,74,Aaron Naughton,KEYD,63,16.4,0,12,5,4,0,7,5,0,2018,Round 7
102,74,Clayton Oliver,MID,107,24.7,1,36,3,4,11,8,28,0,2018,Round 7
103,74,Scott Pendlebury,MID,72,12.7,1,20,1,4,5,9,11,0,2018,Round 7
104,74,Matt Rosa,MID,85,4.4,0,24,2,4,1,13,11,0,2018,Round 7
105,74,Isaac Smith,MID,99,15.9,2,20,6,4,1,13,7,0,2018,Round 7
106,74,Dean Towers,FWD,50,1.4,1,10,3,4,1,4,6,0,2018,Round 7
107,74,Jacob Townsend,FWD,88,7.8,2,15,7,4,0,7,8,0,2018,Round 7
108,74,Elliot Yeo,MID,91,15.9,0,26,4,4,8,12,14,0,2018,Round 7
109,110,Mark Baguley,FWD,68,10.1,1,13,7,3,1,5,8,0,2018,Round 7
110,110,Travis Boak,FWD,98,10.9,0,28,7,3,1,14,14,0,2018,Round 7
111,110,Riley Bonner,DEF,71,7.2,1,20,3,3,0,11,9,0,2018,Round 7
112,110,Tom Boyd,RUC,73,4.4,0,15,4,3,3,10,5,11,2018,Round 7
113,110,Angus Brayshaw,MID,113,18.8,1,32,5,3,5,19,13,0,2018,Round 7
114,110,Ryan Burton,DEF,58,9.8,0,15,3,3,3,7,8,0,2018,Round 7
115,110,Nick Coffield,DEF,70,8.7,0,21,4,3,0,10,11,0,2018,Round 7
116,110,Stewart Crameri,FWD,64,9.4,2,11,4,3,0,8,3,0,2018,Round 7
117,110,Patrick Cripps,MID,82,14.1,0,25,3,3,5,10,15,0,2018,Round 7
118,110,Harry Cunningham,MID,34,1.8,0,9,2,3,2,4,5,0,2018,Round 7
119,110,Jordan De Goey,FWD,113,12.7,5,20,7,3,2,13,7,0,2018,Round 7
120,110,Mitch Duncan,MID,115,14.3,0,33,8,3,8,20,13,0,2018,Round 7
121,110,Zac Fisher,FWD,57,6.3,0,17,1,3,4,8,9,0,2018,Round 7
122,110,Andrew Gaff,MID,110,10.2,0,35,3,3,3,18,17,0,2018,Round 7
123,110,Jordan Gallucci,FWD,49,5.9,0,12,2,3,0,7,5,0,2018,Round 7
124,110,Jade Gresham,FWD,89,8,1,24,3,3,1,9,15,0,2018,Round 7
125,110,Jack Gunston,KEYF,61,8.4,1,12,3,3,1,8,4,0,2018,Round 7
126,110,Blake Hardwick,DEF,71,7.4,0,18,4,3,1,10,8,0,2018,Round 7
127,110,James Harmes,MID,77,15.2,1,21,4,3,4,10,11,0,2018,Round 7
128,110,Will Hayward,FWD,74,9.8,3,12,5,3,0,8,4,0,2018,Round 7
129,110,Isaac Heeney,FWD,75,10.7,0,18,6,3,3,11,7,0,2018,Round 7
130,110,Jack Henry,DEF,96,11.7,0,18,11,3,0,14,4,0,2018,Round 7
131,110,Tom Hickey,RUC,89,16.8,1,17,4,3,2,5,12,26,2018,Round 7
132,110,Jack Higgins,FWD,57,7.4,1,13,2,3,1,6,7,0,2018,Round 7
