,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Brad Ebert,MID,126,13.5,0,24,4,14,6,8,16,0,2018,Round 5
1,2,Ed Curnow,MID,132,8.5,1,25,5,12,1,12,13,0,2018,Round 5
2,3,Patrick Cripps,MID,138,13.7,0,34,5,11,8,12,22,0,2018,Round 5
3,3,Hugh Greenwood,MID,86,10.8,0,16,2,11,6,9,7,0,2018,Round 5
4,3,Jack Sinclair,MID,113,16.1,0,23,3,11,1,13,10,0,2018,Round 5
5,3,Elliot Yeo,MID,108,12.7,0,26,3,11,6,12,14,0,2018,Round 5
6,7,Lachie Fogarty,FWD,96,11.4,1,17,2,10,2,9,8,0,2018,Round 5
7,8,Jed Anderson,MID,69,11.2,0,15,0,9,5,6,9,0,2018,Round 5
8,8,Reece Conca,MID,93,12,0,21,1,9,4,12,9,0,2018,Round 5
9,8,Stephen Coniglio,MID,112,13.9,0,29,1,9,7,14,15,0,2018,Round 5
10,8,James Harmes,MID,68,4.5,1,13,1,9,3,6,7,0,2018,Round 5
11,12,Jarrod Berry,MID,119,5,0,25,9,8,4,12,13,0,2018,Round 5
12,12,Travis Boak,FWD,101,12.1,0,23,4,8,4,11,12,0,2018,Round 5
13,12,Darcy Byrne-Jones,DEF,95,1.5,0,17,7,8,1,14,3,0,2018,Round 5
14,12,Cameron Ellis-Yolmen,MID,89,12.4,0,20,3,8,5,8,12,0,2018,Round 5
15,12,Max Gawn,RUC,143,16.2,0,16,6,8,1,11,5,56,2018,Round 5
16,12,Isaac Heeney,FWD,115,15.9,1,19,8,8,1,10,9,0,2018,Round 5
17,12,George Horlin-Smith,MID,123,19,2,26,5,8,6,17,9,0,2018,Round 5
18,12,Josh P. Kennedy,MID,66,2.8,0,13,1,8,4,7,6,0,2018,Round 5
19,12,Kane Lambert,FWD,122,22.7,2,29,2,8,2,11,18,0,2018,Round 5
20,12,Ben Long,FWD,82,17.1,1,15,4,8,0,6,9,0,2018,Round 5
21,12,David Mundy,FWD,95,14.9,1,21,4,8,4,12,9,0,2018,Round 5
22,12,Jack Redden,MID,78,5.6,0,17,4,8,3,11,6,0,2018,Round 5
23,12,Christian Salem,DEF,83,6.3,0,20,1,8,3,8,12,0,2018,Round 5
24,12,Dayne Zorko,MID,55,5.8,1,10,3,8,3,6,4,0,2018,Round 5
25,26,Trent Cotchin,MID,71,12.6,1,15,2,7,2,5,10,1,2018,Round 5
26,26,Caleb Daniel,FWD,98,9,0,22,5,7,1,14,8,0,2018,Round 5
27,26,Richard Douglas,FWD,71,5.4,0,17,1,7,3,8,9,0,2018,Round 5
28,26,Robbie Gray,FWD,126,18.6,1,32,5,7,10,13,19,0,2018,Round 5
29,26,Will Hayward,FWD,56,0.8,0,7,3,7,0,5,2,0,2018,Round 5
30,26,Mitch Honeychurch,FWD,106,8.1,0,20,9,7,0,14,6,0,2018,Round 5
31,26,Neville Jetta,DEF,68,12.7,0,14,2,7,1,6,8,0,2018,Round 5
32,26,Sam Menegola,FWD,103,20.8,1,27,3,7,5,11,16,0,2018,Round 5
33,26,Tom Papley,FWD,67,1.2,0,11,2,7,3,8,3,0,2018,Round 5
34,26,Brandan Parfitt,FWD,89,14,0,23,2,7,3,9,14,0,2018,Round 5
35,26,Joel Selwood,MID,112,7,0,29,3,7,6,19,10,0,2018,Round 5
36,26,Jack Steele,MID,89,15,0,24,2,7,6,9,15,0,2018,Round 5
37,26,Tim Taranto,MID,95,12.8,0,19,6,7,3,13,6,0,2018,Round 5
38,26,Mitch Wallis,FWD,76,8.7,1,17,2,7,3,5,12,0,2018,Round 5
39,26,Brandon White,DEF,85,10.1,0,14,6,7,0,11,3,0,2018,Round 5
40,26,Jarrod Witts,RUC,97,18.1,0,16,1,7,5,7,9,27,2018,Round 5
41,26,Jack Ziebell,FWD,108,7.7,2,18,5,7,0,16,2,0,2018,Round 5
42,43,Ben Cunnington,MID,109,23.1,0,30,3,6,6,15,15,0,2018,Round 5
43,43,Brett Deledio,MID,136,25.8,2,29,8,6,1,18,11,0,2018,Round 5
44,43,Jack Higgins,FWD,85,14.3,3,14,2,6,0,7,7,0,2018,Round 5
45,43,Scott Lycett,RUC,97,16.3,1,13,4,6,3,7,6,23,2018,Round 5
46,43,Brayden Maynard,DEF,75,3.9,0,15,3,6,0,13,2,0,2018,Round 5
47,43,Toby McLean,FWD,109,9.6,1,25,7,6,2,10,15,0,2018,Round 5
48,43,Tom Mitchell,MID,83,4.9,0,19,4,6,3,11,8,0,2018,Round 5
49,43,Nic Naitanui,RUC,80,10.4,0,8,2,6,3,5,3,26,2018,Round 5
50,43,Clayton Oliver,MID,114,10.4,0,31,6,6,6,10,21,0,2018,Round 5
51,43,Luke Parker,MID,73,7.4,0,17,4,6,3,7,10,0,2018,Round 5
52,43,Andrew Phillips,RUC,65,11.8,0,6,3,6,1,5,1,24,2018,Round 5
53,43,Dion Prestia,MID,77,16.5,1,17,1,6,3,10,7,0,2018,Round 5
54,43,Luke Shuey,MID,90,14,1,24,3,6,2,12,12,0,2018,Round 5
55,43,Devon Smith,FWD,91,11.9,0,20,4,6,3,13,7,0,2018,Round 5
56,43,Callan Ward,MID,114,9.1,0,29,6,6,8,15,14,0,2018,Round 5
57,58,Andrew Brayshaw,MID,75,5.5,0,17,4,5,0,7,10,0,2018,Round 5
58,58,Mitchell Crowden,FWD,61,10.6,0,17,2,5,2,4,13,0,2018,Round 5
59,58,Tom Cutler,MID,104,15.2,0,26,5,5,1,19,7,0,2018,Round 5
60,58,Luke Dunstan,MID,78,15.4,1,19,2,5,6,11,8,0,2018,Round 5
61,58,Brendon Goddard,DEF,129,10.9,0,33,9,5,1,16,17,0,2018,Round 5
62,58,George Hewett,MID,65,9.5,1,13,2,5,4,6,7,0,2018,Round 5
63,58,Tom Hickey,RUC,94,13.3,0,18,2,5,7,7,11,29,2018,Round 5
64,58,Stephen Hill,DEF,72,8.2,1,13,5,5,0,7,6,0,2018,Round 5
65,58,Ben Jacobs,MID,63,11.9,0,19,0,5,7,5,14,0,2018,Round 5
66,58,Tim Kelly,FWD,70,12.9,1,20,0,5,4,4,16,0,2018,Round 5
67,58,Jake Lever,KEYD,90,16.5,0,18,6,5,0,13,5,0,2018,Round 5
68,58,Daniel Lloyd,FWD,53,7.1,0,11,3,5,2,4,7,0,2018,Round 5
69,58,Hugh McCluggage,MID,99,11.7,0,26,5,5,2,11,15,0,2018,Round 5
70,58,Jaeger O'Meara,MID,63,4.3,0,16,4,5,1,8,8,0,2018,Round 5
71,58,Scott Pendlebury,MID,104,19.3,0,27,6,5,4,11,16,0,2018,Round 5
72,58,Christian Petracca,FWD,69,10.2,0,19,2,5,2,12,7,0,2018,Round 5
73,58,Jack Riewoldt,KEYF,78,13.4,2,12,4,5,0,8,4,0,2018,Round 5
74,58,Dawson Simpson,RUC,81,13.1,0,8,1,5,4,3,5,37,2018,Round 5
75,58,Rhys Stanley,RUC,79,13.1,0,10,0,5,3,1,9,45,2018,Round 5
76,58,Jack Steven,MID,104,19.2,1,29,3,5,3,13,16,0,2018,Round 5
77,58,Jacob Townsend,FWD,37,3.2,0,7,2,5,0,5,2,0,2018,Round 5
78,58,Darcy Tucker,MID,79,9.9,0,17,6,5,1,10,7,0,2018,Round 5
79,58,Sam Weideman,KEYF,73,8.6,0,12,4,5,0,7,5,9,2018,Round 5
80,58,Ollie Wines,MID,89,19,1,29,2,5,6,11,18,0,2018,Round 5
81,82,Harris Andrews,KEYD,79,18.2,0,19,7,4,0,12,7,0,2018,Round 5
82,82,Jack Bowes,MID,58,2.7,0,12,4,4,1,8,4,0,2018,Round 5
83,82,Luke Breust,FWD,104,17.6,5,15,5,4,3,9,6,0,2018,Round 5
84,82,Nathan Broad,DEF,56,3.4,0,9,5,4,1,6,3,0,2018,Round 5
85,82,Adam Cerra,FWD,84,12.1,2,15,5,4,2,10,5,0,2018,Round 5
86,82,Hunter Clark,DEF,50,7.8,1,10,1,4,0,7,3,0,2018,Round 5
87,82,Charlie Curnow,KEYF,76,9.6,0,17,4,4,0,10,7,0,2018,Round 5
88,82,Luke Dahlhaus,FWD,83,12.8,0,19,7,4,4,8,11,0,2018,Round 5
89,82,Patrick Dangerfield,FWD,105,20.8,1,28,3,4,3,15,13,0,2018,Round 5
90,82,Brandon Ellis,DEF,64,5.5,0,16,4,4,0,5,11,0,2018,Round 5
91,82,Zac Fisher,FWD,97,15.1,1,27,2,4,4,15,12,0,2018,Round 5
92,82,Darcy Gardiner,KEYD,49,8,0,11,2,4,0,4,7,0,2018,Round 5
93,82,Sam Gilbert,KEYD,57,13,0,15,1,4,0,6,9,0,2018,Round 5
94,82,Jade Gresham,FWD,50,7,1,13,1,4,0,4,9,0,2018,Round 5
95,82,Shaun Grigg,MID,82,11.9,0,22,3,4,6,12,10,3,2018,Round 5
96,82,Jacob Hopper,MID,84,-2.6,0,21,5,4,1,8,13,0,2018,Round 5
97,82,Dan Houston,DEF,89,3.9,0,16,8,4,3,16,0,0,2018,Round 5
98,82,Jarman Impey,DEF,75,11.1,1,15,3,4,2,11,4,0,2018,Round 5
99,82,Jake Kelly,DEF,86,8.3,0,20,6,4,0,10,10,0,2018,Round 5
100,82,Riley Knight,FWD,34,2.8,0,9,1,4,2,2,7,0,2018,Round 5
101,82,Tom Langdon,DEF,84,10.5,0,19,5,4,0,12,7,0,2018,Round 5
