,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jack Viney,MID,121,9.6,0,32,1,11,6,14,18,0,2021,Round 18
1,2,Karl Amon,MID,131,8.7,2,26,7,10,1,14,12,0,2021,Round 18
2,2,Brandan Parfitt,MID,103,10.7,0,22,2,10,4,11,11,0,2021,Round 18
3,4,Shaun Burgoyne,DEF,78,10.9,0,13,2,9,0,10,3,0,2021,Round 18
4,4,Brad Crouch,MID,126,13.7,0,36,1,9,11,21,15,0,2021,Round 18
5,4,Willem Drew,MID,56,9.4,0,8,1,9,2,3,5,0,2021,Round 18
6,4,Jacob Hopper,MID,104,9.7,0,23,5,9,3,13,10,0,2021,Round 18
7,4,Scott Lycett,RUC,108,7.6,0,17,3,9,6,6,11,23,2021,Round 18
8,9,Taylor Adams,MID,89,9.2,0,24,1,8,5,10,14,0,2021,Round 18
9,9,Luke Dahlhaus,FWD,91,13.6,1,17,3,8,4,7,10,0,2021,Round 18
10,11,Jordan Dawson,DEF,97,6.6,0,21,4,7,3,13,8,0,2021,Round 18
11,11,Josh Dunkley,FWD,83,4.8,0,21,2,7,4,6,15,0,2021,Round 18
12,11,Jack Graham,FWD,97,20.3,2,19,3,7,3,11,8,0,2021,Round 18
13,11,Josh Kelly,MID,86,4.7,0,19,2,7,4,12,7,0,2021,Round 18
14,11,Matthew Kennedy,MID,116,10.6,1,26,7,7,6,16,10,0,2021,Round 18
15,11,Touk Miller,MID,110,21.5,0,38,2,7,9,11,27,0,2021,Round 18
16,11,Matthew Parker,FWD,68,5.2,0,12,4,7,2,10,2,0,2021,Round 18
17,11,Jy Simpkin,MID,96,15.8,0,23,3,7,7,10,13,0,2021,Round 18
18,11,Jack Steele,MID,149,16.5,1,37,8,7,4,15,22,0,2021,Round 18
19,11,Tim Taranto,FWD,108,11.8,0,27,4,7,4,18,9,0,2021,Round 18
20,11,Tarryn Thomas,FWD,126,9.5,1,23,9,7,3,16,7,0,2021,Round 18
21,22,Brayden Fiorini,MID,109,11.7,0,32,4,6,7,13,19,0,2021,Round 18
22,22,George Hewett,DEF,95,22.4,0,30,2,6,9,10,20,0,2021,Round 18
23,22,Ben Keays,MID,128,12.8,2,30,6,6,1,17,13,0,2021,Round 18
24,22,Jarryd Lyons,MID,103,18.9,0,27,4,6,9,11,16,0,2021,Round 18
25,22,Jack Mahony,FWD,60,11.3,1,9,2,6,1,4,5,0,2021,Round 18
26,22,Daniel McStay,KEYF,55,9.3,2,5,4,6,0,3,2,1,2021,Round 18
27,22,Tom Mitchell,MID,144,16.5,1,39,6,6,6,22,17,0,2021,Round 18
28,22,Dylan Moore,FWD,62,16.8,1,12,1,6,1,4,8,0,2021,Round 18
29,22,Jaeger O'Meara,MID,92,13.5,0,25,1,6,5,13,12,0,2021,Round 18
30,22,Clayton Oliver,MID,126,17.7,0,35,6,6,9,19,16,0,2021,Round 18
31,22,Darcy Parish,MID,128,15.4,0,34,6,6,8,17,17,0,2021,Round 18
32,22,Luke Parker,MID,117,15.2,1,31,4,6,9,14,17,0,2021,Round 18
33,22,Sam Powell-Pepper,FWD,66,7.8,0,15,1,6,1,8,7,0,2021,Round 18
34,22,Harry Schoenberg,MID,113,12.8,1,24,8,6,6,15,9,0,2021,Round 18
35,22,Liam Shiels,MID,84,12.3,0,24,3,6,4,18,6,0,2021,Round 18
36,37,Noah Anderson,MID,78,8.8,0,23,1,5,5,9,14,0,2021,Round 18
37,37,Marcus Bontempelli,MID,105,10.4,0,36,2,5,9,17,19,0,2021,Round 18
38,37,Lachlan Bramble,DEF,73,10.4,0,18,2,5,2,10,8,0,2021,Round 18
39,37,Luke Breust,FWD,86,9.6,3,14,3,5,0,9,5,0,2021,Round 18
40,37,Darcy Byrne-Jones,DEF,61,4.6,0,18,2,5,1,7,11,0,2021,Round 18
41,37,Brad Close,FWD,73,12.3,1,12,5,5,1,7,5,0,2021,Round 18
42,37,Tom Cole,DEF,74,8.2,0,13,6,5,0,10,3,0,2021,Round 18
43,37,Stephen Coniglio,FWD,64,10.8,0,19,1,5,7,6,13,0,2021,Round 18
44,37,Trent Cotchin,MID,84,4.6,0,22,4,5,3,11,11,0,2021,Round 18
45,37,James Cousins,FWD,76,19.5,0,20,1,5,3,13,7,0,2021,Round 18
46,37,Jack Darling,KEYF,68,16.7,1,12,4,5,0,6,6,0,2021,Round 18
47,37,Sam Flanders,FWD,46,7.1,0,9,0,5,2,5,4,0,2021,Round 18
48,37,Sam Frost,KEYD,73,5.2,0,14,4,5,0,12,2,0,2021,Round 18
49,37,Nat Fyfe,MID,64,10.4,0,19,1,5,6,11,8,0,2021,Round 18
50,37,Cale Hooker,KEYF,73,4,1,12,6,5,0,8,4,1,2021,Round 18
51,37,Zak Jones,MID,62,5.9,0,14,2,5,3,6,8,0,2021,Round 18
52,37,Tim Kelly,MID,94,11.6,0,26,3,5,6,15,11,0,2021,Round 18
53,37,Peter Ladhams,RUC,64,4.5,0,12,1,5,1,7,5,10,2021,Round 18
54,37,Rowan Marshall,RUC,122,19.9,2,19,6,5,2,14,5,16,2021,Round 18
55,37,Jack Martin,FWD,107,14.1,1,18,11,5,1,12,6,0,2021,Round 18
56,37,Brayden Maynard,DEF,59,9.8,0,13,2,5,2,10,3,0,2021,Round 18
57,37,Jack Payne,KEYD,91,9.4,0,16,9,5,0,12,4,0,2021,Round 18
58,37,Scott Pendlebury,MID,81,3.9,0,18,4,5,2,11,7,0,2021,Round 18
59,37,Luke Shuey,MID,62,10,0,16,1,5,4,11,5,0,2021,Round 18
60,37,Sam Walsh,MID,155,24.6,1,39,9,5,5,23,16,0,2021,Round 18
61,37,Ollie Wines,MID,140,24.3,1,36,5,5,11,22,14,0,2021,Round 18
62,37,Cameron Zurhaar,FWD,78,1.9,1,13,5,5,0,10,3,0,2021,Round 18
63,64,Blake Acres,MID,60,-1.6,0,13,4,4,1,7,6,1,2021,Round 18
