,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Jack Redden,MID,119,17.1,1,22,2,12,4,11,11,0,2013,Round 8
1,2,Kieren Jack,MID,138,13.2,1,33,2,11,6,15,18,0,2013,Round 8
2,2,Josh P. Kennedy,MID,135,21.2,0,29,6,11,6,13,16,0,2013,Round 8
3,2,Matthew Priddis,MID,104,12.7,0,21,2,11,6,9,12,0,2013,Round 8
4,5,Jaryd Cachia,MID,91,4.2,0,16,4,10,1,8,8,0,2013,Round 8
5,5,Nathan Foley,MID,64,3.8,0,13,1,10,5,4,9,0,2013,Round 8
6,5,Mitch Golby,DEF,88,10.9,0,14,4,10,3,7,7,0,2013,Round 8
7,5,Luke Parker,MID,115,11,0,22,6,10,3,13,9,0,2013,Round 8
8,5,Dean Terlich,DEF,120,5.6,0,21,7,10,1,14,7,0,2013,Round 8
9,5,Matt de Boer,FWD,111,13.1,0,19,6,10,1,13,6,0,2013,Round 8
10,11,Taylor Adams,MID,126,11.9,1,26,5,9,6,16,10,0,2013,Round 8
11,11,Chris Masten,MID,91,12.5,1,17,2,9,3,11,6,0,2013,Round 8
12,11,Devon Smith,FWD,89,10.2,0,18,2,9,5,10,8,1,2013,Round 8
13,14,Kane Cornes,MID,103,8.6,0,23,5,8,3,13,10,0,2013,Round 8
14,14,Darren Jolly,RUC,91,8.4,0,12,5,8,4,6,6,26,2013,Round 8
15,14,David Mundy,MID,105,9.7,0,24,5,8,2,11,13,1,2013,Round 8
16,14,Ryan O'Keefe,MID,96,3.2,0,22,5,8,6,13,9,0,2013,Round 8
17,18,Michael Barlow,MID,123,13.1,0,28,7,7,6,14,14,3,2013,Round 8
18,18,Tom Bell,MID,81,12.7,2,15,1,7,4,7,8,0,2013,Round 8
19,18,Ben Cunnington,MID,105,10.7,1,21,5,7,9,14,7,0,2013,Round 8
20,18,Ed Curnow,MID,78,10.6,0,17,4,7,7,7,10,0,2013,Round 8
21,18,Jack Darling,KEYF,69,5.2,1,7,3,7,0,7,0,0,2013,Round 8
22,18,Robbie Gray,FWD,81,21.5,2,16,0,7,7,6,10,0,2013,Round 8
23,18,Hamish Hartlett,MID,59,10.7,0,14,0,7,3,7,7,1,2013,Round 8
24,18,Heath Hocking,MID,109,12.1,1,23,5,7,7,11,12,0,2013,Round 8
25,18,Nick Kommer,FWD,61,0.5,0,9,3,7,1,6,3,0,2013,Round 8
26,18,Anthony Miles,MID,103,4.9,1,18,6,7,0,13,5,0,2013,Round 8
27,18,Brent Moloney,MID,77,14.3,1,15,2,7,6,9,6,0,2013,Round 8
28,18,Shane Mumford,RUC,70,6.1,0,6,2,7,1,3,3,22,2013,Round 8
29,18,Cameron O'Shea,DEF,74,8.4,0,14,3,7,1,8,6,0,2013,Round 8
30,18,Tom Scully,MID,100,10.1,1,20,7,7,3,7,13,0,2013,Round 8
31,18,Dylan Shiel,MID,64,5.5,0,13,2,7,2,4,9,0,2013,Round 8
32,18,Jack Ziebell,MID,92,11.5,1,17,6,7,3,12,5,0,2013,Round 8
33,34,David Armitage,MID,72,13,1,16,1,6,2,6,10,0,2013,Round 8
34,34,Luke Ball,MID,72,7.5,0,15,4,6,4,8,7,0,2013,Round 8
35,34,Jared Brennan,MID,73,8.9,0,12,5,6,4,8,4,2,2013,Round 8
36,34,Brad Ebert,MID,99,13.4,1,19,5,6,1,13,6,1,2013,Round 8
37,34,Nat Fyfe,MID,116,18.6,2,23,5,6,7,16,7,2,2013,Round 8
38,34,Colin Garland,DEF,64,9.4,0,12,3,6,0,10,2,0,2013,Round 8
39,34,Jarryn Geary,DEF,68,8.1,0,15,5,6,1,7,8,0,2013,Round 8
40,34,Darren Glass,KEYD,58,15.3,0,9,3,6,0,6,3,1,2013,Round 8
41,34,Shaun Grigg,MID,108,-1.7,0,24,8,6,3,13,11,1,2013,Round 8
42,34,James Magner,MID,77,9.6,0,20,1,6,7,10,10,0,2013,Round 8
43,34,Danyle Pearce,MID,91,11.7,0,21,5,6,3,13,8,0,2013,Round 8
44,34,Liam Shiels,MID,92,6.5,1,19,5,6,2,11,8,0,2013,Round 8
45,34,Callan Ward,MID,89,17.5,0,25,2,6,5,14,11,0,2013,Round 8
46,34,Dayne Zorko,FWD,103,23.8,3,19,3,6,1,13,6,0,2013,Round 8
47,48,Gary Ablett,MID,135,9.7,0,31,9,5,1,23,8,0,2013,Round 8
48,48,Jimmy Bartel,DEF,119,13,2,23,8,5,2,18,5,1,2013,Round 8
49,48,Jarryd Blair,FWD,97,10,0,23,7,5,1,10,13,0,2013,Round 8
50,48,Matthew Broadbent,DEF,64,3.9,0,13,4,5,0,9,4,0,2013,Round 8
51,48,Greg Broughton,DEF,86,9.7,0,20,6,5,3,13,7,0,2013,Round 8
52,48,Brett Deledio,MID,124,13.9,1,27,7,5,6,19,8,0,2013,Round 8
53,48,Kane Lucas,MID,87,5.9,0,21,5,5,3,12,9,0,2013,Round 8
54,48,Dustin Martin,FWD,88,15.6,3,17,3,5,4,13,4,0,2013,Round 8
55,48,Ben McGlynn,FWD,85,13.5,2,14,5,5,1,10,4,0,2013,Round 8
56,48,Brock McLean,MID,79,9.7,0,17,5,5,6,11,6,0,2013,Round 8
57,48,Tim Mohr,KEYD,62,5.3,0,13,3,5,0,9,4,0,2013,Round 8
