,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Liam Picken,MID,71,3.3,0,13,0,11,0,4,9,0,2012,Round 13
1,2,Paul Chapman,FWD,118,16.4,2,20,5,9,2,13,7,0,2012,Round 13
2,2,Kieren Jack,MID,104,19.3,2,20,2,9,5,12,8,0,2012,Round 13
3,4,Ryan Griffen,MID,91,16.3,0,22,1,8,5,11,11,0,2012,Round 13
4,4,James Kelly,MID,88,14.8,0,19,2,8,5,12,7,0,2012,Round 13
5,4,Nick Lower,MID,118,12.2,0,31,3,8,7,16,15,0,2012,Round 13
6,4,Alan Toovey,DEF,50,9.1,0,8,0,8,0,3,5,0,2012,Round 13
7,8,Jude Bolton,FWD,96,16.9,1,23,1,7,8,11,12,0,2012,Round 13
8,8,Steve Johnson,FWD,86,9.2,0,18,4,7,4,12,6,0,2012,Round 13
9,8,James Magner,MID,70,4.7,0,16,2,7,0,9,7,0,2012,Round 13
10,8,James McDonald,MID,77,3.9,0,16,1,7,1,10,6,0,2012,Round 13
11,8,Brent Stanton,MID,118,7.1,0,29,5,7,5,21,8,0,2012,Round 13
12,8,Callan Ward,MID,111,11.6,0,27,8,7,4,18,9,1,2012,Round 13
13,14,Taylor Adams,FWD,96,14.4,1,25,2,6,7,13,12,0,2012,Round 13
14,14,Simon Black,MID,85,21.2,0,23,2,6,5,8,15,0,2012,Round 13
15,14,Joel Corey,MID,91,8.7,0,25,4,6,6,13,12,1,2012,Round 13
16,14,Ashton Hams,FWD,92,9,2,14,6,6,1,7,7,0,2012,Round 13
17,14,Ryan Lester,DEF,54,4.4,0,10,2,6,0,4,6,0,2012,Round 13
18,14,Shane Mumford,RUC,77,12,0,10,1,6,3,3,7,23,2012,Round 13
19,14,Tendai Mzungu,MID,63,4.9,0,13,2,6,2,9,4,0,2012,Round 13
20,14,Jack Redden,MID,128,20.3,1,32,6,6,7,14,18,0,2012,Round 13
21,14,Dale Thomas,FWD,82,11.6,0,21,3,6,3,9,12,0,2012,Round 13
22,23,Jed Adcock,DEF,66,8.4,0,17,2,5,1,9,8,0,2012,Round 13
23,23,Jarryd Blair,FWD,90,16.4,2,20,3,5,5,8,12,0,2012,Round 13
24,23,Zac Clarke,RUC,98,13.5,2,15,5,5,2,11,4,11,2012,Round 13
25,23,Aaron Davey,FWD,69,12.4,2,13,3,5,0,7,6,0,2012,Round 13
26,23,Tory Dickson,FWD,86,6.4,1,18,5,5,0,7,11,0,2012,Round 13
27,23,Lynden Dunn,DEF,96,11.9,0,22,7,5,1,12,10,0,2012,Round 13
28,23,Colin Garland,DEF,84,18.9,3,10,6,5,0,8,2,0,2012,Round 13
29,23,Josh Hill,FWD,64,10.8,2,8,3,5,0,6,2,0,2012,Round 13
30,23,Cale Hooker,KEYD,70,8.8,0,15,5,5,0,5,10,0,2012,Round 13
31,23,Ben Hudson,RUC,72,4.3,0,7,5,5,0,3,4,23,2012,Round 13
32,23,Alex Johnson,DEF,89,12.7,0,18,7,5,0,11,7,0,2012,Round 13
33,23,Joel Macdonald,DEF,74,7.2,0,16,6,5,0,9,7,0,2012,Round 13
34,23,Nick Maxwell,DEF,89,11.9,0,21,6,5,1,11,10,1,2012,Round 13
35,23,Scott McMahon,DEF,75,7.6,0,14,5,5,2,10,4,0,2012,Round 13
36,23,Brent Moloney,MID,66,6.3,0,17,2,5,4,6,11,0,2012,Round 13
37,23,David Mundy,MID,79,5.5,0,17,3,5,2,14,3,0,2012,Round 13
38,23,Ryan O'Keefe,MID,93,10.7,0,27,2,5,5,15,12,0,2012,Round 13
39,23,Matthew Priddis,MID,83,13.4,0,26,2,5,3,7,19,0,2012,Round 13
40,23,Sam Reid,KEYF,62,9.5,2,8,2,5,0,6,2,0,2012,Round 13
41,23,Tom Scully,MID,76,7.8,0,19,4,5,2,6,13,0,2012,Round 13
42,23,Joel Selwood,MID,100,18.4,1,25,3,5,7,18,7,1,2012,Round 13
43,23,Clay Smith,MID,61,1.8,0,12,3,5,0,7,5,0,2012,Round 13
44,23,Nick Smith,DEF,87,10.1,0,19,6,5,4,10,9,0,2012,Round 13
45,23,Scott Thompson,MID,107,3,0,28,5,5,8,20,8,0,2012,Round 13
46,23,Nathan Van Berlo,MID,57,5.7,0,11,3,5,1,6,5,0,2012,Round 13
47,23,Mitch Wallis,MID,64,5.3,0,17,1,5,1,7,10,0,2012,Round 13
48,23,Sharrod Wellingham,FWD,79,10.9,0,16,5,5,4,10,6,0,2012,Round 13
49,23,Dayne Zorko,MID,120,19,0,29,8,5,5,17,12,0,2012,Round 13
50,23,Matt de Boer,FWD,90,19.3,1,26,0,5,10,11,15,0,2012,Round 13
51,52,Allen Christensen,FWD,51,6.3,0,12,1,4,1,8,4,0,2012,Round 13
52,52,Adam Cooney,MID,58,0.9,0,12,4,4,0,8,4,0,2012,Round 13
53,52,Luke Dahlhaus,FWD,70,0.3,0,20,1,4,1,8,12,0,2012,Round 13
54,52,Phil Davis,KEYD,86,9.3,0,16,8,4,1,13,3,0,2012,Round 13
55,52,Courtenay Dempsey,DEF,82,7.3,0,20,6,4,1,9,11,0,2012,Round 13
56,52,Richard Douglas,MID,88,11.9,1,17,7,4,2,13,4,0,2012,Round 13
57,52,Jamie Elliott,FWD,87,6.6,0,15,9,4,0,12,3,0,2012,Round 13
58,52,Andrew Gaff,MID,85,11.3,0,22,3,4,2,16,6,0,2012,Round 13
59,52,Kieran Harper,FWD,49,5.4,1,9,2,4,0,4,5,0,2012,Round 13
60,52,Jeremy Howe,FWD,92,9.2,1,19,7,4,2,11,8,1,2012,Round 13
61,52,Jordie McKenzie,MID,71,8.4,0,21,1,4,6,11,10,0,2012,Round 13
62,52,Daniel Nicholson,DEF,85,9.4,0,22,4,4,0,13,9,0,2012,Round 13
63,52,Rhys Palmer,MID,84,12.4,0,23,3,4,2,10,13,1,2012,Round 13
64,52,Brent Reilly,DEF,84,8.9,0,18,6,4,0,14,4,0,2012,Round 13
65,52,Daniel Rich,MID,109,18.4,2,22,7,4,3,15,7,0,2012,Round 13
66,52,Matt Rosa,MID,77,7.7,0,22,5,4,2,8,14,0,2012,Round 13
67,52,Jordan Roughead,KEYD,86,5.9,1,13,4,4,1,6,7,17,2012,Round 13
68,52,Dylan Shiel,MID,89,13.1,0,21,7,4,2,12,9,0,2012,Round 13
69,52,Rory Sloane,MID,82,16.2,1,21,4,4,4,9,12,0,2012,Round 13
70,52,Nicholas Suban,DEF,67,3.7,0,14,3,4,0,13,1,0,2012,Round 13
71,52,Andrew Swallow,MID,72,17,0,19,3,4,5,8,11,0,2012,Round 13
72,52,Beau Waters,DEF,126,9.6,0,29,14,4,0,19,10,0,2012,Round 13
73,52,Marley Williams,DEF,61,10,0,13,2,4,0,13,0,0,2012,Round 13
74,52,David Wojcinski,DEF,65,5.6,0,17,3,4,2,9,8,0,2012,Round 13
75,76,Dylan Addison,DEF,52,7.8,0,11,4,3,0,6,5,0,2012,Round 13
76,76,Shaun Atley,DEF,89,11.3,0,23,6,3,1,12,11,0,2012,Round 13
77,76,Michael Barlow,MID,100,10.4,1,28,4,3,3,13,15,1,2012,Round 13
78,76,Jimmy Bartel,MID,111,12.2,0,27,9,3,1,19,8,1,2012,Round 13
79,76,Dayne Beams,MID,117,26.5,3,34,1,3,6,18,16,0,2012,Round 13
80,76,Craig Bird,FWD,73,4.2,0,15,6,3,0,12,3,0,2012,Round 13
81,76,Tomas Bugg,DEF,46,8.6,1,9,2,3,1,7,2,0,2012,Round 13
82,76,Jeremy Cameron,KEYF,64,20,3,13,3,3,0,6,7,0,2012,Round 13
83,76,Ayce Cordy,KEYF,35,4.9,0,8,2,3,0,4,4,0,2012,Round 13
84,76,Stewart Crameri,KEYF,73,12.7,2,14,4,3,0,8,6,0,2012,Round 13
85,76,Daniel Cross,MID,100,17.4,1,24,7,3,5,12,12,1,2012,Round 13
86,76,Ben Cunnington,MID,29,-0.4,0,5,2,3,1,1,4,0,2012,Round 13
87,76,Patrick Dangerfield,MID,100,13.9,1,25,6,3,2,15,10,1,2012,Round 13
88,76,Cory Dell'Olio,FWD,57,5,2,8,3,3,0,7,1,0,2012,Round 13
89,76,Daniel Giansiracusa,FWD,66,11.7,2,14,2,3,0,7,7,0,2012,Round 13
90,76,Josh Green,FWD,33,7.3,0,6,2,3,1,3,3,0,2012,Round 13
91,76,Toby Greene,MID,79,10.4,1,21,2,3,6,12,9,0,2012,Round 13
92,76,Jack Grimes,MID,89,6.5,0,26,4,3,3,16,10,0,2012,Round 13
93,76,Ryan Harwood,DEF,68,9.7,0,18,5,3,0,11,7,0,2012,Round 13
94,76,Heath Hocking,MID,53,7.3,0,15,2,3,2,7,8,0,2012,Round 13
95,76,Jack Hombsch,KEYD,67,5.9,0,15,5,3,1,10,5,0,2012,Round 13
96,76,Ben Howlett,MID,62,14,0,19,2,3,4,9,10,0,2012,Round 13
97,76,Taylor Hunt,MID,59,7.8,1,15,1,3,0,8,7,0,2012,Round 13
98,76,Shannon Hurn,DEF,86,18.9,0,21,6,3,1,14,7,0,2012,Round 13
99,76,Garrick Ibbotson,DEF,95,12.9,0,21,10,3,0,15,6,0,2012,Round 13
100,76,Nathan Jones,MID,98,16.4,0,33,1,3,7,17,16,0,2012,Round 13
101,76,Josh P. Kennedy,MID,76,17.4,1,21,2,3,7,9,12,0,2012,Round 13
102,76,Tom Liberatore,MID,91,13.6,0,29,3,3,9,12,17,0,2012,Round 13
103,76,Quinten Lynch,KEYF,84,15.9,2,16,6,3,1,10,6,0,2012,Round 13
104,76,David Mackay,MID,62,8.6,0,13,5,3,1,8,5,0,2012,Round 13
105,76,Marty Mattner,DEF,66,11.2,0,18,3,3,0,12,6,0,2012,Round 13
106,76,Chris Mayne,FWD,102,21.6,4,17,7,3,0,10,7,0,2012,Round 13
107,76,Tom McDonald,KEYD,81,11.5,0,26,4,3,1,6,20,0,2012,Round 13
108,76,Patrick McGinnity,MID,35,3.7,0,9,1,3,0,2,7,0,2012,Round 13
109,76,Ben McGlynn,FWD,75,9.1,2,17,2,3,1,10,7,0,2012,Round 13
110,76,Niall McKeever,KEYD,43,6.2,0,11,3,3,0,2,9,0,2012,Round 13
111,76,Daniel Merrett,KEYF,91,13.7,4,13,7,3,1,10,3,3,2012,Round 13
112,76,Nic Naitanui,RUC,67,11.5,1,11,3,3,2,4,7,15,2012,Round 13
113,76,Joel Patfull,KEYD,48,7.7,0,11,3,3,1,5,6,0,2012,Round 13
114,76,Clancee Pearce,MID,79,8.9,0,20,4,3,0,13,7,0,2012,Round 13
115,76,Drew Petrie,KEYF,87,10.9,2,12,8,3,1,10,2,3,2012,Round 13
116,76,Andrew Raines,MID,61,3,1,21,0,3,1,8,13,0,2012,Round 13
117,76,Tom Rockliff,MID,144,17.8,2,41,8,3,5,20,21,0,2012,Round 13
118,76,Scott Selwood,MID,60,8.2,0,17,3,3,3,8,9,0,2012,Round 13
119,76,Heath Shaw,DEF,81,11.6,0,21,4,3,0,15,6,0,2012,Round 13
120,76,Luke Shuey,MID,93,10.1,0,26,4,3,3,16,10,0,2012,Round 13
121,76,Harry Taylor,KEYD,87,11.2,0,19,8,3,1,11,8,1,2012,Round 13
122,76,Lindsay Thomas,FWD,92,13.8,3,15,6,3,0,14,1,0,2012,Round 13
123,76,Adam Treloar,MID,89,11.3,0,26,5,3,3,13,13,0,2012,Round 13
124,76,Jack Trengove,MID,83,9.6,1,18,6,3,1,10,8,1,2012,Round 13
125,76,Jobe Watson,MID,101,22.2,1,27,5,3,7,13,14,0,2012,Round 13
126,127,Leigh Adams,FWD,107,20.4,3,26,4,2,4,14,12,0,2012,Round 13
127,127,Liam Anthony,MID,58,12.2,0,18,2,2,5,7,11,0,2012,Round 13
128,127,Matthew Boyd,MID,73,12,0,21,4,2,6,12,9,1,2012,Round 13
129,127,Jacob Brennan,DEF,47,3.4,0,11,3,2,0,7,4,0,2012,Round 13
130,127,Greg Broughton,DEF,57,13.4,2,11,3,2,0,5,6,0,2012,Round 13
131,127,Jonathan Brown,KEYF,85,8.7,0,15,11,2,0,12,3,0,2012,Round 13
132,127,Jake Carlisle,KEYD,63,16.2,0,15,6,2,1,6,9,0,2012,Round 13
133,127,Travis Cloke,KEYF,85,22.8,5,11,6,2,0,9,2,0,2012,Round 13
134,127,Ryan Crowley,MID,58,5.4,0,15,4,2,3,10,5,0,2012,Round 13
135,127,Jack Darling,KEYF,65,7.4,2,12,5,2,0,8,4,0,2012,Round 13
136,127,Mitch Duncan,MID,59,8.5,0,16,2,2,2,11,5,1,2012,Round 13
137,127,Shaun Edwards,DEF,69,9,0,21,3,2,2,13,8,0,2012,Round 13
138,127,Alex Fasolo,FWD,78,11.8,2,16,6,2,0,11,5,0,2012,Round 13
139,127,Dustin Fletcher,KEYD,54,10.6,0,12,4,2,0,11,1,0,2012,Round 13
140,127,James Frawley,KEYD,60,10.1,0,16,5,2,0,13,3,0,2012,Round 13
141,127,Darren Glass,KEYD,45,7.6,0,11,5,2,0,3,8,0,2012,Round 13
142,127,Mitch Golby,DEF,72,11.5,0,22,5,2,0,11,11,0,2012,Round 13
143,127,Tyson Goldsack,FWD,41,2.7,0,10,1,2,0,4,6,0,2012,Round 13
