,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Luke Breust,FWD,79,9.5,2,11,1,11,0,5,6,0,2012,Round 19
1,1,Ryan O'Keefe,MID,93,6.7,0,18,2,11,3,9,9,0,2012,Round 19
2,1,Joel Selwood,MID,129,17.2,0,29,5,11,9,13,16,1,2012,Round 19
3,4,Jimmy Bartel,MID,98,11.2,0,15,7,9,1,11,4,0,2012,Round 19
4,4,Jamie Elliott,FWD,84,6.7,0,15,3,9,1,7,8,0,2012,Round 19
5,4,Cruize Garlett,MID,109,16.3,1,22,4,9,7,10,12,0,2012,Round 19
6,4,Liam Shiels,MID,83,9.5,0,15,2,9,2,11,4,0,2012,Round 19
7,4,Clay Smith,MID,75,9.5,0,13,2,9,1,8,5,0,2012,Round 19
8,4,Dayne Zorko,MID,104,16.6,2,19,4,9,2,8,11,0,2012,Round 19
9,10,Matthew Boyd,MID,115,17,0,34,0,8,9,14,20,1,2012,Round 19
10,10,Karmichael Hunt,MID,56,12.6,0,12,1,8,3,2,10,0,2012,Round 19
11,10,Kieren Jack,MID,97,17.6,1,26,0,8,4,16,10,0,2012,Round 19
12,10,Tom Liberatore,MID,105,8.2,0,24,5,8,6,12,12,0,2012,Round 19
13,10,Brock McLean,MID,124,10.9,0,29,5,8,2,16,13,0,2012,Round 19
14,10,Matthew Priddis,MID,83,9.2,0,19,5,8,5,4,15,0,2012,Round 19
15,10,Callan Ward,MID,126,15.2,0,29,5,8,4,15,14,2,2012,Round 19
16,17,Gary Ablett,MID,130,23.6,1,33,3,7,10,21,12,0,2012,Round 19
17,17,Tom Bell,MID,73,9.3,0,17,2,7,6,11,6,0,2012,Round 19
18,17,Trent Cotchin,MID,103,17.1,1,21,3,7,7,18,3,0,2012,Round 19
19,17,Nick Dal Santo,MID,116,19.4,2,25,4,7,4,14,11,0,2012,Round 19
20,17,Paul Duffield,DEF,87,10.8,0,16,7,7,1,11,5,0,2012,Round 19
21,17,Ryan Griffen,MID,104,9.2,0,29,4,7,4,10,19,2,2012,Round 19
22,17,Kieran Harper,FWD,77,13.7,2,12,2,7,3,9,3,0,2012,Round 19
23,17,James Kelly,MID,86,16.2,0,23,2,7,10,11,12,0,2012,Round 19
24,17,Jobe Watson,MID,115,13.4,1,31,1,7,7,13,18,0,2012,Round 19
25,26,Rohan Bail,MID,83,5.3,1,15,5,6,1,7,8,1,2012,Round 19
26,26,Ryan Bastinac,MID,116,16.5,0,31,4,6,1,17,14,0,2012,Round 19
27,26,Andrew Carrazzo,MID,76,14.1,0,19,3,6,1,7,12,0,2012,Round 19
28,26,Chris Dawes,KEYF,92,6.7,2,13,5,6,1,8,5,3,2012,Round 19
29,26,Michael Doughty,DEF,75,4,0,13,6,6,2,9,4,0,2012,Round 19
30,26,Bryce Gibbs,MID,133,8.5,1,30,7,6,4,21,9,2,2012,Round 19
31,26,Todd Goldstein,RUC,93,10.3,0,9,3,6,1,5,4,37,2012,Round 19
32,26,Jack Grimes,MID,103,12.5,0,23,8,6,1,10,13,0,2012,Round 19
33,26,Stephen Hill,MID,77,13.5,0,14,4,6,4,12,2,0,2012,Round 19
34,26,Daniel Jackson,MID,96,17.4,2,19,4,6,4,12,7,1,2012,Round 19
35,26,Darren Jolly,RUC,153,19.3,2,21,10,6,2,9,12,37,2012,Round 19
36,26,Clinton Jones,MID,73,3.6,0,16,4,6,1,6,10,0,2012,Round 19
37,26,Nathan Lovett-Murray,MID,93,8.1,0,21,5,6,3,13,8,1,2012,Round 19
38,26,Ivan Maric,RUC,121,26.1,1,16,3,6,7,7,9,41,2012,Round 19
39,26,Ben McEvoy,RUC,120,14.9,1,16,7,6,1,6,10,29,2012,Round 19
40,26,David Mundy,MID,124,15.6,1,28,5,6,7,22,6,0,2012,Round 19
41,26,Jared Petrenko,FWD,55,3.1,0,11,2,6,1,7,4,0,2012,Round 19
42,26,Jack Redden,MID,93,10.8,1,23,4,6,6,10,13,0,2012,Round 19
43,26,Cyril Rioli,FWD,97,21.2,2,19,2,6,1,14,5,0,2012,Round 19
44,26,Scott Selwood,MID,105,4.4,0,24,8,6,3,15,9,0,2012,Round 19
45,26,Isaac Smith,MID,76,9.5,0,12,5,6,0,9,3,3,2012,Round 19
46,26,Devon Smith,FWD,107,7.7,2,21,8,6,1,12,9,0,2012,Round 19
47,26,Andrew Swallow,MID,93,12.1,0,26,3,6,5,12,14,0,2012,Round 19
48,26,Scott Thompson,MID,83,12.1,0,23,1,6,8,12,11,0,2012,Round 19
49,50,Jed Adcock,DEF,80,12,0,19,4,5,1,9,10,0,2012,Round 19
50,50,Michael Barlow,MID,121,7.7,0,31,4,5,5,23,8,1,2012,Round 19
51,50,Eddie Betts,FWD,56,4.6,0,12,3,5,1,4,8,0,2012,Round 19
52,50,Andrew Collins,FWD,57,5.6,0,13,3,5,1,8,5,0,2012,Round 19
53,50,Reece Conca,MID,111,10.1,0,30,7,5,6,18,12,0,2012,Round 19
54,50,Tory Dickson,FWD,81,17.1,2,17,3,5,0,7,10,0,2012,Round 19
