,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Brad Crouch,MID,128,6.9,0,25,2,16,3,10,15,0,2019,Round 17
1,2,Josh Dunkley,MID,189,23.3,2,39,6,15,9,22,17,0,2019,Round 17
2,3,Dylan Clarke,MID,81,9.3,0,13,2,12,2,4,9,0,2019,Round 17
3,3,James Rowbottom,FWD,77,12.9,1,12,0,12,3,4,8,0,2019,Round 17
4,5,Ed Curnow,MID,111,15.1,0,28,2,10,9,14,14,0,2019,Round 17
5,5,Josh P. Kennedy,MID,98,11.4,0,23,2,10,6,8,15,0,2019,Round 17
6,7,Hunter Clark,DEF,119,10.6,0,25,7,9,1,13,12,0,2019,Round 17
7,7,Trent Cotchin,MID,95,13.2,0,20,3,9,4,9,11,0,2019,Round 17
8,7,Jack Crisp,DEF,110,12.9,0,30,3,9,6,10,20,0,2019,Round 17
9,7,Jarryd Lyons,MID,140,19.4,1,36,1,9,9,25,11,0,2019,Round 17
10,7,Darcy MacPherson,FWD,108,6.8,1,18,6,9,3,14,4,0,2019,Round 17
11,7,Will Setterfield,MID,82,5.3,0,13,2,9,1,10,3,0,2019,Round 17
12,13,Jack Billings,MID,112,7.1,0,24,5,8,2,17,7,0,2019,Round 17
13,13,Andrew Brayshaw,FWD,82,11.5,0,17,3,8,2,7,10,0,2019,Round 17
14,13,Luke Breust,FWD,92,19.4,3,12,3,8,2,7,5,0,2019,Round 17
15,13,Patrick Cripps,MID,94,12.1,0,28,1,8,8,9,19,0,2019,Round 17
16,13,Nat Fyfe,MID,128,22.3,3,24,6,8,5,13,11,0,2019,Round 17
17,13,Hugh Greenwood,FWD,115,8,1,22,7,8,4,13,9,0,2019,Round 17
18,13,Brodie Grundy,RUC,130,16.1,0,22,4,8,6,12,10,32,2019,Round 17
19,13,Lincoln McCarthy,FWD,89,10.6,2,20,1,8,3,10,10,0,2019,Round 17
20,13,Jack Steele,MID,101,13.9,0,28,3,8,8,9,19,0,2019,Round 17
21,13,Ollie Wines,MID,131,5.7,0,32,5,8,6,19,13,0,2019,Round 17
22,13,Elliot Yeo,MID,120,22.4,2,26,4,8,6,14,12,0,2019,Round 17
23,24,Jarrod Cameron,FWD,101,14.7,4,13,5,7,2,10,3,0,2019,Round 17
24,24,Brayden Fiorini,MID,67,9.3,0,15,1,7,2,9,6,0,2019,Round 17
25,24,Hamish Hartlett,DEF,93,8.1,0,19,3,7,1,15,4,0,2019,Round 17
26,24,George Hewett,MID,85,16.4,0,22,1,7,4,10,12,0,2019,Round 17
27,24,Tim Kelly,MID,90,17.4,1,19,3,7,4,9,10,0,2019,Round 17
28,24,Lachie Neale,MID,83,14.9,0,24,0,7,10,11,13,0,2019,Round 17
29,24,Esava Ratugolea,KEYF,86,8.4,2,13,3,7,2,8,5,2,2019,Round 17
30,24,Mitch Robinson,MID,109,21.3,1,21,5,7,3,18,3,0,2019,Round 17
31,24,Connor Rozee,FWD,65,6.5,0,13,1,7,1,6,7,0,2019,Round 17
32,24,Jack Viney,MID,113,18.1,0,30,4,7,6,15,15,0,2019,Round 17
33,34,Blake Acres,FWD,51,3.4,1,10,4,6,0,4,6,0,2019,Round 17
34,34,Shai Bolton,FWD,115,14.3,1,29,6,6,4,14,15,0,2019,Round 17
35,34,Reece Conca,MID,86,8.3,0,23,2,6,8,12,11,0,2019,Round 17
36,34,Patrick Dangerfield,MID,119,29.9,1,32,4,6,9,15,17,0,2019,Round 17
37,34,Zac Fisher,FWD,76,12.8,1,17,1,6,4,12,5,0,2019,Round 17
38,34,Toby Greene,FWD,144,18,2,34,6,6,7,22,12,0,2019,Round 17
39,34,Jade Gresham,FWD,102,12,0,28,5,6,5,16,12,0,2019,Round 17
40,34,James Harmes,MID,101,15.2,0,22,4,6,5,14,8,0,2019,Round 17
41,34,Daniel Howe,MID,88,11.1,0,18,6,6,1,10,8,0,2019,Round 17
42,34,Jarman Impey,DEF,78,4.8,0,17,3,6,1,12,5,0,2019,Round 17
43,34,Scott Lycett,RUC,74,10.9,0,10,1,6,4,6,4,32,2019,Round 17
44,34,Jack Macrae,MID,110,14,0,30,4,6,3,16,14,0,2019,Round 17
45,34,Zach Merrett,MID,114,20.4,0,34,3,6,7,11,23,0,2019,Round 17
46,34,Callum Mills,DEF,78,15,0,16,5,6,0,7,9,0,2019,Round 17
47,34,David Mundy,MID,91,8.2,0,22,4,6,5,10,12,0,2019,Round 17
48,34,Reilly O'Brien,RUC,93,8.8,1,19,1,6,9,8,11,33,2019,Round 17
