,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Scott Pendlebury,MID,128,22.3,2,24,4,11,5,11,13,0,2014,Round 15
1,1,David Swallow,MID,112,14,0,28,2,11,6,15,13,0,2014,Round 15
2,3,Kane Cornes,MID,102,11.9,0,22,3,10,3,9,13,0,2014,Round 15
3,3,Josh P. Kennedy,MID,136,21.7,2,29,5,10,5,13,16,0,2014,Round 15
4,3,Tom Rockliff,MID,122,20.2,0,28,4,10,4,18,10,1,2014,Round 15
5,3,Liam Shiels,MID,116,16.5,0,25,2,10,5,19,6,0,2014,Round 15
6,7,James Aish,MID,140,18.2,2,23,9,9,4,16,7,0,2014,Round 15
7,7,Nathan Jones,MID,101,16,0,23,1,9,6,11,12,0,2014,Round 15
8,7,Tom Liberatore,MID,57,8.2,0,12,0,9,4,5,7,1,2014,Round 15
9,7,Matthew Priddis,MID,109,10.9,0,24,3,9,6,15,9,0,2014,Round 15
10,7,Jack Redden,MID,123,3.6,0,28,5,9,5,13,15,2,2014,Round 15
11,7,Joel Selwood,MID,133,19.7,2,26,7,9,5,15,11,0,2014,Round 15
12,7,Steele Sidebottom,MID,147,29.8,2,33,6,9,7,17,16,0,2014,Round 15
13,7,Rory Sloane,MID,102,15.3,0,21,3,9,4,13,8,0,2014,Round 15
14,7,Isaac Smith,FWD,135,25.4,2,27,4,9,3,21,6,2,2014,Round 15
15,7,Andrew Swallow,MID,104,22.9,2,23,0,9,6,13,10,0,2014,Round 15
16,17,Matthew Boyd,MID,125,17.3,1,32,1,8,9,20,12,0,2014,Round 15
17,17,Luke Breust,FWD,80,20,3,12,0,8,3,8,4,0,2014,Round 15
18,17,Brad Ebert,MID,98,10.5,1,23,4,8,4,13,10,1,2014,Round 15
19,17,Jack Steven,MID,104,12.1,1,23,3,8,6,11,12,0,2014,Round 15
20,17,Bernie Vince,MID,113,14.8,1,24,4,8,9,18,6,0,2014,Round 15
21,17,Matthew White,FWD,104,11.8,1,17,7,8,3,12,5,0,2014,Round 15
22,17,Dayne Zorko,FWD,90,12.7,1,20,2,8,4,11,9,0,2014,Round 15
23,24,Jarryd Blair,FWD,69,8.6,0,16,1,7,1,5,11,0,2014,Round 15
24,24,Andrew Carrazzo,MID,64,7.4,0,16,0,7,2,4,12,0,2014,Round 15
25,24,Courtenay Dempsey,DEF,84,12,1,14,4,7,0,11,3,0,2014,Round 15
26,24,Nat Fyfe,MID,125,19.2,1,31,4,7,3,15,16,4,2014,Round 15
27,24,Jarrod Harbrow,DEF,67,7.1,0,13,3,7,1,8,5,0,2014,Round 15
28,24,Lenny Hayes,MID,82,8.2,1,15,4,7,2,6,9,3,2014,Round 15
29,24,Dyson Heppell,MID,152,10.4,0,40,6,7,4,21,19,2,2014,Round 15
30,24,Matt Jones,MID,85,6,0,16,5,7,2,8,8,0,2014,Round 15
31,24,Billy Longer,RUC,92,12.5,1,11,3,7,4,4,7,23,2014,Round 15
32,24,Brent Macaffer,MID,64,-0.7,0,11,3,7,0,7,4,0,2014,Round 15
33,24,Jarrad McVeigh,MID,83,11,0,18,3,7,3,10,8,0,2014,Round 15
34,24,Will Minson,RUC,105,18.3,1,11,2,7,3,8,3,34,2014,Round 15
35,24,Nic Naitanui,RUC,61,10.7,0,9,0,7,2,0,9,15,2014,Round 15
36,24,Jack Newnes,DEF,58,1.8,0,9,3,7,0,5,4,0,2014,Round 15
37,24,Paul Puopolo,FWD,73,10.5,0,16,0,7,4,11,5,0,2014,Round 15
38,24,Nicholas Suban,FWD,97,10.5,1,19,5,7,1,11,8,0,2014,Round 15
39,24,Scott Thompson,MID,141,21.6,1,34,7,7,7,20,14,0,2014,Round 15
40,24,Alan Toovey,DEF,86,4.4,0,20,3,7,0,9,11,0,2014,Round 15
41,24,Travis Varcoe,DEF,75,10.9,0,13,4,7,1,8,5,0,2014,Round 15
42,24,Jack Viney,MID,76,5.5,1,14,3,7,2,11,3,0,2014,Round 15
43,24,Mitch Wallis,MID,63,7.5,0,18,0,7,5,7,11,0,2014,Round 15
44,45,Gary Ablett,MID,157,23.2,2,45,2,6,8,28,17,0,2014,Round 15
45,45,Rohan Bail,FWD,66,13,0,14,4,6,0,8,6,0,2014,Round 15
46,45,Luke Ball,FWD,95,6.2,2,17,5,6,0,8,9,0,2014,Round 15
47,45,Michael Barlow,MID,96,13.6,0,25,3,6,7,11,14,2,2014,Round 15
48,45,Jack Billings,FWD,68,5.8,0,12,4,6,0,7,5,0,2014,Round 15
49,45,Tomas Bugg,MID,70,10,2,13,0,6,4,6,7,0,2014,Round 15
50,45,Ben Cunnington,MID,66,9.6,0,19,0,6,8,6,13,0,2014,Round 15
51,45,Luke Dahlhaus,FWD,102,10.6,1,22,5,6,1,10,12,0,2014,Round 15
52,45,Nick Dal Santo,FWD,112,21.3,0,30,4,6,4,14,16,2,2014,Round 15
53,45,Phil Davis,KEYD,72,5.4,0,14,5,6,1,7,7,0,2014,Round 15
54,45,Charlie Dixon,KEYF,96,21.6,2,14,4,6,3,10,4,10,2014,Round 15
55,45,Nathan Foley,FWD,95,12.7,0,22,5,6,3,10,12,0,2014,Round 15
56,45,Sam Gibson,MID,118,14.4,1,28,6,6,6,14,14,0,2014,Round 15
57,45,Todd Goldstein,RUC,100,8.7,0,11,1,6,4,5,6,48,2014,Round 15
58,45,Robbie Gray,FWD,84,7.9,0,21,1,6,8,11,10,0,2014,Round 15
59,45,Luke Hodge,MID,122,15.5,3,26,2,6,5,21,5,1,2014,Round 15
60,45,Jack Hombsch,KEYD,70,9.2,0,11,5,6,0,7,4,1,2014,Round 15
61,45,Jeremy Howe,DEF,106,14.8,0,23,7,6,0,12,11,0,2014,Round 15
62,45,Jarman Impey,DEF,37,2.1,0,8,2,6,1,3,5,0,2014,Round 15
63,45,Steve Johnson,MID,96,13.3,0,25,4,6,6,13,12,0,2014,Round 15
64,45,Clinton Jones,FWD,58,6.2,0,12,2,6,0,7,5,0,2014,Round 15
65,45,Jack Macrae,MID,71,6.5,0,15,3,6,1,9,6,0,2014,Round 15
66,45,Kane Mitchell,FWD,61,6.4,0,11,3,6,0,6,5,0,2014,Round 15
67,45,Marc Murphy,MID,74,13.1,1,15,2,6,4,7,8,0,2014,Round 15
68,45,Dion Prestia,MID,84,12.6,1,19,2,6,2,10,9,0,2014,Round 15
