,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Ryan O'Keefe,MID,136,17.1,0,25,5,14,5,13,12,0,2013,Round 9
1,2,Michael Barlow,MID,149,6.5,1,32,7,11,3,13,19,1,2013,Round 9
2,2,Jarryd Blair,FWD,91,5.7,0,16,2,11,2,7,9,0,2013,Round 9
3,4,Jack Ziebell,MID,128,13.6,2,23,6,10,7,16,7,0,2013,Round 9
4,5,Luke Ball,MID,123,8.1,0,28,5,9,4,15,13,0,2013,Round 9
5,5,Steve Johnson,MID,144,19,1,33,7,9,7,17,16,0,2013,Round 9
6,5,Brent Macaffer,FWD,81,8.9,0,15,2,9,2,9,6,0,2013,Round 9
7,5,Matthew Priddis,MID,111,13.2,0,27,2,9,4,11,16,0,2013,Round 9
8,5,Ahmed Saad,FWD,80,11.3,1,11,3,9,0,5,6,0,2013,Round 9
9,5,Andrew Swallow,MID,104,20.5,1,22,1,9,7,12,10,0,2013,Round 9
10,5,Callan Ward,MID,90,10.5,2,13,5,9,2,9,4,0,2013,Round 9
11,12,Ben Howlett,MID,86,15.6,1,15,4,8,4,9,6,0,2013,Round 9
12,12,Nick Lower,MID,52,2.7,0,11,2,8,1,6,5,0,2013,Round 9
13,12,Nic Naitanui,RUC,105,26.3,2,13,1,8,6,6,7,30,2013,Round 9
14,12,Jordan Russell,DEF,89,3.5,0,17,5,8,0,11,6,0,2013,Round 9
15,12,Matt de Boer,FWD,110,7.7,0,22,7,8,3,12,10,0,2013,Round 9
16,17,Matthew Boyd,MID,144,14.9,0,38,6,7,7,24,14,1,2013,Round 9
17,17,Allen Christensen,FWD,110,11.5,0,27,5,7,1,11,16,0,2013,Round 9
18,17,Jack Darling,KEYF,118,21.9,5,14,7,7,0,11,3,0,2013,Round 9
19,17,Courtenay Dempsey,DEF,124,9.4,0,28,8,7,1,20,8,0,2013,Round 9
20,17,Lenny Hayes,MID,69,5.1,0,13,3,7,1,7,6,1,2013,Round 9
21,17,Darren Jolly,RUC,80,2.8,0,9,2,7,2,5,4,26,2013,Round 9
22,17,Clinton Jones,MID,60,2.6,1,12,2,7,4,9,3,0,2013,Round 9
23,17,Nathan Jones,MID,84,5.9,0,20,2,7,5,8,12,0,2013,Round 9
24,17,Tom Liberatore,MID,73,6.6,0,16,2,7,4,7,9,0,2013,Round 9
25,17,Jaeger O'Meara,MID,86,11.6,0,21,5,7,5,10,11,0,2013,Round 9
26,17,Jack Redden,MID,93,6.6,1,19,5,7,3,9,10,0,2013,Round 9
27,17,Devon Smith,FWD,91,12.5,1,16,4,7,2,13,3,1,2013,Round 9
28,29,Travis Boak,MID,109,15.1,0,28,6,6,7,11,17,0,2013,Round 9
29,29,Ben Cunnington,MID,104,17.6,3,19,3,6,8,12,7,0,2013,Round 9
30,29,Patrick Dangerfield,MID,121,19.1,0,30,6,6,7,18,12,2,2013,Round 9
31,29,Jamie Elliott,FWD,90,13.4,2,17,5,6,0,7,10,0,2013,Round 9
