,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Liam Shiels,MID,121,12.2,0,26,2,13,2,12,14,1,2015,Round 7
1,2,Michael Rischitelli,MID,122,10.6,1,26,1,12,7,14,12,1,2015,Round 7
2,3,Mitch Hallahan,MID,107,13.7,0,24,3,11,15,12,12,0,2015,Round 7
3,3,Tom Nicholls,RUC,102,17.1,0,12,0,11,2,4,8,31,2015,Round 7
4,3,Andrew Swallow,MID,97,11.6,0,19,1,11,3,9,10,0,2015,Round 7
5,6,Patrick Dangerfield,MID,122,17.2,1,24,3,10,7,15,9,5,2015,Round 7
6,6,Robbie Gray,MID,115,20.9,1,25,1,10,11,13,12,0,2015,Round 7
7,6,Lin Jong,MID,47,3.3,0,4,0,10,1,1,3,1,2015,Round 7
8,6,Chris Mayne,FWD,94,6.6,1,15,4,10,2,6,9,0,2015,Round 7
9,6,Ben McGlynn,FWD,110,17.6,0,21,5,10,4,12,9,0,2015,Round 7
10,11,Jamie Cripps,FWD,82,8.6,1,11,5,9,1,6,5,0,2015,Round 7
11,11,Jordan De Goey,FWD,75,6.3,1,14,1,9,3,6,8,0,2015,Round 7
12,11,Dion Prestia,MID,108,23.7,1,27,1,9,10,12,15,0,2015,Round 7
13,11,Tom Rockliff,MID,90,10.1,0,19,2,9,5,11,8,0,2015,Round 7
14,11,Eli Templeton,FWD,79,9.3,0,13,5,9,1,7,6,0,2015,Round 7
15,16,Travis Boak,MID,107,2.4,0,27,1,8,6,18,9,4,2015,Round 7
16,16,Shaun Burgoyne,DEF,92,14.1,0,23,2,8,5,7,16,0,2015,Round 7
17,16,Luke Dahlhaus,FWD,110,15.2,1,24,4,8,5,14,10,0,2015,Round 7
18,16,Bryce Gibbs,MID,92,18.4,0,23,0,8,10,11,12,1,2015,Round 7
19,16,Jarman Impey,DEF,61,6.5,0,9,4,8,0,5,4,0,2015,Round 7
20,16,Touk Miller,FWD,83,12.2,0,21,1,8,3,9,12,0,2015,Round 7
21,16,Jack Redden,MID,73,10.6,0,16,2,8,3,5,11,4,2015,Round 7
22,16,Jake Spencer,RUC,65,11.3,0,7,0,8,4,2,5,21,2015,Round 7
23,16,Koby Stevens,MID,88,8.8,0,18,4,8,0,9,9,1,2015,Round 7
24,25,Josh Caddy,MID,57,9,0,12,1,7,8,5,7,2,2015,Round 7
25,25,Jeff Garlett,FWD,85,12.6,3,11,2,7,2,8,3,0,2015,Round 7
26,25,Hamish Hartlett,MID,97,9.8,0,22,4,7,4,16,6,1,2015,Round 7
