,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Scott Lycett,RUC,136,9.6,2,13,5,11,3,10,3,23,2016,Round 9
1,1,Jackson Trengove,RUC,83,7.6,0,15,0,11,6,6,9,13,2016,Round 9
2,1,Callan Ward,MID,139,10.7,0,30,8,11,7,16,14,0,2016,Round 9
3,4,Robbie Gray,MID,111,21.5,0,28,1,10,8,11,17,0,2016,Round 9
4,4,Matthew Priddis,MID,105,15.3,0,27,1,10,11,13,14,0,2016,Round 9
5,4,Mitch Robinson,MID,113,8.8,0,24,7,10,5,11,13,2,2016,Round 9
6,7,Karl Amon,FWD,74,2.2,0,13,3,9,0,6,7,0,2016,Round 9
7,7,Trent Dumont,MID,76,5.4,0,15,1,9,2,9,6,0,2016,Round 9
8,7,Lachie Neale,MID,149,7.5,0,37,7,9,6,15,22,0,2016,Round 9
9,7,Liam Picken,MID,108,16.7,0,22,5,9,2,12,10,1,2016,Round 9
10,11,Charles Cameron,FWD,76,13.7,1,12,2,8,3,9,3,0,2016,Round 9
11,11,Stephen Coniglio,MID,136,14.1,1,32,6,8,4,16,16,1,2016,Round 9
12,11,Jack Crisp,MID,108,16.2,1,24,4,8,5,14,10,1,2016,Round 9
13,11,Mitch Duncan,MID,122,14.3,1,25,6,8,2,15,10,0,2016,Round 9
14,11,Shaun Grigg,MID,117,7.9,1,24,4,8,5,17,7,0,2016,Round 9
15,11,Jared Polec,MID,103,19.1,1,24,4,8,3,9,15,0,2016,Round 9
16,11,Adam Treloar,MID,116,13.1,1,29,5,8,2,10,19,0,2016,Round 9
17,11,Jack Viney,MID,84,14.2,1,19,1,8,3,7,12,0,2016,Round 9
18,11,Justin Westhoff,KEYF,91,7.9,1,15,5,8,1,9,6,1,2016,Round 9
19,11,Lachie Whitfield,MID,114,3.9,1,18,9,8,1,13,5,0,2016,Round 9
20,11,Zac Williams,DEF,113,15.7,0,27,6,8,1,12,15,0,2016,Round 9
21,22,David Armitage,MID,103,9.8,1,18,6,7,2,13,5,0,2016,Round 9
22,22,Ryan Bastinac,MID,86,12.2,0,22,1,7,3,9,13,0,2016,Round 9
23,22,Jarryd Blair,FWD,51,5.2,0,10,3,7,0,3,7,0,2016,Round 9
24,22,Connor Blakely,MID,91,18.4,0,22,1,7,6,14,8,7,2016,Round 9
25,22,Mark Blicavs,MID,90,14.6,0,17,4,7,2,7,10,11,2016,Round 9
26,22,Matthew Broadbent,DEF,84,12.4,0,20,2,7,0,12,8,0,2016,Round 9
27,22,Trent Cotchin,MID,127,17.1,0,39,2,7,10,18,21,0,2016,Round 9
28,22,Patrick Dangerfield,MID,107,8.3,0,21,9,7,3,11,10,0,2016,Round 9
29,22,Brad Ebert,MID,94,9.1,1,22,4,7,2,7,15,0,2016,Round 9
30,22,Cory Gregson,FWD,60,9.3,0,13,2,7,1,5,8,0,2016,Round 9
31,22,Cameron Guthrie,MID,71,9.2,0,19,3,7,2,5,14,0,2016,Round 9
32,22,Josh P. Kennedy,MID,88,16,0,26,0,7,7,9,17,0,2016,Round 9
33,22,Luke Parker,MID,103,11.2,0,30,1,7,6,13,17,0,2016,Round 9
34,22,Christian Petracca,FWD,106,9.7,0,21,6,7,1,10,11,3,2016,Round 9
35,22,Liam Shiels,MID,111,14.5,0,26,3,7,9,20,6,0,2016,Round 9
36,22,Luke Shuey,MID,93,13.6,1,23,1,7,6,13,10,0,2016,Round 9
37,22,Nicholas Suban,MID,85,13.4,0,20,1,7,4,11,9,0,2016,Round 9
38,22,Andrew Swallow,MID,60,11.1,0,16,1,7,5,2,14,0,2016,Round 9
39,22,Seb Tape,DEF,56,8.6,0,13,0,7,3,2,11,0,2016,Round 9
40,41,Eddie Betts,FWD,58,6.6,0,11,3,6,4,6,5,0,2016,Round 9
41,41,Craig Bird,MID,82,8.3,0,20,4,6,6,6,14,0,2016,Round 9
42,41,Josh Bruce,KEYF,112,13.7,5,16,5,6,0,9,7,3,2016,Round 9
43,41,Tomas Bugg,MID,108,19.5,0,31,4,6,6,8,23,0,2016,Round 9
44,41,Josh Caddy,FWD,99,10.9,1,21,5,6,4,10,11,2,2016,Round 9
45,41,Patrick Cripps,MID,98,10.6,0,28,5,6,8,7,21,1,2016,Round 9
46,41,Brett Deledio,FWD,92,6.3,0,20,4,6,2,12,8,0,2016,Round 9
47,41,Alex Fasolo,FWD,61,8.9,2,10,2,6,0,5,5,0,2016,Round 9
48,41,Jonathon Griffin,RUC,47,5.8,0,3,0,6,0,1,2,19,2016,Round 9
49,41,Isaac Heeney,FWD,75,10.7,0,14,5,6,0,6,8,0,2016,Round 9
50,41,Jarryd Lyons,MID,96,12.3,1,20,5,6,3,13,7,0,2016,Round 9
51,41,Chris Mayne,FWD,65,6.5,0,14,3,6,0,6,8,0,2016,Round 9
52,41,Bradley McKenzie,DEF,66,10,0,11,4,6,1,8,3,0,2016,Round 9
53,41,Anthony Miles,MID,104,20.4,2,22,4,6,5,15,7,0,2016,Round 9
54,41,David Mundy,MID,79,8.6,0,23,2,6,8,9,14,3,2016,Round 9
55,41,Matthew Pavlich,KEYF,54,2.5,0,9,3,6,0,6,3,0,2016,Round 9
56,41,Daniel Rich,MID,107,18.9,0,26,6,6,3,15,11,0,2016,Round 9
57,41,Joel Selwood,MID,70,14.5,0,18,1,6,6,13,5,1,2016,Round 9
58,41,Heath Shaw,DEF,176,27.6,0,38,14,6,0,36,2,0,2016,Round 9
59,41,Dylan Shiel,MID,122,17.6,1,27,7,6,7,16,11,0,2016,Round 9
60,41,Rory Sloane,MID,102,8.4,0,27,5,6,4,10,17,1,2016,Round 9
61,41,Aaron Young,FWD,124,13.8,4,21,6,6,1,13,8,0,2016,Round 9
62,63,Jack Billings,FWD,80,5.6,0,18,2,5,4,13,5,0,2016,Round 9
63,63,Shaun Burgoyne,DEF,65,10.6,0,20,2,5,2,5,15,0,2016,Round 9
64,63,Jamie Cripps,FWD,74,22.3,2,11,3,5,0,11,0,0,2016,Round 9
65,63,Harry Cunningham,DEF,71,5.8,0,19,2,5,0,7,12,0,2016,Round 9
66,63,Luke Dahlhaus,FWD,96,11.9,0,28,3,5,4,10,18,0,2016,Round 9
67,63,Jack Darling,KEYF,52,4.9,0,9,4,5,0,5,4,0,2016,Round 9
68,63,Ryan Davis,FWD,81,8.9,1,18,4,5,0,12,6,0,2016,Round 9
69,63,Billy Evans,MID,40,3.8,0,10,0,5,2,1,9,0,2016,Round 9
70,63,Brendon Goddard,MID,118,9,0,30,9,5,1,10,20,3,2016,Round 9
71,63,Dan Hannebery,MID,99,18,0,33,1,5,11,15,18,0,2016,Round 9
72,63,George Hewett,FWD,82,8.3,0,18,4,5,2,11,7,0,2016,Round 9
73,63,Mark Hutchings,MID,85,9,0,20,4,5,3,12,8,0,2016,Round 9
74,63,Steve Johnson,FWD,81,13.2,2,14,3,5,1,10,4,0,2016,Round 9
75,63,James Kelly,DEF,137,10.3,0,33,10,5,1,20,13,0,2016,Round 9
76,63,Kade Kolodjashnij,DEF,88,5.1,0,20,6,5,1,12,8,0,2016,Round 9
77,63,Ed Langdon,FWD,70,6.2,1,12,3,5,1,9,3,0,2016,Round 9
78,63,Jesse Lonergan,MID,83,18.1,0,27,1,5,9,10,17,0,2016,Round 9
79,63,Dustin Martin,MID,107,12.2,0,30,4,5,5,17,13,0,2016,Round 9
80,63,Ben McEvoy,RUC,76,5.8,0,14,3,5,3,5,9,17,2016,Round 9
81,63,Wayne Milera,FWD,88,18,3,12,5,5,1,9,3,0,2016,Round 9
82,63,Tom Mitchell,MID,87,4.8,0,21,6,5,3,8,13,0,2016,Round 9
83,63,Shane Mumford,RUC,106,16.5,0,13,6,5,3,3,10,42,2016,Round 9
84,63,Nic Naitanui,RUC,109,18,0,13,3,5,5,7,6,48,2016,Round 9
85,63,Clayton Oliver,MID,79,5.3,0,21,3,5,6,12,9,1,2016,Round 9
86,63,Clancee Pearce,DEF,54,4.2,0,10,2,5,2,7,3,0,2016,Round 9
87,63,Jasper Pittard,DEF,90,15.1,0,21,4,5,1,18,3,0,2016,Round 9
88,63,Dane Rampe,KEYD,106,10.7,0,24,8,5,0,16,8,0,2016,Round 9
89,63,Jack Riewoldt,KEYF,70,10.6,2,9,5,5,0,8,1,0,2016,Round 9
90,63,Nick Riewoldt,KEYF,112,15.6,0,24,9,5,0,13,11,3,2016,Round 9
91,63,Jordan Roughead,RUC,70,7.3,0,11,4,5,0,6,5,12,2016,Round 9
92,63,Paul Seedsman,MID,107,8.7,1,21,7,5,1,16,5,0,2016,Round 9
93,63,Steele Sidebottom,MID,131,16.5,0,31,9,5,2,21,10,0,2016,Round 9
94,63,Callum Sinclair,RUC,65,2.4,0,9,4,5,0,3,6,12,2016,Round 9
95,63,Travis Varcoe,FWD,65,4.3,0,12,2,5,0,10,2,0,2016,Round 9
96,63,Josh Wagner,DEF,66,9.4,0,17,4,5,2,6,11,0,2016,Round 9
97,63,Michael Walters,FWD,61,4.8,1,11,0,5,1,8,3,0,2016,Round 9
98,63,Maverick Weller,FWD,65,8,1,13,4,5,1,5,8,0,2016,Round 9
99,63,Dayne Zorko,MID,91,24.3,1,22,2,5,7,14,8,0,2016,Round 9
100,101,Mark Baguley,DEF,89,4.9,1,13,10,4,0,10,3,0,2016,Round 9
101,101,Jimmy Bartel,MID,98,8.4,0,23,7,4,2,17,6,0,2016,Round 9
102,101,Marcus Bontempelli,MID,106,18.8,0,32,4,4,6,11,21,1,2016,Round 9
103,101,Luke Breust,FWD,79,20.1,1,20,2,4,2,8,12,0,2016,Round 9
104,101,Adam Cooney,MID,106,7.7,1,26,6,4,3,13,13,0,2016,Round 9
105,101,Ed Curnow,MID,70,2.8,0,22,1,4,1,11,11,0,2016,Round 9
106,101,Daniel Currie,RUC,90,10.8,1,9,4,4,1,5,4,36,2016,Round 9
107,101,Nick Dal Santo,MID,108,7,0,28,7,4,4,18,10,0,2016,Round 9
108,101,Richard Douglas,FWD,82,12.8,1,21,5,4,4,8,13,0,2016,Round 9
109,101,Liam Duggan,MID,46,11.9,0,12,1,4,4,6,6,0,2016,Round 9
110,101,Brandon Ellis,MID,88,8.3,0,18,6,4,1,16,2,0,2016,Round 9
111,101,Sam Fisher,KEYD,73,10.7,0,14,7,4,0,7,7,0,2016,Round 9
112,101,Lance Franklin,KEYF,92,19.3,3,16,4,4,0,12,4,0,2016,Round 9
113,101,Jack Frost,KEYD,50,7.5,0,10,3,4,0,4,6,0,2016,Round 9
114,101,Bryce Gibbs,MID,106,5.7,0,29,6,4,3,15,14,5,2016,Round 9
115,101,Sam Gibson,MID,69,-2.1,0,15,4,4,0,9,6,0,2016,Round 9
116,101,Sam Gilbert,KEYD,40,4.3,0,7,2,4,2,4,3,0,2016,Round 9
117,101,Levi Greenwood,FWD,72,4.2,0,21,2,4,1,13,8,0,2016,Round 9
118,101,James Harmes,DEF,100,13.3,4,21,3,4,0,12,9,0,2016,Round 9
119,101,Tom Hawkins,KEYF,87,12.2,4,12,5,4,0,9,3,0,2016,Round 9
