,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Shaun Burgoyne,DEF,134,22.5,2,26,3,11,10,15,11,0,2016,Round 17
1,2,Brad Crouch,MID,113,16.4,0,29,1,10,3,11,18,0,2016,Round 17
2,2,Zach Merrett,MID,152,13.6,1,34,7,10,6,18,16,0,2016,Round 17
3,4,Stephen Coniglio,MID,127,25.8,0,32,4,9,7,20,12,0,2016,Round 17
4,4,Jack Crisp,MID,102,19.9,2,19,2,9,0,8,11,4,2016,Round 17
5,4,Lin Jong,FWD,91,11.5,1,19,2,9,2,4,15,1,2016,Round 17
6,4,Joel Selwood,MID,128,13.4,0,31,4,9,6,16,15,0,2016,Round 17
7,4,Scott Thompson,MID,104,2.9,0,22,3,9,4,12,10,0,2016,Round 17
8,9,Nick Graham,FWD,100,4.9,0,16,10,8,0,9,7,0,2016,Round 17
9,9,Levi Greenwood,FWD,77,16.7,2,13,0,8,3,8,5,0,2016,Round 17
10,9,Will Hams,FWD,75,15.2,1,12,2,8,3,6,6,0,2016,Round 17
11,9,David Mundy,MID,112,14.1,1,24,3,8,4,12,12,5,2016,Round 17
12,9,Matthew Priddis,MID,91,13.6,0,24,1,8,9,12,12,0,2016,Round 17
13,9,Paul Puopolo,FWD,92,16.5,1,18,3,8,1,10,8,0,2016,Round 17
14,9,Luke Shuey,MID,104,9.5,1,23,5,8,4,9,14,0,2016,Round 17
15,9,Rory Sloane,MID,106,15.4,0,27,3,8,8,12,15,0,2016,Round 17
16,17,Craig Bird,MID,94,15.1,0,24,3,7,7,9,15,0,2016,Round 17
17,17,Travis Boak,MID,119,16.7,1,32,4,7,2,8,24,0,2016,Round 17
18,17,Mitchell Brown,KEYF,44,1.8,0,6,0,7,0,3,3,4,2016,Round 17
19,17,Jamie Cripps,FWD,109,19.1,3,16,6,7,1,10,6,0,2016,Round 17
20,17,Ed Curnow,MID,80,11.1,1,15,3,7,1,8,7,0,2016,Round 17
21,17,Mitch Duncan,MID,110,8.4,0,25,5,7,4,11,14,1,2016,Round 17
22,17,Orazio Fantasia,FWD,88,16.5,3,11,2,7,0,10,1,0,2016,Round 17
23,17,Mark LeCras,FWD,107,14.9,2,18,6,7,0,14,4,0,2016,Round 17
24,17,Ryan Lester,FWD,50,7.7,0,8,1,7,0,3,5,0,2016,Round 17
25,17,Jarryd Lyons,MID,109,22.6,2,21,5,7,4,18,3,0,2016,Round 17
26,17,Lincoln McCarthy,FWD,56,12.5,0,10,1,7,0,4,6,0,2016,Round 17
27,17,Darcy Parish,MID,91,9.2,0,20,4,7,2,9,11,0,2016,Round 17
28,17,Cyril Rioli,FWD,95,17.8,2,17,4,7,1,9,8,0,2016,Round 17
29,17,Adam Treloar,MID,121,13.9,0,36,3,7,3,11,25,0,2016,Round 17
30,31,James Aish,MID,98,13.5,1,22,4,6,5,11,11,0,2016,Round 17
31,31,David Armitage,MID,59,12.1,0,14,0,6,4,5,9,0,2016,Round 17
32,31,Mark Blicavs,MID,68,7.6,0,13,4,6,0,5,8,4,2016,Round 17
33,31,Luke Breust,FWD,60,5.6,0,11,2,6,3,6,5,1,2016,Round 17
34,31,Jeremy Cameron,KEYF,115,20.8,3,19,9,6,0,11,8,1,2016,Round 17
35,31,Patrick Cripps,MID,109,10.2,1,29,3,6,12,9,20,3,2016,Round 17
36,31,Jeff Garlett,FWD,61,10.6,2,7,1,6,2,6,1,0,2016,Round 17
37,31,Jack Gunston,KEYF,116,10.5,2,20,8,6,0,15,5,0,2016,Round 17
38,31,Jeremy Howe,DEF,83,9.9,0,19,3,6,1,11,8,0,2016,Round 17
39,31,Josh Kelly,MID,125,19.6,3,26,5,6,3,16,10,0,2016,Round 17
40,31,Josh P. Kennedy,MID,131,18.3,1,33,6,6,7,15,18,0,2016,Round 17
41,31,Anthony McDonald-Tipungwuti,DEF,69,6.5,0,9,6,6,1,8,1,0,2016,Round 17
42,31,Tom Mitchell,MID,109,10.2,0,34,4,6,3,8,26,0,2016,Round 17
43,31,Tom Rockliff,MID,132,19.9,2,34,2,6,10,23,11,0,2016,Round 17
44,31,Steele Sidebottom,MID,110,8.6,0,26,8,6,1,10,16,0,2016,Round 17
45,31,Jack Steele,FWD,84,7.9,0,18,4,6,0,12,6,0,2016,Round 17
46,31,Jack Steven,MID,97,14.2,0,25,4,6,3,10,15,0,2016,Round 17
47,31,Jackson Trengove,RUC,88,12.7,0,22,4,6,7,7,15,15,2016,Round 17
48,31,Travis Varcoe,FWD,66,9.1,1,13,4,6,1,6,7,0,2016,Round 17
49,31,Jack Viney,MID,120,17.5,1,32,5,6,5,8,24,0,2016,Round 17
50,31,Ollie Wines,MID,101,12,0,23,5,6,4,13,10,4,2016,Round 17
51,31,Dayne Zorko,MID,131,15,1,28,6,6,6,21,7,0,2016,Round 17
52,53,Blake Acres,FWD,65,4.8,0,12,3,5,1,6,6,3,2016,Round 17
53,53,Taylor Adams,MID,123,13.2,1,34,4,5,5,16,18,0,2016,Round 17
54,53,Harris Andrews,KEYD,46,9.6,0,8,0,5,0,3,5,6,2016,Round 17
55,53,Eddie Betts,FWD,78,12.4,3,10,3,5,0,9,1,0,2016,Round 17
56,53,Jarryd Blair,FWD,49,5.9,0,10,2,5,1,3,7,0,2016,Round 17
57,53,Marcus Bontempelli,MID,107,10.9,0,29,3,5,4,15,14,0,2016,Round 17
58,53,Dylan Buckley,FWD,85,11.5,1,17,5,5,1,10,7,0,2016,Round 17
59,53,Jonathon Ceglar,RUC,88,10.5,1,10,3,5,2,5,5,28,2016,Round 17
60,53,Travis Cloke,KEYF,104,10.6,2,17,7,5,1,15,2,0,2016,Round 17
61,53,Sam Collins,KEYD,60,5.4,0,11,4,5,0,9,2,0,2016,Round 17
62,53,Trent Cotchin,MID,116,18.5,0,35,3,5,6,19,16,0,2016,Round 17
63,53,Josh Cowan,MID,54,6.8,0,11,4,5,0,6,5,0,2016,Round 17
64,53,Phil Davis,KEYD,50,16.5,0,13,0,5,1,7,6,0,2016,Round 17
