,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Callum Mills,MID,155,23.4,1,30,8,12,3,16,14,0,2023,Round 24
1,1,Alex Neal-Bullen,FWD,97,14.3,0,16,1,12,0,9,7,0,2023,Round 24
2,1,Jack Viney,MID,129,9.6,0,29,5,12,3,13,16,0,2023,Round 24
3,4,Cody Weightman,FWD,94,13.8,2,13,3,11,0,7,6,0,2023,Round 24
4,5,Marcus Bontempelli,MID,125,18.4,0,31,3,10,6,17,14,0,2023,Round 24
5,5,Will Setterfield,MID,73,0.6,0,14,1,10,2,4,10,0,2023,Round 24
6,7,Patrick Dangerfield,MID,104,10.7,1,18,4,9,5,11,7,0,2023,Round 24
7,7,Jordan Dawson,MID,105,10.7,0,24,6,9,3,15,9,0,2023,Round 24
8,7,Tom Liberatore,MID,127,20.6,1,32,3,9,8,15,17,0,2023,Round 24
9,7,Brandan Parfitt,MID,115,16.9,0,26,2,9,8,18,8,0,2023,Round 24
10,7,Darcy Parish,MID,112,5.6,0,29,4,9,6,13,16,0,2023,Round 24
11,7,Matt Rowell,MID,120,25,0,33,1,9,12,13,20,0,2023,Round 24
12,7,Tarryn Thomas,MID,94,20.9,0,22,1,9,10,11,11,0,2023,Round 24
13,7,Sam Wicks,FWD,61,3.1,1,9,1,9,1,3,6,0,2023,Round 24
14,15,Tom Atkins,MID,82,19.5,1,19,1,8,5,6,13,0,2023,Round 24
15,15,Andrew Brayshaw,MID,134,16.7,1,33,5,8,3,18,15,0,2023,Round 24
16,15,Oliver Dempsey,FWD,84,13,1,15,3,8,2,6,9,0,2023,Round 24
17,15,Willem Drew,MID,98,16.1,0,20,5,8,6,11,9,0,2023,Round 24
18,15,Finlay Macrae,FWD,47,5.8,0,7,0,8,1,0,7,0,2023,Round 24
19,20,Jarrod Berry,MID,118,13.5,0,25,7,7,1,17,8,0,2023,Round 24
20,20,Josh Dunkley,MID,78,8.2,0,19,1,7,2,9,10,0,2023,Round 24
21,20,Josh Kelly,MID,111,12.5,0,28,5,7,3,13,15,0,2023,Round 24
22,20,Clayton Oliver,MID,101,16.2,0,25,4,7,4,13,12,0,2023,Round 24
23,20,Luke Parker,MID,97,10.8,0,23,3,7,8,11,12,0,2023,Round 24
24,20,Sam Switkowski,FWD,81,13.4,1,14,4,7,0,7,7,0,2023,Round 24
25,20,Hayden Young,DEF,94,16.1,0,22,3,7,5,14,8,0,2023,Round 24
26,27,Jack Bowes,DEF,88,13.7,0,25,2,6,4,8,17,0,2023,Round 24
27,27,Keidean Coleman,DEF,93,7.8,0,17,6,6,3,15,2,0,2023,Round 24
28,27,Stephen Coniglio,MID,107,17.1,2,28,2,6,4,15,13,0,2023,Round 24
29,27,Alex Davies,FWD,92,14.5,1,22,3,6,3,10,12,0,2023,Round 24
30,27,Corey Durdin,FWD,51,10.4,1,9,0,6,2,5,4,0,2023,Round 24
31,27,Brayden Maynard,DEF,96,14.8,0,21,7,6,2,15,6,0,2023,Round 24
32,27,Toby McLean,FWD,56,5.2,0,15,0,6,4,4,11,0,2023,Round 24
33,27,Tom Mitchell,MID,115,11.1,1,33,3,6,7,11,22,0,2023,Round 24
34,27,Dylan Moore,FWD,127,10.9,1,27,9,6,1,15,12,0,2023,Round 24
35,27,Conor Nash,MID,72,11.9,0,23,0,6,5,4,19,0,2023,Round 24
36,27,Mitch Owens,KEYF,73,1.8,0,17,5,6,0,8,9,0,2023,Round 24
37,27,Scott Pendlebury,MID,89,12.1,1,21,3,6,4,7,14,0,2023,Round 24
38,27,Connor Rozee,MID,138,8.2,1,33,6,6,5,22,11,0,2023,Round 24
39,27,Lachie Schultz,FWD,82,12.5,1,16,4,6,1,9,7,0,2023,Round 24
40,27,Jy Simpkin,MID,123,11.3,1,29,7,6,6,18,11,0,2023,Round 24
41,42,Angus Brayshaw,MID,86,9.4,1,22,1,5,5,11,11,0,2023,Round 24
42,42,Adam Cerra,MID,86,11.6,0,23,4,5,6,8,15,0,2023,Round 24
43,42,Jordan Clark,DEF,99,8.2,0,21,8,5,0,13,8,0,2023,Round 24
44,42,Hunter Clark,MID,48,5.7,0,13,0,5,1,5,8,0,2023,Round 24
45,42,Brad Crouch,MID,91,10,1,26,3,5,2,10,16,0,2023,Round 24
46,42,Brent Daniels,FWD,91,24.4,1,23,3,5,3,12,11,0,2023,Round 24
47,42,Brandon Ellis,MID,111,8.7,0,28,5,5,2,17,11,0,2023,Round 24
48,42,Sam Flanders,FWD,146,15,2,29,12,5,2,19,10,0,2023,Round 24
49,42,Tom Green,MID,109,20.7,0,35,2,5,8,13,22,0,2023,Round 24
50,42,Ben Hobbs,MID,79,0.9,0,20,4,5,2,11,9,0,2023,Round 24
51,42,Lachie Jones,DEF,50,6.5,0,9,2,5,1,5,4,0,2023,Round 24
52,42,Jarryd Lyons,MID,53,7,0,11,2,5,2,3,8,0,2023,Round 24
53,42,Rowan Marshall,RUC,132,23.5,0,24,7,5,9,17,7,27,2023,Round 24
54,42,Dustin Martin,FWD,113,21.6,1,33,2,5,4,16,17,0,2023,Round 24
55,42,Zach Merrett,MID,146,15.4,0,36,11,5,2,21,15,0,2023,Round 24
56,42,Kysaiah Pickett,FWD,66,5,1,10,3,5,2,9,1,0,2023,Round 24
57,42,Tom Powell,FWD,95,9.4,0,23,6,5,1,11,12,0,2023,Round 24
58,42,Isaac Quaynor,DEF,94,11,0,18,8,5,0,13,5,0,2023,Round 24
59,42,Deven Robertson,FWD,49,2.5,0,7,3,5,1,5,2,0,2023,Round 24
60,42,Jack Ross,MID,69,11.6,0,16,3,5,1,8,8,0,2023,Round 24
61,42,Caleb Serong,MID,120,20,0,32,6,5,9,16,16,0,2023,Round 24
62,42,Isaac Smith,FWD,160,9.8,1,36,11,5,2,27,9,0,2023,Round 24
63,42,Joel Smith,KEYF,50,3.5,0,7,3,5,2,6,1,1,2023,Round 24
64,42,Dylan Stephens,MID,85,11.3,0,17,6,5,0,12,5,0,2023,Round 24
65,42,James Trezise,DEF,77,9.2,0,17,3,5,0,13,4,0,2023,Round 24
66,42,Kayne Turner,FWD,74,5,0,12,8,5,0,6,6,0,2023,Round 24
67,42,Chad Warner,MID,92,21.3,1,22,4,5,4,13,9,0,2023,Round 24
68,42,Rhylee West,FWD,91,6.7,0,24,4,5,4,9,15,0,2023,Round 24
69,70,Blake Acres,MID,75,15.6,0,21,3,4,1,8,13,0,2023,Round 24
70,70,Oscar Allen,KEYF,79,22.5,4,12,2,4,0,6,6,0,2023,Round 24
71,70,Toby Bedford,FWD,83,4.4,0,19,6,4,2,9,10,0,2023,Round 24
72,70,Shai Bolton,FWD,78,1.1,2,15,4,4,1,11,4,0,2023,Round 24
73,70,Dan Butler,FWD,69,9.9,1,11,5,4,0,9,2,0,2023,Round 24
74,70,Xavier Duursma,MID,105,11.4,1,22,7,4,2,15,7,0,2023,Round 24
75,70,Brayden Fiorini,MID,90,6.7,1,22,3,4,0,17,5,0,2023,Round 24
76,70,Michael Frederick,FWD,78,7.1,0,19,5,4,0,14,5,0,2023,Round 24
77,70,Jack Graham,FWD,64,11.1,1,17,2,4,4,7,10,0,2023,Round 24
78,70,Hugh Greenwood,MID,59,12.1,1,11,3,4,0,4,7,0,2023,Round 24
79,70,Will Hayward,FWD,61,9.8,0,14,3,4,0,7,7,0,2023,Round 24
80,70,Isaac Heeney,FWD,72,5,0,13,7,4,3,10,3,0,2023,Round 24
81,70,Oliver Henry,FWD,74,13,3,8,5,4,0,7,1,0,2023,Round 24
82,70,George Hewett,MID,80,10.5,1,20,1,4,1,15,5,0,2023,Round 24
83,70,Oliver Hollands,MID,59,5.2,0,15,1,4,0,9,6,0,2023,Round 24
84,70,Luke Jackson,RUC,80,13.5,0,15,4,4,1,4,11,24,2023,Round 24
85,70,Jake Kolodjashnij,KEYD,59,5.5,0,11,5,4,0,8,3,0,2023,Round 24
86,70,Rory Laird,MID,110,16.7,0,37,4,4,6,10,27,0,2023,Round 24
87,70,Ed Langdon,MID,71,7.7,0,19,2,4,3,11,8,0,2023,Round 24
88,70,Charlie Lazzaro,FWD,88,11.4,0,26,3,4,5,10,16,0,2023,Round 24
89,70,Jake Lloyd,DEF,82,9.5,0,21,3,4,1,14,7,0,2023,Round 24
90,70,Connor Macdonald,FWD,89,4.2,0,20,7,4,1,11,9,0,2023,Round 24
91,70,Lloyd Meek,RUC,47,8.3,0,6,2,4,3,2,4,13,2023,Round 24
92,70,Harry Morrison,MID,70,6,0,17,4,4,2,8,9,0,2023,Round 24
93,70,Harry Perryman,DEF,57,8,0,12,2,4,0,10,2,0,2023,Round 24
94,70,Andrew Phillips,RUC,56,2.3,0,7,2,4,2,5,2,15,2023,Round 24
