,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,James Rowbottom,MID,129,10.5,1,23,3,13,4,14,9,0,2022,Round 20
1,2,Rory Laird,MID,130,17.6,0,32,2,12,8,16,16,0,2022,Round 20
2,3,Brad Crouch,MID,128,13.9,1,30,1,11,9,15,15,0,2022,Round 20
3,4,Zach Merrett,MID,172,20.3,1,38,6,10,8,25,13,0,2022,Round 20
4,4,Touk Miller,MID,122,16.4,0,31,1,10,15,16,15,0,2022,Round 20
5,6,James Aish,MID,119,16.7,0,28,5,9,6,13,15,0,2022,Round 20
6,6,Adam Cerra,MID,110,12.6,0,24,7,9,4,11,13,0,2022,Round 20
7,6,Matthew Kennedy,MID,97,5.4,0,24,1,9,4,11,13,0,2022,Round 20
8,6,Ben Long,FWD,92,15.7,0,14,6,9,0,9,5,0,2022,Round 20
9,6,David Swallow,MID,102,11.2,0,22,4,9,7,11,11,0,2022,Round 20
10,6,Rhylee West,FWD,71,6.1,0,10,3,9,0,7,3,0,2022,Round 20
11,12,Tom Atkins,DEF,61,9.2,0,15,0,8,1,5,10,0,2022,Round 20
12,12,Andrew Brayshaw,MID,137,10.8,0,30,10,8,3,12,18,0,2022,Round 20
13,12,Trent Cotchin,MID,105,5.8,0,24,3,8,4,12,12,0,2022,Round 20
14,12,Nick Holman,FWD,57,11.9,1,7,1,8,0,3,4,0,2022,Round 20
15,12,Christian Petracca,MID,110,26.7,0,30,3,8,6,12,18,0,2022,Round 20
16,17,Sam Berry,MID,57,11.8,0,16,0,7,4,8,8,0,2022,Round 20
17,17,Brad Close,FWD,97,11.1,1,19,4,7,0,10,9,0,2022,Round 20
18,17,Finn Maginness,MID,97,8.3,0,22,4,7,3,11,11,0,2022,Round 20
19,17,Rowan Marshall,RUC,163,28,0,30,9,7,7,21,9,35,2022,Round 20
20,17,Dylan Moore,FWD,98,4.8,1,21,8,7,1,12,9,0,2022,Round 20
21,17,Luke Parker,MID,118,14.6,0,34,4,7,6,15,19,0,2022,Round 20
22,17,Sebastian Ross,MID,110,15,1,26,3,7,4,12,14,0,2022,Round 20
23,17,Harry Schoenberg,MID,64,12.7,0,17,0,7,4,5,12,0,2022,Round 20
24,17,Jayden Short,MID,82,12,1,17,1,7,2,10,7,0,2022,Round 20
25,17,Jake Stringer,KEYF,109,19.2,5,14,3,7,1,12,2,0,2022,Round 20
26,17,Mason Wood,MID,95,16.4,1,18,6,7,1,11,7,0,2022,Round 20
27,28,Jackson Archer,DEF,39,4.8,0,6,0,6,1,2,4,0,2022,Round 20
28,28,Mark Blicavs,RUC,72,7.1,0,13,2,6,2,7,6,13,2022,Round 20
29,28,Angus Brayshaw,DEF,108,13.3,0,28,3,6,4,20,8,0,2022,Round 20
30,28,Josh Dunkley,FWD,119,19,2,25,6,6,3,13,12,0,2022,Round 20
31,28,Kane Farrell,FWD,97,6.8,0,20,6,6,1,15,5,0,2022,Round 20
32,28,Jacob Hopper,MID,69,4.1,0,15,3,6,4,8,7,0,2022,Round 20
33,28,Tim Kelly,MID,97,16.1,0,28,4,6,7,14,14,0,2022,Round 20
34,28,Sean Lemmens,DEF,66,4.3,0,12,3,6,0,8,4,0,2022,Round 20
35,28,Jarrod Lienert,KEYD,71,0.5,0,13,6,6,0,9,4,2,2022,Round 20
36,28,Jarryd Lyons,MID,98,7.5,0,21,6,6,2,15,6,0,2022,Round 20
37,28,Clayton Oliver,MID,87,6.9,0,21,3,6,6,12,9,0,2022,Round 20
38,28,Jack Sinclair,DEF,96,11.3,0,24,3,6,1,17,7,0,2022,Round 20
39,28,Will Snelling,FWD,79,11,0,19,4,6,0,7,12,0,2022,Round 20
40,28,Jack Steele,MID,107,13.5,0,31,1,6,5,15,16,0,2022,Round 20
41,28,Jack Viney,MID,120,11.8,0,33,4,6,4,15,18,0,2022,Round 20
42,28,Ollie Wines,MID,98,15.3,0,30,2,6,6,17,13,0,2022,Round 20
43,44,Ryan Burton,DEF,65,9.1,0,17,1,5,0,14,3,0,2022,Round 20
44,44,Patrick Cripps,MID,135,26.5,0,41,3,5,12,18,23,1,2022,Round 20
45,44,Jordan Dawson,DEF,104,15.4,0,25,5,5,1,18,7,0,2022,Round 20
46,44,Robbie Gray,FWD,66,6.5,0,18,1,5,4,9,9,0,2022,Round 20
47,44,Jamaine Jones,DEF,78,12.4,1,18,1,5,3,10,8,0,2022,Round 20
48,44,Lachie Jones,DEF,56,3.3,0,11,5,5,1,5,6,0,2022,Round 20
49,44,Kyle Langford,FWD,113,14.2,2,21,10,5,2,12,9,0,2022,Round 20
50,44,Darcy Macpherson,FWD,81,5.7,0,16,5,5,1,11,5,0,2022,Round 20
51,44,Ben McEvoy,RUC,98,18,1,14,4,5,3,7,7,26,2022,Round 20
52,44,Ned McHenry,FWD,87,8.1,1,21,4,5,0,7,14,0,2022,Round 20
53,44,Callum Mills,MID,116,16,1,27,8,5,3,15,12,0,2022,Round 20
54,44,Lachlan Murphy,FWD,64,7.7,1,16,1,5,2,5,11,0,2022,Round 20
55,44,Alex Neal-Bullen,FWD,33,0.2,0,7,0,5,1,2,5,0,2022,Round 20
56,44,Lachie Neale,MID,100,15.8,0,31,3,5,8,14,17,0,2022,Round 20
57,44,Tom Papley,FWD,91,6.6,2,19,3,5,4,13,6,0,2022,Round 20
58,44,Ben Paton,DEF,87,13.7,0,25,3,5,0,10,15,0,2022,Round 20
59,44,Dion Prestia,MID,88,12.8,0,26,1,5,5,14,12,0,2022,Round 20
60,44,Jack Redden,MID,107,16.9,2,23,6,5,1,15,8,0,2022,Round 20
61,44,Connor Rozee,FWD,115,17.6,0,35,6,5,4,13,22,0,2022,Round 20
62,44,Will Setterfield,MID,73,4.1,0,16,4,5,0,8,8,0,2022,Round 20
63,44,Jy Simpkin,MID,126,16.2,0,41,2,5,6,19,22,0,2022,Round 20
64,44,Tom Sparrow,FWD,65,10.8,0,17,1,5,4,10,7,0,2022,Round 20
65,44,Matt Taberner,KEYF,48,2.9,0,6,3,5,0,4,2,0,2022,Round 20
66,44,Josh Ward,MID,107,13.1,0,26,6,5,3,17,9,0,2022,Round 20
67,44,Connor West,FWD,75,-2.6,0,17,5,5,1,7,10,0,2022,Round 20
68,44,Hayden Young,DEF,92,15.7,0,26,4,5,2,11,15,0,2022,Round 20
69,44,Dayne Zorko,FWD,97,2.9,0,25,5,5,1,17,8,0,2022,Round 20
70,71,Taylor Adams,MID,44,2,0,9,1,4,4,5,4,0,2022,Round 20
71,71,Ben Ainsworth,FWD,75,4.4,1,12,6,4,0,10,2,0,2022,Round 20
72,71,Jarrod Berry,MID,68,5.3,0,14,4,4,2,11,3,0,2022,Round 20
73,71,Sam Butler,FWD,59,1.3,1,9,3,4,0,5,4,0,2022,Round 20
74,71,Jack Crisp,MID,64,10,0,16,3,4,3,6,10,0,2022,Round 20
75,71,Isaac Cumming,DEF,80,6.5,0,18,5,4,0,16,2,0,2022,Round 20
76,71,Sean Darcy,RUC,93,9.9,0,19,2,4,4,7,12,37,2022,Round 20
77,71,Sam Docherty,DEF,119,6.1,0,32,10,4,2,21,11,0,2022,Round 20
78,71,Liam Duggan,DEF,98,7.1,0,22,7,4,0,15,7,0,2022,Round 20
79,71,Robbie Fox,DEF,72,8.1,0,19,4,4,0,9,10,0,2022,Round 20
80,71,Lance Franklin,KEYF,87,12.3,3,13,6,4,0,10,3,0,2022,Round 20
81,71,Michael Frederick,FWD,64,7.3,2,10,2,4,0,7,3,0,2022,Round 20
82,71,Andrew Gaff,MID,106,4.2,0,23,11,4,1,13,10,0,2022,Round 20
83,71,Hugh Greenwood,MID,69,11.3,0,17,5,4,7,5,12,0,2022,Round 20
84,71,Errol Gulden,FWD,155,18.5,2,33,12,4,3,24,9,0,2022,Round 20
85,71,Isaac Heeney,FWD,94,13.6,3,17,4,4,3,11,6,0,2022,Round 20
86,71,Jack Higgins,FWD,77,10,1,15,4,4,0,9,6,0,2022,Round 20
87,71,Bradley Hill,DEF,53,8.6,0,15,1,4,0,6,9,0,2022,Round 20
88,71,Elijah Hollands,MID,49,5.3,0,14,1,4,3,6,8,0,2022,Round 20
89,71,Changkuoth Jiath,DEF,65,9.7,0,14,5,4,0,7,7,0,2022,Round 20
90,71,Josh Kelly,MID,91,9.6,0,25,5,4,4,13,12,0,2022,Round 20
91,71,Tom Liberatore,MID,98,15.2,0,28,5,4,9,13,15,0,2022,Round 20
92,71,Nic Martin,FWD,62,10.9,0,17,3,4,1,3,14,0,2022,Round 20
93,71,Tom Mitchell,MID,115,10.9,0,31,9,4,4,10,21,0,2022,Round 20
94,71,John Noble,DEF,54,9.9,0,13,2,4,1,9,4,0,2022,Round 20
95,71,Reilly O'Brien,RUC,63,3.4,0,9,0,4,5,7,2,31,2022,Round 20
96,71,Jaeger O'Meara,MID,80,14.5,0,21,4,4,4,11,10,0,2022,Round 20
97,71,Xavier O'Neill,MID,61,6.6,0,17,2,4,1,11,6,0,2022,Round 20
98,71,Mitch Owens,FWD,63,8.8,1,11,4,4,0,6,5,0,2022,Round 20
99,71,Kysaiah Pickett,FWD,78,13.1,3,12,2,4,0,11,1,0,2022,Round 20
100,71,Braydon Preuss,RUC,85,4.9,1,10,3,4,1,8,2,33,2022,Round 20
101,71,Mason Redman,DEF,139,25.7,1,32,10,4,0,25,7,0,2022,Round 20
102,71,Sam Reid,KEYF,108,20.3,3,18,5,4,4,10,8,13,2022,Round 20
103,71,Jordan Ridley,KEYD,83,14.2,0,20,4,4,1,15,5,0,2022,Round 20
104,71,Liam Ryan,FWD,97,14.3,2,16,8,4,0,11,5,0,2022,Round 20
105,71,Luke Shuey,MID,83,9,0,24,3,4,4,9,15,0,2022,Round 20
106,71,Jack Silvagni,KEYF,62,8.2,1,13,3,4,2,8,5,0,2022,Round 20
107,71,Brodie Smith,DEF,141,18.5,0,37,8,4,1,28,9,0,2022,Round 20
108,71,Tim Taranto,FWD,71,3.2,0,16,5,4,3,8,8,0,2022,Round 20
109,71,Cody Weightman,FWD,87,7.6,3,13,5,4,0,10,3,0,2022,Round 20
110,111,Blake Acres,MID,69,4.8,0,19,3,3,0,9,10,0,2022,Round 20
111,111,Joel Amartey,KEYF,50,1,0,8,5,3,1,7,1,2,2022,Round 20
112,111,Jed Anderson,FWD,87,2.6,1,20,6,3,2,10,10,0,2022,Round 20
113,111,Noah Balta,KEYD,39,1.5,0,10,2,3,0,6,4,3,2022,Round 20
114,111,Miles Bergman,MID,64,9,0,14,5,3,0,9,5,0,2022,Round 20
115,111,Jed Bews,DEF,46,3.4,0,9,4,3,0,4,5,0,2022,Round 20
116,111,Aiden Bonar,KEYD,51,4.7,0,10,4,3,1,7,3,0,2022,Round 20
117,111,Marcus Bontempelli,MID,86,10.5,0,23,5,3,3,16,7,0,2022,Round 20
118,111,Zak Butters,FWD,103,15.9,2,25,5,3,4,17,8,0,2022,Round 20
119,111,Charlie Cameron,FWD,74,4.1,2,11,6,3,1,10,1,0,2022,Round 20
120,111,Ryan Clarke,FWD,52,2.9,0,12,4,3,1,6,6,0,2022,Round 20
121,111,Jamie Cripps,FWD,64,8,1,13,6,3,1,7,6,0,2022,Round 20
122,111,Noah Cumberland,FWD,67,18.9,5,8,2,3,1,6,2,0,2022,Round 20
123,111,Nick Daicos,DEF,65,10.7,0,21,1,3,1,12,9,0,2022,Round 20
124,111,Josh Daicos,MID,104,3.9,0,26,7,3,3,19,7,0,2022,Round 20
125,111,Jack Darling,KEYF,110,18.2,6,14,8,3,0,11,3,0,2022,Round 20
126,111,Luke Davies-Uniacke,MID,68,12.2,0,23,2,3,5,10,13,0,2022,Round 20
127,111,Jeremy Finlayson,RUC,92,24.6,1,20,2,3,6,13,7,13,2022,Round 20
128,111,Darcy Fogarty,KEYF,68,16.9,2,12,5,3,1,7,5,0,2022,Round 20
129,111,Max Gawn,RUC,87,10.9,0,14,2,3,4,11,3,28,2022,Round 20
130,111,Jack Graham,FWD,45,3,0,11,1,3,1,6,5,0,2022,Round 20
131,111,Blake Hardwick,DEF,83,13.2,0,19,6,3,0,14,5,0,2022,Round 20
132,111,Liam Henry,FWD,66,2.5,0,17,5,3,1,8,9,0,2022,Round 20
133,111,Jack Henry,KEYD,63,5.3,0,13,5,3,0,9,4,0,2022,Round 20
134,111,Dyson Heppell,DEF,110,10.6,0,28,10,3,2,14,14,0,2022,Round 20
135,111,Ben Hobbs,FWD,62,1.8,0,17,3,3,0,9,8,0,2022,Round 20
136,111,Jesse Hogan,KEYF,67,7,1,12,7,3,0,5,7,1,2022,Round 20
137,111,Luke Jackson,RUC,53,8.9,0,13,1,3,2,6,7,7,2022,Round 20
138,111,Tom Jonas,KEYD,56,12,0,12,4,3,0,7,5,0,2022,Round 20
139,111,James Jordon,MID,72,8.2,1,20,2,3,2,8,12,0,2022,Round 20
140,111,Connor Macdonald,FWD,84,10.2,0,19,7,3,0,16,3,0,2022,Round 20
141,111,Oleg Markov,DEF,59,6.5,0,13,4,3,1,8,5,0,2022,Round 20
142,111,Todd Marshall,KEYF,67,-0.1,1,14,4,3,0,9,5,0,2022,Round 20
143,111,Rhys Mathieson,FWD,65,9.2,0,19,2,3,8,9,10,0,2022,Round 20
144,111,Brayden Maynard,DEF,72,9.5,0,21,2,3,0,16,5,0,2022,Round 20
145,111,Hugh McCluggage,MID,100,15.3,1,26,5,3,6,13,13,0,2022,Round 20
146,111,Beau McCreery,FWD,36,7.2,0,7,2,3,0,4,3,0,2022,Round 20
147,111,Justin McInerney,MID,74,8.1,0,21,3,3,3,9,12,0,2022,Round 20
148,111,Gryan Miers,FWD,67,12.5,1,14,4,3,1,8,6,0,2022,Round 20
149,111,Darcy Moore,KEYD,58,10.4,0,12,4,3,0,10,2,0,2022,Round 20
150,111,Josh Morris,DEF,38,8,0,10,3,3,0,6,4,0,2022,Round 20
151,111,Jesse Motlop,FWD,43,9.3,1,13,0,3,0,5,8,0,2022,Round 20
152,111,Nic Naitanui,RUC,76,11.2,0,15,2,3,3,1,14,30,2022,Round 20
153,111,Jai Newcombe,MID,100,13.1,2,21,7,3,2,12,9,0,2022,Round 20
154,111,Matthew Owies,FWD,43,3.6,1,8,2,3,0,4,4,0,2022,Round 20
155,111,Scott Pendlebury,MID,56,13.3,0,16,2,3,6,9,7,0,2022,Round 20
156,111,Harry Perryman,MID,73,7,0,22,2,3,4,13,9,0,2022,Round 20
157,111,Jack Petruccelle,FWD,86,13.3,3,13,6,3,1,11,2,0,2022,Round 20
158,111,Sam Powell-Pepper,FWD,88,18.4,2,18,5,3,2,11,7,0,2022,Round 20
159,111,Dane Rampe,KEYD,87,5,0,20,7,3,1,15,5,0,2022,Round 20
160,111,Izak Rankine,FWD,60,12.3,3,12,2,3,0,8,4,0,2022,Round 20
161,111,Willie Rioli,FWD,52,7.1,0,14,3,3,4,6,8,0,2022,Round 20
162,111,Mitch Robinson,MID,57,6.7,1,14,1,3,3,7,7,0,2022,Round 20
163,111,Matt Rowell,MID,67,17.9,0,19,3,3,6,11,8,0,2022,Round 20
164,111,Adam Saad,DEF,108,13.8,0,26,7,3,0,23,3,0,2022,Round 20
165,111,Joel Selwood,MID,47,7.7,0,13,1,3,4,5,8,0,2022,Round 20
166,111,Caleb Serong,MID,91,6.6,0,25,7,3,3,14,11,0,2022,Round 20
167,111,Steele Sidebottom,MID,55,10.5,0,13,3,3,1,7,6,0,2022,Round 20
168,111,Jake Soligo,MID,62,6,0,19,2,3,3,10,9,0,2022,Round 20
169,111,Tyler Sonsie,FWD,76,10.7,0,20,3,3,2,13,7,0,2022,Round 20
170,111,Dylan Stephens,MID,74,8.6,0,18,5,3,1,11,7,0,2022,Round 20
171,111,Jaidyn Stephenson,FWD,112,11.9,0,34,5,3,2,19,15,0,2022,Round 20
172,111,Robbie Tarrant,KEYD,32,4.9,0,6,3,3,0,5,1,0,2022,Round 20
173,111,Taylor Walker,KEYF,95,13,3,21,5,3,2,12,9,3,2022,Round 20
174,111,Brandon Walker,DEF,65,5.9,0,16,3,3,1,11,5,0,2022,Round 20
175,111,Sam Walsh,MID,128,6.3,0,40,6,3,6,17,23,0,2022,Round 20
176,111,Jacob Wehr,MID,44,6.3,0,10,1,3,2,8,2,0,2022,Round 20
177,111,Lewis Young,KEYD,62,7.6,0,15,4,3,0,9,6,0,2022,Round 20
178,179,Marcus Adams,KEYD,29,0.8,0,6,2,2,0,5,1,0,2022,Round 20
179,179,Callum Ah Chee,MID,63,11.4,0,15,5,2,1,10,5,0,2022,Round 20
180,179,Aliir Aliir,KEYD,48,9.6,0,13,3,2,0,6,7,0,2022,Round 20
181,179,Travis Boak,MID,83,16.1,2,27,2,2,3,8,19,0,2022,Round 20
182,179,Shai Bolton,FWD,114,15.3,2,24,7,2,4,20,4,0,2022,Round 20
183,179,Will Brodie,MID,104,8.5,0,35,2,2,7,18,17,0,2022,Round 20
184,179,Jase Burgoyne,DEF,81,10.6,1,17,7,2,1,11,6,0,2022,Round 20
185,179,Jye Caldwell,MID,41,12.1,0,13,2,2,2,3,10,0,2022,Round 20
186,179,Darcy Cameron,RUC,96,13,1,16,4,2,3,14,2,26,2022,Round 20
187,179,Levi Casboult,KEYF,36,4.3,1,6,2,2,1,3,3,1,2022,Round 20
188,179,Heath Chapman,DEF,48,2.3,0,10,4,2,0,8,2,0,2022,Round 20
189,179,Nakia Cockatoo,FWD,39,9.1,0,9,4,2,0,7,2,0,2022,Round 20
190,179,Sam Collins,KEYD,56,10,0,11,6,2,0,7,4,0,2022,Round 20
191,179,Mason Cox,RUC,57,4.4,1,8,3,2,2,6,2,20,2022,Round 20
192,179,Jai Culley,MID,36,3,0,10,2,2,1,5,5,0,2022,Round 20
193,179,Patrick Dangerfield,MID,92,13.5,1,26,4,2,7,16,10,0,2022,Round 20
194,179,Jordan De Goey,MID,86,16.3,2,23,2,2,5,14,9,0,2022,Round 20
195,179,Tom De Koning,RUC,46,3.9,0,8,3,2,0,5,3,12,2022,Round 20
196,179,Corey Durdin,FWD,19,-1.5,0,4,0,2,0,3,1,0,2022,Round 20
197,179,Shane Edwards,FWD,56,9.8,0,12,5,2,1,8,4,0,2022,Round 20
198,179,Tim English,RUC,73,14.2,1,11,2,2,2,6,5,25,2022,Round 20
199,179,Zac Fisher,FWD,67,2.8,0,17,3,2,5,14,3,0,2022,Round 20
