,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Scott Lycett,RUC,94,14.4,0,14,2,9,2,2,12,26,2021,Preliminary Finals
1,1,Adam Treloar,FWD,105,11.5,1,23,2,9,5,13,10,0,2021,Preliminary Finals
2,3,Willem Drew,MID,55,4.3,0,8,2,8,1,5,3,0,2021,Preliminary Finals
3,3,Josh Dunkley,FWD,101,11,0,22,4,8,4,11,11,0,2021,Preliminary Finals
4,3,Joel Selwood,MID,104,7.6,0,24,5,8,8,8,16,0,2021,Preliminary Finals
5,6,Karl Amon,MID,98,9.9,0,21,5,7,4,12,9,0,2021,Preliminary Finals
6,6,Clayton Oliver,MID,108,13.1,0,27,4,7,7,14,13,0,2021,Preliminary Finals
7,8,Jed Bews,DEF,48,4.5,0,8,1,6,0,5,3,0,2021,Preliminary Finals
8,8,Max Gawn,RUC,145,24.4,5,19,5,6,5,13,6,33,2021,Preliminary Finals
9,8,Robbie Gray,FWD,76,5.1,0,17,3,6,2,9,8,0,2021,Preliminary Finals
10,8,James Harmes,MID,74,10.4,1,15,2,6,3,7,8,0,2021,Preliminary Finals
11,8,Jack Macrae,MID,123,15.9,0,36,3,6,4,22,14,0,2021,Preliminary Finals
12,13,Angus Brayshaw,MID,74,10.7,0,18,2,5,2,11,7,0,2021,Preliminary Finals
13,13,Sam Menegola,MID,72,8.3,0,20,2,5,3,12,8,0,2021,Preliminary Finals
14,13,Jack Viney,MID,119,13.8,0,34,4,5,9,17,17,0,2021,Preliminary Finals
15,13,Ollie Wines,MID,131,21.9,1,38,4,5,7,15,23,0,2021,Preliminary Finals
16,17,Darcy Byrne-Jones,DEF,58,3.1,0,13,3,4,2,6,7,0,2021,Preliminary Finals
17,17,Brad Close,FWD,52,8.1,0,15,2,4,2,3,12,0,2021,Preliminary Finals
18,17,Patrick Dangerfield,MID,103,14.1,0,30,3,4,10,19,11,0,2021,Preliminary Finals
